Spanish	4	145533611	11369
				6)	_dob	4817	2979	1.1612135E-5
				7)	_doy	4967	2748	1.07116975E-5
				8)	_dol	7004	1092	4.2566135E-6
				9)	_dog	9244	429	1.672241E-6
				10)	_dor	9869	343	1.3370131E-6
				11)	_dop	10040	319	1.2434613E-6
			5)	_da	0	0	0.0
				1)	_dar	1102	29093	1.1340444E-4
				2)	_dad	1969	15387	5.9978487E-5
				3)	_dat	2274	12599	4.911087E-5
				4)	_dan	3550	5783	2.2542119E-5
				5)	_dañ	3875	4745	1.8495999E-5
				6)	_da_	3914	4618	1.8000952E-5
				7)	_dam	6637	1279	4.985539E-6
				8)	_dac	10447	275	1.0719493E-6
				9)	_dab	11271	208	8.107835E-7
			6)	_dí	0	0	0.0
				1)	_día	1417	22693	8.845726E-5
			7)	_dé	0	0	0.0
				1)	_déc	4843	2942	1.1467909E-5
				2)	_déf	5030	2678	1.0438837E-5
				3)	_déb	5651	1972	7.686851E-6
				4)	_dé_	5824	1829	7.1294376E-6
				5)	_déj	10084	314	1.2239713E-6
			8)	_dó	0	0	0.0
				1)	_dón	4968	2747	1.0707799E-5
				2)	_dól	6119	1623	6.32645E-6
			9)	_dr	0	0	0.0
				1)	_dro	5216	2466	9.612462E-6
				2)	_dra	6058	1656	6.455084E-6
				3)	_drá	7009	1090	4.2488173E-6
			10)	_dú	0	0	0.0
				1)	_dúm	9636	373	1.4539531E-6
			11)	_dá	0	0	0.0
				1)	_dán	10225	299	1.1655013E-6
		2)	_l	0	0	0.0
			1)	_la	0	0	0.0
				1)	_la_	2	1865256	0.007270763
				2)	_las	16	563776	0.0021975974
				3)	_lar	2045	14702	5.730836E-5
				4)	_lab	2070	14446	5.6310473E-5
				5)	_lam	2412	11391	4.440209E-5
				6)	_lad	2950	8269	3.2232543E-5
				7)	_lan	4702	3153	1.2290387E-5
				8)	_lag	7127	1037	4.0422233E-6
				9)	_lat	8269	640	2.4947185E-6
				10)	_laz	8480	587	2.2881245E-6
				11)	_lac	9485	394	1.5358111E-6
				12)	_lap	9740	361	1.4071771E-6
				13)	_lai	10247	296	1.1538073E-6
				14)	_lav	10771	245	9.550095E-7
			2)	_lo	0	0	0.0
				1)	_los	10	836173	0.0032594004
				2)	_lo_	90	183283	7.144367E-4
				3)	_log	1541	20572	8.01896E-5
				4)	_loc	2764	9197	3.5849884E-5
				5)	_loa	9316	418	1.6293629E-6
				6)	_lob	10677	254	9.900914E-7
				7)	_lon	11241	210	8.185795E-7
			3)	_lu	0	0	0.0
				1)	_lug	521	52867	2.0607543E-4
				2)	_luc	1488	21419	8.3491206E-5
				3)	_lue	3516	5881	2.2924123E-5
				4)	_luz	4548	3395	1.3233702E-5
				5)	_lun	7192	1001	3.9018955E-6
				6)	_lux	9366	411	1.602077E-6
				7)	_luj	9780	356	1.3876871E-6
			4)	_ll	0	0	0.0
				1)	_lle	646	45949	1.7910909E-4
				2)	_lla	2107	14116	5.5024135E-5
				3)	_llu	10354	286	1.1148273E-6
			5)	_le	0	0	0.0
				1)	_leg	681	44031	1.7163272E-4
				2)	_le_	1424	22583	8.802848E-5
				3)	_les	1613	19617	7.646702E-5
				4)	_ley	2793	9056	3.5300265E-5
				5)	_lec	2909	8444	3.291469E-5
				6)	_len	3442	6212	2.4214361E-5
				7)	_lej	4238	3960	1.543607E-5
				8)	_lev	5328	2337	9.10962E-6
				9)	_lee	6030	1675	6.529146E-6
				10)	_let	6666	1262	4.919273E-6
				11)	_lea	6867	1154	4.4982894E-6
				12)	_leí	7531	870	3.391258E-6
				13)	_lem	8883	494	1.9256108E-6
			6)	_li	0	0	0.0
				1)	_lib	723	41982	1.6364573E-4
				2)	_lim	2138	13805	5.3811855E-5
				3)	_lis	3335	6578	2.5641028E-5
				4)	_lid	5090	2609	1.0169876E-5
				5)	_lig	5559	2065	8.049365E-6
				6)	_lit	5770	1872	7.2970515E-6
				7)	_lic	5838	1824	7.1099475E-6
				8)	_lin	5965	1720	6.7045557E-6
				9)	_liq	7338	942	3.6719136E-6
			7)	_lí	0	0	0.0
				1)	_lín	3077	7698	3.0006786E-5
				2)	_lím	3578	5698	2.221079E-5
				3)	_líd	4602	3307	1.2890678E-5
				4)	_líq	11048	224	8.7315146E-7
			8)	_ló	0	0	0.0
				1)	_lóg	4632	3262	1.2715268E-5
			9)	_lá	0	0	0.0
				1)	_lác	6876	1146	4.467105E-6
				2)	_lás	9218	433	1.687833E-6
			10)	_lt	0	0	0.0
				1)	_lt_	9184	439	1.7112209E-6
		3)	_q	0	0	0.0
			1)	_qu	0	0	0.0
				1)	_que	4	1483919	0.0057843127
				2)	_qui	219	96083	3.745313E-4
				3)	_qué	1075	29914	1.166047E-4
				4)	_quí	5466	2163	8.431369E-6
				5)	_quo	10582	262	1.0212754E-6
		4)	_e	0	0	0.0
			1)	_en	0	0	0.0
				1)	_en_	5	1176006	0.0045840684
				2)	_ent	178	112487	4.3847406E-4
				3)	_enc	766	40131	1.5643054E-4
				4)	_enm	989	32280	1.2582736E-4
				5)	_ene	992	32087	1.2507505E-4
				6)	_enf	1204	27158	1.05861815E-4
				7)	_eno	2819	8938	3.48403E-5
				8)	_env	2828	8899	3.468828E-5
				9)	_ens	4424	3637	1.4177017E-5
				10)	_eng	5181	2495	9.725504E-6
				11)	_end	5993	1698	6.6188E-6
				12)	_ené	6068	1650	6.431696E-6
				13)	_enr	6972	1106	4.3111854E-6
				14)	_enu	7447	898	3.5004018E-6
				15)	_enl	7930	734	2.8611303E-6
				16)	_enh	8514	578	2.2530426E-6
				17)	_enj	10698	252	9.822954E-7
				18)	_ena	11347	201	7.834975E-7
			2)	_el	0	0	0.0
				1)	_el_	7	1057940	0.0041238475
				2)	_ell	499	54196	2.1125587E-4
				3)	_ele	764	40389	1.5743622E-4
				4)	_ela	2339	12064	4.702544E-5
				5)	_eli	2795	9046	3.5261284E-5
				6)	_elo	6419	1414	5.5117684E-6
				7)	_elé	6471	1385	5.3987264E-6
				8)	_elu	7678	808	3.149582E-6
			3)	_es	0	0	0.0
				1)	_est	12	765811	0.0029851294
				2)	_es_	41	339017	0.0013214875
				3)	_esp	183	110616	4.311809E-4
				4)	_esc	550	51073	1.9908242E-4
				5)	_eso	827	38084	1.4845133E-4
				6)	_ese	911	35039	1.3658193E-4
				7)	_esa	1225	26558	1.03523016E-4
				8)	_esf	1527	20743	8.085616E-5
				9)	_esl	5866	1799	7.0124975E-6
				10)	_esq	7709	798	3.1106022E-6
				11)	_esb	9167	441	1.719017E-6
			4)	_eu	0	0	0.0
				1)	_eur	173	115372	4.4971978E-4
			5)	_em	0	0	0.0
				1)	_emp	362	70062	2.731015E-4
				2)	_emb	780	39628	1.5446985E-4
				3)	_emi	2279	12542	4.8888687E-5
				4)	_eme	4686	3176	1.238004E-5
				5)	_emo	7629	828	3.227542E-6
				6)	_ema	9558	384	1.496831E-6
			6)	_ex	0	0	0.0
				1)	_exp	370	68505	2.6703233E-4
				2)	_exi	488	54696	2.1320487E-4
				3)	_ext	920	34751	1.3545931E-4
				4)	_exc	1048	30536	1.1902925E-4
				5)	_exa	2144	13760	5.3636446E-5
				6)	_exh	4722	3121	1.216565E-5
				7)	_exe	5458	2169	8.454756E-6
				8)	_ex_	7706	800	3.1183981E-6
				9)	_exo	11291	206	8.029875E-7
			7)	_ec	0	0	0.0
				1)	_eco	411	62844	2.4496575E-4
				2)	_ech	5968	1719	6.7006577E-6
				3)	_ecu	9497	393	1.5319131E-6
			8)	_ej	0	0	0.0
				1)	_eje	547	51400	2.0035707E-4
				2)	_ejé	6315	1491	5.8119144E-6
			9)	_ef	0	0	0.0
				1)	_efe	1193	27286	1.0636076E-4
				2)	_efi	1333	24141	9.410156E-5
			10)	_ev	0	0	0.0
				1)	_evi	1470	21755	8.480094E-5
				2)	_eva	2130	13891	5.4147084E-5
				3)	_evo	4472	3540	1.3798911E-5
				4)	_eve	7223	989	3.8551198E-6
			11)	_eq	0	0	0.0
				1)	_equ	1508	21059	8.208793E-5
			12)	_er	0	0	0.0
				1)	_era	2148	13742	5.3566284E-5
				2)	_err	3187	7176	2.797203E-5
				3)	_eri	9843	347	1.3526052E-6
				4)	_ero	9900	339	1.3214212E-6
			13)	_ed	0	0	0.0
				1)	_edu	2536	10674	4.1607225E-5
				2)	_eda	4616	3285	1.2804922E-5
				3)	_edi	5095	2598	1.0126998E-5
			14)	_et	0	0	0.0
				1)	_eti	4444	3606	1.4056179E-5
				2)	_etc	4847	2937	1.1448419E-5
				3)	_eta	5954	1725	6.7240458E-6
				4)	_etn	9766	358	1.3954831E-6
				5)	_ete	11095	220	8.575595E-7
			15)	_ep	0	0	0.0
				1)	_epi	6807	1183	4.611331E-6
			16)	_eg	0	0	0.0
				1)	_egi	8925	487	1.8983249E-6
				2)	_ego	9109	452	1.7618949E-6
			17)	_eó	0	0	0.0
				1)	_eól	10484	271	1.0563573E-6
		5)	_c	0	0	0.0
			1)	_co	0	0	0.0
				1)	_con	8	919893	0.0035857407
				2)	_com	24	456333	0.0017787849
				3)	_coo	832	37819	1.4741837E-4
				4)	_cor	875	36311	1.415402E-4
				5)	_cos	916	34798	1.3564252E-4
				6)	_col	974	32861	1.280921E-4
				7)	_coh	2125	13923	5.427182E-5
				8)	_coi	4490	3506	1.3666379E-5
				9)	_cod	4671	3193	1.2446306E-5
				10)	_cob	5120	2565	9.998364E-6
				11)	_cot	5826	1828	7.1255395E-6
				12)	_coc	5917	1754	6.8370878E-6
				13)	_coa	6769	1204	4.693189E-6
				14)	_cop	7095	1054	4.1084895E-6
				15)	_cof	7115	1045	4.0734076E-6
				16)	_coe	7343	940	3.6641177E-6
				17)	_cog	8485	584	2.2764307E-6
				18)	_coy	9576	382	1.4890351E-6
			2)	_cr	0	0	0.0
				1)	_cre	182	112070	4.3684858E-4
				2)	_cri	824	38185	1.4884504E-4
				3)	_crí	2972	8169	3.184274E-5
				4)	_cru	3191	7160	2.7909662E-5
				5)	_cré	4037	4360	1.699527E-5
				6)	_cro	8457	593	2.3115126E-6
				7)	_cró	10320	289	1.1265213E-6
			3)	_cu	0	0	0.0
				1)	_cua	206	101506	3.9567013E-4
				2)	_cue	234	91965	3.5847936E-4
				3)	_cum	1347	23853	9.297894E-5
				4)	_cul	1679	18629	7.2615796E-5
				5)	_cuy	2642	10064	3.9229446E-5
				6)	_cuá	2659	9904	3.860577E-5
				7)	_cur	3904	4659	1.816077E-5
				8)	_cub	4226	3986	1.5537418E-5
				9)	_cui	4327	3803	1.4824085E-5
				10)	_cuo	4456	3577	1.3943138E-5
				11)	_cun	10714	250	9.744994E-7
			4)	_ca	0	0	0.0
				1)	_cas	567	50145	1.954651E-4
				2)	_cam	590	49059	1.9123187E-4
				3)	_car	779	39692	1.5471932E-4
				4)	_cap	1087	29558	1.15217015E-4
				5)	_cad	1148	28163	1.0977931E-4
				6)	_cal	1254	25712	1.0022531E-4
				7)	_cab	1568	20166	7.8607016E-5
				8)	_can	1872	16464	6.417663E-5
				9)	_cau	2273	12618	4.918493E-5
				10)	_cat	2755	9276	3.6157824E-5
				11)	_caí	6303	1498	5.8392E-6
				12)	_cae	6976	1104	4.3033892E-6
				13)	_caz	7847	757	2.9507842E-6
				14)	_caj	8169	663	2.5843724E-6
				15)	_cao	9037	468	1.8242629E-6
				16)	_cac	9617	376	1.4656471E-6
				17)	_cay	9844	347	1.3526052E-6
				18)	_cai	10772	245	9.550095E-7
				19)	_caf	10882	238	9.277234E-7
			5)	_cl	0	0	0.0
				1)	_cla	580	49663	1.9358625E-4
				2)	_cli	2288	12447	4.8518377E-5
				3)	_clá	4481	3520	1.3720952E-5
				4)	_clo	7138	1033	4.0266314E-6
				5)	_clu	8271	640	2.4947185E-6
				6)	_clí	10226	299	1.1655013E-6
			6)	_ci	0	0	0.0
				1)	_ciu	605	48106	1.8751707E-4
				2)	_cie	904	35263	1.3745509E-4
				3)	_cir	2434	11319	4.4121436E-5
				4)	_civ	2480	10990	4.2838994E-5
				5)	_cin	3155	7402	2.8852977E-5
				6)	_cif	3865	4778	1.8624633E-5
				7)	_cit	4182	4079	1.5899932E-5
				8)	_cic	6547	1339	5.2194187E-6
				9)	_cim	8355	618	2.4089625E-6
				10)	_cig	9243	430	1.6761389E-6
				11)	_cib	10134	309	1.2044812E-6
				12)	_cia	11008	227	8.8484546E-7
			7)	_ce	0	0	0.0
				1)	_cen	1468	21787	8.4925676E-5
				2)	_cel	1779	17467	6.808632E-5
				3)	_cer	1846	16785	6.542789E-5
				4)	_ced	7044	1077	4.1981434E-6
				5)	_ces	7047	1076	4.1942453E-6
				6)	_ceñ	11191	214	8.341715E-7
			8)	_có	0	0	0.0
				1)	_cóm	1816	17095	6.663627E-5
				2)	_cód	6014	1687	6.575922E-6
				3)	_cón	9923	335	1.3058292E-6
			9)	_ch	0	0	0.0
				1)	_chi	4235	3967	1.5463356E-5
				2)	_che	5270	2406	9.378582E-6
				3)	_cho	7219	991	3.8629155E-6
				4)	_cha	7220	991	3.8629155E-6
			10)	_cá	0	0	0.0
				1)	_cán	6130	1610	6.2757763E-6
				2)	_cár	6672	1259	4.907579E-6
				3)	_cál	6924	1122	4.373553E-6
				4)	_cám	9414	404	1.574791E-6
				5)	_cáp	10270	293	1.1421133E-6
			11)	_cé	0	0	0.0
				1)	_cél	7072	1064	4.1474696E-6
				2)	_cén	10645	257	1.0017853E-6
			12)	_cí	0	0	0.0
				1)	_cír	7765	782	3.048234E-6
				2)	_cín	10292	291	1.1343172E-6
				3)	_cív	10990	229	8.926414E-7
			13)	_cs	0	0	0.0
				1)	_cs_	8546	571	2.2257566E-6
		6)	_p	0	0	0.0
			1)	_pa	0	0	0.0
				1)	_par	18	534340	0.002082856
				2)	_paí	199	104255	4.0638575E-4
				3)	_pas	651	45750	1.7833339E-4
				4)	_pal	1558	20337	7.9273574E-5
				5)	_pap	1819	17035	6.640239E-5
				6)	_pag	2399	11542	4.4990687E-5
				7)	_paz	2622	10184	3.9697206E-5
				8)	_pac	3062	7780	3.032642E-5
				9)	_pat	3188	7174	2.7964234E-5
				10)	_paq	3376	6424	2.5040736E-5
				11)	_pad	4624	3272	1.2754248E-5
				12)	_pan	5219	2459	9.585176E-6
				13)	_pau	7621	831	3.2392359E-6
				14)	_pab	9263	427	1.664445E-6
				15)	_pai	9278	426	1.660547E-6
				16)	_pak	10285	292	1.1382153E-6
			2)	_pr	0	0	0.0
				1)	_pro	21	469920	0.001831747
				2)	_pre	55	254356	9.91479E-4
				3)	_pri	153	124746	4.862596E-4
				4)	_prá	1550	20407	7.954644E-5
				5)	_pró	1781	17442	6.7988876E-5
				6)	_pru	2940	8295	3.233389E-5
				7)	_pra	5291	2379	9.273336E-6
				8)	_pré	6264	1520	5.9249564E-6
			3)	_po	0	0	0.0
				1)	_por	23	462302	0.001802052
				2)	_pol	162	120598	4.7009072E-4
				3)	_pos	244	89140	3.474675E-4
				4)	_pod	248	87941	3.427938E-4
				5)	_pon	571	50019	1.9497394E-4
				6)	_pob	1216	26758	1.0430262E-4
				7)	_poc	1835	16857	6.570855E-5
				8)	_pot	2945	8284	3.2291013E-5
				9)	_pop	5694	1938	7.5543194E-6
			4)	_pe	0	0	0.0
				1)	_per	61	241458	9.412027E-4
				2)	_pes	970	32938	1.2839225E-4
				3)	_pen	1280	25091	9.780466E-5
				4)	_ped	2118	14043	5.473958E-5
				5)	_peq	2199	13278	5.175761E-5
				6)	_pel	2359	11857	4.6218556E-5
				7)	_pet	2636	10114	3.9424347E-5
				8)	_peo	4872	2907	1.1331479E-5
				9)	_pec	5713	1918	7.4763593E-6
				10)	_pea	8400	606	2.3621865E-6
			5)	_pu	0	0	0.0
				1)	_pue	114	151312	5.898138E-4
				2)	_pun	858	36769	1.4332547E-4
				3)	_pub	3377	6416	2.5009553E-5
				4)	_pud	3811	4947	1.9283394E-5
				5)	_pus	6148	1591	6.2017143E-6
				6)	_pur	6382	1439	5.6092185E-6
				7)	_pul	9229	432	1.6839349E-6
			6)	_pl	0	0	0.0
				1)	_pla	436	59863	2.3334583E-4
				2)	_ple	2035	14847	5.787357E-5
				3)	_plu	4849	2933	1.1432827E-5
				4)	_pl_	5161	2522	9.83075E-6
				5)	_plá	7185	1004	3.9135894E-6
				6)	_plo	11130	217	8.458655E-7
			7)	_pú	0	0	0.0
				1)	_púb	1147	28191	1.09888446E-4
			8)	_pi	0	0	0.0
				1)	_pie	2180	13478	5.2537212E-5
				2)	_pid	2302	12353	4.8151964E-5
				3)	_pil	4075	4292	1.6730206E-5
				4)	_pir	7384	923	3.5978517E-6
				5)	_pis	7478	888	3.4614218E-6
				6)	_pin	9656	371	1.4461571E-6
				7)	_pio	9824	350	1.3642991E-6
				8)	_pic	11072	222	8.6535545E-7
			9)	_pé	0	0	0.0
				1)	_pér	4485	3511	1.368587E-5
				2)	_pés	9529	387	1.5085251E-6
			10)	_pt	0	0	0.0
				1)	_pt_	6619	1293	5.040111E-6
			11)	_pá	0	0	0.0
				1)	_pág	6778	1201	4.6814953E-6
				2)	_pár	6828	1173	4.572351E-6
				3)	_pán	10770	245	9.550095E-7
			12)	_ps	0	0	0.0
				1)	_psi	7774	780	3.040438E-6
		7)	_s	0	0	0.0
			1)	_se	0	0	0.0
				1)	_se_	27	426984	0.0016643826
				2)	_señ	119	144511	5.6330353E-4
				3)	_ser	122	142342	5.5484875E-4
				4)	_seg	197	105341	4.1061896E-4
				5)	_sea	792	39258	1.5302759E-4
				6)	_sen	849	37216	1.4506788E-4
				7)	_sec	870	36416	1.4194948E-4
				8)	_sem	2115	14072	5.4852622E-5
				9)	_sep	2724	9440	3.6797097E-5
				10)	_ses	2776	9147	3.5654983E-5
				11)	_sei	3944	4555	1.775538E-5
				12)	_sex	3979	4499	1.7537091E-5
				13)	_sel	5056	2648	1.0321897E-5
				14)	_sed	6286	1505	5.8664864E-6
				15)	_sev	7675	809	3.15348E-6
				16)	_seq	8380	610	2.3777784E-6
				17)	_set	9672	369	1.4383611E-6
			2)	_so	0	0	0.0
				1)	_sob	94	178214	6.9467776E-4
				2)	_sol	278	82324	3.2089875E-4
				3)	_son	383	66436	2.5896737E-4
				4)	_soc	427	61196	2.3854186E-4
				5)	_sos	2090	14267	5.561273E-5
				6)	_som	2349	11939	4.6538193E-5
				7)	_soy	4007	4437	1.7295415E-5
				8)	_sor	4189	4059	1.5821972E-5
				9)	_sop	5693	1938	7.5543194E-6
				10)	_sof	8107	681	2.6545363E-6
				11)	_sov	8340	622	2.4245544E-6
				12)	_soñ	10697	252	9.822954E-7
			3)	_su	0	0	0.0
				1)	_su_	111	156786	6.1115145E-4
				2)	_sus	213	99023	3.859914E-4
				3)	_sup	622	47317	1.8444155E-4
				4)	_sub	1430	22513	8.7755616E-5
				5)	_suf	1575	20087	7.8299076E-5
				6)	_sum	2254	12835	5.0030798E-5
				7)	_sue	2687	9716	3.7872946E-5
				8)	_suc	2767	9166	3.5729045E-5
				9)	_sur	3306	6659	2.5956766E-5
				10)	_sug	3817	4928	1.9209332E-5
				11)	_suj	5514	2109	8.220877E-6
				12)	_suy	6316	1489	5.8041182E-6
				13)	_sud	7227	987	3.8473236E-6
				14)	_sui	7469	892	3.477014E-6
				15)	_sua	8386	609	2.3738805E-6
			4)	_si	0	0	0.0
				1)	_sin	166	119791	4.6694503E-4
				2)	_si_	279	82234	3.2054793E-4
				3)	_sig	551	51046	1.9897718E-4
				4)	_sit	677	44100	1.7190169E-4
				5)	_sis	917	34796	1.3563472E-4
				6)	_sid	947	33612	1.310195E-4
				7)	_sie	980	32706	1.274879E-4
				8)	_sim	1563	20253	7.894614E-5
				9)	_sir	4494	3504	1.3658583E-5
				10)	_siq	4629	3265	1.2726962E-5
				11)	_sil	5478	2145	8.361205E-6
			5)	_sa	0	0	0.0
				1)	_sal	998	31855	1.241707E-4
				2)	_sab	1134	28451	1.1090193E-4
				3)	_sat	1833	16886	6.582159E-5
				4)	_san	1995	15131	5.89806E-5
				5)	_sac	3671	5387	2.0998514E-5
				6)	_saq	8407	605	2.3582886E-6
				7)	_sag	10802	243	9.472134E-7
				8)	_sah	11344	202	7.873955E-7
			6)	_só	0	0	0.0
				1)	_sól	1189	27381	1.0673107E-4
			7)	_sí	0	0	0.0
				1)	_sí_	2261	12766	4.976184E-5
				2)	_sím	7054	1072	4.1786534E-6
				3)	_sín	8175	660	2.5726783E-6
			8)	_sé	0	0	0.0
				1)	_sé_	4016	4426	1.7252538E-5
				2)	_sép	9616	376	1.4656471E-6
			9)	_sv	0	0	0.0
				1)	_sv_	7921	736	2.8689262E-6
			10)	_sk	0	0	0.0
				1)	_sk_	7989	718	2.7987624E-6
			11)	_st	0	0	0.0
				1)	_sta	9779	356	1.3876871E-6
			12)	_sá	0	0	0.0
				1)	_sáb	10416	278	1.0836433E-6
			13)	_sl	0	0	0.0
				1)	_sl_	10859	240	9.3551944E-7
		8)	_u	0	0	0.0
			1)	_un	0	0	0.0
				1)	_una	35	383414	0.0014945469
				2)	_un_	36	380593	0.0014835505
				3)	_uno	983	32536	1.2682525E-4
				4)	_uni	1688	18526	7.22143E-5
				5)	_uná	6283	1506	5.8703845E-6
				6)	_une	8162	667	2.5999643E-6
				7)	_uní	11245	209	8.1468147E-7
			2)	_us	0	0	0.0
				1)	_ust	1093	29372	1.1449199E-4
				2)	_uso	2140	13789	5.374949E-5
				3)	_usa	4454	3582	1.3962627E-5
				4)	_usu	5248	2426	9.456542E-6
				5)	_use	9520	389	1.516321E-6
			3)	_ut	0	0	0.0
				1)	_uti	1411	22866	8.913161E-5
			4)	_ur	0	0	0.0
				1)	_urg	2897	8509	3.316806E-5
				2)	_urb	5585	2024	7.889547E-6
				3)	_ura	9143	446	1.738507E-6
				4)	_urn	11163	216	8.4196745E-7
			5)	_ul	0	0	0.0
				1)	_ult	5007	2698	1.0516797E-5
			6)	_um	0	0	0.0
				1)	_umb	6324	1487	5.7963225E-6
			7)	_uc	0	0	0.0
				1)	_ucr	7387	922	3.5939538E-6
			8)	_ub	0	0	0.0
				1)	_ubi	8091	686	2.6740263E-6
		9)	_n	0	0	0.0
			1)	_no	0	0	0.0
				1)	_no_	37	369136	0.0014388913
				2)	_nos	269	83840	3.268081E-4
				3)	_nor	896	35593	1.3874142E-4
				4)	_nom	1340	23958	9.3388226E-5
				5)	_not	2850	8799	3.4298482E-5
				6)	_nov	3926	4588	1.7884013E-5
				7)	_noc	4244	3949	1.5393192E-5
				8)	_nob	9899	339	1.3214212E-6
				9)	_non	10828	242	9.433154E-7
			2)	_nu	0	0	0.0
				1)	_nue	93	179479	6.996087E-4
				2)	_nuc	3150	7426	2.894653E-5
				3)	_nun	3241	6944	2.7067696E-5
				4)	_num	3603	5602	2.1836582E-5
				5)	_nut	8121	676	2.6350463E-6
				6)	_nul	10803	243	9.472134E-7
			3)	_ne	0	0	0.0
				1)	_nec	241	89892	3.503988E-4
				2)	_neg	945	33880	1.3206416E-4
				3)	_neu	6172	1572	6.1276523E-6
				4)	_nee	6356	1460	5.6910762E-6
				5)	_neo	7215	993	3.8707117E-6
				6)	_net	8553	569	2.2179606E-6
				7)	_nef	10960	231	9.0043744E-7
			4)	_na	0	0	0.0
				1)	_nac	887	35743	1.3932613E-4
				2)	_nad	1838	16845	6.566177E-5
				3)	_nat	2046	14692	5.726938E-5
				4)	_nav	5177	2499	9.741096E-6
				5)	_naz	8924	487	1.8983249E-6
				6)	_nan	9045	466	1.8164668E-6
				7)	_nar	9563	383	1.492933E-6
				8)	_nau	10291	291	1.1343172E-6
			5)	_ni	0	0	0.0
				1)	_niv	1391	23079	8.996188E-5
				2)	_ni_	1419	22653	8.830134E-5
				3)	_nin	1443	22308	8.695653E-5
				4)	_niñ	2529	10705	4.1728064E-5
				5)	_nie	6055	1659	6.466778E-6
				6)	_nit	9004	474	1.8476509E-6
				7)	_nig	11195	213	8.302735E-7
			6)	_nú	0	0	0.0
				1)	_núm	2369	11811	4.6039248E-5
				2)	_núc	8001	716	2.7909662E-6
			7)	_nl	0	0	0.0
				1)	_nl_	6569	1318	5.137561E-6
			8)	_nó	0	0	0.0
				1)	_nór	9961	331	1.2902372E-6
		10)	_r	0	0	0.0
			1)	_re	0	0	0.0
				1)	_res	62	241084	9.397448E-4
				2)	_rec	142	130461	5.0853664E-4
				3)	_ref	302	78296	3.051976E-4
				4)	_rel	315	75157	2.929618E-4
				5)	_rea	333	73213	2.853841E-4
				6)	_reg	367	69321	2.702131E-4
				7)	_rep	697	43434	1.6930563E-4
				8)	_red	798	38915	1.5169058E-4
				9)	_ret	1478	21621	8.42786E-5
				10)	_rev	1717	18261	7.118133E-5
				11)	_reu	2101	14172	5.524242E-5
				12)	_ren	2191	13376	5.2139614E-5
				13)	_req	2262	12740	4.9660488E-5
				14)	_rei	3510	5908	2.302937E-5
				15)	_rem	3597	5619	2.1902848E-5
				16)	_ree	3958	4535	1.767742E-5
				17)	_reb	5892	1772	6.9072516E-6
				18)	_reh	6847	1165	4.541167E-6
				19)	_reú	7262	971	3.7849557E-6
				20)	_reo	8140	671	2.6155565E-6
				21)	_rez	9046	465	1.8125688E-6
			2)	_ra	0	0	0.0
				1)	_raz	1313	24474	9.539959E-5
				2)	_rat	3587	5650	2.2023687E-5
				3)	_rad	3614	5566	2.1696254E-5
				4)	_rac	4287	3871	1.5089148E-5
				5)	_raí	5128	2561	9.982772E-6
				6)	_rap	5395	2242	8.739311E-6
				7)	_ras	6782	1198	4.669801E-6
				8)	_rar	7583	846	3.297706E-6
				9)	_ram	8935	485	1.8905288E-6
				10)	_ran	10262	294	1.1460113E-6
				11)	_ray	10931	233	9.082334E-7
				12)	_ral	10951	232	9.043354E-7
			3)	_ri	0	0	0.0
				1)	_rie	2171	13567	5.2884134E-5
