Spanish	3	182816045	3776
			10)	_ev	858	40178	1.5661375E-4
			11)	_e_	1042	28229	1.1003657E-4
			12)	_er	1204	21822	8.50621E-5
			13)	_eq	1218	21059	8.208793E-5
			14)	_ed	1350	16573	6.460151E-5
			15)	_et	1652	9211	3.5904457E-5
			16)	_ep	2659	1327	5.172643E-6
			17)	_eg	2809	994	3.87461E-6
			18)	_eó	3583	272	1.0602554E-6
		6)	_y	0	0	0.0
			1)	_y_	24	1042955	0.004065436
			2)	_ya	627	61581	2.4004259E-4
			3)	_yo	1225	20819	8.115241E-5
			4)	_ye	3560	283	1.1031333E-6
			5)	_yu	3572	276	1.0758473E-6
		7)	_s	0	0	0.0
			1)	_se	27	979977	0.003819948
			2)	_si	72	427716	0.001667236
			3)	_so	73	426802	0.0016636732
			4)	_su	80	395433	0.0015413968
			5)	_sa	403	99223	3.8677102E-4
			6)	_só	1061	27432	1.0692987E-4
			7)	_sí	1406	14597	5.689907E-5
			8)	_sé	1934	4839	1.886241E-5
			9)	_sv	2996	742	2.8923141E-6
			10)	_sk	3007	731	2.8494362E-6
			11)	_st	3180	526	2.0503467E-6
			12)	_sh	3451	331	1.2902372E-6
			13)	_sá	3469	322	1.2551552E-6
			14)	_sl	3528	296	1.1538073E-6
			15)	_sr	3634	251	9.783973E-7
			16)	_sú	3750	210	8.185795E-7
		8)	_p	0	0	0.0
			1)	_pr	28	899115	0.003504748
			2)	_po	32	864383	0.0033693628
			3)	_pa	38	772793	0.0030123452
			4)	_pe	94	354566	0.0013820974
			5)	_pu	174	203279	7.9238106E-4
			6)	_pl	472	81450	3.174919E-4
			7)	_pi	952	33213	1.294642E-4
			8)	_pú	1044	28206	1.0994692E-4
			9)	_pé	2052	3904	1.5217783E-5
			10)	_pá	2259	2722	1.0610349E-5
			11)	_pt	2673	1293	5.040111E-6
			12)	_ps	2857	931	3.6290357E-6
			13)	_pó	3735	215	8.3806947E-7
		9)	_a	0	0	0.0
			1)	_a_	30	878890	0.003425911
			2)	_al	81	387533	0.0015106027
			3)	_ac	124	272193	0.0010610076
			4)	_ap	190	190076	7.4091577E-4
			5)	_as	234	158518	6.179028E-4
			6)	_ad	304	128191	4.996882E-4
			7)	_an	398	100752	3.9273105E-4
			8)	_au	424	93322	3.6376892E-4
			9)	_am	511	75641	2.9484843E-4
			10)	_añ	565	69580	2.7122267E-4
			11)	_ag	604	63924	2.491756E-4
			12)	_ab	628	61573	2.400114E-4
			13)	_ar	735	51196	1.9956188E-4
			14)	_ah	770	47813	1.8637496E-4
			15)	_ay	788	46299	1.8047339E-4
			16)	_at	845	41393	1.6134982E-4
			17)	_af	924	35069	1.3669887E-4
			18)	_aq	956	32888	1.2819734E-4
			19)	_av	1129	24411	9.515402E-5
			20)	_aú	1400	14952	5.8282858E-5
			21)	_aé	1827	6314	2.4611956E-5
			22)	_az	2076	3772	1.4703247E-5
			23)	_aj	2084	3740	1.4578511E-5
			24)	_ai	2118	3555	1.3857381E-5
			25)	_ae	2181	3203	1.2485286E-5
		10)	_r	0	0	0.0
			1)	_re	33	851539	0.003319297
			2)	_ra	769	47919	1.8678815E-4
			3)	_ri	1122	24634	9.602327E-5
			4)	_ru	1372	15878	6.18924E-5
			5)	_ro	1506	11932	4.6510908E-5
			6)	_rá	1596	10198	3.975178E-5
			7)	_ré	1757	7359	2.8685365E-5
			8)	_rí	2713	1191	4.6425153E-6
			9)	_rú	2903	866	3.375666E-6
		11)	_u	0	0	0.0
			1)	_un	36	817585	0.0031869444
			2)	_us	755	49608	1.9337186E-4
			3)	_ut	1158	23093	9.001646E-5
			4)	_ur	1540	11243	4.382519E-5
			5)	_ul	2264	2706	1.0547981E-5
			6)	_u_	2403	2081	8.111733E-6
			7)	_um	2597	1489	5.8041182E-6
			8)	_uc	2862	926	3.6095457E-6
			9)	_ub	3043	690	2.6896182E-6
		12)	_i	0	0	0.0
			1)	_in	43	665625	0.0025946046
			2)	_im	226	165332	6.4446375E-4
			3)	_ig	1097	25639	9.994076E-5
			4)	_id	1099	25508	9.943012E-5
			5)	_ir	1363	16157	6.297995E-5
			6)	_il	1585	10410	4.0578154E-5
			7)	_is	1816	6403	2.4958877E-5
			8)	_it	1868	5727	2.2323831E-5
			9)	_iz	2582	1536	5.987324E-6
			10)	_ib	2676	1280	4.989437E-6
			11)	_i_	3295	427	1.664445E-6
		13)	_h	0	0	0.0
			1)	_ha	51	565787	0.0022054364
			2)	_he	268	139374	5.432795E-4
			3)	_ho	563	69707	2.7171773E-4
			4)	_hu	715	52571	2.0492163E-4
			5)	_hi	1052	27750	1.08169435E-4
			6)	_hú	2324	2431	9.476032E-6
			7)	_há	2784	1063	4.1435715E-6
			8)	_hí	3358	390	1.520219E-6
		14)	_n	0	0	0.0
			1)	_no	54	530643	0.002068445
			2)	_nu	175	200619	7.8201236E-4
			3)	_ne	302	129137	5.033757E-4
			4)	_ni	473	81331	3.1702803E-4
			5)	_na	546	71570	2.7897969E-4
			6)	_nú	1484	12527	4.8830214E-5
			7)	_n_	2116	3556	1.38612795E-5
			8)	_nl	2665	1318	5.137561E-6
			9)	_nó	3289	430	1.6761389E-6
			10)	_ní	3738	214	8.341715E-7
			11)	_n°	3751	210	8.185795E-7
		15)	_m	0	0	0.0
			1)	_me	83	385208	0.0015015398
			2)	_mi	114	289425	0.001128178
			3)	_ma	148	238478	9.2958665E-4
			4)	_mu	164	214753	8.3710667E-4
			5)	_má	207	174883	6.816935E-4
			6)	_mo	336	121344	4.7299862E-4
			7)	_mí	1493	12201	4.7559468E-5
			8)	_mé	1590	10346	4.0328683E-5
			9)	_mú	2623	1424	5.5507485E-6
			10)	_mó	2765	1098	4.280001E-6
		16)	_t	0	0	0.0
			1)	_tr	126	266146	0.0010374364
			2)	_ta	131	261047	0.0010175606
			3)	_te	135	251061	9.786352E-4
			4)	_to	144	244129	9.5161423E-4
			5)	_ti	307	127639	4.975365E-4
			6)	_tu	1279	18459	7.195314E-5
			7)	_té	1291	17951	6.997296E-5
			8)	_tí	2296	2548	9.932098E-6
			9)	_tó	2893	880	3.430238E-6
			10)	_th	2946	803	3.130092E-6
			11)	_tú	3121	598	2.3310026E-6
			12)	_tá	3122	594	2.3154105E-6
			13)	_ts	3374	381	1.4851371E-6
		17)	_f	0	0	0.0
			1)	_fi	271	138504	5.398883E-4
			2)	_fu	273	138249	5.3889427E-4
			3)	_fo	383	105935	4.1293437E-4
			4)	_fa	428	92150	3.5920047E-4
			5)	_fr	730	51559	2.0097685E-4
			6)	_fe	968	31994	1.2471253E-4
			7)	_fl	1450	13531	5.2743806E-5
			8)	_fá	1851	5969	2.3267148E-5
			9)	_fí	2485	1796	7.0008036E-6
			10)	_fó	2533	1667	6.4979617E-6
			11)	_fú	2897	875	3.410748E-6
			12)	_fé	3325	413	1.609873E-6
		18)	_v	0	0	0.0
			1)	_vi	293	131626	5.1307783E-4
			2)	_ve	316	125004	4.872653E-4
			3)	_vo	470	81554	3.178973E-4
			4)	_va	484	79981	3.1176573E-4
			5)	_ví	1374	15860	6.182224E-5
			6)	_vu	1567	10676	4.161502E-5
			7)	_vé	2230	2898	1.1296397E-5
			8)	_vá	2607	1468	5.7222605E-6
		19)	_o	0	0	0.0
			1)	_ob	330	121944	4.753374E-4
			2)	_ot	436	89770	3.4992324E-4
			3)	_op	476	80696	3.145528E-4
			4)	_o_	536	72756	2.836027E-4
			5)	_or	600	64713	2.522511E-4
			6)	_oc	862	39637	1.5450493E-4
			7)	_of	1140	23877	9.3072485E-5
			8)	_ol	1733	7739	3.0166602E-5
			9)	_oí	2125	3522	1.3728747E-5
			10)	_oj	2455	1905	7.4256855E-6
			11)	_os	2587	1524	5.9405484E-6
			12)	_om	2711	1195	4.658107E-6
			13)	_on	2826	970	3.7810576E-6
			14)	_od	2866	913	3.5588719E-6
			15)	_ov	2947	803	3.130092E-6
			16)	_oi	3397	366	1.4266672E-6
			17)	_oe	3424	347	1.3526052E-6
			18)	_oz	3549	288	1.1226233E-6
			19)	_oy	3694	229	8.926414E-7
		20)	_g	0	0	0.0
			1)	_gr	361	112622	4.390003E-4
			2)	_ge	622	61806	2.4091963E-4
			3)	_ga	623	61704	2.4052204E-4
			4)	_gu	873	38570	1.5034576E-4
			5)	_go	1304	17466	6.808242E-5
			6)	_gl	1527	11448	4.4624278E-5
			7)	_gé	2207	3030	1.1810933E-5
			8)	_gi	2472	1838	7.1645195E-6
		21)	_j	0	0	0.0
			1)	_ju	506	76143	2.9680523E-4
			2)	_jó	1780	7057	2.750817E-5
			3)	_je	2467	1861	7.2541734E-6
			4)	_jo	2476	1822	7.1021514E-6
			5)	_ja	2486	1795	6.9969055E-6
		22)	_b	0	0	0.0
			1)	_ba	526	74104	2.888572E-4
			2)	_bi	809	44723	1.7433014E-4
			3)	_bu	860	39853	1.5534689E-4
			4)	_be	1198	22012	8.580272E-5
			5)	_br	1299	17665	6.885813E-5
			6)	_bo	1671	8895	3.467269E-5
			7)	_bá	1721	7940	3.09501E-5
			8)	_bl	1913	5050	1.9684887E-5
			9)	_bú	2395	2134	8.318327E-6
			10)	_b_	2722	1172	4.5684533E-6
			11)	_bg	3425	347	1.3526052E-6
		23)	_ú	0	0	0.0
			1)	_úl	931	34642	1.3503442E-4
			2)	_ún	1164	22946	8.944345E-5
			3)	_út	2011	4240	1.652751E-5
		24)	_ 	0	0	0.0
			1)	_  	990	30818	1.2012849E-4
		25)	_á	0	0	0.0
			1)	_ám	1014	29686	1.1571596E-4
			2)	_ár	1765	7244	2.8237095E-5
			3)	_án	2969	777	3.028744E-6
		26)	_z	0	0	0.0
			1)	_zo	1356	16405	6.394665E-5
			2)	_za	3081	636	2.4791264E-6
			3)	_zu	3454	330	1.2863392E-6
		27)	_é	0	0	0.0
			1)	_és	1411	14467	5.639233E-5
			2)	_éx	1573	10571	4.120573E-5
			3)	_él	1834	6251	2.4366384E-5
			4)	_ét	2071	3791	1.4777309E-5
			5)	_ép	2526	1686	6.5720237E-6
			6)	_én	2896	877	3.4185439E-6
		28)	_ó	0	0	0.0
			1)	_ór	2012	4223	1.6461243E-5
			2)	_óp	2838	956	3.7264856E-6
			3)	_ó_	3524	297	1.1577052E-6
		29)	_í	0	0	0.0
			1)	_ín	2359	2278	8.879639E-6
		30)	_k	0	0	0.0
			1)	_ki	2799	1028	4.0071413E-6
			2)	_ku	2920	845	3.293808E-6
			3)	_km	3582	272	1.0602554E-6
			4)	_ko	3618	257	1.0017853E-6
		31)	_w	0	0	0.0
			1)	_we	2823	972	3.7888535E-6
		32)	_x	0	0	0.0
			1)	_xe	2856	931	3.6290357E-6
		33)	_–	0	0	0.0
			1)	_–_	3630	252	9.822954E-7
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	3093002	0.012056515
			2)	osi	381	106014	4.1324232E-4
			3)	ost	630	61364	2.3919673E-4
			4)	oso	761	48927	1.9071733E-4
			5)	osa	827	43480	1.6948493E-4
			6)	ose	1551	11001	4.288187E-5
			7)	osp	1818	6387	2.489651E-5
			8)	osc	2553	1634	6.369328E-6
			9)	osq	2566	1581	6.1627343E-6
			10)	osl	2832	965	3.7615675E-6
			11)	os–	2905	862	3.3600738E-6
			12)	osf	3150	559	2.1789806E-6
			13)	osm	3156	546	2.1283067E-6
			14)	osu	3468	322	1.2551552E-6
			15)	osn	3691	230	8.9653946E-7
			16)	oss	3712	221	8.6145747E-7
		2)	or	0	0	0.0
			1)	or_	41	689052	0.0026859231
			2)	orm	129	261805	0.0010205152
			3)	ora	184	194356	7.575992E-4
			4)	ort	197	185088	7.2147255E-4
			5)	ore	288	132302	5.157129E-4
			6)	ori	372	108944	4.2466345E-4
			7)	ord	641	60098	2.3426185E-4
			8)	orq	823	43899	1.711182E-4
			9)	orr	896	36905	1.438556E-4
			10)	org	1031	28661	1.1172051E-4
			11)	orí	1066	27115	1.05694206E-4
			12)	orc	1325	17131	6.677659E-5
			13)	orz	1467	13073	5.0958522E-5
			14)	orp	1635	9598	3.741298E-5
			15)	orn	1638	9501	3.7034875E-5
			16)	oro	1838	6190	2.4128605E-5
			17)	ors	2434	1980	7.718035E-6
			18)	orb	2966	779	3.0365402E-6
			19)	or 	3008	729	2.8416403E-6
			20)	orá	3068	650	2.5336983E-6
			21)	oró	3208	501	1.9528968E-6
			22)	orj	3449	331	1.2902372E-6
			23)	oru	3717	220	8.575595E-7
		3)	on	0	0	0.0
			1)	one	70	462067	0.0018011361
			2)	on_	74	426799	0.0016636614
			3)	ona	133	255039	9.941414E-4
			4)	ont	154	232322	9.055906E-4
			5)	ons	160	220231	8.584599E-4
			6)	ond	419	95008	3.7034095E-4
			7)	onc	497	77723	3.0296406E-4
			8)	ono	609	63398	2.4712525E-4
			9)	onf	791	46066	1.7956516E-4
			10)	onó	811	44561	1.7369867E-4
			11)	onv	906	36369	1.4176627E-4
			12)	oni	1130	24352	9.4924035E-5
			13)	onj	1355	16453	6.4133754E-5
			14)	ong	1423	14235	5.5487995E-5
			15)	onu	2237	2833	1.1043027E-5
			16)	oní	2405	2077	8.096141E-6
			17)	onm	2463	1874	7.3048473E-6
			18)	onl	2518	1712	6.673372E-6
			19)	onz	2751	1121	4.3696555E-6
			20)	onr	2886	889	3.4653199E-6
			21)	onq	3244	476	1.8554468E-6
			22)	oná	3321	414	1.613771E-6
			23)	oné	3357	390	1.520219E-6
			24)	onn	3760	205	7.990895E-7
		4)	om	0	0	0.0
			1)	omo	182	197732	7.7075884E-4
			2)	omp	263	144204	5.6210684E-4
			3)	ome	370	109169	4.255405E-4
			4)	omi	716	52542	2.0480859E-4
			5)	omu	722	51893	2.0227878E-4
			6)	omb	802	45364	1.7682876E-4
			7)	oma	988	30850	1.2025322E-4
			8)	omú	1229	20720	8.076651E-5
			9)	omí	1322	17209	6.708064E-5
			10)	omá	2117	3555	1.3857381E-5
			11)	omó	2161	3330	1.2980332E-5
			12)	omé	2509	1731	6.747434E-6
		5)	ob	0	0	0.0
			1)	obr	185	193562	7.5450423E-4
			2)	obl	461	83335	3.2483964E-4
			3)	obj	745	50144	1.954612E-4
			4)	oba	816	44287	1.7263062E-4
			5)	obs	935	34303	1.3371301E-4
			6)	obi	1564	10735	4.1845004E-5
			7)	obt	1583	10420	4.0617135E-5
			8)	obe	1593	10252	3.996227E-5
			9)	obv	2018	4183	1.6305325E-5
			10)	obó	2421	2029	7.909037E-6
			11)	obo	2747	1124	4.3813493E-6
			12)	obu	3159	544	2.1205108E-6
			13)	obú	3441	337	1.3136251E-6
		6)	od	0	0	0.0
			1)	odo	219	167908	6.54505E-4
			2)	odu	566	69218	2.698116E-4
			3)	oda	586	66795	2.6036674E-4
			4)	ode	642	59996	2.3386427E-4
			5)	odr	944	33542	1.3074663E-4
			6)	odi	1206	21770	8.4859406E-5
			7)	odí	2284	2591	1.0099711E-5
			8)	odó	3322	414	1.613771E-6
			9)	odk	3742	211	8.224775E-7
		7)	op	0	0	0.0
			1)	ope	292	131730	5.1348325E-4
			2)	opu	521	74365	2.898746E-4
			3)	opi	603	64535	2.5155727E-4
			4)	opo	608	63406	2.4715642E-4
			5)	opt	971	31872	1.2423698E-4
			6)	opc	1610	10008	3.901116E-5
			7)	opa	1769	7188	2.8018807E-5
			8)	opó	2260	2720	1.0602554E-5
			9)	opr	2581	1538	5.9951203E-6
			10)	opl	3221	491	1.9139168E-6
		8)	oc	0	0	0.0
			1)	oci	322	123321	4.8070497E-4
			2)	oce	509	75739	2.9523045E-4
			3)	ocu	672	56020	2.1836582E-4
			4)	oca	794	46017	1.7937415E-4
			5)	ocr	949	33307	1.298306E-4
			6)	oco	1120	24697	9.626884E-5
			7)	och	1720	7955	3.100857E-5
			8)	oct	2002	4322	1.6847145E-5
			9)	occ	2430	1990	7.757015E-6
			10)	ocl	2754	1110	4.3267773E-6
			11)	océ	3087	625	2.4362485E-6
			12)	ocó	3174	533	2.0776326E-6
			13)	ocí	3336	405	1.578689E-6
			14)	oc_	3545	289	1.1265213E-6
		9)	ol	0	0	0.0
			1)	olí	357	113472	4.4231358E-4
			2)	olu	574	68410	2.66662E-4
			3)	oll	676	55609	2.1676374E-4
			4)	olo	744	50185	1.95621E-4
			5)	ola	750	49852	1.9432297E-4
			6)	ole	805	44969	1.7528905E-4
			7)	oli	869	38934	1.5176463E-4
			8)	olv	1150	23572	9.18836E-5
			9)	ol_	1319	17252	6.724826E-5
			10)	oló	1626	9707	3.783786E-5
			11)	ols	2412	2062	8.037671E-6
			12)	olp	2571	1569	6.115958E-6
			13)	old	2594	1494	5.8236083E-6
			14)	olé	2927	831	3.2392359E-6
			15)	olm	3270	449	1.7502009E-6
			16)	olc	3317	415	1.617669E-6
			17)	olt	3495	312	1.2161753E-6
		10)	ot	0	0	0.0
			1)	otr	366	110109	4.292046E-4
			2)	ota	448	87838	3.423923E-4
			3)	ote	686	54736	2.1336079E-4
			4)	oti	1216	21211	8.2680424E-5
			5)	oto	1308	17445	6.800057E-5
			6)	otu	2842	953	3.7147918E-6
			7)	otó	2993	747	2.9118041E-6
			8)	oté	3036	697	2.7169042E-6
			9)	ot_	3729	216	8.4196745E-7
		11)	oy	0	0	0.0
			1)	oy_	594	65598	2.5570084E-4
			2)	oyo	1048	27999	1.0914003E-4
			3)	oye	1098	25583	9.972247E-5
			4)	oya	1172	22808	8.890553E-5
			5)	oyu	3368	384	1.496831E-6
			6)	oyó	3592	268	1.0446633E-6
		12)	og	0	0	0.0
			1)	ogr	598	64918	2.530502E-4
			2)	ogo	1479	12650	4.930967E-5
			3)	ogí	1522	11599	4.5212873E-5
			4)	oga	1552	10998	4.287018E-5
			5)	oge	1796	6778	2.6420628E-5
			6)	ogi	1799	6696	2.6100992E-5
			7)	ogm	3294	427	1.664445E-6
			8)	ogé	3370	382	1.4890351E-6
			9)	ogu	3547	288	1.1226233E-6
			10)	ogá	3587	270	1.0524593E-6
		13)	oo	0	0	0.0
			1)	oop	1055	27550	1.0738983E-4
			2)	oor	1589	10356	4.0367664E-5
		14)	ov	0	0	0.0
			1)	ovi	1156	23217	9.049981E-5
			2)	ove	1168	22854	8.908484E-5
			3)	ova	1397	15014	5.8524536E-5
			4)	ovo	1847	5992	2.33568E-5
		15)	of	0	0	0.0
			1)	ofr	1378	15653	6.1015355E-5
			2)	ofe	1405	14750	5.7495465E-5
			3)	ofi	1753	7448	2.9032286E-5
			4)	ofu	1778	7098	2.7667988E-5
			5)	ofo	2718	1184	4.615229E-6
			6)	ofí	3061	662	2.5804743E-6
			7)	oft	3391	368	1.4344631E-6
			8)	of_	3396	366	1.4266672E-6
		16)	oq	0	0	0.0
			1)	oqu	1386	15360	5.9873244E-5
		17)	oh	0	0	0.0
			1)	ohe	1413	14374	5.6029818E-5
			2)	ohi	1762	7284	2.8393015E-5
			3)	oho	2631	1397	5.4455027E-6
			4)	ohí	2880	895	3.4887078E-6
			5)	ohó	3602	263	1.0251733E-6
		18)	oa	0	0	0.0
			1)	oam	1650	9224	3.595513E-5
			2)	oal	2736	1151	4.486595E-6
			3)	oac	2802	1012	3.9447737E-6
			4)	oat	3273	445	1.7346089E-6
			5)	oab	3275	442	1.7229149E-6
			6)	oar	3526	296	1.1538073E-6
			7)	oas	3703	224	8.7315146E-7
		19)	oj	0	0	0.0
			1)	ojo	1848	5987	2.3337312E-5
			2)	oja	2138	3482	1.3572828E-5
			3)	oje	3730	216	8.4196745E-7
		20)	ox	0	0	0.0
			1)	oxi	2027	4096	1.5966198E-5
		21)	oz	0	0	0.0
			1)	oz_	2044	3930	1.531913E-5
			2)	ozc	2177	3233	1.2602226E-5
			3)	oza	2442	1952	7.6088913E-6
			4)	ozo	3063	658	2.5648824E-6
		22)	oi	0	0	0.0
			1)	oin	2080	3748	1.46096945E-5
			2)	oic	3184	519	2.0230607E-6
			3)	oik	3514	301	1.1732973E-6
			4)	oig	3562	281	1.0953373E-6
			5)	oir	3681	234	9.1213144E-7
		23)	ou	0	0	0.0
			1)	oun	2173	3259	1.2703574E-5
			2)	out	3426	346	1.3487072E-6
		24)	oe	0	0	0.0
			1)	oec	2419	2036	7.936323E-6
			2)	oes	2577	1548	6.0341004E-6
			3)	oex	2959	788	3.0716221E-6
			4)	oem	3414	353	1.3759932E-6
			5)	oel	3483	316	1.2317672E-6
			6)	oeu	3510	303	1.1810932E-6
			7)	oet	3568	277	1.0797453E-6
			8)	oen	3624	253	9.861934E-7
		25)	oí	0	0	0.0
			1)	oíd	2445	1931	7.527033E-6
			2)	oír	2651	1342	5.231113E-6
			3)	oís	3211	500	1.9489987E-6
			4)	oím	3765	203	7.9129353E-7
		26)	o–	0	0	0.0
			1)	o–_	2521	1699	6.622698E-6
		27)	oñ	0	0	0.0
			1)	oño	2885	893	3.4809118E-6
			2)	oña	3635	250	9.744994E-7
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	2885141	0.011246272
			2)	del	67	480005	0.0018710584
			3)	des	90	365057	0.0014229913
			4)	deb	137	249047	9.707846E-4
			5)	der	171	207128	8.0738444E-4
			6)	den	264	142217	5.543615E-4
			7)	dec	265	140752	5.48651E-4
			8)	dem	306	127707	4.978016E-4
			9)	def	908	36193	1.4108022E-4
			10)	det	964	32331	1.2602616E-4
			11)	dep	1084	26193	1.0210025E-4
			12)	dej	1283	18294	7.1309965E-5
			13)	dea	1387	15257	5.947175E-5
			14)	ded	1674	8790	3.4263398E-5
			15)	dez	1752	7473	2.9129737E-5
			16)	dev	2055	3884	1.5139823E-5
			17)	deu	2085	3739	1.4574613E-5
			18)	deo	2287	2580	1.0056834E-5
			19)	deg	2690	1246	4.856905E-6
			20)	deñ	3736	214	8.341715E-7
			21)	de 	3772	202	7.873955E-7
		2)	do	0	0	0.0
			1)	do_	22	1054804	0.0041116234
			2)	dos	102	328072	0.0012788238
			3)	dor	483	80037	3.1198404E-4
			4)	dop	937	33890	1.3210313E-4
			5)	don	1193	22196	8.6519954E-5
			6)	doc	1473	12926	5.0385515E-5
			7)	dol	1745	7567	2.9496148E-5
			8)	dom	1904	5208	2.0300771E-5
			9)	dob	2140	3461	1.349097E-5
			10)	dot	2168	3279	1.2781534E-5
			11)	dou	2179	3209	1.2508674E-5
			12)	doy	2250	2761	1.0762371E-5
			13)	dog	3278	440	1.715119E-6
			14)	do–	3427	346	1.3487072E-6
			15)	doj	3679	235	9.160294E-7
			16)	dox	3774	201	7.834975E-7
		3)	da	0	0	0.0
			1)	dad	65	485048	0.0018907159
			2)	da_	93	354739	0.0013827718
			3)	das	176	200458	7.813848E-4
			4)	dar	430	91931	3.5834682E-4
			5)	dan	517	75235	2.9326585E-4
			6)	dam	621	61815	2.4095472E-4
			7)	dat	1138	24064	9.380141E-5
			8)	dac	1366	16081	6.26837E-5
			9)	dav	1447	13703	5.341426E-5
			10)	dap	1886	5424	2.114274E-5
			11)	dañ	1938	4777	1.8620734E-5
			12)	dab	2029	4086	1.5927219E-5
			13)	dal	2136	3484	1.3580623E-5
			14)	daz	3453	330	1.2863392E-6
			15)	dag	3732	215	8.3806947E-7
		4)	di	0	0	0.0
			1)	dic	242	153684	5.9905986E-4
			2)	dis	413	96795	3.773067E-4
			3)	did	418	95289	3.714363E-4
			4)	dir	518	75166	2.9299688E-4
			5)	dia	631	61335	2.3908367E-4
			6)	dif	651	58715	2.2887092E-4
			7)	dio	668	56919	2.2187013E-4
			8)	die	854	40586	1.5820413E-4
			9)	dim	987	30895	1.2042864E-4
			10)	din	1069	26891	1.04821054E-4
			11)	div	1142	23869	9.30413E-5
			12)	dip	1170	22836	8.901467E-5
			13)	dig	1455	13381	5.2159106E-5
			14)	dit	1525	11489	4.4784094E-5
			15)	diá	1531	11412	4.448395E-5
			16)	dió	1874	5648	2.201589E-5
			17)	dij	1906	5168	2.0144851E-5
			18)	dib	1959	4617	1.7997054E-5
			19)	diz	2223	2940	1.1460113E-5
			20)	dil	2408	2071	8.072753E-6
			21)	diq	2755	1110	4.3267773E-6
			22)	dié	2779	1078	4.2020415E-6
			23)	di_	3678	236	9.199274E-7
		5)	du	0	0	0.0
			1)	duc	368	109670	4.274934E-4
			2)	dur	868	38998	1.5201411E-4
			3)	dud	1269	18998	7.405416E-5
			4)	dus	1361	16260	6.338144E-5
			5)	dua	1690	8501	3.3136876E-5
			6)	duo	1837	6209	2.4202667E-5
			7)	duz	1991	4404	1.7166782E-5
			8)	dum	2064	3847	1.4995597E-5
			9)	duj	2274	2655	1.0349184E-5
			10)	dul	2301	2541	9.904812E-6
			11)	dup	2704	1216	4.739965E-6
			12)	dun	2937	813	3.169072E-6
			13)	due	3485	316	1.2317672E-6
		6)	dr	0	0	0.0
			1)	drí	1019	29351	1.14410126E-4
			2)	drá	1136	24147	9.4124945E-5
			3)	dre	1497	12117	4.7232035E-5
			4)	dro	2105	3640	1.4188711E-5
			5)	dra	2174	3255	1.2687982E-5
			6)	dré	2887	889	3.4653199E-6
			7)	dri	3112	605	2.3582886E-6
			8)	dró	3356	391	1.524117E-6
		7)	dí	0	0	0.0
			1)	día	1050	27959	1.0898412E-4
			2)	dís	2149	3399	1.3249293E-5
			3)	díc	3065	657	2.5609843E-6
			4)	dí_	3110	606	2.3621865E-6
			5)	dío	3191	514	2.0035707E-6
			6)	díg	3215	498	1.9412028E-6
		8)	dm	0	0	0.0
			1)	dmi	1379	15650	6.1003662E-5
		9)	dh	0	0	0.0
			1)	dhe	1534	11362	4.428905E-5
			2)	dhi	3102	611	2.3816765E-6
		10)	dq	0	0	0.0
			1)	dqu	1978	4519	1.7615052E-5
		11)	dó	0	0	0.0
			1)	dón	2047	3916	1.5264559E-5
			2)	dó_	2327	2412	9.40197E-6
			3)	dól	2543	1649	6.427798E-6
			4)	dój	3354	392	1.528015E-6
		12)	dé	0	0	0.0
