Spanish	3	72854185	3229
			14)	_ed	1446	5422	5.290879E-5
			15)	_et	1647	3656	3.567586E-5
			16)	_ep	2552	645	6.2940185E-6
			17)	_eg	2918	345	3.366568E-6
		6)	_s	0	0	0.0
			1)	_se	26	409624	0.0039971797
			2)	_si	73	173672	0.0016947206
			3)	_so	77	165428	0.0016142742
			4)	_su	82	157255	0.0015345208
			5)	_sa	393	39934	3.8968268E-4
			6)	_só	945	13476	1.3150107E-4
			7)	_sí	1398	5983	5.838312E-5
			8)	_sé	1893	2132	2.0804415E-5
			9)	_st	3084	258	2.5176073E-6
			10)	_sh	3229	200	1.9516335E-6
		7)	_y	0	0	0.0
			1)	_y_	27	403421	0.0039366498
			2)	_ya	591	25890	2.5263897E-4
			3)	_yo	1074	10681	1.04226994E-4
		8)	_p	0	0	0.0
			1)	_pr	28	367473	0.0035858634
			2)	_po	30	348809	0.0034037367
			3)	_pa	38	305026	0.002976495
			4)	_pe	91	145305	0.0014179106
			5)	_pu	163	87855	8.5730385E-4
			6)	_pl	476	32679	3.1888718E-4
			7)	_pi	932	13712	1.33804E-4
			8)	_pú	1034	11584	1.1303862E-4
			9)	_pá	2171	1283	1.2519729E-5
			10)	_pé	2193	1214	1.1846416E-5
			11)	_ps	2892	358	3.4934242E-6
			12)	_pt	3044	273	2.6639798E-6
		9)	_a	0	0	0.0
			1)	_a_	29	350293	0.0034182179
			2)	_al	81	158798	0.0015495776
			3)	_ac	121	109230	0.0010658847
			4)	_ap	193	73362	7.1587873E-4
			5)	_as	229	63269	6.173895E-4
			6)	_ad	298	51175	4.9937423E-4
			7)	_an	370	43857	4.2796397E-4
			8)	_au	451	34778	3.3936958E-4
			9)	_am	473	32884	3.208876E-4
			10)	_añ	523	29308	2.859924E-4
			11)	_ag	599	25572	2.4953586E-4
			12)	_ab	634	24190	2.3605008E-4
			13)	_ar	687	21952	2.1421131E-4
			14)	_ah	739	19975	1.9491941E-4
			15)	_ay	813	17299	1.6880655E-4
			16)	_at	847	16210	1.581799E-4
			17)	_af	908	14480	1.4129827E-4
			18)	_aq	917	14264	1.3919051E-4
			19)	_av	1143	9567	9.335639E-5
			20)	_aú	1368	6340	6.1866784E-5
			21)	_aé	1801	2693	2.6278747E-5
			22)	_aj	2062	1553	1.51544355E-5
			23)	_ai	2157	1316	1.284175E-5
			24)	_az	2191	1221	1.19147235E-5
			25)	_ae	2247	1101	1.0743743E-5
		10)	_r	0	0	0.0
			1)	_re	33	337562	0.0032939867
			2)	_ra	730	20411	1.9917397E-4
			3)	_ri	1099	10106	9.8616045E-5
			4)	_ru	1377	6178	6.028596E-5
			5)	_rá	1603	3939	3.8437425E-5
			6)	_ro	1653	3629	3.541239E-5
			7)	_ré	1752	2943	2.8718288E-5
			8)	_rí	2655	541	5.279169E-6
			9)	_rú	2792	431	4.2057704E-6
		11)	_u	0	0	0.0
			1)	_un	35	326291	0.0031840024
			2)	_us	747	19640	1.9165043E-4
			3)	_ut	1167	9171	8.949216E-5
			4)	_ur	1569	4168	4.0672046E-5
			5)	_ul	2309	980	9.563005E-6
			6)	_u_	2385	873	8.51888E-6
			7)	_um	2548	649	6.3330513E-6
			8)	_uc	2961	322	3.14213E-6
			9)	_ub	3224	202	1.97115E-6
		12)	_i	0	0	0.0
			1)	_in	43	259157	0.0025288975
			2)	_im	238	61321	5.9838063E-4
			3)	_id	1110	10008	9.7659744E-5
			4)	_ig	1118	9847	9.608868E-5
			5)	_ir	1297	7101	6.929275E-5
			6)	_il	1602	3940	3.8447182E-5
			7)	_is	1785	2759	2.6922786E-5
			8)	_it	1911	2050	2.0004245E-5
			9)	_iz	2568	628	6.1281294E-6
			10)	_ib	2621	565	5.513365E-6
			11)	_i_	3119	239	2.3322023E-6
		13)	_h	0	0	0.0
			1)	_ha	49	238970	0.0023319095
			2)	_he	268	55136	5.3802633E-4
			3)	_ho	568	27728	2.705745E-4
			4)	_hu	736	20202	1.9713452E-4
			5)	_hi	1053	11118	1.0849132E-4
			6)	_há	2786	439	4.283836E-6
			7)	_hú	3107	244	2.380993E-6
		14)	_n	0	0	0.0
			1)	_no	52	224674	0.0021924067
			2)	_nu	180	78731	7.6827034E-4
			3)	_ne	338	47233	4.6090755E-4
			4)	_ni	480	32472	3.1686723E-4
			5)	_na	541	28815	2.8118162E-4
			6)	_nú	1474	5108	4.9844723E-5
			7)	_n_	1890	2142	2.0901996E-5
			8)	_nó	3117	240	2.3419605E-6
		15)	_m	0	0	0.0
			1)	_me	92	144740	0.0014123973
			2)	_mi	119	110990	0.0010830591
			3)	_ma	139	97782	9.541732E-4
			4)	_mu	166	85619	8.354846E-4
			5)	_má	210	68835	6.717035E-4
			6)	_mo	304	50623	4.9398775E-4
			7)	_mí	1459	5307	5.17866E-5
			8)	_mé	1528	4537	4.427281E-5
			9)	_mú	2691	501	4.8888423E-6
			10)	_mó	2844	389	3.7959273E-6
		16)	_t	0	0	0.0
			1)	_ta	126	106800	0.0010421723
			2)	_tr	128	106276	0.0010370591
			3)	_te	132	103002	0.0010051108
			4)	_to	134	100977	9.853506E-4
			5)	_ti	305	50606	4.9382186E-4
			6)	_té	1276	7409	7.2298266E-5
			7)	_tu	1279	7352	7.1742055E-5
			8)	_tí	2212	1162	1.13389915E-5
			9)	_th	2708	491	4.7912604E-6
			10)	_tú	2860	380	3.7081038E-6
			11)	_tó	3015	292	2.849385E-6
			12)	_tá	3146	228	2.2248623E-6
		17)	_f	0	0	0.0
			1)	_fu	279	53954	5.264922E-4
			2)	_fi	311	50244	4.902894E-4
			3)	_fo	384	41633	4.0626182E-4
			4)	_fa	455	34101	3.327633E-4
			5)	_fr	729	20424	1.9930082E-4
			6)	_fe	924	14048	1.3708275E-4
			7)	_fl	1430	5664	5.5270266E-5
			8)	_fá	1832	2434	2.3751381E-5
			9)	_fó	2567	631	6.157404E-6
			10)	_fí	2569	628	6.1281294E-6
			11)	_fú	2909	349	3.4056006E-6
		18)	_v	0	0	0.0
			1)	_ve	301	50960	4.9727625E-4
			2)	_vi	323	48832	4.7651088E-4
			3)	_va	463	33642	3.2828428E-4
			4)	_vo	509	30563	2.9823888E-4
			5)	_ví	1339	6668	6.506746E-5
			6)	_vu	1586	4060	3.9618164E-5
			7)	_vá	2531	683	6.664829E-6
		19)	_o	0	0	0.0
			1)	_ob	337	47296	4.6152232E-4
			2)	_ot	426	37545	3.6637043E-4
			3)	_op	502	31186	3.0431824E-4
			4)	_o_	508	30575	2.98356E-4
			5)	_or	561	28054	2.7375564E-4
			6)	_oc	810	17413	1.6991897E-4
			7)	_of	1223	8259	8.059271E-5
			8)	_ol	1698	3321	3.2406875E-5
			9)	_oí	2009	1700	1.6588885E-5
			10)	_oj	2426	805	7.855326E-6
			11)	_os	2591	603	5.884175E-6
			12)	_on	2692	500	4.879084E-6
			13)	_om	2696	499	4.869326E-6
			14)	_ov	2843	389	3.7959273E-6
			15)	_od	2981	311	3.0347903E-6
		20)	_g	0	0	0.0
			1)	_gr	366	44510	4.3433605E-4
			2)	_ge	636	24136	2.3552314E-4
			3)	_ga	713	21033	2.0524354E-4
			4)	_gu	922	14101	1.3759993E-4
			5)	_go	1365	6372	6.2179046E-5
			6)	_gl	1657	3570	3.483666E-5
			7)	_gé	2494	730	7.1234626E-6
			8)	_gi	2523	693	6.7624105E-6
		21)	_j	0	0	0.0
			1)	_ju	498	31582	3.0818247E-4
			2)	_jó	1854	2305	2.2492577E-5
			3)	_je	2357	909	8.8701745E-6
			4)	_jo	2408	833	8.128554E-6
			5)	_ja	2488	732	7.142979E-6
		22)	_b	0	0	0.0
			1)	_ba	539	28852	2.8154266E-4
			2)	_bi	793	18028	1.7592026E-4
			3)	_bu	845	16237	1.5844338E-4
			4)	_be	1252	7869	7.678702E-5
			5)	_br	1308	7043	6.8726775E-5
			6)	_bo	1651	3643	3.5549005E-5
			7)	_bá	1753	2934	2.8630466E-5
			8)	_bl	1886	2155	2.1028853E-5
			9)	_b_	2288	1019	9.943573E-6
			10)	_bú	2498	726	7.08443E-6
		23)	_ 	0	0	0.0
			1)	_  	883	15162	1.4795334E-4
		24)	_ú	0	0	0.0
			1)	_úl	915	14368	1.4020536E-4
			2)	_ún	1211	8460	8.25541E-5
			3)	_út	2000	1732	1.6901147E-5
		25)	_á	0	0	0.0
			1)	_ám	1020	11835	1.1548792E-4
			2)	_ár	1892	2139	2.0872722E-5
			3)	_án	2867	376	3.6690712E-6
		26)	_é	0	0	0.0
			1)	_és	1231	8184	7.9860845E-5
			2)	_éx	1601	3959	3.863259E-5
			3)	_él	1781	2785	2.7176498E-5
			4)	_ét	2052	1591	1.5525246E-5
			5)	_ép	2644	546	5.3279596E-6
			6)	_én	3033	282	2.7518033E-6
		27)	_z	0	0	0.0
			1)	_zo	1421	5728	5.5894787E-5
			2)	_za	3026	285	2.781078E-6
		28)	_ó	0	0	0.0
			1)	_ór	2032	1628	1.5886299E-5
			2)	_óp	2805	420	4.0984305E-6
		29)	_í	0	0	0.0
			1)	_ín	2323	963	9.397116E-6
		30)	_x	0	0	0.0
			1)	_xe	2719	479	4.6741625E-6
		31)	_k	0	0	0.0
			1)	_ku	2812	415	4.0496398E-6
			2)	_ki	2832	399	3.893509E-6
		32)	_w	0	0	0.0
			1)	_we	3074	262	2.55664E-6
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	1198581	0.011695955
			2)	osi	365	44534	4.3457025E-4
			3)	ost	649	23512	2.2943405E-4
			4)	oso	725	20623	2.012427E-4
			5)	osa	784	18423	1.7977472E-4
			6)	ose	1544	4417	4.3101827E-5
			7)	osp	1836	2414	2.3556218E-5
			8)	osc	2528	686	6.6941034E-6
			9)	osq	2712	487	4.752228E-6
			10)	os–	2787	438	4.2740776E-6
			11)	osl	2790	434	4.235045E-6
			12)	osm	2965	320	3.1226139E-6
			13)	osf	3036	278	2.7127708E-6
		2)	or	0	0	0.0
			1)	or_	41	271529	0.0026496255
			2)	orm	129	106058	0.0010349317
			3)	ora	190	74373	7.2574423E-4
			4)	ort	206	69836	6.814714E-4
			5)	ore	322	48843	4.766182E-4
			6)	ori	361	44951	4.3863943E-4
			7)	ord	597	25611	2.4991645E-4
			8)	orq	811	17347	1.6927494E-4
			9)	orr	887	14964	1.4602122E-4
			10)	org	1001	12229	1.1933264E-4
			11)	orí	1062	10907	1.0643234E-4
			12)	orc	1455	5347	5.2176925E-5
			13)	orz	1518	4642	4.5297416E-5
			14)	orp	1570	4167	4.0662286E-5
			15)	orn	1611	3872	3.7783626E-5
			16)	oro	1839	2391	2.333178E-5
			17)	ors	2393	864	8.431057E-6
			18)	orb	3007	295	2.8786596E-6
			19)	orá	3120	238	2.322444E-6
			20)	oró	3215	204	1.9906663E-6
		3)	on	0	0	0.0
			1)	one	68	186288	0.0018178297
			2)	on_	76	168843	0.0016475983
			3)	ona	141	97456	9.5099205E-4
			4)	ont	153	93783	9.151503E-4
			5)	ons	161	88601	8.645835E-4
			6)	ond	409	38767	3.782949E-4
			7)	onc	460	33796	3.2978706E-4
			8)	ono	630	24313	2.3725034E-4
			9)	onf	741	19946	1.9463642E-4
			10)	onv	865	15557	1.5180782E-4
			11)	onó	896	14758	1.4401105E-4
			12)	oni	1137	9620	9.3873576E-5
			13)	onj	1341	6644	6.483327E-5
			14)	ong	1390	6027	5.881248E-5
			15)	onu	2111	1400	1.3661435E-5
			16)	oní	2370	891	8.694527E-6
			17)	onm	2475	739	7.211286E-6
			18)	onl	2612	583	5.689012E-6
			19)	onz	2766	447	4.361901E-6
			20)	onr	2851	383	3.7373784E-6
			21)	onq	3023	286	2.790836E-6
		4)	om	0	0	0.0
			1)	omo	182	78560	7.666017E-4
			2)	omp	259	57428	5.603921E-4
			3)	ome	375	42665	4.1633224E-4
			4)	omu	671	22629	2.2081759E-4
			5)	omi	674	22386	2.1844635E-4
			6)	omb	817	17153	1.6738186E-4
			7)	oma	1010	12018	1.1727367E-4
			8)	omú	1185	8784	8.571575E-5
			9)	omí	1445	5435	5.3035645E-5
			10)	omá	2120	1386	1.3524821E-5
			11)	omó	2281	1025	1.00021225E-5
			12)	omé	2625	560	5.4645743E-6
		5)	ob	0	0	0.0
			1)	obr	184	78199	7.63079E-4
			2)	obl	464	33348	3.254154E-4
			3)	obj	754	19338	1.8870346E-4
			4)	oba	814	17296	1.6877727E-4
			5)	obs	950	13391	1.3067163E-4
			6)	obi	1553	4351	4.245779E-5
			7)	obt	1581	4079	3.9803566E-5
			8)	obe	1742	3016	2.9430636E-5
			9)	obv	2148	1323	1.2910056E-5
			10)	obó	2359	906	8.840901E-6
			11)	obo	2802	421	4.108189E-6
		6)	od	0	0	0.0
			1)	odo	209	69068	6.7397713E-4
			2)	oda	566	27809	2.713649E-4
			3)	odu	617	24890	2.4288081E-4
			4)	ode	624	24533	2.3939714E-4
			5)	odr	942	13528	1.320085E-4
			6)	odi	1121	9804	9.566908E-5
			7)	odí	2172	1271	1.2402632E-5
			8)	odó	3093	250	2.439542E-6
		7)	op	0	0	0.0
			1)	ope	339	47200	4.6058552E-4
			2)	opu	465	33280	3.2475183E-4
			3)	opi	586	26449	2.580938E-4
			4)	opo	652	23422	2.2855581E-4
			5)	opt	974	12807	1.2497285E-4
			6)	opc	1633	3732	3.6417485E-5
			7)	opa	1771	2844	2.775223E-5
			8)	opó	2290	1013	9.885024E-6
			9)	opr	2632	554	5.406025E-6
			10)	opl	2995	298	2.907934E-6
		8)	ot	0	0	0.0
			1)	otr	342	46807	4.5675057E-4
			2)	ota	469	33098	3.2297586E-4
			3)	ote	771	18812	1.8357066E-4
			4)	oti	1208	8484	8.27883E-5
			5)	oto	1285	7206	7.031736E-5
			6)	otu	2978	314	3.0640647E-6
			7)	otó	3073	262	2.55664E-6
		9)	oc	0	0	0.0
			1)	oci	348	45897	4.4787064E-4
			2)	oce	474	32718	3.1926774E-4
			3)	ocu	627	24393	2.3803099E-4
			4)	oca	777	18662	1.8210693E-4
			5)	ocr	961	13132	1.2814427E-4
			6)	oco	1048	11275	1.1002334E-4
			7)	och	1666	3529	3.4436576E-5
			8)	oct	1976	1803	1.7593977E-5
			9)	occ	2380	878	8.567672E-6
			10)	ocl	2755	454	4.4302083E-6
			11)	océ	3178	216	2.1077642E-6
		10)	ol	0	0	0.0
			1)	olí	356	45269	4.417425E-4
			2)	olu	564	27975	2.7298476E-4
			3)	oll	720	20834	2.0330168E-4
			4)	ole	755	19337	1.886937E-4
			5)	ola	760	19186	1.8722021E-4
			6)	olo	801	17693	1.7265127E-4
			7)	oli	900	14678	1.432304E-4
			8)	olv	1147	9532	9.301486E-5
			9)	ol_	1256	7839	7.649428E-5
			10)	oló	1661	3558	3.4719564E-5
			11)	ols	2471	743	7.250319E-6
			12)	old	2555	642	6.264744E-6
			13)	olp	2633	553	5.396267E-6
			14)	olé	2885	362	3.532457E-6
		11)	oy	0	0	0.0
			1)	oy_	590	25962	2.5334157E-4
			2)	oye	1098	10119	9.87429E-5
			3)	oyo	1144	9550	9.319051E-5
			4)	oya	1205	8544	8.337379E-5
			5)	oyu	3190	212	2.0687316E-6
		12)	og	0	0	0.0
			1)	ogr	635	24137	2.355329E-4
			2)	oga	1487	4962	4.842003E-5
			3)	ogo	1493	4916	4.7971156E-5
			4)	ogí	1574	4121	4.021341E-5
			5)	oge	1756	2917	2.8464576E-5
			6)	ogi	1769	2852	2.7830296E-5
		13)	oo	0	0	0.0
			1)	oop	1092	10231	9.9835815E-5
			2)	oor	1599	3967	3.8710652E-5
		14)	ov	0	0	0.0
			1)	ovi	1198	8617	8.408613E-5
			2)	ove	1230	8191	7.992915E-5
			3)	ova	1680	3464	3.3802295E-5
			4)	ovo	1878	2197	2.1438695E-5
		15)	of	0	0	0.0
			1)	ofe	1404	5912	5.769029E-5
			2)	ofr	1511	4702	4.5882905E-5
			3)	ofu	1719	3215	3.137251E-5
			4)	ofi	1739	3059	2.9850236E-5
			5)	ofo	2770	445	4.3423847E-6
			6)	ofí	2990	301	2.9372086E-6
			7)	of_	3142	229	2.2346205E-6
			8)	oft	3162	222	2.1663134E-6
		16)	oq	0	0	0.0
			1)	oqu	1443	5466	5.3338146E-5
		17)	oh	0	0	0.0
			1)	ohe	1512	4689	4.575605E-5
			2)	ohi	1708	3268	3.1889693E-5
			3)	oho	2630	555	5.415783E-6
			4)	ohí	2998	297	2.898176E-6
		18)	oa	0	0	0.0
			1)	oam	1554	4351	4.245779E-5
			2)	oal	2626	558	5.445058E-6
			3)	oac	2840	390	3.8056855E-6
			4)	oab	3136	230	2.2443787E-6
		19)	oj	0	0	0.0
			1)	ojo	1951	1910	1.86381E-5
			2)	oja	2121	1385	1.3515063E-5
		20)	ox	0	0	0.0
			1)	oxi	1981	1789	1.7457363E-5
		21)	oi	0	0	0.0
			1)	oin	2047	1601	1.5622827E-5
			2)	oic	3213	205	2.0004245E-6
		22)	oz	0	0	0.0
			1)	oz_	2081	1504	1.4676285E-5
			2)	ozc	2095	1457	1.4217651E-5
			3)	oza	2367	898	8.762835E-6
			4)	ozo	2907	349	3.4056006E-6
		23)	ou	0	0	0.0
			1)	oun	2230	1129	1.1016972E-5
		24)	oí	0	0	0.0
			1)	oíd	2363	900	8.782351E-6
			2)	oír	2520	695	6.781927E-6
			3)	oís	3221	202	1.97115E-6
		25)	o–	0	0	0.0
			1)	o–_	2423	807	7.874842E-6
		26)	oe	0	0	0.0
			1)	oec	2451	771	7.5235475E-6
			2)	oes	2602	595	5.80611E-6
			3)	oex	2852	382	3.7276202E-6
		27)	oñ	0	0	0.0
			1)	oño	2884	362	3.532457E-6
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	1152853	0.011249733
			2)	del	63	194576	0.0018987053
			3)	des	94	143982	0.0014050006
			4)	deb	154	93464	9.1203745E-4
			5)	der	173	82255	8.026581E-4
			6)	dec	247	60144	5.868953E-4
			7)	den	252	58728	5.730777E-4
			8)	dem	296	52177	5.0915196E-4
			9)	def	874	15297	1.492707E-4
			10)	det	962	13123	1.2805645E-4
			11)	dep	1129	9699	9.464447E-5
			12)	dej	1259	7740	7.552822E-5
			13)	dea	1391	6023	5.8773447E-5
			14)	ded	1672	3510	3.425117E-5
			15)	dez	1728	3167	3.0904117E-5
			16)	dev	2061	1553	1.51544355E-5
			17)	deu	2151	1321	1.289054E-5
			18)	deo	2236	1119	1.091939E-5
			19)	deg	2687	503	4.9083587E-6
		2)	do	0	0	0.0
			1)	do_	22	422914	0.004126866
			2)	dos	101	130844	0.0012767977
			3)	dor	533	29034	2.8331866E-4
			4)	dop	941	13539	1.3211583E-4
			5)	don	1165	9188	8.9658046E-5
			6)	doc	1464	5245	5.1181592E-5
			7)	dol	1723	3185	3.1079766E-5
			8)	dom	1884	2159	2.1067885E-5
			9)	dot	2090	1474	1.438354E-5
			10)	dob	2109	1416	1.38175665E-5
			11)	doy	2142	1342	1.3095461E-5
			12)	dou	2238	1109	1.0821808E-5
		3)	da	0	0	0.0
			1)	dad	69	185149	0.001806715
			2)	da_	88	147788	0.0014421402
			3)	das	170	82902	8.0897164E-4
			4)	dar	452	34688	3.3849134E-4
			5)	dan	573	27409	2.6746164E-4
			6)	dam	603	25501	2.4884305E-4
			7)	dat	1096	10176	9.929912E-5
			8)	dac	1373	6242	6.0910486E-5
			9)	dav	1433	5597	5.4616467E-5
			10)	dañ	1914	2039	1.9896905E-5
			11)	dap	1941	1943	1.8960121E-5
			12)	dal	2006	1706	1.6647435E-5
			13)	dab	2073	1528	1.4910481E-5
		4)	di	0	0	0.0
			1)	dic	224	64359	6.2802597E-4
			2)	dis	391	40520	3.9540097E-4
			3)	did	411	38737	3.7800215E-4
			4)	dir	467	33208	3.2404924E-4
			5)	dif	610	25178	2.4569116E-4
			6)	dio	653	23400	2.2834113E-4
			7)	dia	660	23075	2.2516973E-4
			8)	die	816	17188	1.677234E-4
			9)	dim	966	13011	1.2696352E-4
			10)	din	1073	10718	1.0458805E-4
			11)	dip	1115	9935	9.69474E-5
			12)	div	1161	9234	9.010692E-5
			13)	dig	1431	5657	5.5201956E-5
			14)	dit	1524	4629	4.517056E-5
			15)	diá	1550	4371	4.265295E-5
			16)	dió	1895	2127	2.0755624E-5
			17)	dij	1912	2046	1.9965211E-5
			18)	dib	1915	2035	1.9857873E-5
			19)	diz	2235	1121	1.0938907E-5
			20)	dil	2346	931	9.084854E-6
			21)	diq	2682	510	4.976666E-6
			22)	dié	2788	438	4.2740776E-6
		5)	du	0	0	0.0
			1)	duc	410	38759	3.7821685E-4
			2)	dur	907	14506	1.4155198E-4
			3)	dud	1262	7680	7.4942734E-5
			4)	dus	1416	5757	5.6177774E-5
			5)	dua	1743	3010	2.9372086E-5
			6)	duo	1812	2593	2.530293E-5
			7)	duz	1995	1754	1.7115826E-5
			8)	dum	2182	1245	1.2148919E-5
			9)	dul	2305	989	9.650828E-6
			10)	duj	2306	986	9.6215535E-6
			11)	dup	2791	431	4.2057704E-6
			12)	dun	2859	380	3.7081038E-6
		6)	dí	0	0	0.0
			1)	día	983	12633	1.2327493E-4
			2)	dís	2240	1108	1.081205E-5
			3)	díc	3017	291	2.8396269E-6
			4)	dí_	3051	270	2.6347054E-6
			5)	dío	3096	248	2.4200258E-6
		7)	dr	0	0	0.0
			1)	drí	1018	11877	1.1589776E-4
			2)	drá	1104	10063	9.819645E-5
			3)	dre	1517	4651	4.538524E-5
			4)	dro	1923	2004	1.955537E-5
			5)	dra	2039	1614	1.5749683E-5
			6)	dré	2808	416	4.0593977E-6
			7)	dri	3104	244	2.380993E-6
		8)	dm	0	0	0.0
			1)	dmi	1325	6841	6.675563E-5
		9)	dh	0	0	0.0
			1)	dhe	1479	5058	4.9356815E-5
			2)	dhi	3080	259	2.5273655E-6
		10)	dó	0	0	0.0
			1)	dón	1988	1769	1.7262199E-5
			2)	dó_	2254	1090	1.0636403E-5
			3)	dól	2503	718	7.0063647E-6
		11)	dq	0	0	0.0
			1)	dqu	1989	1765	1.7223167E-5
		12)	dv	0	0	0.0
			1)	dve	2248	1100	1.0733985E-5
		13)	dé	0	0	0.0
			1)	dés	2270	1053	1.0275351E-5
			2)	déc	2282	1025	1.00021225E-5
			3)	déf	2303	993	9.689861E-6
			4)	dé_	2339	944	9.211711E-6
			5)	déb	2440	783	7.640646E-6
			6)	dém	2967	319	3.1128557E-6
			7)	dén	3066	265	2.5859144E-6
		14)	dj	0	0	0.0
			1)	dju	2751	456	4.4497247E-6
		15)	dá	0	0	0.0
			1)	dán	3005	296	2.8884178E-6
	4)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	la_	5	767840	0.007492712
			2)	las	50	238326	0.0023256252
			3)	lar	213	67999	6.635457E-4
			4)	lac	376	42488	4.1460505E-4
			5)	lan	428	37428	3.652287E-4
			6)	lam	557	28180	2.7498518E-4
			7)	lab	706	21284	2.0769285E-4
			8)	lad	719	20837	2.0333094E-4
			9)	lat	803	17598	1.7172424E-4
			10)	laz	1260	7733	7.545992E-5
			11)	lav	1825	2458	2.3985578E-5
			12)	lau	2067	1545	1.507637E-5
			13)	lag	2165	1300	1.26856185E-5
			14)	laj	2723	476	4.644888E-6
			15)	lap	2727	473	4.6156133E-6
			16)	lao	2742	461	4.4985154E-6
			17)	lay	3148	227	2.2151041E-6
		2)	lo	0	0	0.0
			1)	los	31	345024	0.0033668021
			2)	lo_	71	174255	0.0017004096
			3)	log	842	16262	1.5868733E-4
			4)	lor	1139	9613	9.380527E-5
			5)	lon	1156	9313	9.087782E-5
			6)	loc	1406	5858	5.716335E-5
			7)	lot	1604	3937	3.8417907E-5
			8)	lob	1631	3737	3.6466274E-5
			9)	lom	2099	1445	1.4100553E-5
			10)	loq	2135	1354	1.321256E-5
			11)	loj	3035	279	2.722529E-6
			12)	loa	3076	261	2.546882E-6
		3)	le	0	0	0.0
			1)	les	104	126241	0.0012318809
			2)	le_	230	62853	6.1333016E-4
			3)	leg	358	45170	4.4077646E-4
			4)	lem	437	36095	3.5222108E-4
			5)	lec	534	28963	2.826258E-4
			6)	len	670	22638	2.2090541E-4
			7)	lev	901	14619	1.4265467E-4
			8)	leo	1176	9004	8.786254E-5
			9)	lej	1349	6551	6.3925756E-5
			10)	leb	1357	6477	6.320365E-5
			11)	lea	1387	6055	5.908571E-5
			12)	let	1420	5735	5.5963093E-5
			13)	ler	1502	4810	4.6936788E-5
			14)	lex	1514	4662	4.549258E-5
			15)	ley	1703	3297	3.217268E-5
			16)	lez	1750	2959	2.887442E-5
			17)	lee	2331	951	9.280018E-6
			18)	lel	2530	683	6.664829E-6
			19)	lef	2814	412	4.0203654E-6
			20)	leí	2828	401	3.9130255E-6
		4)	li	0	0	0.0
			1)	lic	231	62790	6.127154E-4
			2)	lid	277	54428	5.3111755E-4
			3)	liz	425	37550	3.664192E-4
			4)	lib	686	22002	2.1469922E-4
			5)	lia	704	21400	2.088248E-4
			6)	lim	782	18475	1.8028215E-4
			7)	lig	841	16290	1.5896055E-4
			8)	lit	1030	11653	1.1371193E-4
			9)	lis	1065	10870	1.0607129E-4
			10)	lio	1480	5055	4.932754E-5
			11)	lif	1579	4105	4.005728E-5
			12)	lin	1617	3858	3.7647013E-5
			13)	lir	1636	3723	3.632966E-5
			14)	lie	1833	2432	2.3731865E-5
			15)	liq	1930	1988	1.9399238E-5
			16)	liv	2417	819	7.99194E-6
			17)	lió	3203	208	2.0296989E-6
		5)	ll	0	0	0.0
			1)	llo	329	47871	4.6713327E-4
			2)	lla	623	24546	2.39524E-4
			3)	lle	646	23661	2.3088802E-4
			4)	llí	1936	1969	1.9213832E-5
			5)	llá	1959	1871	1.8257533E-5
			6)	lló	2565	633	6.1769206E-6
			7)	lli	3030	283	2.7615615E-6
		6)	lí	0	0	0.0
