Spanish	4	57659626	8990
				3)	_dup	7088	427	4.1667377E-6
			5)	_da	0	0	0.0
				1)	_dar	1147	11268	1.09955035E-4
				2)	_dad	1979	6070	5.923208E-5
				3)	_dat	2641	3975	3.878872E-5
				4)	_dan	3237	2792	2.7244805E-5
				5)	_da_	3771	2044	1.9945695E-5
				6)	_dañ	3781	2030	1.9809082E-5
				7)	_dam	6112	659	6.4306328E-6
			6)	_dí	0	0	0.0
				1)	_día	1262	10247	9.999195E-5
			7)	_dr	0	0	0.0
				1)	_dro	4439	1435	1.40029715E-5
				2)	_dra	5447	869	8.4798485E-6
				3)	_drá	7368	376	3.6690712E-6
			8)	_dó	0	0	0.0
				1)	_dón	4869	1146	1.118286E-5
				2)	_dól	5939	709	6.918541E-6
			9)	_dé	0	0	0.0
				1)	_déf	5191	993	9.689861E-6
				2)	_déc	5204	986	9.6215535E-6
				3)	_dé_	5453	867	8.460332E-6
				4)	_déb	5702	783	7.640646E-6
		2)	_l	0	0	0.0
			1)	_la	0	0	0.0
				1)	_la_	2	742675	0.0072471476
				2)	_las	16	223167	0.002177701
				3)	_lar	2072	5721	5.582648E-5
				4)	_lab	2162	5376	5.2459913E-5
				5)	_lam	2348	4761	4.6458637E-5
				6)	_lad	2766	3699	3.6095465E-5
				7)	_lan	4461	1421	1.3866357E-5
				8)	_lag	7042	437	4.2643196E-6
				9)	_lat	8250	263	2.5663983E-6
				10)	_laz	8584	230	2.2443787E-6
				11)	_lap	8792	214	2.088248E-6
			2)	_lo	0	0	0.0
				1)	_los	11	321505	0.0031372998
				2)	_lo_	80	78693	7.678995E-4
				3)	_log	1830	6643	6.482351E-5
				4)	_loc	2866	3465	3.381205E-5
				5)	_loa	8791	214	2.088248E-6
			3)	_lu	0	0	0.0
				1)	_lug	482	22165	2.162898E-4
				2)	_luc	1501	8412	8.208571E-5
				3)	_lue	3435	2496	2.4356388E-5
				4)	_luz	4509	1381	1.347603E-5
				5)	_lun	6982	446	4.352143E-6
				6)	_lux	8957	202	1.97115E-6
			4)	_ll	0	0	0.0
				1)	_lle	596	19111	1.8648835E-4
				2)	_lla	2002	5987	5.8422153E-5
			5)	_le	0	0	0.0
				1)	_leg	716	16826	1.6419093E-4
				2)	_le_	1243	10446	1.0193382E-4
				3)	_les	1599	7791	7.6025884E-5
				4)	_lec	2838	3532	3.446585E-5
				5)	_ley	2946	3290	3.2104374E-5
				6)	_len	3310	2689	2.6239713E-5
				7)	_lej	3938	1854	1.8091643E-5
				8)	_lev	4949	1107	1.0802292E-5
				9)	_lee	5647	797	7.77726E-6
				10)	_let	6689	500	4.879084E-6
				11)	_lea	6860	466	4.547306E-6
				12)	_leí	7343	380	3.7081038E-6
			6)	_li	0	0	0.0
				1)	_lib	755	16032	1.5644295E-4
				2)	_lim	2013	5957	5.8129408E-5
				3)	_lis	3148	2896	2.8259656E-5
				4)	_lig	5271	947	9.2409855E-6
				5)	_lin	5579	825	8.050489E-6
				6)	_lic	5794	751	7.328384E-6
				7)	_lit	5948	705	6.8795084E-6
				8)	_lid	6121	656	6.4013584E-6
				9)	_liq	7367	376	3.6690712E-6
			7)	_lí	0	0	0.0
				1)	_lín	2903	3382	3.3002125E-5
				2)	_lím	3384	2562	2.5000427E-5
				3)	_líd	5221	976	9.523972E-6
			8)	_ló	0	0	0.0
				1)	_lóg	4347	1503	1.4666527E-5
		3)	_q	0	0	0.0
			1)	_qu	0	0	0.0
				1)	_que	4	613169	0.005983406
				2)	_qui	186	43809	4.274956E-4
				3)	_qué	992	12842	1.253144E-4
				4)	_quí	5858	732	7.142979E-6
		4)	_e	0	0	0.0
			1)	_en	0	0	0.0
				1)	_en_	5	481972	0.0047031636
				2)	_ent	173	45202	4.4108872E-4
				3)	_enm	656	17968	1.7533476E-4
				4)	_enc	722	16709	1.6304923E-4
				5)	_enf	1392	9196	8.973612E-5
				6)	_ene	1917	6322	6.169114E-5
				7)	_env	2818	3561	3.4748835E-5
				8)	_eno	2921	3347	3.2660588E-5
				9)	_ens	4024	1772	1.7291473E-5
				10)	_eng	5173	1001	9.767927E-6
				11)	_ené	5856	733	7.152737E-6
				12)	_end	6031	683	6.664829E-6
				13)	_enu	6882	462	4.508274E-6
				14)	_enr	6933	452	4.410692E-6
				15)	_enl	7717	325	3.1714046E-6
				16)	_enh	8302	259	2.5273655E-6
			2)	_el	0	0	0.0
				1)	_el_	7	423868	0.0041361754
				2)	_ell	443	23402	2.2836064E-4
				3)	_ele	725	16668	1.6264914E-4
				4)	_ela	2339	4785	4.6692836E-5
				5)	_eli	2885	3413	3.3304626E-5
				6)	_elo	6441	562	5.4840903E-6
				7)	_elé	7689	329	3.2104374E-6
				8)	_elu	7831	310	3.0250321E-6
			3)	_es	0	0	0.0
				1)	_est	12	306583	0.0029916884
				2)	_es_	41	134140	0.0013089607
				3)	_esp	181	44313	4.324137E-4
				4)	_eso	862	14552	1.4200086E-4
				5)	_ese	866	14537	1.4185449E-4
				6)	_esc	870	14511	1.4160077E-4
				7)	_esa	1120	11463	1.1185788E-4
				8)	_esf	1502	8406	8.202716E-5
				9)	_esl	7686	330	3.2201954E-6
				10)	_esq	7878	303	2.956725E-6
			4)	_eu	0	0	0.0
				1)	_eur	205	39608	3.8650152E-4
			5)	_ex	0	0	0.0
				1)	_exp	346	28453	2.7764915E-4
				2)	_exi	423	24510	2.391727E-4
				3)	_ext	910	14004	1.3665338E-4
				4)	_exc	1026	12435	1.2134282E-4
				5)	_exa	1927	6277	6.125202E-5
				6)	_exh	5238	967	9.4361485E-6
				7)	_exe	6000	692	6.7526526E-6
				8)	_ex_	7542	351	3.425117E-6
			6)	_em	0	0	0.0
				1)	_emp	381	26340	2.5703016E-4
				2)	_emb	747	16243	1.5850192E-4
				3)	_emi	2734	3743	3.6524823E-5
				4)	_eme	5332	919	8.967757E-6
				5)	_emo	7375	375	3.659313E-6
			7)	_ej	0	0	0.0
				1)	_eje	520	21059	2.0549726E-4
				2)	_ejé	6042	681	6.6453126E-6
			8)	_ec	0	0	0.0
				1)	_eco	539	20465	1.9970091E-4
				2)	_ech	5799	749	7.308868E-6
			9)	_ef	0	0	0.0
				1)	_efe	1169	11100	1.0831567E-4
				2)	_efi	1650	7521	7.339118E-5
			10)	_ev	0	0	0.0
				1)	_evi	1390	9217	8.994104E-5
				2)	_eva	2299	4879	4.76101E-5
				3)	_evo	3885	1911	1.864786E-5
				4)	_eve	6811	473	4.6156133E-6
			11)	_eq	0	0	0.0
				1)	_equ	1504	8380	8.177345E-5
			12)	_er	0	0	0.0
				1)	_era	2106	5584	5.448961E-5
				2)	_err	3302	2702	2.636657E-5
			13)	_ed	0	0	0.0
				1)	_edu	2927	3335	3.2543492E-5
				2)	_eda	4825	1170	1.1417057E-5
				3)	_edi	5367	905	8.831142E-6
			14)	_et	0	0	0.0
				1)	_etc	4538	1359	1.326135E-5
				2)	_eti	4652	1284	1.2529488E-5
				3)	_eta	5832	740	7.2210446E-6
			15)	_ep	0	0	0.0
				1)	_epi	6420	567	5.5328815E-6
		5)	_c	0	0	0.0
			1)	_co	0	0	0.0
				1)	_con	8	374279	0.0036522774
				2)	_com	25	183911	0.0017946345
				3)	_col	804	15250	1.4881206E-4
				4)	_cor	827	14967	1.460505E-4
				5)	_cos	869	14514	1.4163005E-4
				6)	_coo	901	14154	1.3811712E-4
				7)	_coh	2453	4493	4.384345E-5
				8)	_coi	4358	1494	1.45787035E-5
				9)	_cod	4547	1352	1.3193043E-5
				10)	_cob	5047	1060	1.0343658E-5
				11)	_cot	5609	812	7.923632E-6
				12)	_coc	6122	656	6.4013584E-6
				13)	_coa	6228	622	6.0695806E-6
				14)	_cop	6779	478	4.6644045E-6
				15)	_coe	6836	469	4.576581E-6
				16)	_cof	7418	367	3.5812477E-6
				17)	_cog	7777	318	3.1030975E-6
				18)	_coy	8822	211	2.0589735E-6
			2)	_cu	0	0	0.0
				1)	_cua	187	43791	4.2731993E-4
				2)	_cue	226	37021	3.6125715E-4
				3)	_cum	1387	9241	9.017523E-5
				4)	_cul	1598	7798	7.60942E-5
				5)	_cuy	2504	4349	4.2438274E-5
				6)	_cuá	2532	4276	4.1725925E-5
				7)	_cur	3786	2022	1.9731016E-5
				8)	_cub	4288	1544	1.5066612E-5
				9)	_cui	4536	1360	1.3271108E-5
				10)	_cuo	4606	1318	1.28612655E-5
			3)	_cr	0	0	0.0
				1)	_cre	196	41674	4.066619E-4
				2)	_cri	1185	10909	1.0645186E-4
				3)	_crí	2860	3477	3.392915E-5
				4)	_cru	3524	2359	2.3019518E-5
				5)	_cré	3968	1830	1.7857448E-5
				6)	_cro	8990	200	1.9516335E-6
			4)	_ca	0	0	0.0
				1)	_cas	497	21652	2.1128386E-4
				2)	_cam	680	17465	1.704264E-4
				3)	_car	730	16582	1.6180995E-4
				4)	_cap	1140	11291	1.1017948E-4
				5)	_cad	1157	11196	1.0925245E-4
				6)	_cal	1302	9950	9.709377E-5
				7)	_can	1559	8040	7.845567E-5
				8)	_cab	1574	7914	7.722614E-5
				9)	_cau	2189	5264	5.1367E-5
				10)	_cat	2632	3999	3.9022914E-5
				11)	_caí	6446	561	5.4743323E-6
				12)	_cae	6748	486	4.7424696E-6
				13)	_caj	7456	360	3.5129406E-6
				14)	_caz	8278	262	2.55664E-6
				15)	_cac	8416	246	2.4005094E-6
			5)	_cl	0	0	0.0
				1)	_cla	554	20067	1.9581716E-4
				2)	_cli	3800	2005	1.9565126E-5
				3)	_clá	4611	1316	1.284175E-5
				4)	_clo	7127	418	4.078914E-6
				5)	_clu	8019	286	2.790836E-6
			6)	_ci	0	0	0.0
				1)	_ciu	766	15927	1.5541834E-4
				2)	_cie	853	14668	1.4313281E-4
				3)	_cir	2370	4705	4.591218E-5
				4)	_civ	2572	4166	4.065253E-5
				5)	_cin	2933	3325	3.244591E-5
				6)	_cit	3852	1955	1.9077219E-5
				7)	_cif	4018	1775	1.7320748E-5
				8)	_cic	6447	560	5.4645743E-6
				9)	_cim	8375	251	2.4493002E-6
				10)	_cig	8400	247	2.4102676E-6
			7)	_ce	0	0	0.0
				1)	_cen	1578	7887	7.696267E-5
				2)	_cer	1704	7250	7.074672E-5
				3)	_cel	1821	6685	6.5233355E-5
				4)	_ces	6684	502	4.8986003E-6
				5)	_ced	6690	500	4.879084E-6
			8)	_có	0	0	0.0
				1)	_cóm	1844	6596	6.4364875E-5
				2)	_cód	5669	790	7.708953E-6
			9)	_ch	0	0	0.0
				1)	_chi	4740	1230	1.2002547E-5
				2)	_cho	6146	646	6.3037764E-6
				3)	_che	6154	644	6.28426E-6
				4)	_cha	7344	380	3.7081038E-6
			10)	_cé	0	0	0.0
				1)	_cél	6007	691	6.742894E-6
			11)	_cá	0	0	0.0
				1)	_cár	6563	532	5.1913453E-6
				2)	_cál	6667	507	4.947391E-6
				3)	_cán	6723	492	4.801019E-6
			12)	_cí	0	0	0.0
				1)	_cír	7265	393	3.83496E-6
		6)	_p	0	0	0.0
			1)	_pa	0	0	0.0
				1)	_par	19	208842	0.0020379154
				2)	_paí	194	41914	4.0900387E-4
				3)	_pas	612	18814	1.8359018E-4
				4)	_pal	1420	8973	8.7560045E-5
				5)	_pap	1816	6702	6.539924E-5
				6)	_paz	2200	5230	5.103522E-5
				7)	_pag	2498	4359	4.2535856E-5
				8)	_pat	3152	2889	2.8191347E-5
				9)	_pac	3322	2660	2.5956728E-5
				10)	_paq	4065	1737	1.6949938E-5
				11)	_pad	5065	1046	1.02070435E-5
				12)	_pan	5586	822	8.021214E-6
				13)	_pau	7289	389	3.7959273E-6
				14)	_pab	8090	279	2.722529E-6
			2)	_pr	0	0	0.0
				1)	_pro	22	188118	0.0018356871
				2)	_pre	51	108423	0.0010580098
				3)	_pri	150	51011	4.9777393E-4
				4)	_prá	1585	7869	7.678702E-5
				5)	_pró	1725	7146	6.973187E-5
				6)	_pru	2913	3366	3.2845994E-5
				7)	_pra	5017	1079	1.0529064E-5
				8)	_pré	7035	439	4.283836E-6
			3)	_po	0	0	0.0
				1)	_por	23	185352	0.001808696
				2)	_pol	161	47981	4.6820665E-4
				3)	_pos	216	37898	3.6981507E-4
				4)	_pod	234	36334	3.5455328E-4
				5)	_pon	551	20124	1.9637338E-4
				6)	_pob	1275	10122	9.877218E-5
				7)	_poc	1693	7320	7.142979E-5
				8)	_pot	3291	2718	2.65227E-5
				9)	_pop	5884	723	7.0551555E-6
			4)	_pe	0	0	0.0
				1)	_per	60	97474	9.5116766E-4
				2)	_pes	899	14166	1.3823422E-4
				3)	_pen	1121	11461	1.11838366E-4
				4)	_ped	2096	5621	5.485066E-5
				5)	_peq	2228	5168	5.043021E-5
				6)	_pel	2289	4911	4.7922364E-5
				7)	_pet	2623	4044	3.9462033E-5
				8)	_peo	4875	1144	1.1163344E-5
				9)	_pec	5359	908	8.8604165E-6
				10)	_pea	8294	260	2.5371237E-6
			5)	_pu	0	0	0.0
				1)	_pue	104	65055	6.3481764E-4
				2)	_pun	724	16689	1.6285406E-4
				3)	_pub	3599	2274	2.2190074E-5
				4)	_pud	3640	2208	2.1546035E-5
				5)	_pur	5999	692	6.7526526E-6
				6)	_pus	6169	639	6.2354693E-6
			6)	_pl	0	0	0.0
				1)	_pla	418	24697	2.4099748E-4
				2)	_ple	1916	6325	6.172041E-5
				3)	_plu	4846	1160	1.1319475E-5
				4)	_plá	7541	351	3.425117E-6
			7)	_pú	0	0	0.0
				1)	_púb	1109	11574	1.1294104E-4
			8)	_pi	0	0	0.0
				1)	_pie	1995	6011	5.8656347E-5
				2)	_pid	2375	4691	4.5775567E-5
				3)	_pil	4060	1742	1.6998729E-5
				4)	_pis	7074	430	4.1960125E-6
				5)	_pir	8203	268	2.615189E-6
			9)	_pé	0	0	0.0
				1)	_pér	5029	1071	1.0450998E-5
			10)	_pá	0	0	0.0
				1)	_pár	6253	613	5.981757E-6
				2)	_pág	6610	519	5.0644894E-6
			11)	_ps	0	0	0.0
				1)	_psi	7933	295	2.8786596E-6
			12)	_pt	0	0	0.0
				1)	_pt_	8142	273	2.6639798E-6
		7)	_s	0	0	0.0
			1)	_se	0	0	0.0
				1)	_se_	24	184799	0.0018032998
				2)	_ser	120	58588	5.717116E-4
				3)	_señ	128	56103	5.474625E-4
				4)	_seg	185	44005	4.294082E-4
				5)	_sen	729	16596	1.6194656E-4
				6)	_sea	757	16014	1.562673E-4
				7)	_sec	946	13396	1.3072042E-4
				8)	_sem	1961	6163	6.013959E-5
				9)	_sep	2459	4483	4.374587E-5
				10)	_ses	2790	3629	3.541239E-5
				11)	_sex	3977	1820	1.7759867E-5
				12)	_sei	4136	1671	1.63059E-5
				13)	_sel	5185	995	9.709377E-6
				14)	_sed	6227	622	6.0695806E-6
				15)	_sev	7712	326	3.1811628E-6
			2)	_so	0	0	0.0
				1)	_sob	93	71945	7.020514E-4
				2)	_sol	326	29274	2.8566062E-4
				3)	_son	389	26065	2.5434664E-4
				4)	_soc	464	22579	2.2032968E-4
				5)	_som	2221	5179	5.0537554E-5
				6)	_sos	2246	5069	4.9464154E-5
				7)	_soy	3913	1876	1.8306324E-5
				8)	_sor	4021	1774	1.7310991E-5
				9)	_sop	5760	765	7.464999E-6
				10)	_sof	7578	346	3.3763263E-6
			3)	_su	0	0	0.0
				1)	_su_	107	63886	6.2341033E-4
				2)	_sus	213	38280	3.735427E-4
				3)	_sup	657	17948	1.751396E-4
				4)	_sub	1322	9742	9.5064075E-5
				5)	_suf	1590	7859	7.6689445E-5
				6)	_sum	2502	4354	4.2487063E-5
				7)	_sue	2579	4147	4.0467123E-5
				8)	_suc	2778	3668	3.579296E-5
				9)	_sur	3207	2815	2.7469243E-5
				10)	_sug	3775	2038	1.9887146E-5
				11)	_suy	5848	734	7.1624954E-6
				12)	_suj	5931	712	6.9478156E-6
				13)	_sui	7421	366	3.5714895E-6
				14)	_sud	7630	337	3.2885027E-6
				15)	_sua	8543	234	2.2834113E-6
			4)	_si	0	0	0.0
				1)	_sin	157	49224	4.8033608E-4
				2)	_si_	241	35686	3.4822998E-4
				3)	_sig	574	19644	1.9168945E-4
				4)	_sit	699	17101	1.6687444E-4
				5)	_sid	868	14516	1.4164957E-4
				6)	_sie	966	13124	1.280662E-4
				7)	_sis	973	13025	1.2710014E-4
				8)	_sim	1681	7404	7.224947E-5
				9)	_sir	4367	1488	1.4520154E-5
				10)	_siq	4546	1352	1.3193043E-5
				11)	_sil	5179	998	9.738652E-6
			5)	_só	0	0	0.0
				1)	_sól	942	13444	1.3118882E-4
			6)	_sa	0	0	0.0
				1)	_sal	1025	12436	1.21352576E-4
				2)	_sab	1032	12372	1.2072806E-4
				3)	_sat	1885	6452	6.29597E-5
				4)	_san	2107	5583	5.4479853E-5
				5)	_sac	3481	2420	2.3614766E-5
				6)	_saq	8373	252	2.4590584E-6
			7)	_sí	0	0	0.0
				1)	_sí_	2179	5313	5.184515E-5
				2)	_sín	7577	346	3.3763263E-6
				3)	_sím	7921	297	2.898176E-6
			8)	_sé	0	0	0.0
				1)	_sé_	3825	1978	1.9301657E-5
		8)	_n	0	0	0.0
			1)	_no	0	0	0.0
				1)	_no_	32	156406	0.0015262361
				2)	_nos	227	36996	3.610132E-4
				3)	_nor	908	14050	1.3710227E-4
				4)	_nom	1397	9139	8.91799E-5
				5)	_not	2682	3867	3.7734837E-5
				6)	_noc	3861	1943	1.8960121E-5
				7)	_nov	3882	1914	1.8677134E-5
			2)	_nu	0	0	0.0
				1)	_nue	95	71074	6.93552E-4
				2)	_nun	3251	2771	2.7039883E-5
				3)	_num	3568	2303	2.2473061E-5
				4)	_nuc	3611	2261	2.2063217E-5
			3)	_ne	0	0	0.0
				1)	_nec	280	32566	3.177845E-4
				2)	_neg	1036	12323	1.20249904E-4
				3)	_nee	5761	765	7.464999E-6
				4)	_neu	6186	631	6.157404E-6
				5)	_neo	7713	326	3.1811628E-6
				6)	_net	8701	221	2.1565552E-6
			4)	_na	0	0	0.0
				1)	_nac	932	13642	1.3312094E-4
				2)	_nad	1683	7394	7.2151895E-5
				3)	_nat	1972	6097	5.9495553E-5
				4)	_nav	5122	1019	9.943573E-6
				5)	_nau	8961	201	1.9613917E-6
			5)	_ni	0	0	0.0
				1)	_nin	1283	10096	9.851847E-5
				2)	_ni_	1293	10021	9.77866E-5
				3)	_niv	1582	7871	7.6806544E-5
				4)	_niñ	2941	3299	3.2192198E-5
				5)	_nie	5923	715	6.9770904E-6
				6)	_nit	8399	248	2.4200258E-6
			6)	_nú	0	0	0.0
				1)	_núm	2347	4762	4.6468398E-5
				2)	_núc	7579	346	3.3763263E-6
			7)	_nó	0	0	0.0
				1)	_nór	8876	208	2.0296989E-6
		9)	_u	0	0	0.0
			1)	_un	0	0	0.0
				1)	_una	33	155357	0.0015159997
				2)	_un_	35	149505	0.0014588949
				3)	_uno	975	13022	1.2707086E-4
				4)	_uni	1711	7221	7.0463735E-5
				5)	_uná	5870	728	7.1039462E-6
				6)	_une	7970	291	2.8396269E-6
			2)	_us	0	0	0.0
				1)	_ust	945	13406	1.30818E-4
				2)	_uso	2547	4238	4.1355117E-5
				3)	_usu	5116	1022	9.972848E-6
				4)	_usa	5445	870	8.489606E-6
			3)	_ut	0	0	0.0
				1)	_uti	1403	9074	8.854562E-5
			4)	_ur	0	0	0.0
				1)	_urg	2881	3434	3.350955E-5
				2)	_urb	7114	420	4.0984305E-6
				3)	_ura	8738	218	2.1272806E-6
			5)	_ul	0	0	0.0
				1)	_ult	5217	978	9.543488E-6
			6)	_um	0	0	0.0
				1)	_umb	6135	649	6.3330513E-6
			7)	_uc	0	0	0.0
				1)	_ucr	7759	321	3.132372E-6
			8)	_ub	0	0	0.0
				1)	_ubi	8988	200	1.9516335E-6
		10)	_r	0	0	0.0
			1)	_re	0	0	0.0
				1)	_res	63	94494	9.2208834E-4
				2)	_rec	141	52092	5.083225E-4
				3)	_ref	263	33991	3.316899E-4
				4)	_rea	308	30322	2.9588718E-4
				5)	_rel	325	29278	2.8569964E-4
				6)	_reg	382	26243	2.5608361E-4
				7)	_rep	653	18011	1.7575437E-4
				8)	_red	911	13994	1.365558E-4
				9)	_ret	1519	8235	8.035851E-5
				10)	_rev	1867	6523	6.365253E-5
				11)	_reu	1948	6225	6.0744598E-5
				12)	_ren	2416	4593	4.4819266E-5
				13)	_req	2508	4333	4.2282143E-5
				14)	_rem	3380	2576	2.513704E-5
				15)	_rei	3406	2523	2.4619858E-5
				16)	_ree	4223	1598	1.5593552E-5
				17)	_reb	5582	823	8.030972E-6
				18)	_reh	6547	537	5.2401365E-6
				19)	_reú	7003	443	4.3228683E-6
				20)	_reo	7649	334	3.2592282E-6
			2)	_ra	0	0	0.0
				1)	_raz	1225	10600	1.03436585E-4
				2)	_rat	3631	2232	2.1780232E-5
				3)	_rad	3654	2190	2.1370388E-5
				4)	_rac	4031	1769	1.7262199E-5
				5)	_raí	4829	1168	1.139754E-5
				6)	_rap	5201	987	9.6313115E-6
				7)	_ras	6531	541	5.279169E-6
				8)	_ram	8358	254	2.4785747E-6
				9)	_rar	8568	232	2.263895E-6
			3)	_ri	0	0	0.0
				1)	_rie	2180	5308	5.1796356E-5
				2)	_rig	4126	1680	1.6393722E-5
				3)	_ric	5241	966	9.4263905E-6
				4)	_rit	6173	637	6.215953E-6
				5)	_riq	6384	579	5.6499794E-6
				6)	_rid	7739	322	3.14213E-6
				7)	_rin	8875	208	2.0296989E-6
			4)	_rá	0	0	0.0
				1)	_ráp	2662	3926	3.831057E-5
			5)	_ré	0	0	0.0
				1)	_rég	3233	2797	2.7293596E-5
			6)	_ru	0	0	0.0
				1)	_rur	4393	1469	1.4334749E-5
				2)	_rus	4751	1223	1.1934239E-5
				3)	_rue	4916	1125	1.0977939E-5
				4)	_rui	5344	915	8.928724E-6
				5)	_rum	5745	769	7.504031E-6
				6)	_rut	6886	461	4.4985154E-6
			7)	_ro	0	0	0.0
				1)	_rom	5514	844	8.235894E-6
				2)	_ron	6330	592	5.7768357E-6
				3)	_rot	6438	563	5.4938487E-6
				4)	_rod	6604	521	5.084006E-6
				5)	_rob	8008	287	2.8005943E-6
				6)	_rog	8342	255	2.488333E-6
			8)	_rú	0	0	0.0
				1)	_rúb	7069	431	4.2057704E-6
			9)	_rí	0	0	0.0
				1)	_ríg	7989	290	2.8298687E-6
				2)	_río	8595	229	2.2346205E-6
		11)	_a	0	0	0.0
			1)	_al	0	0	0.0
				1)	_al_	66	91168	8.896327E-4
				2)	_alg	293	31459	3.069822E-4
				3)	_alc	1521	8230	8.030972E-5
				4)	_alt	1642	7546	7.3635136E-5
				5)	_ali	1803	6733	6.5701744E-5
				6)	_ale	2190	5263	5.1357238E-5
				7)	_all	2649	3949	3.8535007E-5
				8)	_ala	4997	1086	1.059737E-5
				9)	_alu	5968	700	6.8307177E-6
				10)	_alm	6032	683	6.664829E-6
				11)	_alb	6161	642	6.264744E-6
				12)	_alr	6486	550	5.3669924E-6
				13)	_alz	8878	208	2.0296989E-6
			2)	_ac	0	0	0.0
				1)	_act	292	31758	3.0989992E-4
				2)	_acu	441	23472	2.2904373E-4
				3)	_ace	659	17908	1.7474928E-4
				4)	_acc	744	16271	1.5877515E-4
				5)	_aco	1251	10358	1.0107511E-4
				6)	_aca	1840	6613	6.453077E-5
				7)	_acl	3955	1840	1.795503E-5
				8)	_aci	7396	372	3.6300385E-6
				9)	_acr	7650	334	3.2592282E-6
			3)	_an	0	0	0.0
				1)	_ant	365	27516	2.6850574E-4
				2)	_ani	2204	5214	5.0879087E-5
				3)	_anu	2602	4105	4.005728E-5
				4)	_ana	3782	2030	1.9809082E-5
				5)	_aná	3877	1921	1.874544E-5
				6)	_ane	6569	531	5.1815873E-6
				7)	_and	6624	517	5.044973E-6
				8)	_ang	6664	508	4.9571495E-6
				9)	_anc	7012	441	4.303352E-6
				10)	_ano	7494	357	3.483666E-6
				11)	_ans	8597	229	2.2346205E-6
			4)	_añ	0	0	0.0
				1)	_año	393	25890	2.5263897E-4
				2)	_aña	2897	3393	3.3109463E-5
			5)	_ap	0	0	0.0
				1)	_apo	473	22400	2.1858297E-4
				2)	_apr	530	20672	2.0172085E-4
				3)	_apl	583	19464	1.8993298E-4
				4)	_apa	1850	6586	6.42673E-5
				5)	_ape	3220	2805	2.7371661E-5
				6)	_apu	5228	973	9.494697E-6
				7)	_apt	8234	265	2.5859144E-6
			6)	_ah	0	0	0.0
				1)	_aho	646	18204	1.7763769E-4
				2)	_ahí	4067	1736	1.694018E-5
			7)	_ad	0	0	0.0
				1)	_ade	692	17303	1.6884558E-4
				2)	_ado	936	13529	1.3201825E-4
				3)	_adm	1967	6120	5.971999E-5
				4)	_adh	2254	5046	4.9239716E-5
				5)	_adi	3412	2516	2.4551551E-5
				6)	_ada	3888	1906	1.8599068E-5
				7)	_adq	4046	1754	1.7115826E-5
				8)	_adv	4685	1265	1.2344082E-5
				9)	_adu	5247	963	9.397116E-6
				10)	_adj	6773	480	4.683921E-6
			8)	_ag	0	0	0.0
				1)	_agr	740	16351	1.5955581E-4
				2)	_agu	2583	4139	4.038906E-5
				3)	_age	2726	3754	3.6632162E-5
				4)	_ago	5321	924	9.016548E-6
				5)	_agi	7864	306	2.9859993E-6
			9)	_as	0	0	0.0
				1)	_así	743	16272	1.5878491E-4
				2)	_asu	1017	12504	1.22016136E-4
				3)	_asi	1027	12425	1.2124524E-4
				4)	_asp	1439	8870	8.655495E-5
				5)	_ase	1652	7520	7.338142E-5
				6)	_aso	2616	4061	3.962792E-5
				7)	_asc	6281	604	5.8939336E-6
				8)	_asa	6462	555	5.415783E-6
				9)	_ast	8401	247	2.4102676E-6
			10)	_am	0	0	0.0
				1)	_amp	799	15351	1.4979763E-4
				2)	_amb	1233	10553	1.02977945E-4
