Spanish	3	24348505	2612
		6)	_s	0	0	0.0
			1)	_se	22	143981	0.0041930773
			2)	_si	75	56935	0.0016580859
			3)	_so	80	53253	0.001550857
			4)	_su	82	51404	0.0014970097
			5)	_sa	393	13402	3.9029887E-4
			6)	_só	724	6879	2.0033323E-4
			7)	_sí	1361	2173	6.328305E-5
			8)	_sé	1882	741	2.1579724E-5
		7)	_y	0	0	0.0
			1)	_y_	27	131136	0.0038189997
			2)	_ya	575	9048	2.634998E-4
			3)	_yo	965	4347	1.2659523E-4
		8)	_p	0	0	0.0
			1)	_pr	28	123638	0.0036006395
			2)	_po	31	116748	0.003399986
			3)	_pa	38	100068	0.0029142238
			4)	_pe	91	48790	0.0014208836
			5)	_pu	157	30662	8.929521E-4
			6)	_pl	482	10908	3.1766752E-4
			7)	_pi	928	4644	1.3524458E-4
			8)	_pú	1021	3928	1.14392926E-4
			9)	_pá	2010	579	1.686189E-5
			10)	_pé	2223	392	1.1415995E-5
		9)	_a	0	0	0.0
			1)	_a_	30	117420	0.0034195564
			2)	_al	79	54304	0.0015814647
			3)	_ac	127	35667	0.0010387099
			4)	_ap	201	23733	6.911628E-4
			5)	_as	225	21603	6.29132E-4
			6)	_ad	303	16988	4.9473194E-4
			7)	_an	339	15773	4.5934817E-4
			8)	_au	471	11238	3.2727793E-4
			9)	_am	500	10528	3.06601E-4
			10)	_añ	534	9817	2.8589493E-4
			11)	_ag	628	8180	2.3822152E-4
			12)	_ab	654	7825	2.2788305E-4
			13)	_ar	689	7357	2.1425376E-4
			14)	_ah	716	6996	2.0374055E-4
			15)	_ay	814	5817	1.694052E-4
			16)	_aq	842	5500	1.601734E-4
			17)	_at	851	5412	1.5761062E-4
			18)	_af	869	5120	1.4910687E-4
			19)	_av	1124	3261	9.496826E-5
			20)	_aú	1240	2634	7.670849E-5
			21)	_aé	1799	914	2.6617905E-5
			22)	_ai	2086	507	1.4765074E-5
			23)	_aj	2121	482	1.4037014E-5
			24)	_ae	2161	448	1.3046851E-5
			25)	_az	2254	371	1.0804423E-5
		10)	_r	0	0	0.0
			1)	_re	34	113653	0.0033098522
			2)	_ra	682	7496	2.1830178E-4
			3)	_ri	1073	3605	1.0498638E-4
			4)	_ru	1401	1996	5.8128382E-5
			5)	_rá	1528	1542	4.4906796E-5
			6)	_ro	1720	1055	3.0724168E-5
			7)	_ré	1750	994	2.8947701E-5
		11)	_u	0	0	0.0
			1)	_un	36	106557	0.0031031994
			2)	_us	758	6407	1.8658744E-4
			3)	_ut	1148	3083	8.9784466E-5
			4)	_ur	1478	1687	4.9129547E-5
			5)	_ul	2291	345	1.004724E-5
			6)	_u_	2381	301	8.765853E-6
		12)	_i	0	0	0.0
			1)	_in	43	88304	0.0025716275
			2)	_im	254	19781	5.7607086E-4
			3)	_id	1143	3100	9.027955E-5
			4)	_ig	1146	3090	8.998832E-5
			5)	_ir	1315	2305	6.7127214E-5
			6)	_il	1700	1130	3.2908352E-5
			7)	_is	1933	665	1.936642E-5
			8)	_it	2037	546	1.5900849E-5
			9)	_ib	2610	201	5.8536093E-6
			10)	_iz	2612	200	5.824487E-6
		13)	_h	0	0	0.0
			1)	_ha	50	78906	0.0022979348
			2)	_he	307	16835	4.902762E-4
			3)	_ho	547	9594	2.7940064E-4
			4)	_hu	736	6704	1.952368E-4
			5)	_hi	1116	3325	9.68321E-5
		14)	_n	0	0	0.0
			1)	_no	52	76938	0.002240622
			2)	_nu	190	25165	7.3286606E-4
			3)	_ne	352	15287	4.4519466E-4
			4)	_ni	468	11256	3.2780212E-4
			5)	_na	528	9877	2.876423E-4
			6)	_nú	1465	1758	5.119724E-5
			7)	_n_	1734	1028	2.9937863E-5
		15)	_m	0	0	0.0
			1)	_me	93	48436	0.0014105743
			2)	_mi	121	36424	0.0010607556
			3)	_ma	134	33728	9.822415E-4
			4)	_mu	166	28476	8.292905E-4
			5)	_má	211	22711	6.613996E-4
			6)	_mo	288	17714	5.158748E-4
			7)	_mí	1461	1778	5.177969E-5
			8)	_mé	1536	1510	4.3974876E-5
		16)	_t	0	0	0.0
			1)	_tr	123	36374	0.0010592995
			2)	_ta	124	36310	0.0010574356
			3)	_te	137	32994	9.6086564E-4
			4)	_to	140	32577	9.4872154E-4
			5)	_ti	332	15958	4.6473581E-4
			6)	_tu	1227	2711	7.895092E-5
			7)	_té	1261	2553	7.434958E-5
			8)	_tí	2179	423	1.231879E-5
			9)	_tú	2579	209	6.086589E-6
		17)	_f	0	0	0.0
			1)	_fu	279	17993	5.24E-4
			2)	_fi	313	16675	4.856166E-4
			3)	_fo	376	14167	4.1257753E-4
			4)	_fa	457	11514	3.353157E-4
			5)	_fr	706	7169	2.0877874E-4
			6)	_fe	888	5002	1.4567042E-4
			7)	_fl	1472	1715	4.9944974E-5
			8)	_fá	1840	810	2.3589173E-5
			9)	_fí	2521	228	6.6399152E-6
			10)	_fó	2545	220	6.406936E-6
		18)	_v	0	0	0.0
			1)	_ve	285	17823	5.190492E-4
			2)	_vi	328	16132	4.698031E-4
			3)	_va	441	12102	3.524397E-4
			4)	_vo	523	10044	2.9250575E-4
			5)	_ví	1338	2236	6.511776E-5
			6)	_vu	1600	1348	3.9257044E-5
			7)	_vá	2469	254	7.3970987E-6
		19)	_o	0	0	0.0
			1)	_ob	329	16061	4.6773543E-4
			2)	_ot	423	12672	3.690395E-4
			3)	_o_	505	10481	3.0523224E-4
			4)	_or	507	10381	3.0232E-4
			5)	_op	529	9865	2.8729282E-4
			6)	_oc	789	6110	1.7793808E-4
			7)	_of	1268	2522	7.344678E-5
			8)	_ol	1702	1120	3.261713E-5
			9)	_oí	2040	543	1.5813483E-5
			10)	_oj	2451	262	7.630078E-6
			11)	_on	2601	203	5.9118543E-6
			12)	_os	2606	202	5.882732E-6
		20)	_g	0	0	0.0
			1)	_gr	377	14127	4.1141265E-4
			2)	_ge	619	8262	2.4060956E-4
			3)	_ga	738	6678	1.9447962E-4
			4)	_gu	1052	3762	1.095586E-4
			5)	_go	1298	2371	6.9049296E-5
			6)	_gl	1546	1483	4.318857E-5
			7)	_gi	2480	249	7.2514863E-6
		21)	_j	0	0	0.0
			1)	_ju	492	10741	3.1280407E-4
			2)	_jó	1785	937	2.7287722E-5
			3)	_je	2331	328	9.552159E-6
			4)	_jo	2410	288	8.387261E-6
			5)	_ja	2441	266	7.7465675E-6
		22)	_b	0	0	0.0
			1)	_ba	601	8606	2.5062767E-4
			2)	_bi	774	6284	1.8300538E-4
			3)	_bu	845	5471	1.5932885E-4
			4)	_be	1195	2857	8.3202794E-5
			5)	_br	1300	2368	6.896193E-5
			6)	_bo	1549	1476	4.2984713E-5
			7)	_bá	1864	770	2.2424276E-5
			8)	_bl	1877	752	2.190007E-5
			9)	_b_	2041	542	1.578436E-5
			10)	_bú	2527	227	6.6107928E-6
		23)	_é	0	0	0.0
			1)	_és	947	4479	1.3043938E-4
			2)	_éx	1692	1142	3.325782E-5
			3)	_él	1767	976	2.8423496E-5
			4)	_ét	2020	563	1.639593E-5
			5)	_ép	2556	217	6.3195685E-6
		24)	_ú	0	0	0.0
			1)	_úl	952	4439	1.2927449E-4
			2)	_ún	1215	2779	8.093125E-5
			3)	_út	1991	597	1.7386094E-5
		25)	_á	0	0	0.0
			1)	_ám	1034	3872	1.1276207E-4
			2)	_ár	2114	490	1.4269993E-5
		26)	_z	0	0	0.0
			1)	_zo	1391	2043	5.9497135E-5
		27)	_ó	0	0	0.0
			1)	_ór	1985	605	1.7619073E-5
		28)	_í	0	0	0.0
			1)	_ín	2210	404	1.1765464E-5
		29)	_x	0	0	0.0
			1)	_xe	2447	265	7.717445E-6
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	395250	0.011510642
			2)	osi	343	15549	4.5282475E-4
			3)	ost	681	7526	2.1917545E-4
			4)	oso	713	7044	2.0513844E-4
			5)	osa	749	6507	1.8949968E-4
			6)	ose	1570	1435	4.1790696E-5
			7)	osp	1929	668	1.9453786E-5
			8)	osq	2438	267	7.77569E-6
			9)	osc	2519	228	6.6399152E-6
		2)	or	0	0	0.0
			1)	or_	40	91367	0.0026608296
			2)	orm	119	36708	0.0010690263
			3)	ora	179	26463	7.70667E-4
			4)	ort	204	23328	6.7936815E-4
			5)	ore	311	16693	4.861408E-4
			6)	ori	369	14544	4.235567E-4
			7)	ord	588	8942	2.604128E-4
			8)	orq	798	5977	1.740648E-4
			9)	orr	850	5427	1.5804745E-4
			10)	org	990	4152	1.2091635E-4
			11)	orí	1081	3536	1.02976934E-4
			12)	orc	1446	1833	5.3381424E-5
			13)	orp	1554	1464	4.2635245E-5
			14)	orz	1585	1402	4.0829655E-5
			15)	orn	1676	1180	3.4364475E-5
			16)	oro	1817	867	2.5249152E-5
			17)	ors	2486	245	7.1349964E-6
		3)	on	0	0	0.0
			1)	one	64	64218	0.0018701846
			2)	on_	78	55080	0.0016040637
			3)	ona	142	32052	9.334323E-4
			4)	ont	145	31871	9.2816114E-4
			5)	ons	164	29645	8.633346E-4
			6)	ond	402	13189	3.840958E-4
			7)	onc	443	11953	3.4810047E-4
			8)	ono	605	8552	2.4905507E-4
			9)	onf	722	6894	2.0077007E-4
			10)	onv	859	5252	1.5295103E-4
			11)	onó	907	4850	1.4124381E-4
			12)	oni	1099	3433	9.997732E-5
			13)	onj	1353	2199	6.4040236E-5
			14)	ong	1363	2167	6.310832E-5
			15)	onu	1986	601	1.7502583E-5
			16)	oní	2294	342	9.959873E-6
			17)	onm	2495	237	6.902017E-6
		4)	ob	0	0	0.0
			1)	obr	182	26156	7.617264E-4
			2)	obl	449	11844	3.449261E-4
			3)	obj	776	6280	1.8288889E-4
			4)	oba	786	6188	1.8020962E-4
			5)	obs	925	4656	1.3559406E-4
			6)	obi	1424	1919	5.5885954E-5
			7)	obt	1621	1295	3.7713555E-5
			8)	obe	1852	791	2.3035846E-5
			9)	obv	2001	584	1.7007502E-5
			10)	obó	2361	311	9.0570775E-6
		5)	om	0	0	0.0
			1)	omo	185	25850	7.528149E-4
			2)	omp	270	18683	5.440945E-4
			3)	ome	382	13981	4.0716075E-4
			4)	omu	630	8177	2.3813415E-4
			5)	omi	679	7547	2.1978702E-4
			6)	omb	791	6105	1.7779246E-4
			7)	oma	1061	3674	1.0699582E-4
			8)	omú	1161	3017	8.786238E-5
			9)	omí	1414	1939	5.64684E-5
			10)	omá	2083	509	1.4823319E-5
			11)	omó	2321	333	9.697771E-6
		6)	od	0	0	0.0
			1)	odo	212	22631	6.590698E-4
			2)	oda	563	9225	2.6865446E-4
			3)	odu	610	8394	2.4445372E-4
			4)	ode	642	7990	2.3268825E-4
			5)	odr	963	4361	1.2700295E-4
			6)	odi	1063	3665	1.0673372E-4
			7)	odí	2168	442	1.2872117E-5
		7)	ot	0	0	0.0
			1)	otr	334	15929	4.6389128E-4
			2)	ota	475	11018	3.2087098E-4
			3)	ote	771	6303	1.835587E-4
			4)	oti	1220	2739	7.976635E-5
			5)	oto	1325	2275	6.625354E-5
		8)	oc	0	0	0.0
			1)	oci	357	14949	4.3535128E-4
			2)	oce	469	11242	3.273944E-4
			3)	ocu	590	8871	2.5834513E-4
			4)	oca	756	6427	1.8716989E-4
			5)	oco	981	4220	1.2289667E-4
			6)	ocr	1020	3928	1.14392926E-4
			7)	och	1639	1254	3.6519534E-5
			8)	oct	2084	509	1.4823319E-5
			9)	occ	2448	264	7.6883225E-6
		9)	ol	0	0	0.0
			1)	olí	359	14934	4.3491446E-4
			2)	olu	521	10073	2.9335028E-4
			3)	ole	678	7555	2.2002E-4
			4)	ola	728	6830	1.9890623E-4
			5)	oll	729	6797	1.9794519E-4
			6)	oli	893	4958	1.4438904E-4
			7)	olo	1038	3849	1.1209225E-4
			8)	olv	1164	3013	8.7745895E-5
			9)	ol_	1179	2936	8.550347E-5
			10)	oló	1608	1335	3.887845E-5
			11)	ols	2492	238	6.9311395E-6
		10)	op	0	0	0.0
			1)	ope	365	14658	4.2687665E-4
			2)	opu	484	10879	3.1682296E-4
			3)	opi	579	9015	2.6253876E-4
			4)	opo	684	7489	2.1809792E-4
			5)	opt	966	4341	1.2642049E-4
			6)	opc	1687	1156	3.3665536E-5
			7)	opa	1766	978	2.8481742E-5
			8)	opó	2273	355	1.0338465E-5
		11)	oy	0	0	0.0
			1)	oy_	603	8595	2.5030732E-4
			2)	oye	1121	3288	9.575456E-5
			3)	oyo	1196	2844	8.2824205E-5
			4)	oya	1260	2553	7.434958E-5
		12)	og	0	0	0.0
			1)	ogr	632	8146	2.3723136E-4
			2)	oga	1487	1653	4.8139384E-5
			3)	ogí	1496	1621	4.7207468E-5
			4)	ogo	1566	1441	4.1965428E-5
			5)	ogi	1714	1074	3.1277494E-5
			6)	oge	1740	1012	2.9471905E-5
		13)	ov	0	0	0.0
			1)	ovi	1158	3022	8.8008E-5
			2)	ove	1274	2482	7.228188E-5
			3)	ova	1665	1212	3.529639E-5
			4)	ovo	1923	672	1.9570276E-5
		14)	oo	0	0	0.0
			1)	oop	1177	2951	8.594031E-5
			2)	oor	1573	1432	4.1703326E-5
		15)	of	0	0	0.0
			1)	ofe	1408	1961	5.7109097E-5
			2)	ofr	1609	1333	3.8820206E-5
			3)	ofu	1679	1170	3.4073248E-5
			4)	ofi	1737	1016	2.9588395E-5
			5)	ofo	2539	221	6.4360584E-6
		16)	oh	0	0	0.0
			1)	ohe	1501	1616	4.7061854E-5
			2)	ohi	1650	1235	3.5966208E-5
			3)	oho	2436	268	7.804812E-6
		17)	oa	0	0	0.0
			1)	oam	1535	1510	4.3974876E-5
		18)	oq	0	0	0.0
			1)	oqu	1540	1498	4.362541E-5
		19)	ox	0	0	0.0
			1)	oxi	1858	776	2.259901E-5
		20)	oi	0	0	0.0
			1)	oin	1951	648	1.8871338E-5
		21)	oj	0	0	0.0
			1)	ojo	1997	588	1.7123992E-5
			2)	oja	2055	531	1.5464013E-5
		22)	oz	0	0	0.0
			1)	ozc	2045	540	1.5726115E-5
			2)	oz_	2159	450	1.3105096E-5
			3)	oza	2386	298	8.678486E-6
		23)	oí	0	0	0.0
			1)	oíd	2428	273	7.950424E-6
			2)	oír	2518	228	6.6399152E-6
		24)	oe	0	0	0.0
			1)	oec	2450	262	7.630078E-6
		25)	ou	0	0	0.0
			1)	oun	2581	208	6.0574666E-6
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	389138	0.011332646
			2)	del	59	66905	0.0019484365
			3)	des	94	47989	0.0013975565
			4)	deb	143	32006	9.3209266E-4
			5)	der	174	27365	7.9693546E-4
			6)	dec	246	20341	5.923794E-4
			7)	den	248	20253	5.8981666E-4
			8)	dem	305	16961	4.939456E-4
			9)	def	895	4905	1.4284554E-4
			10)	det	953	4433	1.2909976E-4
			11)	dep	1127	3212	9.354126E-5
			12)	dej	1281	2452	7.140821E-5
			13)	dea	1450	1818	5.2944586E-5
			14)	ded	1657	1226	3.5704106E-5
			15)	dez	1660	1221	3.5558493E-5
			16)	dev	2125	479	1.3949646E-5
			17)	deu	2145	464	1.351281E-5
			18)	deo	2220	394	1.147424E-5
		2)	do	0	0	0.0
			1)	do_	26	135562	0.0039478955
			2)	dos	100	43770	0.001274689
			3)	dor	526	9979	2.9061278E-4
			4)	dop	934	4596	1.3384671E-4
			5)	don	1173	2978	8.672661E-5
			6)	doc	1374	2096	6.104062E-5
			7)	dol	1706	1083	3.1539596E-5
			8)	dom	1868	768	2.236603E-5
			9)	dot	2035	548	1.5959095E-5
			10)	doy	2076	514	1.4968931E-5
			11)	dob	2214	398	1.1590729E-5
			12)	dou	2584	208	6.0574666E-6
		3)	da	0	0	0.0
			1)	dad	70	60288	0.0017557334
			2)	da_	84	50746	0.0014778471
			3)	das	165	28681	8.3526055E-4
			4)	dar	477	11010	3.20638E-4
			5)	dam	568	9141	2.6620817E-4
			6)	dan	604	8563	2.4937541E-4
			7)	dat	1151	3076	8.958061E-5
			8)	dac	1367	2142	6.2380255E-5
			9)	dav	1550	1472	4.2868225E-5
			10)	dap	1896	726	2.1142889E-5
			11)	dal	1940	658	1.9162562E-5
			12)	dañ	1945	654	1.9046072E-5
			13)	dab	2066	522	1.5201911E-5
		4)	di	0	0	0.0
			1)	dic	218	22095	6.434602E-4
			2)	dis	373	14318	4.1697503E-4
			3)	did	406	13087	3.811253E-4
			4)	dir	428	12551	3.6551568E-4
			5)	dif	566	9151	2.664994E-4
			6)	dio	611	8385	2.4419161E-4
			7)	dia	660	7709	2.2450485E-4
			8)	die	838	5538	1.6128004E-4
			9)	dim	938	4547	1.3241971E-4
			10)	din	1035	3864	1.1252909E-4
			11)	dip	1170	2985	8.693047E-5
			12)	div	1203	2826	8.23E-5
			13)	dig	1376	2087	6.0778522E-5
			14)	dit	1500	1617	4.7090976E-5
			15)	diá	1617	1299	3.7830043E-5
			16)	dib	1875	753	2.1929194E-5
			17)	dij	1901	711	2.0706051E-5
			18)	dió	1967	632	1.8405379E-5
			19)	diz	2238	384	1.1183015E-5
			20)	dil	2339	322	9.377424E-6
		5)	du	0	0	0.0
			1)	duc	404	13159	3.8322213E-4
			2)	dur	945	4485	1.3061412E-4
			3)	dud	1287	2424	7.059278E-5
			4)	dus	1402	1990	5.7953646E-5
			5)	duo	1762	982	2.8598231E-5
			6)	dua	1834	826	2.405513E-5
			7)	duz	2008	581	1.6920134E-5
			8)	dum	2143	465	1.3541932E-5
			9)	duj	2380	301	8.765853E-6
			10)	dul	2462	256	7.455343E-6
		6)	dí	0	0	0.0
			1)	día	946	4483	1.3055587E-4
			2)	dís	2194	415	1.208581E-5
		7)	dr	0	0	0.0
			1)	drí	1057	3711	1.0807336E-4
			2)	drá	1137	3139	9.141532E-5
			3)	dre	1590	1377	4.0101593E-5
			4)	dra	1954	646	1.8813093E-5
			5)	dro	2014	572	1.6658032E-5
		8)	dm	0	0	0.0
			1)	dmi	1293	2397	6.9806476E-5
		9)	dh	0	0	0.0
			1)	dhe	1634	1264	3.6810758E-5
		10)	dó	0	0	0.0
			1)	dón	1919	682	1.98615E-5
			2)	dó_	2342	320	9.319179E-6
			3)	dól	2408	288	8.387261E-6
		11)	dq	0	0	0.0
			1)	dqu	2003	584	1.7007502E-5
		12)	dé	0	0	0.0
			1)	dés	2232	388	1.1299505E-5
			2)	dé_	2307	337	9.814261E-6
			3)	déf	2343	320	9.319179E-6
			4)	déc	2389	298	8.678486E-6
			5)	déb	2446	265	7.717445E-6
		13)	dv	0	0	0.0
			1)	dve	2265	363	1.0571444E-5
	4)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	la_	5	255644	0.007444976
			2)	las	48	80855	0.0023546945
			3)	lar	203	23447	6.828337E-4
			4)	lac	383	13869	4.0389906E-4
			5)	lan	430	12469	3.6312765E-4
			6)	lam	509	10342	3.0118422E-4
			7)	lad	692	7339	2.1372955E-4
			8)	lab	701	7200	2.0968153E-4
			9)	lat	753	6442	1.8760673E-4
			10)	laz	1159	3019	8.7920635E-5
			11)	lav	1863	771	2.2453398E-5
			12)	lau	2063	525	1.5289279E-5
			13)	lag	2237	384	1.1183015E-5
		2)	lo	0	0	0.0
			1)	los	32	115467	0.0033626803
			2)	lo_	71	59547	0.0017341536
			3)	log	844	5489	1.5985305E-4
			4)	lor	1118	3314	9.651175E-5
			5)	lon	1135	3154	9.185216E-5
			6)	loc	1386	2055	5.9846603E-5
			7)	lob	1524	1550	4.5139775E-5
			8)	lot	1563	1455	4.2373144E-5
			9)	lom	2033	549	1.5988217E-5
			10)	loq	2200	409	1.19110755E-5
		3)	le	0	0	0.0
			1)	les	107	42019	0.0012236956
			2)	le_	233	20664	6.01786E-4
			3)	leg	354	15242	4.4388414E-4
			4)	lem	417	12827	3.7355348E-4
			5)	lec	562	9239	2.6906218E-4
			6)	len	699	7214	2.1008925E-4
			7)	lev	898	4884	1.4223397E-4
			8)	leo	1138	3137	9.135708E-5
			9)	lea	1381	2064	6.0108705E-5
			10)	lej	1394	2030	5.911854E-5
			11)	let	1403	1988	5.7895402E-5
			12)	leb	1462	1769	5.151759E-5
			13)	ler	1508	1595	4.6450285E-5
			14)	lex	1522	1558	4.5372755E-5
			15)	lez	1742	1009	2.9384537E-5
			16)	ley	1769	974	2.8365252E-5
			17)	lee	2279	353	1.028022E-5
			18)	lel	2471	253	7.367976E-6
		4)	li	0	0	0.0
			1)	lic	237	20603	6.000095E-4
			2)	lid	274	18315	5.333774E-4
			3)	liz	421	12744	3.7113632E-4
			4)	lib	721	6897	2.0085744E-4
			5)	lia	759	6389	1.8606323E-4
			6)	lim	777	6273	1.8268503E-4
			7)	lig	835	5642	1.6430877E-4
			8)	lit	1040	3838	1.1177191E-4
			9)	lis	1115	3328	9.6919466E-5
			10)	lio	1463	1769	5.151759E-5
			11)	lin	1505	1609	4.6857996E-5
			12)	lif	1699	1131	3.2937474E-5
			13)	lir	1710	1078	3.1393985E-5
			14)	lie	1815	869	2.5307396E-5
			15)	liq	1990	597	1.7386094E-5
			16)	liv	2502	233	6.785527E-6
		5)	ll	0	0	0.0
			1)	llo	322	16297	4.7460833E-4
			2)	lla	617	8314	2.4212392E-4
			3)	lle	659	7759	2.2596098E-4
			4)	llí	1847	799	2.3268825E-5
			5)	llá	1938	662	1.9279052E-5
			6)	lló	2575	210	6.115711E-6
		6)	lí	0	0	0.0
			1)	lít	362	14830	4.318857E-4
			2)	lín	1689	1147	3.3403434E-5
			3)	lím	1747	1000	2.9122435E-5
			4)	lí_	1779	949	2.763719E-5
			5)	líc	2140	466	1.3571054E-5
			6)	lía	2549	219	6.3778134E-6
		7)	lm	0	0	0.0
			1)	lme	418	12825	3.7349522E-4
			2)	lma	2193	416	1.2114933E-5
		8)	lt	0	0	0.0
			1)	lta	511	10264	2.9891267E-4
			2)	lti	797	5989	1.7441426E-4
			3)	ltu	1252	2579	7.510676E-5
			4)	lto	1303	2362	6.8787194E-5
			5)	lte	1723	1049	3.0549436E-5
			6)	ltr	2335	324	9.435669E-6
		9)	lu	0	0	0.0
			1)	luc	533	9825	2.8612794E-4
			2)	lug	708	7144	2.0805068E-4
			3)	lus	858	5257	1.5309664E-4
			4)	lui	1208	2799	8.1513695E-5
			5)	lud	1318	2297	6.689423E-5
			6)	lut	1489	1641	4.7789916E-5
			7)	luy	1518	1567	4.5634857E-5
			8)	lun	1538	1508	4.3916632E-5
			9)	lua	1568	1437	4.184894E-5
			10)	lue	1597	1360	3.960651E-5
			11)	luz	2131	472	1.3745789E-5
			12)	lum	2215	397	1.1561607E-5
			13)	lur	2387	298	8.678486E-6
			14)	luj	2476	251	7.3097312E-6
		10)	lg	0	0	0.0
			1)	lgu	656	7807	2.2735885E-4
			2)	lgo	1219	2740	7.979547E-5
			3)	lga	1806	891	2.594809E-5
			4)	lgú	1943	655	1.9075194E-5
		11)	lc	0	0	0.0
			1)	lca	1273	2490	7.2514864E-5
			2)	lcu	2295	342	9.959873E-6
			3)	lco	2300	341	9.93075E-6
		12)	lq	0	0	0.0
			1)	lqu	1308	2336	6.803001E-5
		13)	lv	0	0	0.0
			1)	lve	1352	2200	6.4069354E-5
			2)	lvi	1708	1081	3.148135E-5
			3)	lva	1796	920	2.679264E-5
			4)	lvo	2393	294	8.561996E-6
		14)	ld	0	0	0.0
			1)	lda	1384	2062	6.005046E-5
			2)	ldo	2102	496	1.4444728E-5
			3)	lde	2183	421	1.2260545E-5
		15)	ló	0	0	0.0
			1)	lóg	1426	1915	5.5769462E-5
			2)	ló_	2378	303	8.824098E-6
			3)	lón	2478	249	7.2514863E-6
		16)	ls	0	0	0.0
			1)	lsa	1874	753	2.1929194E-5
			2)	lso	2091	502	1.46194625E-5
			3)	lsi	2353	314	9.144444E-6
		17)	lá	0	0	0.0
			1)	lá_	1893	730	2.1259377E-5
			2)	láu	2404	289	8.416384E-6
			3)	lás	2526	227	6.6107928E-6
			4)	lác	2567	213	6.2030786E-6
			5)	lát	2574	211	6.1448336E-6
		18)	lp	0	0	0.0
			1)	lpa	2147	461	1.3425442E-5
			2)	lpe	2516	229	6.6690377E-6
		19)	lb	0	0	0.0
			1)	lba	2466	255	7.426221E-6
		20)	ln	0	0	0.0
			1)	lne	2535	223	6.494303E-6
		21)	lé	0	0	0.0
			1)	léc	2561	215	6.2613235E-6
		22)	lr	0	0	0.0
			1)	lre	2571	212	6.173956E-6
	5)	a	0	0	0.0
		1)	as	0	0	0.0
			1)	as_	6	238606	0.0069487877
			2)	aso	508	10363	3.017958E-4
			3)	asi	544	9686	2.820799E-4
			4)	ast	652	7827	2.279413E-4
			5)	asa	672	7593	2.2112665E-4
			6)	ase	757	6419	1.8693692E-4
			7)	así	807	5915	1.722592E-4
			8)	asu	884	5041	1.468062E-4
			9)	asp	1153	3052	8.888167E-5
			10)	asc	1907	702	2.044395E-5
			11)	asl	2258	368	1.0717056E-5
			12)	asm	2316	335	9.756016E-6
		2)	ac	0	0	0.0
			1)	aci	29	117780	0.0034300403
			2)	ace	228	21036	6.1261957E-4
			3)	act	347	15417	4.4898057E-4
			4)	acu	647	7930	2.309409E-4
			5)	acc	650	7890	2.2977601E-4
			6)	aca	915	4791	1.3952558E-4
			7)	aco	985	4197	1.2222686E-4
			8)	acr	1856	786	2.2890234E-5
			9)	acl	1878	748	2.1783582E-5
			10)	ací	1946	653	1.901695E-5
			11)	ach	2594	204	5.9409767E-6
		3)	ar	0	0	0.0
			1)	ar_	37	101681	0.0029611983
			2)	ara	69	61519	0.001791583
			3)	ari	152	31172	9.078045E-4
			4)	art	191	24644	7.176933E-4
			5)	are	396	13341	3.885224E-4
			6)	arg	540	9786	2.8499216E-4
			7)	arr	541	9784	2.849339E-4
			8)	ará	618	8314	2.4212392E-4
			9)	ars	733	6759	1.9683853E-4
			10)	arc	737	6687	1.9474172E-4
