Spanish	3	237875928	3947
			7)	_ec	598	85011	2.545871E-4
			8)	_ej	706	69183	2.0718612E-4
			9)	_ef	730	66661	1.9963334E-4
			10)	_ev	851	53260	1.5950065E-4
			11)	_e_	1063	35315	1.0575976E-4
			12)	_er	1198	28520	8.541041E-5
			13)	_eq	1227	26890	8.052895E-5
			14)	_ed	1397	19812	5.933208E-5
			15)	_et	1617	12760	3.821307E-5
			16)	_ep	2672	1664	4.983272E-6
			17)	_eg	2903	1120	3.3541253E-6
			18)	_eó	3616	339	1.0152219E-6
		6)	_y	0	0	0.0
			1)	_y_	26	1330230	0.0039837128
			2)	_ya	607	82941	2.4838795E-4
			3)	_yo	1116	32162	9.63173E-5
			4)	_yu	3440	445	1.3326659E-6
			5)	_ye	3528	386	1.1559754E-6
		7)	_s	0	0	0.0
			1)	_se	27	1311978	0.0039290525
			2)	_si	73	556948	0.0016679227
			3)	_so	77	548282	0.0016419701
			4)	_su	82	507977	0.0015212665
			5)	_sa	402	129346	3.8735956E-4
			6)	_só	962	42589	1.2754361E-4
			7)	_sí	1408	19132	5.729565E-5
			8)	_sé	1901	6790	2.0334384E-5
			9)	_st	3084	822	2.4616884E-6
			10)	_sv	3126	764	2.2879926E-6
			11)	_sk	3143	742	2.2221082E-6
			12)	_sh	3465	426	1.2757655E-6
			13)	_sá	3512	397	1.1889176E-6
			14)	_sr	3545	378	1.1320174E-6
			15)	_sl	3647	322	9.643111E-7
			16)	_sú	3777	263	7.8762054E-7
			17)	_sp	3849	235	7.037674E-7
			18)	_sc	3917	209	6.2590374E-7
		8)	_p	0	0	0.0
			1)	_pr	28	1187622	0.0035566366
			2)	_po	31	1132748	0.0033923024
			3)	_pa	38	998617	0.002990613
			4)	_pe	94	461796	0.0013829658
			5)	_pu	165	276937	8.293584E-4
			6)	_pl	480	104486	3.1290995E-4
			7)	_pi	941	44255	1.3253288E-4
			8)	_pú	1052	35919	1.07568594E-4
			9)	_pé	2063	4986	1.49318475E-5
			10)	_pá	2213	3859	1.1556759E-5
			11)	_pt	2824	1295	3.8782073E-6
			12)	_ps	2863	1206	3.6116742E-6
			13)	_pó	3755	274	8.2056283E-7
		9)	_a	0	0	0.0
			1)	_a_	30	1142410	0.003421238
			2)	_al	81	508944	0.0015241625
			3)	_ac	123	354498	0.0010616346
			4)	_ap	190	246052	7.368654E-4
			5)	_as	234	204773	6.1324495E-4
			6)	_ad	300	166860	4.997048E-4
			7)	_an	388	134976	4.0422002E-4
			8)	_au	428	119317	3.5732516E-4
			9)	_am	513	98492	2.9495938E-4
			10)	_añ	566	90552	2.7118102E-4
			11)	_ag	609	82274	2.4639047E-4
			12)	_ab	634	78888	2.3625021E-4
			13)	_ar	700	69924	2.0940523E-4
			14)	_ah	754	63812	1.911013E-4
			15)	_ay	792	59554	1.7834963E-4
			16)	_at	853	53189	1.5928801E-4
			17)	_aq	930	45350	1.3581212E-4
			18)	_af	937	44690	1.338356E-4
			19)	_av	1158	30392	9.101659E-5
			20)	_aú	1377	20644	6.182372E-5
			21)	_aé	1869	7361	2.204439E-5
			22)	_aj	2070	4932	1.477013E-5
			23)	_ai	2112	4675	1.4000479E-5
			24)	_az	2165	4316	1.2925361E-5
			25)	_ae	2187	4106	1.2296463E-5
		10)	_r	0	0	0.0
			1)	_re	33	1104032	0.003306305
			2)	_ra	752	64024	1.9173618E-4
			3)	_ri	1118	31875	9.5457806E-5
			4)	_ru	1383	20357	6.0964223E-5
			5)	_ro	1561	14141	4.2348827E-5
			6)	_rá	1606	12930	3.872218E-5
			7)	_ré	1754	9630	2.883949E-5
			8)	_rí	2711	1555	4.656844E-6
			9)	_rú	2945	1052	3.1504821E-6
		11)	_u	0	0	0.0
			1)	_un	35	1067760	0.0031976793
			2)	_us	747	64621	1.9352404E-4
			3)	_ut	1167	30072	9.005827E-5
			4)	_ur	1532	14774	4.424451E-5
			5)	_ul	2251	3578	1.0715233E-5
			6)	_u_	2389	2781	8.328413E-6
			7)	_um	2632	1807	5.4115217E-6
			8)	_uc	2990	981	2.9378543E-6
			9)	_ub	3114	774	2.3179402E-6
		12)	_i	0	0	0.0
			1)	_in	42	865496	0.0025919483
			2)	_im	226	211771	6.342022E-4
			3)	_id	1108	32605	9.764398E-5
			4)	_ig	1114	32252	9.658683E-5
			5)	_ir	1355	21198	6.348281E-5
			6)	_il	1630	12469	3.7341597E-5
			7)	_is	1838	7969	2.3865201E-5
			8)	_it	1900	6794	2.0346364E-5
			9)	_iz	2625	1828	5.474412E-6
			10)	_ib	2636	1787	5.351627E-6
			11)	_i_	3233	635	1.9016693E-6
		13)	_h	0	0	0.0
			1)	_ha	51	752957	0.0022549215
			2)	_he	277	178918	5.3581555E-4
			3)	_ho	550	92457	2.7688604E-4
			4)	_hu	724	67086	2.0090611E-4
			5)	_hi	1059	35421	1.0607721E-4
			6)	_hú	2426	2617	7.837273E-6
			7)	_há	2813	1323	3.9620604E-6
			8)	_hí	3405	475	1.4225085E-6
		14)	_n	0	0	0.0
			1)	_no	53	708258	0.002121059
			2)	_nu	180	257377	7.70781E-4
			3)	_ne	310	164858	4.937093E-4
			4)	_ni	469	107264	3.2122937E-4
			5)	_na	534	94610	2.8333376E-4
			6)	_nú	1473	16723	5.0081286E-5
			7)	_n_	1920	6603	1.9774367E-5
			8)	_nl	2809	1328	3.9770343E-6
			9)	_nó	3133	751	2.2490608E-6
			10)	_ní	3558	366	1.0960803E-6
			11)	_n°	3916	210	6.288985E-7
		15)	_m	0	0	0.0
			1)	_me	84	493392	0.0014775881
			2)	_mi	117	370187	0.0011086193
			3)	_ma	148	311939	9.341808E-4
			4)	_mu	166	275671	8.2556705E-4
			5)	_má	211	222888	6.674949E-4
			6)	_mo	303	166450	4.9847696E-4
			7)	_mí	1474	16664	4.9904593E-5
			8)	_mé	1581	13386	4.0087787E-5
			9)	_mú	2634	1793	5.3695953E-6
			10)	_mó	2775	1398	4.1866674E-6
		16)	_t	0	0	0.0
			1)	_tr	126	345309	0.0010341158
			2)	_ta	130	342657	0.0010261737
			3)	_te	135	325598	9.750862E-4
			4)	_to	143	319241	9.560485E-4
			5)	_ti	304	166407	4.9834815E-4
			6)	_tu	1266	24651	7.38237E-5
			7)	_té	1277	24040	7.1993905E-5
			8)	_tí	2221	3783	1.1329157E-5
			9)	_tó	2941	1058	3.1684506E-6
			10)	_th	2956	1040	3.114545E-6
			11)	_tú	3079	830	2.4856465E-6
			12)	_tá	3112	779	2.332914E-6
			13)	_ts	3536	382	1.1439963E-6
		17)	_f	0	0	0.0
			1)	_fu	276	179001	5.360641E-4
			2)	_fi	281	176840	5.2959245E-4
			3)	_fo	383	136626	4.0916138E-4
			4)	_fa	437	117433	3.5168303E-4
			5)	_fr	725	67085	2.0090313E-4
			6)	_fe	970	41889	1.2544729E-4
			7)	_fl	1464	17293	5.1788295E-5
			8)	_fá	1847	7759	2.3236302E-5
			9)	_fí	2512	2229	6.675308E-6
			10)	_fó	2519	2195	6.5734866E-6
			11)	_fú	2960	1035	3.0995711E-6
			12)	_fé	3296	583	1.7459421E-6
		18)	_v	0	0	0.0
			1)	_vi	305	166135	4.975336E-4
			2)	_ve	306	166068	4.9733295E-4
			3)	_va	473	106442	3.1876768E-4
			4)	_vo	474	106251	3.181957E-4
			5)	_ví	1384	20343	6.0922295E-5
			6)	_vu	1578	13502	4.0435178E-5
			7)	_vé	2354	2955	8.849501E-6
			8)	_vá	2548	2117	6.3398957E-6
		19)	_o	0	0	0.0
			1)	_ob	332	157832	4.7266815E-4
			2)	_ot	432	118820	3.5583676E-4
			3)	_op	490	102574	3.0718397E-4
			4)	_o_	529	95189	2.850677E-4
			5)	_or	583	87770	2.6284961E-4
			6)	_oc	847	53417	1.5997082E-4
			7)	_of	1150	30582	9.158559E-5
			8)	_ol	1721	10360	3.102566E-5
			9)	_oí	2086	4821	1.4437713E-5
			10)	_oj	2456	2474	7.4090235E-6
			11)	_os	2576	2006	6.007478E-6
			12)	_om	2690	1609	4.8185602E-6
			13)	_on	2755	1458	4.3663526E-6
			14)	_od	2927	1081	3.23733E-6
			15)	_ov	2968	1027	3.0756132E-6
			16)	_oi	3369	505	1.5123512E-6
			17)	_oz	3446	439	1.3146973E-6
			18)	_oe	3469	424	1.269776E-6
			19)	_oy	3626	335	1.0032428E-6
		20)	_g	0	0	0.0
			1)	_gr	362	145895	4.3691974E-4
			2)	_ge	638	78109	2.3391731E-4
			3)	_ga	651	76553	2.2925746E-4
			4)	_gu	919	45822	1.3722565E-4
			5)	_go	1345	21608	6.4710664E-5
			6)	_gl	1553	14316	4.287291E-5
			7)	_gé	2311	3232	9.679047E-6
			8)	_gi	2460	2463	7.376081E-6
		21)	_j	0	0	0.0
			1)	_ju	509	98798	2.9587577E-4
			2)	_jó	1775	9073	2.717141E-5
			3)	_jo	2433	2581	7.729462E-6
			4)	_ja	2446	2525	7.561756E-6
			5)	_je	2475	2405	7.2023854E-6
		22)	_b	0	0	0.0
			1)	_ba	537	94117	2.8185733E-4
			2)	_bi	788	59879	1.7932292E-4
			3)	_bu	864	51178	1.5326556E-4
			4)	_be	1203	28082	8.4098705E-5
			5)	_br	1284	23596	7.066423E-5
			6)	_bo	1643	12199	3.6533012E-5
			7)	_bá	1739	9877	2.9579192E-5
			8)	_bl	1895	6827	2.0445192E-5
			9)	_bú	2428	2608	7.81032E-6
			10)	_b_	2692	1604	4.8035868E-6
			11)	_bg	3600	347	1.0391799E-6
			12)	_bé	3746	279	8.355366E-7
		23)	_ú	0	0	0.0
			1)	_úl	933	44840	1.342848E-4
			2)	_ún	1154	30526	9.141788E-5
			3)	_út	2019	5460	1.6351361E-5
		24)	_á	0	0	0.0
			1)	_ám	1016	38515	1.15342984E-4
			2)	_ár	1813	8469	2.5362579E-5
			3)	_án	2959	1036	3.1025659E-6
			4)	_ág	3932	204	6.1093E-7
		25)	_ 	0	0	0.0
			1)	_  	1147	30818	9.229235E-5
		26)	_é	0	0	0.0
			1)	_és	1273	24428	7.315587E-5
			2)	_éx	1580	13387	4.009078E-5
			3)	_él	1808	8659	2.5931582E-5
			4)	_ét	2059	5044	1.5105543E-5
			5)	_ép	2525	2179	6.525571E-6
			6)	_én	2907	1112	3.3301674E-6
		27)	_z	0	0	0.0
			1)	_zo	1374	20670	6.1901585E-5
			2)	_za	3027	917	2.7461901E-6
			3)	_zu	3401	479	1.4344876E-6
		28)	_ó	0	0	0.0
			1)	_ór	2013	5503	1.6480135E-5
			2)	_óp	2811	1325	3.96805E-6
			3)	_ó_	3474	421	1.2607918E-6
			4)	_óx	3911	211	6.318933E-7
		29)	_í	0	0	0.0
			1)	_ín	2336	3064	9.175928E-6
			2)	_ím	3885	218	6.5285656E-7
		30)	_k	0	0	0.0
			1)	_ku	2739	1493	4.4711687E-6
			2)	_ki	2796	1344	4.0249506E-6
			3)	_ko	3470	424	1.269776E-6
			4)	_km	3564	363	1.0870959E-6
			5)	_ka	3809	252	7.546782E-7
		31)	_x	0	0	0.0
			1)	_xe	2830	1285	3.84826E-6
		32)	_w	0	0	0.0
			1)	_we	2971	1018	3.0486603E-6
		33)	_–	0	0	0.0
			1)	_–_	3808	252	7.546782E-7
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	3947648	0.011822238
			2)	osi	366	144295	4.3212814E-4
			3)	ost	646	77093	2.3087463E-4
			4)	oso	749	64463	1.9305087E-4
			5)	osa	823	56416	1.6895209E-4
			6)	ose	1538	14667	4.392407E-5
			7)	osp	1842	7849	2.350583E-5
			8)	osc	2511	2237	6.6992666E-6
			9)	osq	2565	2056	6.157216E-6
			10)	osl	2747	1483	4.4412213E-6
			11)	os–	3068	862	2.5814786E-6
			12)	osf	3137	747	2.2370818E-6
			13)	osm	3196	674	2.0184648E-6
			14)	oss	3427	455	1.3626134E-6
			15)	osu	3534	382	1.1439963E-6
			16)	osn	3629	333	9.972533E-7
			17)	osí	3707	292	8.744684E-7
			18)	osó	3883	218	6.5285656E-7
		2)	or	0	0	0.0
			1)	or_	40	901511	0.0026998045
			2)	orm	129	343818	0.0010296506
			3)	ora	185	254499	7.621621E-4
			4)	ort	198	235877	7.063938E-4
			5)	ore	296	168464	5.045084E-4
			6)	ori	379	138643	4.152018E-4
			7)	ord	624	80114	2.3992179E-4
			8)	orq	819	56922	1.7046744E-4
			9)	orr	872	49944	1.4957003E-4
			10)	org	1034	37400	1.1200383E-4
			11)	orí	1071	34873	1.0443608E-4
			12)	orc	1360	20998	6.288386E-5
			13)	orz	1486	16164	4.8407215E-5
			14)	orp	1639	12315	3.6880407E-5
			15)	orn	1642	12258	3.6709705E-5
			16)	oro	1839	7952	2.381429E-5
			17)	ors	2406	2698	8.079848E-6
			18)	orb	2966	1030	3.0845974E-6
			19)	orá	3085	821	2.4586936E-6
			20)	or 	3154	729	2.1831763E-6
			21)	oró	3215	654	1.9585696E-6
			22)	orj	3547	375	1.123033E-6
			23)	oru	3594	349	1.0451694E-6
			24)	orv	3934	203	6.0793525E-7
		3)	on	0	0	0.0
			1)	one	69	609044	0.0018239374
			2)	on_	75	550505	0.0016486275
			3)	ona	134	326725	9.784612E-4
			4)	ont	154	300062	8.986121E-4
			5)	ons	159	288516	8.640347E-4
			6)	ond	409	125498	3.7583575E-4
			7)	onc	481	104437	3.127632E-4
			8)	ono	612	81768	2.4487512E-4
			9)	onf	771	61685	1.8473144E-4
			10)	onó	818	57019	1.7075792E-4
			11)	onv	886	48779	1.4608115E-4
			12)	oni	1135	31302	9.3741815E-5
			13)	onj	1349	21393	6.4066786E-5
			14)	ong	1407	19194	5.7481324E-5
			15)	onu	2154	4407	1.3197884E-5
			16)	oní	2375	2865	8.579972E-6
			17)	onm	2479	2398	7.181422E-6
			18)	onl	2541	2134	6.390807E-6
			19)	onz	2782	1372	4.1088038E-6
			20)	onr	2857	1211	3.626648E-6
			21)	onq	3107	782	2.3418982E-6
			22)	oná	3340	531	1.5902148E-6
			23)	oné	3379	496	1.4853983E-6
			24)	onn	3743	279	8.355366E-7
		4)	om	0	0	0.0
			1)	omo	183	255354	7.647226E-4
			2)	omp	262	186555	5.586865E-4
			3)	ome	370	142707	4.2737246E-4
			4)	omu	697	70008	2.0965679E-4
			5)	omi	704	69361	2.0771919E-4
			6)	omb	806	58367	1.7479486E-4
			7)	oma	1001	39558	1.1846651E-4
			8)	omú	1205	28001	8.385613E-5
			9)	omí	1356	21139	6.330612E-5
			10)	omá	2131	4549	1.3623139E-5
			11)	omó	2177	4203	1.2586955E-5
			12)	omé	2584	1961	5.872714E-6
		5)	ob	0	0	0.0
			1)	obr	186	253048	7.578167E-4
			2)	obl	458	110467	3.3082158E-4
			3)	obj	759	63437	1.8997827E-4
			4)	oba	805	58456	1.7506139E-4
			5)	obs	928	45397	1.3595288E-4
			6)	obi	1560	14173	4.244466E-5
			7)	obt	1586	13319	3.9887138E-5
			8)	obe	1664	11743	3.5167406E-5
			9)	obv	2038	5237	1.568353E-5
			10)	obó	2411	2691	8.058885E-6
			11)	obo	2770	1416	4.2405727E-6
			12)	obu	3155	727	2.1771866E-6
			13)	obú	3507	400	1.197902E-6
			14)	obb	3744	279	8.355366E-7
		6)	od	0	0	0.0
			1)	odo	217	219471	6.572618E-4
			2)	odu	560	91001	2.7252568E-4
			3)	oda	586	87308	2.6146605E-4
			4)	ode	639	78070	2.338005E-4
			5)	odr	942	44135	1.321735E-4
			6)	odi	1139	31002	9.284339E-5
			7)	odí	2230	3714	1.1122519E-5
			8)	odó	3392	486	1.4554508E-6
			9)	odk	3894	214	6.4087754E-7
		7)	op	0	0	0.0
			1)	ope	309	164887	4.9379613E-4
			2)	opu	502	99803	2.988855E-4
			3)	opi	601	84639	2.5347306E-4
			4)	opo	626	79773	2.3890057E-4
			5)	opt	984	40658	1.2176074E-4
			6)	opc	1635	12360	3.701517E-5
			7)	opa	1790	8897	2.6644333E-5
			8)	opó	2268	3478	1.0415757E-5
			9)	opr	2613	1874	5.6121703E-6
			10)	opl	3259	609	1.8238056E-6
			11)	opí	3838	237	7.097569E-7
		8)	oc	0	0	0.0
			1)	oci	333	157821	4.726352E-4
			2)	oce	498	100798	3.0186528E-4
			3)	ocu	665	74322	2.2257617E-4
			4)	oca	782	60864	1.8227275E-4
			5)	ocr	961	42625	1.2765142E-4
			6)	oco	1073	34786	1.0417554E-4
			7)	och	1711	10620	3.1804295E-5
			8)	oct	2012	5518	1.6525057E-5
			9)	occ	2429	2607	7.807325E-6
			10)	ocl	2780	1375	4.1177877E-6
			11)	océ	3142	742	2.2221082E-6
			12)	ocó	3217	651	1.9495853E-6
			13)	oc_	3315	561	1.6800574E-6
			14)	ocí	3345	527	1.5782358E-6
			15)	ock	3931	204	6.1093E-7
		9)	ol	0	0	0.0
			1)	olí	352	149103	4.4652692E-4
			2)	olu	551	92398	2.7670935E-4
			3)	oll	699	69935	2.0943818E-4
			4)	ola	744	65122	1.9502442E-4
			5)	ole	786	60155	1.8014948E-4
			6)	olo	808	58237	1.7440553E-4
			7)	oli	879	49338	1.4775521E-4
			8)	olv	1155	30474	9.1262154E-5
			9)	ol_	1297	23096	6.9166854E-5
			10)	oló	1602	13043	3.9060586E-5
			11)	ols	2427	2616	7.834278E-6
			12)	olp	2590	1932	5.785866E-6
			13)	old	2655	1713	5.130015E-6
			14)	olé	2965	1031	3.0875922E-6
			15)	olm	3242	621	1.8597427E-6
			16)	olc	3415	466	1.3955557E-6
			17)	olt	3468	424	1.269776E-6
			18)	olá	3845	235	7.037674E-7
		10)	ot	0	0	0.0
			1)	otr	361	146449	4.3857883E-4
			2)	ota	449	113064	3.3859894E-4
			3)	ote	716	67785	2.0299945E-4
			4)	oti	1209	27832	8.3350016E-5
			5)	oto	1300	22937	6.869069E-5
			6)	otu	2892	1133	3.393057E-6
			7)	otó	2970	1020	3.0546498E-6
			8)	oté	3062	875	2.6204104E-6
			9)	ot_	3568	361	1.0811065E-6
		11)	og	0	0	0.0
			1)	ogr	579	88056	2.6370614E-4
			2)	ogo	1484	16235	4.8619844E-5
			3)	oga	1502	15659	4.6894864E-5
			4)	ogí	1529	14875	4.4546978E-5
			5)	ogi	1791	8882	2.6599411E-5
			6)	oge	1801	8794	2.6335874E-5
			7)	ogm	3307	568	1.7010207E-6
			8)	ogé	3319	555	1.662089E-6
			9)	ogu	3480	418	1.2518075E-6
			10)	ogá	3704	294	8.804579E-7
		12)	oy	0	0	0.0
			1)	oy_	593	85856	2.5711767E-4
			2)	oyo	1080	34530	1.03408885E-4
			3)	oye	1099	33218	9.947977E-5
			4)	oya	1179	29422	8.811167E-5
			5)	oyu	3237	630	1.8866955E-6
			6)	oyó	3579	357	1.0691275E-6
			7)	oyá	3875	220	6.5884603E-7
		13)	oo	0	0	0.0
			1)	oop	1057	35470	1.0622395E-4
			2)	oor	1597	13161	3.9413968E-5
			3)	oot	3913	210	6.288985E-7
		14)	ov	0	0	0.0
			1)	ovi	1184	29246	8.75846E-5
			2)	ove	1197	28543	8.547929E-5
			3)	ova	1432	18363	5.499268E-5
			4)	ovo	1855	7594	2.2742168E-5
		15)	of	0	0	0.0
			1)	ofr	1405	19371	5.8011396E-5
			2)	ofe	1418	18932	5.66967E-5
			3)	ofi	1735	10002	2.9953537E-5
			4)	ofu	1753	9659	2.8926337E-5
			5)	ofo	2707	1565	4.6867913E-6
			6)	ofí	3032	912	2.7312165E-6
			7)	of_	3292	585	1.7519316E-6
			8)	oft	3452	432	1.293734E-6
			9)	ofa	3855	232	6.947831E-7
		16)	oq	0	0	0.0
			1)	oqu	1412	19029	5.6987188E-5
		17)	oh	0	0	0.0
			1)	ohe	1451	17685	5.2962238E-5
			2)	ohi	1755	9581	2.8692746E-5
			3)	oho	2656	1713	5.130015E-6
			4)	ohí	2897	1124	3.3661045E-6
			5)	ohó	3436	449	1.3446449E-6
		18)	oa	0	0	0.0
			1)	oam	1675	11595	3.472418E-5
			2)	oal	2792	1353	4.051903E-6
			3)	oac	2855	1216	3.6416218E-6
			4)	oat	3275	594	1.7788843E-6
			5)	oab	3294	583	1.7459421E-6
			6)	oar	3407	473	1.416519E-6
			7)	oad	3689	301	9.014212E-7
			8)	oas	3731	282	8.4452086E-7
		19)	oj	0	0	0.0
			1)	ojo	1880	7232	2.1658067E-5
			2)	oja	2119	4626	1.3853735E-5
			3)	oje	3662	315	9.4334774E-7
		20)	ox	0	0	0.0
			1)	oxi	1974	5920	1.7728948E-5
		21)	oi	0	0	0.0
			1)	oin	2035	5269	1.5779364E-5
			2)	oic	3181	693	2.075365E-6
			3)	oik	3484	416	1.245818E-6
			4)	oig	3541	378	1.1320174E-6
			5)	oir	3700	295	8.834527E-7
		22)	oz	0	0	0.0
			1)	oz_	2072	4919	1.47311985E-5
			2)	ozc	2149	4446	1.331468E-5
			3)	oza	2439	2555	7.651598E-6
			4)	ozo	3031	913	2.7342112E-6
		23)	ou	0	0	0.0
			1)	oun	2246	3617	1.0832028E-5
			2)	out	3431	451	1.3506344E-6
		24)	oe	0	0	0.0
			1)	oec	2385	2799	8.382319E-6
			2)	oes	2594	1922	5.7559187E-6
			3)	oex	3022	922	2.7611638E-6
			4)	oem	3504	401	1.2008967E-6
			5)	oel	3542	378	1.1320174E-6
			6)	oeu	3615	340	1.0182166E-6
			7)	oet	3645	322	9.643111E-7
			8)	oen	3681	305	9.134002E-7
			9)	oer	3935	203	6.0793525E-7
		25)	oí	0	0	0.0
			1)	oíd	2423	2652	7.94209E-6
			2)	oír	2618	1846	5.528317E-6
			3)	oís	3257	611	1.8297952E-6
			4)	oím	3790	258	7.7264673E-7
		26)	o–	0	0	0.0
			1)	o–_	2661	1699	5.0880885E-6
		27)	oñ	0	0	0.0
			1)	oño	2900	1121	3.35712E-6
			2)	oña	3692	300	8.9842644E-7
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	3758433	0.011255586
			2)	del	64	636224	0.0019053349
			3)	des	90	477760	0.001430774
			4)	deb	145	317208	9.499602E-4
			5)	der	171	267171	8.001116E-4
			6)	dec	258	187895	5.6269945E-4
			7)	den	259	187745	5.6225026E-4
			8)	dem	301	166830	4.996149E-4
			9)	def	907	47063	1.4094214E-4
			10)	det	964	42270	1.2658829E-4
			11)	dep	1097	33242	9.955164E-5
			12)	dej	1281	23766	7.1173345E-5
			13)	dea	1401	19515	5.8442638E-5
			14)	ded	1672	11650	3.4888893E-5
			15)	dez	1732	10064	3.0139212E-5
			16)	dev	2047	5150	1.5422987E-5
			17)	deu	2141	4475	1.3401527E-5
			18)	deo	2278	3405	1.019714E-5
			19)	deg	2697	1584	4.7436915E-6
			20)	deñ	3701	295	8.834527E-7
			21)	de 	3940	202	6.0494045E-7
		2)	do	0	0	0.0
			1)	do_	22	1366964	0.004093722
			2)	dos	101	421913	0.0012635259
			3)	dor	495	101480	3.0390773E-4
			4)	dop	951	43098	1.2906794E-4
			5)	don	1200	28246	8.458985E-5
			6)	doc	1477	16465	4.9308637E-5
			7)	dol	1745	9797	2.9339613E-5
			8)	dom	1913	6700	2.0064857E-5
			9)	dot	2117	4656	1.3943578E-5
			10)	dob	2155	4404	1.31889E-5
			11)	doy	2211	3864	1.1571732E-5
			12)	dou	2263	3525	1.05565105E-5
			13)	dog	3295	583	1.7459421E-6
			14)	do–	3602	346	1.0361852E-6
			15)	doj	3640	326	9.7629E-7
			16)	dox	3771	267	7.9959955E-7
		3)	da	0	0	0.0
			1)	dad	68	617497	0.0018492521
			2)	da_	92	468876	0.0014041687
			3)	das	175	263385	7.8877347E-4
			4)	dar	441	116369	3.4849663E-4
			5)	dan	535	94447	2.828456E-4
			6)	dam	620	80614	2.4141915E-4
			7)	dat	1172	29867	8.9444344E-5
			8)	dac	1364	20888	6.2554434E-5
			9)	dav	1463	17295	5.1794283E-5
			10)	dap	1871	7357	2.2032411E-5
			11)	dañ	1966	6029	1.8055376E-5
			12)	dab	2042	5195	1.555775E-5
			13)	dal	2065	4977	1.4904895E-5
			14)	daz	3473	422	1.2637865E-6
			15)	dag	3639	327	9.792848E-7
			16)	daf	3797	255	7.6366246E-7
		4)	di	0	0	0.0
			1)	dic	233	206581	6.186594E-4
			2)	dis	405	127634	3.8223254E-4
			3)	did	419	123879	3.7098723E-4
			4)	dir	493	101802	3.0487202E-4
			5)	dif	622	80477	2.4100888E-4
			6)	dia	632	79447	2.3792428E-4
			7)	dio	660	75521	2.2616687E-4
			8)	die	849	53342	1.5974621E-4
			9)	dim	972	41876	1.2540835E-4
			10)	din	1072	34812	1.04253406E-4
			11)	div	1157	30464	9.123221E-5
			12)	dip	1160	30300	9.074107E-5
			13)	dig	1437	18118	5.4258966E-5
			14)	dit	1511	15477	4.6349818E-5
			15)	diá	1545	14519	4.3480846E-5
			16)	dió	1868	7374	2.2083323E-5
			17)	dij	1907	6768	2.02685E-5
			18)	dib	1929	6493	1.9444942E-5
			19)	diz	2205	3950	1.1829281E-5
			20)	dil	2399	2721	8.148728E-6
			21)	diq	2725	1518	4.546038E-6
			22)	dié	2769	1426	4.27052E-6
			23)	di_	3586	354	1.0601432E-6
		5)	du	0	0	0.0
			1)	duc	373	142465	4.2664775E-4
			2)	dur	885	48797	1.4613505E-4
			3)	dud	1265	24724	7.404232E-5
			4)	dus	1331	21913	6.562406E-5
			5)	dua	1692	11132	3.3337612E-5
			6)	duo	1841	7922	2.3724448E-5
			7)	duz	1980	5877	1.7600174E-5
			8)	dum	2061	5028	1.5057627E-5
			9)	duj	2288	3366	1.00803445E-5
			10)	dul	2319	3164	9.475404E-6
			11)	dup	2745	1485	4.447211E-6
			12)	dun	2913	1104	3.3062092E-6
			13)	due	3478	419	1.2548022E-6
		6)	dr	0	0	0.0
			1)	drí	1019	38336	1.1480692E-4
