Spanish	4	189412198	12167
				3)	_doc	2289	16178	4.8449143E-5
				4)	_dom	4288	5039	1.5090569E-5
				5)	_dot	4589	4337	1.2988252E-5
				6)	_dob	4802	3871	1.1592696E-5
				7)	_doy	4813	3849	1.1526811E-5
				8)	_dol	7037	1407	4.21362E-6
				9)	_dog	9263	569	1.7040155E-6
				10)	_dor	9872	452	1.3536292E-6
				11)	_dop	10450	360	1.0781117E-6
			5)	_da	0	0	0.0
				1)	_dar	1122	37151	1.1125814E-4
				2)	_dad	2029	19233	5.7598118E-5
				3)	_dat	2420	14848	4.446612E-5
				4)	_dan	3506	7731	2.315245E-5
				5)	_da_	3829	6356	1.9034662E-5
				6)	_dañ	3951	5982	1.7914623E-5
				7)	_dam	6477	1789	5.3576164E-6
				8)	_dac	10424	364	1.0900908E-6
				9)	_dab	10775	324	9.703006E-7
			6)	_dí	0	0	0.0
				1)	_día	1372	30633	9.173832E-5
			7)	_dr	0	0	0.0
				1)	_dro	4607	4287	1.2838514E-5
				2)	_dra	5804	2406	7.20538E-6
				3)	_drá	7151	1332	3.9890133E-6
			8)	_dé	0	0	0.0
				1)	_déf	4994	3551	1.0634374E-5
				2)	_déc	5107	3352	1.0038418E-5
				3)	_déb	5559	2696	8.073859E-6
				4)	_dé_	5606	2657	7.957064E-6
				5)	_déj	10377	370	1.1080592E-6
			9)	_dó	0	0	0.0
				1)	_dón	5024	3504	1.0493621E-5
				2)	_dól	6143	2091	6.2620325E-6
			10)	_dú	0	0	0.0
				1)	_dúm	10346	375	1.123033E-6
			11)	_dá	0	0	0.0
				1)	_dán	10358	373	1.1170436E-6
		2)	_l	0	0	0.0
			1)	_la	0	0	0.0
				1)	_la_	2	2427359	0.0072693448
				2)	_las	16	732646	0.0021940952
				3)	_lar	2037	19062	5.7086017E-5
				4)	_lab	2103	18354	5.496573E-5
				5)	_lam	2373	15294	4.580178E-5
				6)	_lad	2830	11555	3.4604393E-5
				7)	_lan	4653	4169	1.2485133E-5
				8)	_lag	7039	1404	4.204636E-6
				9)	_lat	8255	845	2.5305678E-6
				10)	_laz	8636	723	2.1652077E-6
				11)	_lac	9513	519	1.5542778E-6
				12)	_lap	9973	431	1.2907393E-6
				13)	_lai	10408	366	1.0960803E-6
				14)	_lav	10804	322	9.643111E-7
				15)	_lax	11650	240	7.1874115E-7
			2)	_lo	0	0	0.0
				1)	_los	11	1069955	0.0032042528
				2)	_lo_	85	247092	7.3997997E-4
				3)	_log	1538	26881	8.0502E-5
				4)	_loc	2792	11798	3.5332116E-5
				5)	_loa	9374	548	1.6411257E-6
				6)	_lob	10357	373	1.1170436E-6
				7)	_lon	10845	317	9.493373E-7
			3)	_lu	0	0	0.0
				1)	_lug	514	68685	2.0569473E-4
				2)	_luc	1549	26663	7.9849146E-5
				3)	_lue	3385	8295	2.484149E-5
				4)	_luz	4618	4263	1.276664E-5
				5)	_lun	7144	1337	4.003987E-6
				6)	_lux	8512	763	2.284998E-6
				7)	_luj	9829	459	1.3745924E-6
			4)	_ll	0	0	0.0
				1)	_lle	627	60841	1.8220388E-4
				2)	_lla	2068	18744	5.6133682E-5
				3)	_llu	10511	353	1.0571484E-6
			5)	_li	0	0	0.0
				1)	_lib	739	53578	1.6045297E-4
				2)	_lim	2083	18587	5.5663506E-5
				3)	_lis	3373	8354	2.5018182E-5
				4)	_lid	5499	2794	8.367345E-6
				5)	_lig	5563	2694	8.067869E-6
				6)	_lit	5710	2527	7.5677453E-6
				7)	_lic	5792	2423	7.2562907E-6
				8)	_lin	5958	2260	6.768146E-6
				9)	_liq	7465	1172	3.5098526E-6
			6)	_le	0	0	0.0
				1)	_leg	740	53526	1.6029725E-4
				2)	_le_	1340	31183	9.338544E-5
				3)	_les	1648	24803	7.4278905E-5
				4)	_lec	2867	11314	3.3882654E-5
				5)	_ley	2878	11242	3.3667035E-5
				6)	_len	3474	7874	2.3580698E-5
				7)	_lej	4214	5213	1.5611657E-5
				8)	_lev	5198	3208	9.6071735E-6
				9)	_lee	5905	2313	6.9268676E-6
				10)	_let	6555	1718	5.144989E-6
				11)	_lea	6746	1598	4.7856183E-6
				12)	_leí	7453	1174	3.515842E-6
				13)	_lem	9027	618	1.8507585E-6
				14)	_leo	11451	257	7.69652E-7
			7)	_lí	0	0	0.0
				1)	_lín	3012	10362	3.103165E-5
				2)	_lím	3500	7752	2.321534E-5
				3)	_líd	4929	3648	1.0924866E-5
				4)	_líq	11162	283	8.475156E-7
			8)	_ló	0	0	0.0
				1)	_lóg	4443	4682	1.40214415E-5
			9)	_lá	0	0	0.0
				1)	_lác	7308	1251	3.7464383E-6
				2)	_lás	9125	596	1.7848738E-6
			10)	_lt	0	0	0.0
				1)	_lt_	9922	439	1.3146973E-6
		3)	_q	0	0	0.0
			1)	_qu	0	0	0.0
				1)	_que	4	1951029	0.0058428533
				2)	_qui	213	128838	3.858382E-4
				3)	_qué	1052	39439	1.1811013E-4
				4)	_quí	5638	2613	7.825294E-6
				5)	_quo	10407	366	1.0960803E-6
		4)	_e	0	0	0.0
			1)	_en	0	0	0.0
				1)	_en_	5	1542300	0.0046188105
				2)	_ent	178	147573	4.4194495E-4
				3)	_enc	731	54130	1.6210608E-4
				4)	_enm	847	48369	1.448533E-4
				5)	_ene	1076	38828	1.1628034E-4
				6)	_enf	1293	32458	9.720375E-5
				7)	_eno	2874	11275	3.376586E-5
				8)	_env	2900	11078	3.3175893E-5
				9)	_ens	4354	4913	1.47132305E-5
				10)	_eng	5192	3214	9.6251415E-6
				11)	_end	5888	2330	6.977779E-6
				12)	_ené	5971	2242	6.71424E-6
				13)	_enr	6919	1473	4.411274E-6
				14)	_enu	7192	1314	3.935108E-6
				15)	_enl	7975	940	2.8150696E-6
				16)	_enh	8666	713	2.13526E-6
				17)	_enj	10397	367	1.099075E-6
				18)	_ena	11208	278	8.3254184E-7
			2)	_el	0	0	0.0
				1)	_el_	7	1382223	0.0041394187
				2)	_ell	463	74208	2.2223477E-4
				3)	_ele	754	52564	1.5741629E-4
				4)	_ela	2317	15874	4.753874E-5
				5)	_eli	2888	11158	3.3415476E-5
				6)	_elo	6410	1848	5.5343066E-6
				7)	_elé	6647	1662	4.9772825E-6
				8)	_elu	7610	1105	3.309204E-6
			3)	_es	0	0	0.0
				1)	_est	12	983505	0.0029453563
				2)	_es_	40	443379	0.0013278114
				3)	_esp	186	141984	4.2520725E-4
				4)	_esc	625	60899	1.8237757E-4
				5)	_eso	838	48922	1.465094E-4
				6)	_ese	878	46513	1.3929504E-4
				7)	_esa	1154	36374	1.0893121E-4
				8)	_esf	1532	27007	8.087934E-5
				9)	_esl	6005	2219	6.645361E-6
				10)	_esq	7627	1094	3.2762616E-6
				11)	_esb	9078	606	1.8148214E-6
				12)	_esg	11632	241	7.217359E-7
			4)	_eu	0	0	0.0
				1)	_eur	185	142090	4.2552472E-4
				2)	_euf	11509	252	7.546782E-7
			5)	_em	0	0	0.0
				1)	_emp	348	92832	2.7800907E-4
				2)	_emb	808	50203	1.5034567E-4
				3)	_emi	2361	15450	4.626896E-5
				4)	_eme	4982	3568	1.0685285E-5
				5)	_emo	7654	1083	3.2433195E-6
				6)	_ema	9483	526	1.5752411E-6
			6)	_ex	0	0	0.0
				1)	_exp	362	90529	2.7111216E-4
				2)	_exi	466	73712	2.2074937E-4
				3)	_ext	924	45056	1.3493167E-4
				4)	_exc	1030	40307	1.2070958E-4
				5)	_exa	1969	20221	6.0556937E-5
				6)	_exh	4909	3688	1.1044655E-5
				7)	_exe	5594	2664	7.978027E-6
				8)	_ex_	7932	959	2.8719699E-6
				9)	_exo	10728	330	9.882691E-7
				10)	_exá	11931	217	6.4986176E-7
			7)	_ec	0	0	0.0
				1)	_eco	428	79237	2.3729539E-4
				2)	_ecu	5288	3098	9.27775E-6
				3)	_ech	5876	2337	6.998742E-6
				4)	_ecl	12025	211	6.318933E-7
			8)	_ej	0	0	0.0
				1)	_eje	541	67272	2.0146315E-4
				2)	_ejé	6403	1860	5.570244E-6
			9)	_ef	0	0	0.0
				1)	_efe	1139	36759	1.1008419E-4
				2)	_efi	1420	29691	8.8917266E-5
			10)	_ev	0	0	0.0
				1)	_evi	1431	29486	8.830334E-5
				2)	_eva	2225	16869	5.051852E-5
				3)	_evo	4105	5504	1.648313E-5
				4)	_eve	7044	1398	4.1866674E-6
			11)	_eq	0	0	0.0
				1)	_equ	1535	26890	8.052895E-5
			12)	_er	0	0	0.0
				1)	_era	2151	17888	5.3570173E-5
				2)	_err	3154	9488	2.8414233E-5
				3)	_eri	9900	445	1.3326659E-6
				4)	_ero	9936	437	1.3087079E-6
			13)	_ed	0	0	0.0
				1)	_edu	2721	12312	3.687142E-5
				2)	_eda	4659	4146	1.2416253E-5
				3)	_edi	5121	3334	9.984513E-6
			14)	_et	0	0	0.0
				1)	_eti	4301	5013	1.5012706E-5
				2)	_etc	4647	4179	1.251508E-5
				3)	_eta	5808	2405	7.2023854E-6
				4)	_etn	10063	418	1.2518075E-6
				5)	_ete	10762	325	9.732953E-7
				6)	_et_	12022	212	6.34888E-7
			15)	_ep	0	0	0.0
				1)	_epi	6895	1488	4.4561953E-6
			16)	_eg	0	0	0.0
				1)	_ego	9348	555	1.662089E-6
				2)	_egi	9570	506	1.515346E-6
			17)	_eó	0	0	0.0
				1)	_eól	10636	338	1.0122271E-6
		5)	_c	0	0	0.0
			1)	_co	0	0	0.0
				1)	_con	8	1202978	0.0036026242
				2)	_com	25	594910	0.0017816096
				3)	_cor	834	49167	1.472431E-4
				4)	_coo	846	48454	1.4510784E-4
				5)	_col	896	45833	1.372586E-4
				6)	_cos	905	45600	1.3656082E-4
				7)	_coh	2206	17106	5.1228275E-5
				8)	_coi	4355	4912	1.47102355E-5
				9)	_cod	4572	4373	1.30960625E-5
				10)	_cob	5161	3258	9.756911E-6
				11)	_cot	5845	2370	7.097569E-6
				12)	_coc	6051	2171	6.5016125E-6
				13)	_coa	6885	1493	4.4711687E-6
				14)	_cof	6888	1492	4.468174E-6
				15)	_cop	7023	1416	4.2405727E-6
				16)	_coe	7486	1163	3.4828997E-6
				17)	_cog	8459	776	2.3239297E-6
				18)	_coy	9003	625	1.8717218E-6
			2)	_cr	0	0	0.0
				1)	_cre	184	142116	4.2560257E-4
				2)	_cri	860	47198	1.4134643E-4
				3)	_crí	2939	10797	3.2334367E-5
				4)	_cru	3406	8227	2.4637848E-5
				5)	_cré	3784	6513	1.9504838E-5
				6)	_cro	8417	788	2.3598668E-6
				7)	_cró	10524	352	1.0541537E-6
			3)	_cu	0	0	0.0
				1)	_cua	199	134796	4.0368096E-4
				2)	_cue	235	118448	3.5472272E-4
				3)	_cum	1392	30220	9.050149E-5
				4)	_cul	1652	24764	7.4162104E-5
				5)	_cuá	2580	13499	4.0426195E-5
				6)	_cuy	2607	13223	3.9599643E-5
				7)	_cur	3857	6247	1.8708233E-5
				8)	_cui	4345	4921	1.4737188E-5
				9)	_cub	4387	4848	1.4518571E-5
				10)	_cuo	4513	4490	1.3446449E-5
				11)	_cun	10879	314	9.40353E-7
				12)	_cus	11756	231	6.9178833E-7
			4)	_ca	0	0	0.0
				1)	_cas	534	67447	2.0198722E-4
				2)	_cam	610	61963	1.8556399E-4
				3)	_car	726	54479	1.6315124E-4
				4)	_cap	1135	36893	1.1048549E-4
				5)	_cad	1170	36000	1.07811175E-4
				6)	_cal	1277	32872	9.844358E-5
				7)	_cab	1525	27070	8.1068014E-5
				8)	_can	1862	21305	6.380325E-5
				9)	_cau	2271	16403	4.9122962E-5
				10)	_cat	2779	11892	3.5613622E-5
				11)	_caí	6395	1866	5.5882124E-6
				12)	_cae	6915	1475	4.4172634E-6
				13)	_caz	8060	912	2.7312165E-6
				14)	_caj	8097	901	2.698274E-6
				15)	_cao	9219	576	1.7249788E-6
				16)	_cac	9383	546	1.6351361E-6
				17)	_cay	10123	410	1.2278495E-6
				18)	_cai	10806	322	9.643111E-7
				19)	_caf	10978	304	9.1040545E-7
				20)	_cañ	11995	213	6.3788275E-7
			5)	_cl	0	0	0.0
				1)	_cla	594	63521	1.9022982E-4
				2)	_cli	2531	13851	4.1480347E-5
				3)	_clá	4473	4596	1.3763893E-5
				4)	_clo	7115	1354	4.054898E-6
				5)	_clu	8503	765	2.2909874E-6
				6)	_clí	9923	439	1.3146973E-6
			6)	_ci	0	0	0.0
				1)	_ciu	642	59522	1.7825379E-4
				2)	_cie	873	46771	1.4006767E-4
				3)	_cir	2333	15716	4.7065565E-5
				4)	_civ	2631	13040	3.9051603E-5
				5)	_cin	3112	9711	2.9082064E-5
				6)	_cif	3926	6041	1.8091314E-5
				7)	_cit	3986	5851	1.752231E-5
				8)	_cic	6756	1586	4.749681E-6
				9)	_cim	8488	768	2.2999716E-6
				10)	_cig	9120	597	1.7878687E-6
				11)	_cib	10763	325	9.732953E-7
				12)	_cia	11776	230	6.887936E-7
			7)	_ce	0	0	0.0
				1)	_cen	1483	28270	8.466172E-5
				2)	_cer	1803	22166	6.638173E-5
				3)	_cel	1814	21953	6.574385E-5
				4)	_ces	6741	1601	4.7946023E-6
				5)	_ced	7008	1425	4.2675256E-6
				6)	_cep	10812	321	9.613162E-7
				7)	_ceñ	11292	271	8.1157856E-7
				8)	_cem	11538	248	7.4269917E-7
			8)	_có	0	0	0.0
				1)	_cóm	1817	21948	6.572888E-5
				2)	_cód	5611	2652	7.94209E-6
				3)	_cón	9757	470	1.4075348E-6
			9)	_ch	0	0	0.0
				1)	_chi	4417	4760	1.42550325E-5
				2)	_che	5591	2670	7.9959955E-6
				3)	_cho	6801	1550	4.64187E-6
				4)	_cha	7256	1280	3.833286E-6
			10)	_cá	0	0	0.0
				1)	_cán	6391	1868	5.594202E-6
				2)	_cár	6720	1614	4.833534E-6
				3)	_cál	6838	1525	4.5670013E-6
				4)	_cám	9403	541	1.6201624E-6
				5)	_cáp	10231	390	1.1679543E-6
			11)	_cé	0	0	0.0
				1)	_cél	7424	1188	3.5577687E-6
				2)	_cén	10846	317	9.493373E-7
			12)	_cí	0	0	0.0
				1)	_cír	7697	1063	3.1834243E-6
				2)	_cín	10288	382	1.1439963E-6
				3)	_cív	11027	300	8.9842644E-7
			13)	_cs	0	0	0.0
				1)	_cs_	9247	571	1.710005E-6
		6)	_p	0	0	0.0
			1)	_pa	0	0	0.0
				1)	_par	18	692674	0.0020743888
				2)	_paí	204	132247	3.9604734E-4
				3)	_pas	645	59291	1.77562E-4
				4)	_pal	1537	26883	8.050799E-5
				5)	_pap	1832	21779	6.522276E-5
				6)	_pag	2394	15123	4.528968E-5
				7)	_paz	2524	13877	4.155821E-5
				8)	_pac	3078	9948	2.9791821E-5
				9)	_pat	3171	9402	2.8156684E-5
				10)	_paq	3629	7205	2.1577209E-5
				11)	_pad	4714	4065	1.2173678E-5
				12)	_pan	5214	3185	9.538294E-6
				13)	_pau	7437	1183	3.542795E-6
				14)	_pai	9331	558	1.6710732E-6
				15)	_pab	9339	557	1.6680784E-6
				16)	_pak	11032	299	8.954317E-7
			2)	_pr	0	0	0.0
				1)	_pro	20	619485	0.0018552056
				2)	_pre	53	342772	0.0010265181
				3)	_pri	157	160919	4.8191295E-4
				4)	_prá	1604	25500	7.636625E-5
				5)	_pró	1760	22904	6.8591864E-5
				6)	_pru	2947	10727	3.2124735E-5
				7)	_pra	5144	3291	9.855738E-6
				8)	_pré	6291	1950	5.839772E-6
			3)	_po	0	0	0.0
				1)	_por	23	603980	0.001808772
				2)	_pol	160	157754	4.7243453E-4
				3)	_pos	229	120825	3.6184126E-4
				4)	_pod	245	115821	3.468555E-4
				5)	_pon	558	65860	1.9723455E-4
				6)	_pob	1303	32223	9.6499985E-5
				7)	_poc	1752	22996	6.886738E-5
				8)	_pot	3046	10144	3.0378793E-5
				9)	_pop	5815	2400	7.1874115E-6
				10)	_poe	11625	242	7.247307E-7
			4)	_pe	0	0	0.0
				1)	_per	62	314624	9.422217E-4
				2)	_pes	953	43824	1.3124214E-4
				3)	_pen	1311	31930	9.562252E-5
				4)	_ped	2096	18451	5.525622E-5
				5)	_peq	2166	17725	5.308203E-5
				6)	_pel	2353	15548	4.6562447E-5
				7)	_pet	2700	12413	3.717389E-5
				8)	_peo	4919	3671	1.0993745E-5
				9)	_pec	5791	2424	7.2592857E-6
				10)	_pea	8637	722	2.162213E-6
			5)	_pu	0	0	0.0
				1)	_pue	108	206713	6.190548E-4
				2)	_pun	818	49855	1.493035E-4
				3)	_pub	3365	8393	2.5134977E-5
				4)	_pud	3716	6836	2.0472144E-5
				5)	_pus	6131	2103	6.2979693E-6
				6)	_pur	6247	1992	5.9655517E-6
				7)	_pul	9391	544	1.6291466E-6
				8)	_puñ	11537	248	7.4269917E-7
			6)	_pl	0	0	0.0
				1)	_pla	444	77204	2.3120704E-4
				2)	_ple	2079	18665	5.5897097E-5
				3)	_plu	4886	3722	1.1146477E-5
				4)	_pl_	5713	2522	7.5527714E-6
				5)	_plá	6349	1910	5.719982E-6
				6)	_plo	10368	372	1.1140488E-6
			7)	_pú	0	0	0.0
				1)	_púb	1174	35895	1.0749672E-4
			8)	_pi	0	0	0.0
				1)	_pie	2085	18577	5.5633558E-5
				2)	_pid	2315	15908	4.764056E-5
				3)	_pil	4030	5725	1.7144972E-5
				4)	_pis	7360	1221	3.6565955E-6
				5)	_pir	7554	1125	3.3690992E-6
				6)	_pin	9569	506	1.515346E-6
				7)	_pio	10111	412	1.2338389E-6
				8)	_pic	11010	301	9.014212E-7
			9)	_pé	0	0	0.0
				1)	_pér	4517	4476	1.3404522E-5
				2)	_pés	9602	500	1.4973774E-6
			10)	_pá	0	0	0.0
				1)	_pár	6434	1826	5.4684224E-6
				2)	_pág	6738	1602	4.7975973E-6
				3)	_pán	11080	292	8.744684E-7
			11)	_pt	0	0	0.0
				1)	_pt_	7225	1295	3.8782073E-6
			12)	_ps	0	0	0.0
				1)	_psi	7931	960	2.8749646E-6
		7)	_s	0	0	0.0
			1)	_se	0	0	0.0
				1)	_se_	26	582024	0.0017430192
				2)	_señ	115	195354	5.8503734E-4
				3)	_ser	123	186147	5.574646E-4
				4)	_seg	194	135917	4.0703808E-4
				5)	_sea	784	51413	1.5396933E-4
				6)	_sen	787	51073	1.529511E-4
				7)	_sec	858	47482	1.4219695E-4
				8)	_sem	2056	18881	5.6543966E-5
				9)	_ses	2713	12344	3.6967253E-5
				10)	_sep	2786	11847	3.547886E-5
				11)	_sei	4003	5781	1.7312677E-5
				12)	_sex	4043	5681	1.7013203E-5
				13)	_sel	5062	3417	1.0233077E-5
				14)	_sed	6447	1814	5.432485E-6
				15)	_sev	7547	1127	3.3750887E-6
				16)	_seq	8773	687	2.0573966E-6
				17)	_set	9779	468	1.4015452E-6
			2)	_so	0	0	0.0
				1)	_sob	94	234489	7.0223707E-4
				2)	_sol	299	100382	3.0061946E-4
				3)	_son	387	85776	2.568781E-4
				4)	_soc	431	78410	2.3481873E-4
				5)	_sos	2218	16996	5.0898852E-5
				6)	_som	2305	16045	4.805084E-5
				7)	_soy	4006	5779	1.7306687E-5
				8)	_sor	4189	5296	1.5860222E-5
				9)	_sop	5718	2516	7.534803E-6
				10)	_sof	8310	824	2.4676779E-6
				11)	_sov	8584	742	2.2221082E-6
				12)	_soj	10406	366	1.0960803E-6
				13)	_soñ	11068	294	8.804579E-7
				14)	_so_	11672	238	7.127516E-7
			3)	_su	0	0	0.0
				1)	_su_	112	203393	6.0911215E-4
				2)	_sus	219	124744	3.735777E-4
				3)	_sup	639	59778	1.7902046E-4
				4)	_sub	1364	30770	9.2148606E-5
				5)	_suf	1588	25769	7.717183E-5
				6)	_sum	2284	16230	4.860487E-5
				7)	_sue	2748	12095	3.6221558E-5
				8)	_suc	2764	11993	3.5916095E-5
				9)	_sur	3287	8825	2.6428712E-5
				10)	_sug	3897	6130	1.8357847E-5
				11)	_suj	5722	2515	7.5318085E-6
				12)	_suy	6171	2064	6.181174E-6
				13)	_sud	7191	1314	3.935108E-6
				14)	_sui	7552	1126	3.372094E-6
				15)	_sua	8392	796	2.3838247E-6
				16)	_sut	12164	200	5.98951E-7
			4)	_si	0	0	0.0
				1)	_sin	164	155747	4.6642407E-4
				2)	_si_	269	110682	3.3146545E-4
				3)	_sig	559	65780	1.9699497E-4
				4)	_sit	682	57081	1.709436E-4
				5)	_sid	945	44155	1.322334E-4
				6)	_sis	949	43946	1.3160749E-4
				7)	_sie	996	42199	1.2637566E-4
				8)	_sim	1607	25427	7.614763E-5
				9)	_sir	4464	4631	1.3868709E-5
				10)	_siq	4583	4346	1.3015204E-5
				11)	_sil	5649	2598	7.780373E-6
				12)	_sié	11811	227	6.798093E-7
			5)	_só	0	0	0.0
				1)	_sól	990	42508	1.2730104E-4
			6)	_sa	0	0	0.0
				1)	_sal	1011	41459	1.2415955E-4
				2)	_sab	1080	38759	1.160737E-4
				3)	_sat	1847	21546	6.452499E-5
				4)	_san	2092	18482	5.5349057E-5
				5)	_sac	3648	7147	2.1403512E-5
				6)	_saq	8609	732	2.1921605E-6
				7)	_sag	10559	347	1.0391799E-6
				8)	_sah	11536	248	7.4269917E-7
				9)	_sar	11676	237	7.097569E-7
			7)	_sí	0	0	0.0
				1)	_sí_	2234	16815	5.03568E-5
				2)	_sím	7186	1318	3.947087E-6
				3)	_sín	8199	868	2.599447E-6
			8)	_sé	0	0	0.0
				1)	_sé_	3847	6283	1.8816045E-5
				2)	_sép	9801	464	1.3895663E-6
			9)	_sv	0	0	0.0
				1)	_sv_	8527	758	2.2700242E-6
			10)	_sk	0	0	0.0
				1)	_sk_	8648	718	2.150234E-6
			11)	_st	0	0	0.0
				1)	_sta	9317	561	1.6800574E-6
			12)	_sá	0	0	0.0
				1)	_sáb	10618	340	1.0182166E-6
			13)	_sl	0	0	0.0
				1)	_sl_	11631	241	7.217359E-7
			14)	_sr	0	0	0.0
				1)	_sr_	11810	227	6.798093E-7
			15)	_sh	0	0	0.0
				1)	_sha	11888	222	6.6483557E-7
			16)	_sú	0	0	0.0
				1)	_súb	12163	200	5.98951E-7
		8)	_u	0	0	0.0
			1)	_un	0	0	0.0
				1)	_una	33	505990	0.001515316
				2)	_un_	37	491535	0.0014720268
				3)	_uno	983	42758	1.2804972E-4
				4)	_uni	1688	24057	7.2044815E-5
				5)	_uná	6100	2128	6.372838E-6
				6)	_une	8349	809	2.4227566E-6
				7)	_uní	10822	320	9.583215E-7
			2)	_us	0	0	0.0
				1)	_ust	1028	40514	1.21329496E-4
				2)	_uso	2275	16339	4.89313E-5
				3)	_usa	4705	4076	1.220662E-5
				4)	_usu	5205	3193	9.562252E-6
				5)	_use	9909	441	1.3206868E-6
			3)	_ut	0	0	0.0
				1)	_uti	1415	29740	8.906401E-5
			4)	_ur	0	0	0.0
				1)	_urg	2864	11327	3.3921588E-5
				2)	_urb	5634	2620	7.846257E-6
				3)	_ura	9550	511	1.5303197E-6
				4)	_urn	11465	256	7.6665725E-7
			5)	_ul	0	0	0.0
				1)	_ult	4980	3570	1.0691275E-5
			6)	_um	0	0	0.0
				1)	_umb	6455	1805	5.405532E-6
			7)	_uc	0	0	0.0
				1)	_ucr	7898	973	2.9138964E-6
			8)	_ub	0	0	0.0
				1)	_ubi	8497	766	2.293982E-6
		9)	_n	0	0	0.0
			1)	_no	0	0	0.0
				1)	_no_	36	494081	0.0014796514
				2)	_nos	257	112288	3.3627503E-4
				3)	_nor	900	45670	1.3677045E-4
				4)	_nom	1314	31834	9.5335025E-5
				5)	_not	2778	11907	3.5658544E-5
				6)	_nov	3975	5899	1.7666058E-5
				7)	_noc	4079	5571	1.6683778E-5
				8)	_nob	9988	428	1.2817551E-6
				9)	_non	10878	314	9.40353E-7
			2)	_nu	0	0	0.0
				1)	_nue	96	229661	6.877784E-4
				2)	_nuc	3048	10129	3.0333871E-5
				3)	_nun	3312	8677	2.5985488E-5
				4)	_num	3564	7457	2.2331886E-5
				5)	_nut	8383	798	2.3898144E-6
				6)	_nul	10606	341	1.0212113E-6
				7)	_nub	12044	210	6.288985E-7
			3)	_ne	0	0	0.0
				1)	_nec	249	114320	3.4236038E-4
				2)	_neg	970	43248	1.2951715E-4
				3)	_nee	6177	2059	6.1662E-6
				4)	_neu	6185	2050	6.1392475E-6
				5)	_neo	7484	1164	3.4858945E-6
				6)	_net	8197	869	2.602442E-6
				7)	_nef	10523	352	1.0541537E-6
				8)	_ner	11657	239	7.157464E-7
			4)	_na	0	0	0.0
				1)	_nac	895	45864	1.3735144E-4
				2)	_nad	1784	22468	6.728615E-5
				3)	_nat	1927	20661	6.187463E-5
				4)	_nav	5033	3490	1.0451694E-5
				5)	_nar	9256	570	1.7070103E-6
				6)	_naz	9360	552	1.6531046E-6
				7)	_nan	9747	472	1.4135243E-6
				8)	_nau	10747	327	9.792848E-7
			5)	_ni	0	0	0.0
				1)	_niv	1379	30527	9.142088E-5
				2)	_ni_	1399	30061	9.002532E-5
				3)	_nin	1404	29945	8.967793E-5
				4)	_niñ	2609	13208	3.955472E-5
				5)	_nie	6083	2145	6.423749E-6
				6)	_nit	8604	734	2.19815E-6
				7)	_nig	11178	282	8.4452086E-7
			6)	_nú	0	0	0.0
				1)	_núm	2329	15757	4.718835E-5
				2)	_núc	7916	966	2.892933E-6
			7)	_nl	0	0	0.0
				1)	_nl_	7156	1328	3.9770343E-6
			8)	_nó	0	0	0.0
				1)	_nór	8960	636	1.904664E-6
		10)	_r	0	0	0.0
			1)	_re	0	0	0.0
				1)	_res	64	308884	9.2503184E-4
				2)	_rec	144	169144	5.065448E-4
				3)	_ref	292	103093	3.0873826E-4
				4)	_rel	315	97445	2.9182388E-4
				5)	_rea	319	96318	2.884488E-4
				6)	_reg	356	91163	2.7301084E-4
				7)	_rep	672	57687	1.7275842E-4
