Spanish	3	4792767	1746
			6)	_só	722	1377	2.0037444E-4
			7)	_sí	1301	470	6.8392146E-5
		7)	_y	0	0	0.0
			1)	_y_	26	26309	0.0038283595
			2)	_ya	576	1833	2.667294E-4
			3)	_yo	1001	803	1.16848714E-4
		8)	_p	0	0	0.0
			1)	_pr	28	24819	0.0036115418
			2)	_po	29	23660	0.0034428898
			3)	_pa	38	19837	0.0028865852
			4)	_pe	94	9694	0.0014106244
			5)	_pu	157	6139	8.9331786E-4
			6)	_pl	446	2395	3.485089E-4
			7)	_pi	931	922	1.3416502E-4
			8)	_pú	1100	685	9.967792E-5
		9)	_r	0	0	0.0
			1)	_re	31	23422	0.0034082572
			2)	_ra	646	1573	2.2889543E-4
			3)	_ri	1056	740	1.07681255E-4
			4)	_ru	1335	450	6.548184E-5
			5)	_rá	1512	314	4.5691773E-5
			6)	_ro	1674	228	3.3177468E-5
		10)	_a	0	0	0.0
			1)	_a_	32	23278	0.003387303
			2)	_al	78	10865	0.0015810227
			3)	_ac	136	6621	9.634562E-4
			4)	_ap	199	4777	6.9512613E-4
			5)	_as	231	4245	6.1771204E-4
			6)	_ad	303	3411	4.963524E-4
			7)	_an	342	3127	4.5502605E-4
			8)	_au	459	2312	3.3643117E-4
			9)	_am	487	2150	3.128577E-4
			10)	_añ	580	1813	2.6381906E-4
			11)	_ag	623	1673	2.4344694E-4
			12)	_ab	668	1522	2.2147414E-4
			13)	_ar	696	1459	2.1230668E-4
			14)	_ah	744	1328	1.932442E-4
			15)	_aq	800	1193	1.7359965E-4
			16)	_ay	833	1129	1.6428667E-4
			17)	_at	857	1076	1.5657436E-4
			18)	_af	868	1055	1.5351854E-4
			19)	_av	1250	512	7.450378E-5
			20)	_aú	1321	460	6.6937E-5
		11)	_u	0	0	0.0
			1)	_un	35	21636	0.003148367
			2)	_us	822	1148	1.6705146E-4
			3)	_ut	1192	578	8.410779E-5
			4)	_ur	1477	339	4.9329654E-5
		12)	_i	0	0	0.0
			1)	_in	44	17302	0.0025177042
			2)	_im	254	3939	5.731844E-4
			3)	_id	1059	734	1.0680816E-4
			4)	_ig	1152	623	9.065597E-5
			5)	_ir	1425	383	5.5732326E-5
		13)	_h	0	0	0.0
			1)	_ha	50	15855	0.0023071435
			2)	_he	328	3240	4.7146928E-4
			3)	_ho	528	1988	2.8928422E-4
			4)	_hu	676	1505	2.1900039E-4
			5)	_hi	1110	675	9.8222765E-5
		14)	_n	0	0	0.0
			1)	_no	52	15563	0.002264653
			2)	_nu	182	5247	7.6351827E-4
			3)	_ne	353	3068	4.4644065E-4
			4)	_ni	460	2308	3.358491E-4
			5)	_na	505	2044	2.974331E-4
			6)	_nú	1479	338	4.918414E-5
			7)	_n_	1734	205	2.9830617E-5
		15)	_m	0	0	0.0
			1)	_me	93	9728	0.0014155719
			2)	_mi	122	7271	0.0010580411
			3)	_ma	131	6812	9.912496E-4
			4)	_mu	171	5530	8.046991E-4
			5)	_má	217	4446	6.4696063E-4
			6)	_mo	302	3413	4.966434E-4
			7)	_mí	1443	367	5.340408E-5
		16)	_t	0	0	0.0
			1)	_ta	127	6977	0.0010152597
			2)	_to	139	6552	9.5341564E-4
			3)	_te	143	6457	9.395917E-4
			4)	_tr	149	6325	9.2038367E-4
			5)	_ti	339	3164	4.604101E-4
			6)	_tu	1098	686	9.982343E-5
			7)	_té	1270	493	7.1739E-5
		17)	_v	0	0	0.0
			1)	_ve	266	3758	5.4684613E-4
			2)	_vi	334	3210	4.6710382E-4
			3)	_va	422	2500	3.63788E-4
			4)	_vo	550	1914	2.7851612E-4
			5)	_ví	1436	370	5.3840628E-5
			6)	_vu	1660	234	3.4050558E-5
		18)	_f	0	0	0.0
			1)	_fu	272	3696	5.378242E-4
			2)	_fi	310	3376	4.912593E-4
			3)	_fo	365	2931	4.2650508E-4
			4)	_fa	476	2210	3.215886E-4
			5)	_fr	748	1312	1.9091595E-4
			6)	_fe	1015	781	1.1364737E-4
			7)	_fl	1501	321	4.6710382E-5
		19)	_o	0	0	0.0
			1)	_ob	320	3308	4.8136432E-4
			2)	_ot	423	2499	3.636425E-4
			3)	_o_	478	2206	3.2100655E-4
			4)	_or	530	1983	2.8855665E-4
			5)	_op	552	1910	2.7793404E-4
			6)	_oc	820	1158	1.6850661E-4
			7)	_of	1276	488	7.101142E-5
		20)	_g	0	0	0.0
			1)	_gr	371	2868	4.173376E-4
			2)	_ge	553	1905	2.7720648E-4
			3)	_ga	730	1359	1.9775517E-4
			4)	_gu	1014	781	1.1364737E-4
			5)	_go	1309	464	6.751905E-5
			6)	_gl	1526	309	4.49642E-5
		21)	_j	0	0	0.0
			1)	_ju	482	2187	3.1824177E-4
		22)	_b	0	0	0.0
			1)	_ba	606	1731	2.518868E-4
			2)	_bi	736	1348	1.961545E-4
			3)	_bu	832	1130	1.6443219E-4
			4)	_be	1226	538	7.828718E-5
			5)	_br	1357	430	6.257154E-5
			6)	_bo	1602	266	3.8707047E-5
		23)	_é	0	0	0.0
			1)	_és	915	947	1.378029E-4
			2)	_éx	1705	216	3.1431286E-5
		24)	_ú	0	0	0.0
			1)	_úl	945	891	1.2965404E-4
			2)	_ún	1205	563	8.192506E-5
		25)	_á	0	0	0.0
			1)	_ám	959	873	1.2703477E-4
		26)	_z	0	0	0.0
			1)	_zo	1356	432	6.286257E-5
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	81057	0.011795026
			2)	osi	338	3173	4.6171976E-4
			3)	oso	681	1487	2.1638112E-4
			4)	ost	688	1475	2.1463493E-4
			5)	osa	776	1258	1.8305813E-4
			6)	ose	1528	308	4.4818684E-5
		2)	or	0	0	0.0
			1)	or_	42	17913	0.0026066138
			2)	orm	129	6902	0.001004346
			3)	ora	193	4917	7.154983E-4
			4)	ort	235	4212	6.1291E-4
			5)	ore	329	3237	4.7103272E-4
			6)	ori	395	2690	3.914359E-4
			7)	ord	579	1821	2.649832E-4
			8)	orq	771	1265	1.8407674E-4
			9)	orr	823	1146	1.6676042E-4
			10)	orí	962	865	1.2587065E-4
			11)	org	1028	764	1.1117362E-4
			12)	orc	1417	397	5.7769535E-5
			13)	orp	1544	299	4.3509048E-5
			14)	orn	1552	294	4.278147E-5
			15)	orz	1624	256	3.725189E-5
		3)	on	0	0	0.0
			1)	one	68	12778	0.0018593933
			2)	on_	80	10756	0.0015651615
			3)	ona	148	6408	9.3246147E-4
			4)	ont	150	6303	9.1718236E-4
			5)	ons	160	6038	8.7862083E-4
			6)	ond	384	2800	4.0744257E-4
			7)	onc	451	2366	3.4428897E-4
			8)	ono	585	1800	2.6192737E-4
			9)	onf	711	1416	2.0604953E-4
			10)	onv	828	1136	1.6530528E-4
			11)	onó	887	996	1.4493315E-4
			12)	oni	1146	628	9.138355E-5
			13)	onj	1371	422	6.1407416E-5
			14)	ong	1383	413	6.009778E-5
		4)	om	0	0	0.0
			1)	omo	184	5210	7.5813424E-4
			2)	omp	269	3734	5.433538E-4
			3)	ome	385	2795	4.06715E-4
			4)	omu	592	1774	2.58144E-4
			5)	omi	715	1409	2.0503093E-4
			6)	omb	798	1204	1.7520032E-4
			7)	oma	1057	738	1.07390224E-4
			8)	omú	1162	611	8.8909794E-5
			9)	omí	1319	460	6.6937E-5
		5)	ob	0	0	0.0
			1)	obr	194	4899	7.12879E-4
			2)	obl	464	2288	3.329388E-4
			3)	obj	727	1362	1.9819172E-4
			4)	oba	751	1310	1.9062492E-4
			5)	obs	916	943	1.3722084E-4
			6)	obi	1326	457	6.650045E-5
			7)	obt	1669	230	3.34685E-5
		6)	od	0	0	0.0
			1)	odo	215	4490	6.533633E-4
			2)	oda	590	1784	2.5959912E-4
			3)	ode	613	1711	2.4897652E-4
			4)	odu	643	1595	2.3209676E-4
			5)	odr	925	937	1.3634775E-4
			6)	odi	1022	774	1.1262877E-4
		7)	oc	0	0	0.0
			1)	oci	309	3380	4.918414E-4
			2)	oce	473	2251	3.2755474E-4
			3)	ocu	596	1756	2.555247E-4
			4)	oca	762	1286	1.8713255E-4
			5)	oco	875	1034	1.5046273E-4
			6)	ocr	1031	762	1.1088259E-4
			7)	och	1680	226	3.2886437E-5
		8)	ot	0	0	0.0
			1)	otr	336	3204	4.6623073E-4
			2)	ota	516	2011	2.9263107E-4
			3)	ote	735	1349	1.9630001E-4
			4)	oti	1251	511	7.435827E-5
			5)	oto	1378	419	6.0970873E-5
		9)	ol	0	0	0.0
			1)	olí	343	3122	4.5429848E-4
			2)	olu	535	1968	2.8637392E-4
			3)	ola	672	1513	2.2016451E-4
			4)	oll	674	1510	2.1972797E-4
			5)	ole	717	1407	2.047399E-4
			6)	oli	891	992	1.4435108E-4
			7)	olo	1005	790	1.14957016E-4
			8)	olv	1172	599	8.716361E-5
			9)	ol_	1246	513	7.46493E-5
			10)	oló	1451	362	5.2676503E-5
		10)	op	0	0	0.0
			1)	ope	390	2766	4.0249506E-4
			2)	opu	513	2021	2.9408623E-4
			3)	opi	574	1839	2.6760247E-4
			4)	opo	659	1538	2.2380239E-4
			5)	opt	999	805	1.1713974E-4
			6)	opc	1676	227	3.3031953E-5
		11)	og	0	0	0.0
			1)	ogr	560	1882	2.7385962E-4
			2)	ogí	1426	382	5.558681E-5
			3)	ogo	1584	271	3.943462E-5
			4)	oga	1639	247	3.5942256E-5
			5)	ogi	1706	215	3.128577E-5
		12)	oy	0	0	0.0
			1)	oy_	595	1758	2.5581574E-4
			2)	oye	1068	720	1.0477095E-4
			3)	oyo	1234	528	7.683203E-5
			4)	oya	1331	451	6.5627355E-5
		13)	oo	0	0	0.0
			1)	oop	1198	568	8.265264E-5
			2)	oor	1578	273	3.972565E-5
		14)	ov	0	0	0.0
			1)	ovi	1266	495	7.203003E-5
			2)	ove	1295	472	6.868318E-5
			3)	ova	1475	339	4.9329654E-5
		15)	oh	0	0	0.0
			1)	ohe	1366	424	6.169845E-5
		16)	of	0	0	0.0
			1)	ofe	1415	398	5.791505E-5
			2)	ofr	1604	265	3.856153E-5
			3)	ofu	1616	260	3.7833954E-5
			4)	ofi	1737	203	2.9539588E-5
		17)	oq	0	0	0.0
			1)	oqu	1519	311	4.525523E-5
		18)	oa	0	0	0.0
			1)	oam	1521	310	4.5109715E-5
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	78278	0.0113906395
			2)	del	65	12882	0.0018745268
			3)	des	90	9856	0.0014341979
			4)	deb	145	6437	9.366814E-4
			5)	der	155	6171	8.9797436E-4
			6)	dec	252	3958	5.759492E-4
			7)	den	255	3937	5.7289336E-4
			8)	dem	311	3375	4.911138E-4
			9)	def	884	1012	1.472614E-4
			10)	det	977	841	1.2237829E-4
			11)	dep	1210	556	8.090645E-5
			12)	dej	1256	504	7.333967E-5
			13)	dea	1367	424	6.169845E-5
			14)	dez	1651	239	3.4778135E-5
			15)	ded	1665	232	3.3759527E-5
		2)	do	0	0	0.0
			1)	do_	27	26253	0.0038202107
			2)	dos	100	8849	0.001287664
			3)	dor	571	1844	2.6833004E-4
			4)	dop	956	876	1.2747131E-4
			5)	don	1157	615	8.9491856E-5
			6)	doc	1408	400	5.8206082E-5
			7)	dol	1730	207	3.0121648E-5
		3)	da	0	0	0.0
			1)	dad	69	12374	0.0018006052
			2)	da_	84	10148	0.0014766883
			3)	das	169	5614	8.1692234E-4
			4)	dar	470	2258	3.2857334E-4
			5)	dam	524	1993	2.900118E-4
			6)	dan	582	1809	2.6323702E-4
			7)	dat	1220	543	7.901476E-5
			8)	dac	1360	428	6.228051E-5
			9)	dav	1632	252	3.6669833E-5
		4)	di	0	0	0.0
			1)	dic	212	4504	6.554005E-4
			2)	dis	369	2887	4.201024E-4
			3)	dir	419	2515	3.6597074E-4
			4)	did	420	2514	3.6582522E-4
			5)	dif	543	1930	2.8084434E-4
			6)	dio	619	1683	2.449021E-4
			7)	dia	697	1455	2.1172463E-4
			8)	die	836	1127	1.6399563E-4
			9)	dim	893	987	1.436235E-4
			10)	din	1021	775	1.1277429E-4
			11)	div	1154	620	9.021943E-5
			12)	dip	1159	614	8.934634E-5
			13)	dig	1359	428	6.228051E-5
			14)	dit	1382	414	6.0243296E-5
			15)	diá	1668	231	3.361401E-5
		5)	du	0	0	0.0
			1)	duc	444	2409	3.5054612E-4
			2)	dur	963	865	1.2587065E-4
			3)	dud	1274	490	7.130245E-5
			4)	duo	1442	367	5.340408E-5
			5)	dus	1452	362	5.2676503E-5
		6)	dí	0	0	0.0
			1)	día	939	903	1.3140023E-4
		7)	dr	0	0	0.0
			1)	drí	988	820	1.1932247E-4
			2)	drá	1128	643	9.3566276E-5
			3)	dre	1590	270	3.9289105E-5
		8)	dm	0	0	0.0
			1)	dmi	1254	506	7.36307E-5
		9)	dh	0	0	0.0
			1)	dhe	1617	260	3.7833954E-5
	4)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	la_	5	51371	0.0074752616
			2)	las	51	15809	0.0023004499
			3)	lar	198	4866	7.08077E-4
			4)	lac	394	2696	3.92309E-4
			5)	lan	411	2555	3.7179136E-4
			6)	lam	522	2003	2.9146695E-4
			7)	lat	654	1547	2.2511203E-4
			8)	lad	662	1535	2.2336585E-4
			9)	lab	706	1429	2.0794124E-4
			10)	laz	1143	630	9.167458E-5
		2)	lo	0	0	0.0
			1)	los	30	23481	0.0034168425
			2)	lo_	70	12350	0.0017971128
			3)	log	864	1068	1.5541023E-4
			4)	lor	1037	754	1.09718465E-4
			5)	lon	1168	603	8.774567E-5
			6)	loc	1324	458	6.664597E-5
			7)	lob	1503	320	4.6564866E-5
			8)	lot	1741	202	2.9394072E-5
		3)	le	0	0	0.0
			1)	les	105	8520	0.0012397895
			2)	le_	241	4157	6.049067E-4
			3)	leg	360	2971	4.3232567E-4
			4)	lem	441	2434	3.54184E-4
			5)	lec	562	1877	2.7313206E-4
			6)	len	739	1342	1.952814E-4
			7)	lev	904	976	1.4202284E-4
			8)	leo	984	827	1.2034108E-4
			9)	let	1395	406	5.9079175E-5
			10)	lej	1404	401	5.8351598E-5
			11)	leb	1463	352	5.1221352E-5
			12)	lex	1488	331	4.8165533E-5
			13)	lea	1510	314	4.5691773E-5
			14)	ler	1558	292	4.249044E-5
			15)	lez	1703	216	3.1431286E-5
		4)	li	0	0	0.0
			1)	lid	258	3887	5.6561764E-4
			2)	lic	264	3833	5.577598E-4
			3)	liz	417	2520	3.666983E-4
			4)	lib	712	1415	2.0590401E-4
			5)	lim	718	1398	2.0343026E-4
			6)	lia	829	1132	1.6472321E-4
			7)	lig	830	1131	1.645777E-4
			8)	lit	1096	690	1.00405494E-4
			9)	lis	1102	681	9.909586E-5
			10)	lio	1506	315	4.583729E-5
			11)	lif	1593	269	3.914359E-5
			12)	lir	1637	248	3.608777E-5
			13)	lin	1640	247	3.5942256E-5
		5)	ll	0	0	0.0
			1)	llo	316	3348	4.871849E-4
			2)	lla	614	1704	2.479579E-4
			3)	lle	658	1539	2.239479E-4
		6)	lí	0	0	0.0
			1)	lít	344	3118	4.537164E-4
			2)	lím	1718	211	3.0703708E-5
			3)	lín	1738	203	2.9539588E-5
		7)	lm	0	0	0.0
			1)	lme	436	2459	3.578219E-4
		8)	lt	0	0	0.0
			1)	lta	518	2007	2.9204902E-4
			2)	lti	795	1215	1.7680098E-4
			3)	ltu	1173	594	8.643603E-5
			4)	lto	1374	421	6.1261904E-5
		9)	lu	0	0	0.0
			1)	luc	539	1957	2.8477327E-4
			2)	lug	705	1432	2.0837778E-4
			3)	lus	869	1054	1.5337302E-4
			4)	lui	1189	581	8.4544336E-5
			5)	lud	1410	399	5.8060567E-5
			6)	lut	1505	315	4.583729E-5
			7)	luy	1539	302	4.394559E-5
			8)	lue	1555	293	4.2635955E-5
			9)	lun	1589	270	3.9289105E-5
			10)	lua	1739	203	2.9539588E-5
		10)	lg	0	0	0.0
			1)	lgu	629	1642	2.3893597E-4
			2)	lgo	1218	545	7.9305784E-5
		11)	lq	0	0	0.0
			1)	lqu	1258	501	7.2903116E-5
		12)	lc	0	0	0.0
			1)	lca	1267	494	7.188451E-5
		13)	ló	0	0	0.0
			1)	lóg	1297	472	6.868318E-5
		14)	lv	0	0	0.0
			1)	lve	1315	462	6.722802E-5
			2)	lvi	1695	220	3.2013344E-5
			3)	lva	1723	209	3.0412679E-5
		15)	ld	0	0	0.0
			1)	lda	1372	422	6.1407416E-5
	5)	e	0	0	0.0
		1)	es	0	0	0.0
			1)	es_	6	47308	0.0068840333
			2)	est	17	31521	0.0045867846
			3)	esp	115	7636	0.0011111541
			4)	esa	137	6616	9.6272863E-4
			5)	ese	161	5990	8.716361E-4
			6)	esi	275	3631	5.283657E-4
			7)	eso	292	3520	5.122135E-4
			8)	esc	602	1739	2.5305094E-4
			9)	esu	626	1652	2.4039112E-4
			10)	esd	852	1083	1.5759296E-4
			11)	esf	1133	638	9.28387E-5
			12)	esg	1185	583	8.483537E-5
		2)	en	0	0	0.0
			1)	en_	12	42147	0.0061330292
			2)	ent	16	36380	0.0052938433
			3)	enc	104	8565	0.0012463378
			4)	ene	147	6423	9.346442E-4
			5)	end	154	6232	9.068508E-4
			6)	ens	440	2443	3.5549366E-4
			7)	eno	494	2102	3.0587296E-4
			8)	eni	570	1849	2.690576E-4
			9)	ena	584	1802	2.622184E-4
			10)	enm	759	1297	1.8873322E-4
			11)	eng	842	1106	1.6093982E-4
			12)	enf	1379	419	6.0970873E-5
			13)	enu	1449	363	5.282202E-5
			14)	env	1566	285	4.1471834E-5
			15)	enz	1605	264	3.8416016E-5
		3)	el	0	0	0.0
			1)	el_	13	40597	0.005907481
			2)	ela	368	2917	4.2446787E-4
			3)	ele	442	2433	3.540385E-4
			4)	ell	496	2100	3.0558193E-4
			5)	eli	708	1427	2.076502E-4
			6)	elo	1412	399	5.8060567E-5
		4)	er	0	0	0.0
			1)	er_	82	10557	0.001536204
			2)	era	91	9752	0.0014190642
			3)	ero	123	7201	0.001047855
			4)	ere	128	6943	0.0010103121
			5)	eri	220	4340	6.31536E-4
			6)	ert	348	3098	4.508061E-4
			7)	erc	350	3091	4.497875E-4
			8)	ers	373	2858	4.1588247E-4
			9)	erv	453	2350	3.4196072E-4
			10)	erd	509	2028	2.9510484E-4
			11)	erm	514	2017	2.9350418E-4
			12)	erí	559	1883	2.7400514E-4
			13)	err	588	1791	2.6061773E-4
			14)	ern	591	1784	2.5959912E-4
			15)	erá	860	1074	1.5628333E-4
			16)	erg	1125	646	9.4002826E-5
			17)	erz	1127	645	9.385731E-5
			18)	erl	1191	579	8.4253305E-5
			19)	eré	1445	365	5.311305E-5
			20)	erf	1556	293	4.2635955E-5
			21)	erp	1646	243	3.5360194E-5
		5)	em	0	0	0.0
			1)	emo	119	7438	0.0010823421
			2)	emp	210	4541	6.6078454E-4
			3)	ema	250	3963	5.7667674E-4
			4)	emb	326	3251	4.7306993E-4
			5)	eme	463	2297	3.3424844E-4
			6)	emá	815	1167	1.6981625E-4
			7)	emi	1222	542	7.886924E-5
		6)	ec	0	0	0.0
			1)	ect	121	7285	0.0010600783
			2)	eci	144	6452	9.3886413E-4
			3)	ece	189	5153	7.498399E-4
			4)	ech	228	4265	6.2062236E-4
			5)	eco	325	3260	4.7437957E-4
			6)	ecu	480	2190	3.186783E-4
			7)	ecc	750	1311	1.9077044E-4
			8)	ecl	1216	547	7.9596815E-5
			9)	eca	1289	476	6.926524E-5
			10)	ecí	1438	369	5.3695112E-5
			11)	ecn	1484	334	4.860208E-5
		7)	ed	0	0	0.0
			1)	edi	188	5155	7.501309E-4
			2)	ede	317	3339	4.8587527E-4
			3)	eda	429	2477	3.6044116E-4
			4)	ed_	1055	743	1.081178E-4
			5)	edu	1107	676	9.836828E-5
			6)	edo	1215	550	8.0033366E-5
		8)	eg	0	0	0.0
			1)	egu	207	4588	6.6762377E-4
			2)	egi	406	2592	3.7717543E-4
			3)	ega	497	2088	3.0383575E-4
			4)	ego	874	1038	1.5104479E-4
			5)	egr	1039	753	1.0957295E-4
			6)	egl	1108	675	9.8222765E-5
			7)	egú	1549	296	4.30725E-5
			8)	ege	1581	272	3.9580136E-5
		9)	eb	0	0	0.0
			1)	ebe	213	4499	6.546729E-4
			2)	eba	587	1794	2.610543E-4
			3)	ebr	1285	480	6.98473E-5
			4)	ebi	1348	438	6.373566E-5
			5)	ebl	1529	308	4.4818684E-5
		10)	eñ	0	0	0.0
			1)	eño	257	3889	5.659086E-4
			2)	eña	920	940	1.3678429E-4
		11)	eo	0	0	0.0
			1)	eo_	380	2824	4.1093494E-4
			2)	eos	1136	637	9.269319E-5
			3)	eoc	1186	583	8.483537E-5
		12)	ea	0	0	0.0
			1)	ea_	428	2482	3.6116876E-4
			2)	eal	599	1747	2.5421506E-4
			3)	ear	1034	757	1.10155015E-4
			4)	eas	1070	717	1.043344E-4
			5)	ean	1138	632	9.196561E-5
			6)	eac	1242	519	7.5522395E-5
			7)	ead	1318	461	6.708251E-5
			8)	eam	1444	366	5.3258565E-5
		13)	eu	0	0	0.0
			1)	eur	432	2469	3.5927704E-4
			2)	eun	1565	285	4.1471834E-5
		14)	et	0	0	0.0
			1)	eti	468	2269	3.30174E-4
			2)	ete	471	2257	3.2842782E-4
			3)	eta	545	1925	2.8011677E-4
			4)	eto	819	1160	1.6879763E-4
			5)	etr	1278	483	7.0283844E-5
		15)	ef	0	0	0.0
			1)	efi	501	2083	3.031082E-4
			2)	efe	510	2026	2.948138E-4
			3)	efo	1078	711	1.0346131E-4
			4)	efl	1540	302	4.394559E-5
			5)	efu	1622	258	3.7542923E-5
		16)	ex	0	0	0.0
			1)	exi	502	2074	3.0179854E-4
			2)	exp	575	1834	2.6687488E-4
			3)	ext	692	1471	2.1405287E-4
			4)	exc	960	871	1.2674375E-4
			5)	exa	1252	511	7.435827E-5
		17)	ev	0	0	0.0
			1)	eva	521	2004	2.9161246E-4
			2)	evi	652	1548	2.2525754E-4
			3)	evo	790	1223	1.7796509E-4
			4)	eve	1003	797	1.1597562E-4
		18)	ej	0	0	0.0
			1)	eje	657	1542	2.2438445E-4
			2)	ejo	710	1419	2.0648607E-4
			3)	eja	929	929	1.3518363E-4
		19)	eq	0	0	0.0
			1)	equ	793	1220	1.7752855E-4
		20)	ez	0	0	0.0
			1)	ez_	796	1214	1.7665546E-4
			2)	eza	1027	768	1.1175568E-4
			3)	ezc	1507	315	4.583729E-5
		21)	ep	0	0	0.0
			1)	ept	897	983	1.4304144E-4
			2)	epr	1043	751	1.0928192E-4
			3)	epa	1081	704	1.02442704E-4
			4)	epe	1117	664	9.66221E-5
			5)	epc	1489	331	4.8165533E-5
	6)	a	0	0	0.0
		1)	as	0	0	0.0
			1)	as_	7	46782	0.0068074926
			2)	aso	517	2011	2.9263107E-4
			3)	asi	554	1900	2.7647888E-4
			4)	ast	635	1622	2.3602566E-4
			5)	asa	677	1499	2.181273E-4
			6)	ase	764	1286	1.8713255E-4
			7)	así	812	1174	1.7083486E-4
			8)	asu	856	1077	1.5671988E-4
			9)	asp	1194	574	8.352573E-5
		2)	ac	0	0	0.0
			1)	aci	33	23133	0.0033662033
			2)	ace	227	4270	6.2134996E-4
			3)	act	363	2951	4.2941538E-4
			4)	acc	655	1547	2.2511203E-4
			5)	acu	698	1451	2.1114257E-4
			6)	aca	890	993	1.444966E-4
			7)	aco	1042	752	1.09427434E-4
		3)	ar	0	0	0.0
			1)	ar_	37	20270	0.0029495934
			2)	ara	71	12271	0.0017856171
			3)	ari	151	6283	9.1427204E-4
			4)	art	187	5169	7.521681E-4
			5)	are	381	2824	4.1093494E-4
			6)	arr	531	1978	2.8782908E-4
			7)	arg	556	1897	2.7604235E-4
			8)	ará	610	1729	2.515958E-4
			9)	ars	714	1415	2.0590401E-4
			10)	arc	742	1328	1.932442E-4
			11)	arl	781	1245	1.8116643E-4
			12)	arí	863	1069	1.5555575E-4
			13)	aro	913	949	1.3809394E-4
			14)	arm	1150	626	9.109252E-5
			15)	arn	1230	536	7.799615E-5
			16)	ard	1293	473	6.88287E-5
		4)	ad	0	0	0.0
			1)	ado	45	16930	0.0024635724
			2)	ad_	101	8790	0.0012790787
			3)	ada	111	8067	0.0011738712
			4)	ade	221	4333	6.305174E-4
			5)	adi	825	1142	1.6617836E-4
			6)	adm	1253	508	7.392173E-5
			7)	adh	1561	288	4.190838E-5
			8)	adu	1642	246	3.579674E-5
		5)	al	0	0	0.0
			1)	al_	49	16026	0.0023320266
			2)	ale	133	6685	9.7276916E-4
			3)	ali	208	4574	6.6558656E-4
			4)	alm	435	2461	3.581129E-4
			5)	alg	449	2368	3.4458E-4
			6)	ala	707	1429	2.0794124E-4
			7)	alt	905	976	1.4202284E-4
			8)	alo	1024	772	1.1233774E-4
			9)	all	1075	715	1.0404337E-4
			10)	alu	1144	630	9.167458E-5
			11)	alc	1182	584	8.498088E-5
			12)	ald	1203	564	8.2070575E-5
			13)	alq	1261	497	7.2321054E-5
		6)	an	0	0	0.0
			1)	ant	73	11658	0.0016964163
			2)	an_	83	10301	0.0014989522
			3)	and	243	4107	5.97631E-4
			4)	anc	324	3268	4.755437E-4
			5)	ano	359	3003	4.3698217E-4
			6)	ani	564	1867	2.716769E-4
			7)	ana	632	1635	2.3791737E-4
			8)	ans	775	1259	1.8320365E-4
			9)	ane	818	1162	1.6908867E-4
			10)	anz	824	1145	1.6661492E-4
			11)	anu	1427	382	5.558681E-5
		7)	am	0	0	0.0
			1)	ame	110	8068	0.0011740167
			2)	amb	178	5411	7.8738277E-4
			3)	amo	204	4682	6.813022E-4
			4)	ami	458	2313	3.3657666E-4
			5)	ama	603	1733	2.5217785E-4
			6)	amp	704	1433	2.0852328E-4
		8)	at	0	0	0.0
			1)	ati	265	3814	5.54995E-4
			2)	ate	271	3696	5.378242E-4
			3)	ata	485	2158	3.140218E-4
