Spanish	3	2347708	1399
			1)	_pr	28	12310	0.0035832361
			2)	_po	29	12104	0.003523273
			3)	_pa	38	9849	0.00286688
			4)	_pe	86	5071	0.0014760838
			5)	_pu	157	3071	8.93917E-4
			6)	_pl	494	1061	3.0883946E-4
			7)	_pi	905	486	1.4146652E-4
			8)	_pú	1011	399	1.1614226E-4
		9)	_r	0	0	0.0
			1)	_re	30	11775	0.0034275067
			2)	_ra	710	690	2.0084751E-4
			3)	_ri	1096	350	1.0187917E-4
			4)	_ru	1239	268	7.8010344E-5
		10)	_a	0	0	0.0
			1)	_a_	32	11449	0.0033326135
			2)	_al	79	5415	0.0015762164
			3)	_ac	136	3302	9.6115726E-4
			4)	_ap	217	2240	6.5202673E-4
			5)	_as	235	2122	6.176789E-4
			6)	_ad	329	1618	4.7097288E-4
			7)	_an	353	1513	4.4040912E-4
			8)	_au	418	1263	3.6763828E-4
			9)	_am	495	1060	3.0854836E-4
			10)	_ag	543	968	2.817687E-4
			11)	_añ	612	861	2.5062278E-4
			12)	_ab	664	757	2.203501E-4
			13)	_ar	696	707	2.0579594E-4
			14)	_ah	744	657	1.9124176E-4
			15)	_ay	769	628	1.8280034E-4
			16)	_aq	801	595	1.731946E-4
			17)	_at	884	511	1.487436E-4
			18)	_af	909	485	1.4117543E-4
			19)	_aú	1292	242	7.044218E-5
			20)	_av	1312	233	6.7822424E-5
		11)	_u	0	0	0.0
			1)	_un	35	10961	0.0031905647
			2)	_us	716	684	1.9910102E-4
			3)	_ut	1267	254	7.3935174E-5
			4)	_ur	1390	203	5.908992E-5
		12)	_i	0	0	0.0
			1)	_in	44	8440	0.0024567435
			2)	_im	246	2047	5.958476E-4
			3)	_ig	1120	332	9.663968E-5
			4)	_id	1127	327	9.518426E-5
		13)	_h	0	0	0.0
			1)	_ha	49	8142	0.0023700008
			2)	_he	318	1665	4.846538E-4
			3)	_ho	503	1037	3.0185343E-4
			4)	_hu	834	565	1.644621E-4
			5)	_hi	1087	355	1.0333459E-4
		14)	_n	0	0	0.0
			1)	_no	52	7574	0.0022046654
			2)	_nu	182	2645	7.6991547E-4
			3)	_ne	350	1538	4.476862E-4
			4)	_ni	492	1063	3.0942162E-4
			5)	_na	502	1039	3.024356E-4
		15)	_m	0	0	0.0
			1)	_me	95	4896	0.0014251441
			2)	_mi	124	3619	0.0010534307
			3)	_ma	131	3452	0.0010048198
			4)	_mu	168	2814	8.1910857E-4
			5)	_má	210	2274	6.6192355E-4
			6)	_mo	293	1740	5.0648506E-4
		16)	_t	0	0	0.0
			1)	_ta	126	3550	0.0010333459
			2)	_to	132	3366	9.797866E-4
			3)	_te	141	3275	9.53298E-4
			4)	_tr	142	3213	9.3525084E-4
			5)	_ti	352	1524	4.4361103E-4
			6)	_tu	1065	370	1.0770084E-4
			7)	_té	1295	239	6.956892E-5
		17)	_f	0	0	0.0
			1)	_fu	275	1840	5.3559337E-4
			2)	_fi	296	1727	5.02701E-4
			3)	_fo	364	1471	4.2818362E-4
			4)	_fa	453	1159	3.373656E-4
			5)	_fr	699	704	2.0492269E-4
			6)	_fe	978	417	1.2138176E-4
		18)	_v	0	0	0.0
			1)	_ve	278	1818	5.2918954E-4
			2)	_vi	337	1576	4.5874738E-4
			3)	_va	410	1290	3.7549753E-4
			4)	_vo	579	918	2.6721452E-4
		19)	_o	0	0	0.0
			1)	_ob	314	1674	4.8727356E-4
			2)	_ot	436	1213	3.5308412E-4
			3)	_o_	491	1064	3.097127E-4
			4)	_or	524	1002	2.9166552E-4
			5)	_op	553	952	2.7711136E-4
			6)	_oc	779	614	1.7872518E-4
			7)	_of	1326	230	6.694917E-5
		20)	_g	0	0	0.0
			1)	_gr	360	1485	4.322588E-4
			2)	_ge	616	857	2.4945845E-4
			3)	_ga	773	622	1.8105385E-4
			4)	_gu	1024	391	1.1381359E-4
			5)	_go	1232	270	7.859251E-5
		21)	_j	0	0	0.0
			1)	_ju	443	1188	3.4580703E-4
		22)	_b	0	0	0.0
			1)	_ba	611	863	2.5120494E-4
			2)	_bi	766	630	1.8338252E-4
			3)	_bu	838	562	1.6358885E-4
			4)	_be	1225	275	8.0047925E-5
			5)	_br	1353	219	6.3747255E-5
		23)	_é	0	0	0.0
			1)	_és	903	487	1.417576E-4
		24)	_ú	0	0	0.0
			1)	_úl	927	468	1.3622701E-4
			2)	_ún	1204	284	8.266768E-5
		25)	_á	0	0	0.0
			1)	_ám	974	424	1.2341935E-4
		26)	_z	0	0	0.0
			1)	_zo	1144	312	9.081801E-5
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	39236	0.011420947
			2)	osi	335	1579	4.596206E-4
			3)	ost	597	884	2.573177E-4
			4)	oso	692	713	2.0754244E-4
			5)	osa	758	641	1.8658444E-4
		2)	or	0	0	0.0
			1)	or_	40	9019	0.0026252808
			2)	orm	139	3284	9.5591776E-4
			3)	ora	192	2475	7.2043133E-4
			4)	ort	223	2199	6.400923E-4
			5)	ore	363	1471	4.2818362E-4
			6)	ori	382	1408	4.0984538E-4
			7)	ord	562	941	2.7390945E-4
			8)	orq	765	631	1.836736E-4
			9)	orr	849	551	1.6038693E-4
			10)	org	1038	385	1.1206709E-4
			11)	orí	1041	383	1.1148493E-4
		3)	on	0	0	0.0
			1)	one	68	6258	0.0018215997
			2)	on_	78	5432	0.0015811648
			3)	ona	140	3276	9.535891E-4
			4)	ont	147	3163	9.2069665E-4
			5)	ons	163	2971	8.648087E-4
			6)	ond	391	1387	4.037326E-4
			7)	onc	452	1160	3.376567E-4
			8)	ono	581	909	2.6459477E-4
			9)	onf	730	669	1.9473476E-4
			10)	onv	777	615	1.7901626E-4
			11)	onó	835	564	1.6417101E-4
			12)	oni	1103	345	1.0042376E-4
			13)	ong	1364	214	6.229184E-5
		4)	om	0	0	0.0
			1)	omo	181	2666	7.7602826E-4
			2)	omp	251	2004	5.8333104E-4
			3)	ome	404	1321	3.8452112E-4
			4)	omu	547	958	2.7885786E-4
			5)	omi	745	656	1.9095068E-4
			6)	omb	785	607	1.766876E-4
			7)	oma	1025	390	1.1352251E-4
			8)	omú	1210	280	8.150334E-5
			9)	omí	1316	232	6.753134E-5
		5)	ob	0	0	0.0
			1)	obr	194	2446	7.119899E-4
			2)	obl	458	1144	3.3299936E-4
			3)	obj	707	696	2.0259402E-4
			4)	oba	808	584	1.6999268E-4
			5)	obs	904	486	1.4146652E-4
			6)	obi	1323	230	6.694917E-5
		6)	od	0	0	0.0
			1)	odo	207	2293	6.6745415E-4
			2)	oda	573	924	2.68961E-4
			3)	ode	625	836	2.4334568E-4
			4)	odu	768	628	1.8280034E-4
			5)	odr	942	451	1.3127859E-4
			6)	odi	1052	378	1.1002951E-4
		7)	ol	0	0	0.0
			1)	olí	284	1794	5.2220357E-4
			2)	olu	512	1022	2.974872E-4
			3)	oll	614	857	2.4945845E-4
			4)	ole	656	773	2.2500743E-4
			5)	ola	802	594	1.7290351E-4
			6)	oli	894	496	1.4437735E-4
			7)	olo	1131	325	9.4602095E-5
			8)	olv	1187	288	8.3832005E-5
			9)	ol_	1200	285	8.295876E-5
		8)	oc	0	0	0.0
			1)	oci	313	1677	4.881468E-4
			2)	oce	486	1073	3.1233244E-4
			3)	ocu	590	894	2.6022852E-4
			4)	oca	687	719	2.0928893E-4
			5)	oco	982	412	1.1992634E-4
			6)	ocr	997	405	1.1788876E-4
		9)	ot	0	0	0.0
			1)	otr	343	1560	4.5409004E-4
			2)	ota	550	954	2.7769353E-4
			3)	ote	800	595	1.731946E-4
			4)	oti	1278	245	7.131542E-5
			5)	oto	1395	201	5.8507754E-5
		10)	op	0	0	0.0
			1)	ope	380	1413	4.1130077E-4
			2)	opu	551	953	2.7740243E-4
			3)	opi	586	899	2.6168395E-4
			4)	opo	671	742	2.1598385E-4
			5)	opt	1059	374	1.0886518E-4
		11)	og	0	0	0.0
			1)	ogr	518	1014	2.9515853E-4
		12)	oy	0	0	0.0
			1)	oy_	558	943	2.744916E-4
			2)	oye	993	406	1.1817984E-4
			3)	oyo	1329	228	6.636701E-5
			4)	oya	1385	205	5.967209E-5
		13)	oo	0	0	0.0
			1)	oop	1159	305	8.878043E-5
		14)	oh	0	0	0.0
			1)	ohe	1211	280	8.150334E-5
		15)	ov	0	0	0.0
			1)	ovi	1234	269	7.8301426E-5
			2)	ove	1305	235	6.840459E-5
		16)	of	0	0	0.0
			1)	ofe	1317	232	6.753134E-5
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	39085	0.011376993
			2)	del	66	6477	0.001885347
			3)	des	81	5310	0.0015456526
			4)	deb	144	3202	9.320489E-4
			5)	der	169	2793	8.1299583E-4
			6)	dec	242	2087	6.0749095E-4
			7)	den	261	1949	5.673215E-4
			8)	dem	306	1686	4.9076654E-4
			9)	def	872	525	1.5281876E-4
			10)	det	1029	388	1.12940346E-4
			11)	dep	1177	294	8.557851E-5
			12)	dej	1266	256	7.451734E-5
			13)	dea	1387	204	5.9381004E-5
		2)	do	0	0	0.0
			1)	do_	27	13359	0.0038885826
			2)	dos	103	4369	0.0012717432
			3)	dor	632	830	2.4159919E-4
			4)	dop	999	405	1.1788876E-4
			5)	don	1093	352	1.02461345E-4
		3)	da	0	0	0.0
			1)	dad	69	6249	0.00181898
			2)	da_	85	5097	0.0014836519
			3)	das	165	2884	8.394844E-4
			4)	dar	460	1137	3.3096178E-4
			5)	dam	556	946	2.7536484E-4
			6)	dan	606	868	2.5266036E-4
			7)	dat	1251	263	7.655493E-5
			8)	dac	1369	211	6.141859E-5
		4)	di	0	0	0.0
			1)	dic	214	2258	6.5726624E-4
			2)	dis	381	1409	4.1013645E-4
			3)	did	414	1279	3.7229562E-4
			4)	dir	430	1228	3.5745036E-4
			5)	dif	559	943	2.744916E-4
			6)	dio	585	900	2.6197502E-4
			7)	dia	678	731	2.1278193E-4
			8)	die	862	538	1.5660285E-4
			9)	dim	964	433	1.260391E-4
			10)	din	1072	363	1.0566326E-4
			11)	dip	1152	310	9.0235844E-5
			12)	div	1192	288	8.3832005E-5
			13)	dig	1352	219	6.3747255E-5
		5)	du	0	0	0.0
			1)	duc	510	1028	2.9923368E-4
			2)	dur	950	443	1.2894993E-4
			3)	dud	1221	276	8.033901E-5
			4)	dus	1380	208	6.054534E-5
		6)	dí	0	0	0.0
			1)	día	902	487	1.417576E-4
		7)	dr	0	0	0.0
			1)	drí	1060	373	1.08574095E-4
			2)	drá	1098	349	1.0158809E-4
		8)	dm	0	0	0.0
			1)	dmi	1244	265	7.713709E-5
	4)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	la_	5	25594	0.0074499873
			2)	las	50	8092	0.0023554466
			3)	lar	199	2396	6.9743575E-4
			4)	lac	408	1296	3.7724403E-4
			5)	lan	424	1243	3.618166E-4
			6)	lam	538	974	2.835152E-4
			7)	lad	648	790	2.2995585E-4
			8)	lab	698	704	2.0492269E-4
			9)	lat	821	576	1.6766401E-4
			10)	laz	1198	286	8.324984E-5
		2)	lo	0	0	0.0
			1)	los	33	11347	0.003302923
			2)	lo_	70	6137	0.0017863786
			3)	log	929	467	1.3593593E-4
			4)	lor	1028	389	1.1323143E-4
			5)	lon	1203	284	8.266768E-5
			6)	loc	1230	270	7.859251E-5
		3)	le	0	0	0.0
			1)	les	105	4278	0.0012452547
			2)	le_	231	2162	6.293222E-4
			3)	leg	372	1444	4.2032436E-4
			4)	lem	451	1163	3.3852994E-4
			5)	lec	604	877	2.5528012E-4
			6)	len	797	598	1.7406786E-4
			7)	leo	887	508	1.4787035E-4
			8)	lev	921	475	1.382646E-4
			9)	let	1365	214	6.229184E-5
			10)	lej	1388	203	5.908992E-5
			11)	lex	1399	200	5.8216672E-5
		4)	li	0	0	0.0
			1)	lic	252	1990	5.7925587E-4
			2)	lid	255	1987	5.7838263E-4
			3)	liz	425	1242	3.6152554E-4
			4)	lib	708	696	2.0259402E-4
			5)	lim	749	654	1.9036852E-4
			6)	lia	824	574	1.6708185E-4
			7)	lig	850	551	1.6038693E-4
			8)	lit	1064	370	1.0770084E-4
			9)	lis	1158	306	8.907151E-5
		5)	lí	0	0	0.0
			1)	lít	286	1791	5.213303E-4
		6)	ll	0	0	0.0
			1)	llo	300	1712	4.983347E-4
			2)	lla	627	835	2.430546E-4
			3)	lle	665	756	2.2005902E-4
		7)	lm	0	0	0.0
			1)	lme	427	1237	3.6007012E-4
		8)	lt	0	0	0.0
			1)	lta	506	1036	3.0156237E-4
			2)	lti	796	598	1.7406786E-4
			3)	ltu	1116	338	9.8386176E-5
		9)	lu	0	0	0.0
			1)	luc	546	959	2.7914895E-4
			2)	lug	693	708	2.0608702E-4
			3)	lus	882	513	1.4932576E-4
			4)	lui	1188	288	8.3832005E-5
		10)	lg	0	0	0.0
			1)	lgu	626	836	2.4334568E-4
			2)	lgo	1197	286	8.324984E-5
		11)	lc	0	0	0.0
			1)	lca	1264	256	7.451734E-5
		12)	lq	0	0	0.0
			1)	lqu	1297	238	6.927784E-5
		13)	lv	0	0	0.0
			1)	lve	1319	231	6.724025E-5
		14)	ld	0	0	0.0
			1)	lda	1320	231	6.724025E-5
		15)	ló	0	0	0.0
			1)	lóg	1330	228	6.636701E-5
	5)	a	0	0	0.0
		1)	as	0	0	0.0
			1)	as_	6	23893	0.006954855
			2)	aso	555	948	2.7594704E-4
			3)	asi	560	943	2.744916E-4
			4)	ast	660	767	2.2326094E-4
			5)	asa	712	688	2.0026535E-4
			6)	ase	747	656	1.9095068E-4
			7)	así	818	579	1.6853727E-4
			8)	asu	858	541	1.574761E-4
			9)	asp	1209	282	8.2085506E-5
		2)	ac	0	0	0.0
			1)	aci	31	11575	0.00336929
			2)	ace	241	2100	6.11275E-4
			3)	act	333	1583	4.6078497E-4
			4)	acu	668	746	2.1714819E-4
			5)	acc	709	695	2.0230294E-4
			6)	aca	953	443	1.2894993E-4
			7)	aco	1070	365	1.06245425E-4
		3)	ar	0	0	0.0
			1)	ar_	37	10177	0.0029623553
			2)	ara	71	6004	0.0017476645
			3)	ari	155	3089	8.991565E-4
			4)	art	188	2567	7.47211E-4
			5)	are	371	1445	4.2061546E-4
			6)	arr	475	1102	3.2077386E-4
			7)	arg	529	991	2.884636E-4
			8)	ará	619	848	2.468387E-4
			9)	arc	685	720	2.0958002E-4
			10)	ars	727	671	1.9531694E-4
			11)	arl	767	629	1.8309143E-4
			12)	arí	864	536	1.5602069E-4
			13)	aro	935	464	1.3506268E-4
			14)	arm	1123	330	9.6057505E-5
			15)	ard	1311	233	6.7822424E-5
		4)	ad	0	0	0.0
			1)	ado	45	8363	0.00243433
			2)	ad_	102	4429	0.0012892082
			3)	ada	112	3976	0.0011573475
			4)	ade	211	2271	6.610503E-4
			5)	adi	893	500	1.4554168E-4
			6)	adm	1245	265	7.713709E-5
		5)	al	0	0	0.0
			1)	al_	46	8218	0.002392123
			2)	ale	133	3354	9.762936E-4
			3)	ali	221	2209	6.4300315E-4
			4)	alm	422	1248	3.6327203E-4
			5)	alg	435	1214	3.533752E-4
			6)	ala	694	708	2.0608702E-4
			7)	alt	885	509	1.4816143E-4
			8)	alo	996	406	1.1817984E-4
			9)	all	1099	349	1.0158809E-4
			10)	alc	1142	313	9.110909E-5
			11)	ald	1182	291	8.470526E-5
			12)	alu	1184	290	8.4414176E-5
			13)	alq	1302	236	6.869567E-5
		6)	an	0	0	0.0
			1)	ant	73	5838	0.0016993446
			2)	an_	90	5024	0.0014624028
			3)	and	239	2107	6.1331264E-4
			4)	anc	320	1642	4.7795888E-4
			5)	ano	429	1229	3.5774146E-4
			6)	ani	598	883	2.570266E-4
			7)	ana	661	765	2.2267878E-4
			8)	ans	718	682	1.9851886E-4
			9)	ane	819	579	1.6853727E-4
			10)	anz	830	567	1.6504427E-4
		7)	am	0	0	0.0
			1)	ame	113	3946	0.0011486149
			2)	amb	170	2783	8.10085E-4
			3)	amo	213	2260	6.578484E-4
			4)	ami	464	1127	3.2805096E-4
			5)	ama	531	988	2.8759037E-4
			6)	amp	688	719	2.0928893E-4
		8)	ab	0	0	0.0
			1)	abl	266	1904	5.5422273E-4
			2)	aba	358	1487	4.3284096E-4
			3)	abi	594	885	2.5760877E-4
			4)	abo	637	817	2.3781511E-4
			5)	abe	682	722	2.1016218E-4
			6)	abr	742	660	1.9211501E-4
			7)	abs	1389	203	5.908992E-5
		9)	at	0	0	0.0
			1)	ati	268	1884	5.4840103E-4
			2)	ate	307	1686	4.9076654E-4
			3)	ata	500	1041	3.030178E-4
			4)	ato	847	553	1.609691E-4
			5)	atu	995	406	1.1817984E-4
			6)	atr	1173	298	8.674284E-5
		10)	aí	0	0	0.0
			1)	aís	450	1165	3.3911213E-4
		11)	añ	0	0	0.0
			1)	año	575	923	2.6866994E-4
			2)	aña	986	410	1.1934418E-4
		12)	ay	0	0	0.0
			1)	ay_	631	831	2.4189027E-4
			2)	ayo	755	644	1.8745768E-4
			3)	ayu	833	566	1.6475318E-4
			4)	aya	891	502	1.4612384E-4
		13)	aj	0	0	0.0
			1)	ajo	701	700	2.0375835E-4
			2)	aja	946	448	1.3040534E-4
			3)	aje	1383	207	6.0254257E-5
		14)	ap	0	0	0.0
			1)	apl	715	686	1.9968319E-4
			2)	apr	743	658	1.9153285E-4
			3)	apa	788	606	1.7639651E-4
			4)	apo	790	605	1.7610543E-4
			5)	ape	1045	381	1.1090276E-4
			6)	api	1375	210	6.11275E-5
		15)	aq	0	0	0.0
			1)	aqu	729	670	1.9502584E-4
		16)	au	0	0	0.0
			1)	aut	791	602	1.7523218E-4
			2)	aus	1013	398	1.1585118E-4
			3)	aun	1249	264	7.684601E-5
			4)	aum	1346	221	6.4329426E-5
		17)	ah	0	0	0.0
			1)	aho	823	575	1.6737293E-4
		18)	ag	0	0	0.0
			1)	agu	932	466	1.3564485E-4
			2)	agr	952	443	1.2894993E-4
			3)	aga	1143	313	9.110909E-5
		19)	av	0	0	0.0
			1)	avo	1018	395	1.1497793E-4
			2)	ave	1163	305	8.878043E-5
			3)	ava	1308	234	6.8113506E-5
		20)	az	0	0	0.0
			1)	azo	1023	391	1.1381359E-4
			2)	az_	1101	346	1.00714846E-4
			3)	aza	1166	303	8.8198256E-5
			4)	azó	1370	211	6.141859E-5
		21)	aú	0	0	0.0
			1)	aún	1290	242	7.044218E-5
		22)	af	0	0	0.0
			1)	afe	1291	242	7.044218E-5
	6)	e	0	0	0.0
		1)	es	0	0	0.0
			1)	es_	7	23697	0.0068978025
			2)	est	17	15886	0.00462415
			3)	esp	116	3825	0.0011133938
			4)	esa	128	3525	0.0010260688
			5)	ese	152	3126	9.099266E-4
			6)	eso	291	1748	5.088137E-4
			7)	esi	321	1641	4.7766778E-4
			8)	esc	541	970	2.8235087E-4
			9)	esu	657	773	2.2500743E-4
			10)	esd	807	586	1.7057484E-4
			11)	esf	1069	366	1.0653651E-4
			12)	esg	1231	270	7.859251E-5
		2)	en	0	0	0.0
			1)	en_	12	20973	0.006104891
			2)	ent	16	17936	0.005220871
			3)	enc	99	4574	0.0013314153
			4)	ene	156	3071	8.93917E-4
			5)	end	160	3047	8.86931E-4
			6)	ens	440	1198	3.4871788E-4
			7)	eni	513	1021	2.9719612E-4
			8)	eno	517	1016	2.957407E-4
			9)	ena	542	969	2.8205977E-4
			10)	enm	843	558	1.6242452E-4
			11)	eng	917	478	1.3913785E-4
			12)	enf	1337	225	6.5493754E-5
		3)	el	0	0	0.0
			1)	el_	13	20337	0.0059197624
			2)	ela	392	1386	4.0344155E-4
			3)	ele	469	1119	3.2572227E-4
			4)	ell	509	1031	3.0010694E-4
			5)	eli	714	686	1.9968319E-4
		4)	er	0	0	0.0
			1)	er_	83	5255	0.0015296431
			2)	era	94	4933	0.0014359142
			3)	ero	122	3632	0.0010572148
			4)	ere	146	3165	9.2127884E-4
			5)	eri	219	2216	6.450407E-4
			6)	ert	339	1565	4.5554547E-4
			7)	ers	369	1452	4.2265304E-4
			8)	erc	378	1427	4.1537595E-4
			9)	erv	400	1354	3.9412687E-4
			10)	erd	498	1047	3.0476428E-4
			11)	erm	530	988	2.8759037E-4
			12)	ern	554	949	2.762381E-4
			13)	err	578	918	2.6721452E-4
			14)	erí	580	913	2.657591E-4
			15)	erá	832	566	1.6475318E-4
			16)	erz	1050	379	1.10320594E-4
			17)	erg	1155	308	8.965367E-5
			18)	erl	1172	298	8.674284E-5
		5)	em	0	0	0.0
			1)	emo	119	3729	0.0010854498
			2)	emp	193	2465	7.175205E-4
			3)	ema	253	1989	5.789648E-4
			4)	emb	330	1609	4.6835313E-4
			5)	eme	470	1117	3.251401E-4
			6)	emá	844	558	1.6242452E-4
		6)	ec	0	0	0.0
			1)	ect	125	3611	0.0010511021
			2)	eci	130	3454	0.001005402
			3)	ece	187	2572	7.486664E-4
			4)	ech	287	1785	5.195838E-4
			5)	eco	289	1774	5.163819E-4
			6)	ecu	423	1246	3.6268987E-4
			7)	ecc	776	619	1.801806E-4
			8)	ecl	1265	256	7.451734E-5
			9)	eca	1348	220	6.403834E-5
		7)	ed	0	0	0.0
			1)	edi	190	2506	7.294549E-4
			2)	ede	322	1641	4.7766778E-4
			3)	eda	431	1225	3.565771E-4
			4)	ed_	959	437	1.2720343E-4
			5)	edu	1124	329	9.576642E-5
			6)	edo	1195	287	8.354092E-5
		8)	eg	0	0	0.0
			1)	egu	202	2349	6.837548E-4
			2)	egi	383	1408	4.0984538E-4
			3)	ega	485	1074	3.1262354E-4
			4)	ego	860	539	1.5689393E-4
			5)	egr	985	411	1.1963526E-4
			6)	egl	1194	287	8.354092E-5
		9)	eb	0	0	0.0
			1)	ebe	218	2229	6.488248E-4
			2)	eba	583	907	2.640126E-4
			3)	ebr	1310	233	6.7822424E-5
			4)	ebi	1362	215	6.258292E-5
		10)	eñ	0	0	0.0
			1)	eño	248	2028	5.9031707E-4
			2)	eña	913	480	1.3972001E-4
		11)	eo	0	0	0.0
			1)	eo_	344	1559	4.5379894E-4
			2)	eos	1140	314	9.140017E-5
			3)	eoc	1207	283	8.237659E-5
		12)	ea	0	0	0.0
			1)	ea_	437	1209	3.519198E-4
			2)	eal	608	865	2.517871E-4
			3)	eas	1017	395	1.1497793E-4
			4)	ear	1034	386	1.12358175E-4
			5)	ean	1125	329	9.576642E-5
			6)	eac	1268	252	7.3353E-5
			7)	ead	1289	242	7.044218E-5
		13)	eu	0	0	0.0
			1)	eur	441	1194	3.4755352E-4
		14)	et	0	0	0.0
			1)	ete	448	1170	3.4056752E-4
			2)	eti	499	1046	3.044732E-4
			3)	eta	615	857	2.4945845E-4
			4)	eto	853	547	1.592226E-4
			5)	etr	1250	263	7.655493E-5
		15)	ef	0	0	0.0
			1)	efi	476	1095	3.1873627E-4
			2)	efe	528	995	2.8962793E-4
			3)	efo	1019	394	1.14686845E-4
		16)	ex	0	0	0.0
			1)	exi	519	1013	2.9486744E-4
			2)	exp	605	872	2.538247E-4
			3)	ext	697	706	2.0550485E-4
			4)	exc	998	405	1.1788876E-4
			5)	exa	1248	264	7.684601E-5
		17)	ev	0	0	0.0
			1)	eva	540	972	2.8293303E-4
			2)	evi	653	781	2.273361E-4
			3)	evo	741	660	1.9211501E-4
			4)	eve	955	442	1.2865885E-4
		18)	ej	0	0	0.0
			1)	eje	676	732	2.1307301E-4
			2)	ejo	691	715	2.081246E-4
			3)	eja	930	466	1.3564485E-4
		19)	eq	0	0	0.0
			1)	equ	774	621	1.8076277E-4
		20)	ez	0	0	0.0
			1)	ez_	803	594	1.7290351E-4
			2)	eza	1044	381	1.1090276E-4
		21)	ep	0	0	0.0
			1)	ept	961	434	1.2633018E-4
			2)	epr	984	411	1.1963526E-4
			3)	epe	1084	358	1.04207844E-4
			4)	epa	1109	342	9.955051E-5
	7)	q	0	0	0.0
		1)	qu	0	0	0.0
			1)	que	9	22351	0.0065060044
			2)	qui	197	2411	7.0180197E-4
			3)	qué	886	508	1.4787035E-4
			4)	quí	918	476	1.3855568E-4
	8)	u	0	0	0.0
		1)	ue	0	0	0.0
			1)	ue_	11	21212	0.00617446
			2)	ues	93	4950	0.0014408627
			3)	uer	236	2120	6.170967E-4
			4)	ued	288	1776	5.1696406E-4
			5)	uen	341	1561	4.5438114E-4
			6)	uev	534	981	2.855528E-4
			7)	uel	1054	375	1.0915626E-4
			8)	ueb	1110	340	9.896834E-5
			9)	ueg	1359	215	6.258292E-5
		2)	un	0	0	0.0
			1)	una	72	5959	0.0017345657
			2)	un_	88	5062	0.001473464
			3)	unt	247	2028	5.9031707E-4
			4)	uni	356	1493	4.3458745E-4
			5)	und	393	1384	4.0285938E-4
			6)	uno	572	925	2.692521E-4
			7)	unc	734	665	1.9357043E-4
			8)	unq	1377	209	6.083642E-5
		3)	ur	0	0	0.0
			1)	ura	212	2263	6.5872166E-4
			2)	uro	302	1702	4.9542385E-4
			3)	uri	752	649	1.889131E-4
			4)	urs	976	421	1.2254609E-4
			5)	urí	1156	306	8.907151E-5
			6)	urr	1372	210	6.11275E-5
		4)	uc	0	0	0.0
			1)	uci	276	1826	5.315182E-4
			2)	uch	413	1279	3.7229562E-4
			3)	uct	728	670	1.9502584E-4
			4)	ucc	1051	378	1.1002951E-4
			5)	uce	1287	243	7.073326E-5
		5)	us	0	0	0.0
			1)	ust	323	1640	4.773767E-4
			2)	us_	504	1036	3.0156237E-4
			3)	uso	923	474	1.3797352E-4
			4)	usi	940	458	1.3331618E-4
			5)	usa	1257	259	7.539059E-5
		6)	ua	0	0	0.0
			1)	ual	340	1563	4.549633E-4
			2)	uan	643	802	2.3344885E-4
			3)	uac	706	697	2.028851E-4
			4)	uar	1037	385	1.1206709E-4
			5)	ua_	1146	311	9.0526926E-5
			6)	uad	1228	270	7.859251E-5
		7)	ud	0	0	0.0
