Spanish	4	1601461	2012
		3)	_q	0	0	0.0
			1)	_qu	0	0	0.0
				1)	_que	4	20493	0.0059651714
				2)	_qui	172	1536	4.4710404E-4
				3)	_qué	911	475	1.382646E-4
		4)	_e	0	0	0.0
			1)	_en	0	0	0.0
				1)	_en_	5	16725	0.004868369
				2)	_ent	166	1577	4.5903845E-4
				3)	_enc	724	571	1.662086E-4
				4)	_enm	763	554	1.6126018E-4
				5)	_enf	1823	223	6.491159E-5
				6)	_ene	1904	213	6.2000756E-5
			2)	_el	0	0	0.0
				1)	_el_	7	13696	0.0039866776
				2)	_ell	450	800	2.3286669E-4
				3)	_ele	907	476	1.3855568E-4
			3)	_es	0	0	0.0
				1)	_est	12	9708	0.0028258373
				2)	_es_	37	4847	0.001410881
				3)	_esp	188	1441	4.1945113E-4
				4)	_ese	560	685	1.993921E-4
				5)	_esa	733	565	1.644621E-4
				6)	_eso	758	556	1.6184234E-4
				7)	_esc	829	509	1.4816143E-4
				8)	_esf	1356	321	9.343776E-5
			4)	_eu	0	0	0.0
				1)	_eur	250	1171	3.4085862E-4
			5)	_em	0	0	0.0
				1)	_emp	284	1074	3.1262354E-4
				2)	_emb	859	492	1.4321301E-4
			6)	_ex	0	0	0.0
				1)	_exp	397	867	2.5236927E-4
				2)	_exi	461	781	2.273361E-4
				3)	_ext	1014	428	1.2458368E-4
				4)	_exc	1083	404	1.1759768E-4
				5)	_exa	1640	255	7.422626E-5
			7)	_ec	0	0	0.0
				1)	_eco	414	846	2.4625653E-4
			8)	_ej	0	0	0.0
				1)	_eje	592	661	1.924061E-4
			9)	_ef	0	0	0.0
				1)	_efe	1125	392	1.14104674E-4
				2)	_efi	1466	290	8.4414176E-5
			10)	_ev	0	0	0.0
				1)	_evi	1270	349	1.0158809E-4
			11)	_eq	0	0	0.0
				1)	_equ	1752	236	6.869567E-5
		5)	_c	0	0	0.0
			1)	_co	0	0	0.0
				1)	_con	8	12361	0.0035980814
				2)	_com	21	6330	0.0018425577
				3)	_col	644	622	1.8105385E-4
				4)	_cor	693	585	1.7028376E-4
				5)	_cos	770	550	1.6009585E-4
				6)	_coo	985	442	1.2865885E-4
				7)	_coh	1612	259	7.539059E-5
			2)	_cu	0	0	0.0
				1)	_cua	183	1470	4.2789255E-4
				2)	_cue	251	1171	3.4085862E-4
				3)	_cul	1521	275	8.0047925E-5
				4)	_cum	1809	226	6.5784836E-5
			3)	_cr	0	0	0.0
				1)	_cre	197	1374	3.9994853E-4
				2)	_cri	1496	281	8.1794424E-5
			4)	_ca	0	0	0.0
				1)	_cas	487	750	2.1831252E-4
				2)	_car	676	595	1.731946E-4
				3)	_cam	754	558	1.6242452E-4
				4)	_cap	996	438	1.2749451E-4
				5)	_cad	1132	391	1.1381359E-4
				6)	_cal	1335	328	9.547534E-5
				7)	_cab	1508	279	8.121226E-5
				8)	_cat	1841	222	6.462051E-5
				9)	_can	1979	204	5.9381004E-5
			5)	_cl	0	0	0.0
				1)	_cla	621	634	1.8454685E-4
			6)	_ci	0	0	0.0
				1)	_ciu	753	558	1.6242452E-4
				2)	_cie	800	529	1.539831E-4
			7)	_ce	0	0	0.0
				1)	_cen	1650	253	7.364409E-5
				2)	_cer	1790	230	6.694917E-5
			8)	_có	0	0	0.0
				1)	_cóm	1824	223	6.491159E-5
		6)	_p	0	0	0.0
			1)	_pa	0	0	0.0
				1)	_par	19	6945	0.002021574
				2)	_paí	256	1157	3.3678344E-4
				3)	_pas	729	567	1.6504427E-4
				4)	_pal	1458	292	8.499634E-5
				5)	_pap	1712	243	7.073326E-5
			2)	_po	0	0	0.0
				1)	_por	24	6216	0.0018093742
				2)	_pol	130	1891	5.5043865E-4
				3)	_pos	186	1453	4.229441E-4
				4)	_pod	227	1219	3.548306E-4
				5)	_pon	675	595	1.731946E-4
				6)	_pob	1316	336	9.780401E-5
				7)	_poc	1589	263	7.655493E-5
			3)	_pr	0	0	0.0
				1)	_pro	25	6199	0.0018044257
				2)	_pre	52	3738	0.0010880696
				3)	_pri	150	1719	5.003723E-4
				4)	_pró	1494	283	8.237659E-5
				5)	_prá	1893	215	6.258292E-5
			4)	_pe	0	0	0.0
				1)	_per	57	3345	9.736738E-4
				2)	_pes	784	542	1.5776718E-4
				3)	_pen	1059	411	1.1963526E-4
				4)	_pel	1948	208	6.054534E-5
			5)	_pu	0	0	0.0
				1)	_pue	96	2293	6.6745415E-4
				2)	_pun	684	592	1.7232135E-4
			6)	_pl	0	0	0.0
				1)	_pla	430	827	2.4072595E-4
			7)	_pú	0	0	0.0
				1)	_púb	1102	399	1.1614226E-4
			8)	_pi	0	0	0.0
				1)	_pie	1751	236	6.869567E-5
		7)	_s	0	0	0.0
			1)	_se	0	0	0.0
				1)	_se_	20	6516	0.0018966992
				2)	_ser	104	2214	6.444586E-4
				3)	_señ	112	2135	6.21463E-4
				4)	_seg	202	1333	3.8801413E-4
				5)	_sen	664	603	1.7552327E-4
				6)	_sea	674	595	1.731946E-4
				7)	_sec	968	448	1.3040534E-4
				8)	_sem	1875	218	6.345617E-5
			2)	_so	0	0	0.0
				1)	_sob	100	2251	6.552286E-4
				2)	_soc	329	973	2.832241E-4
				3)	_son	398	865	2.517871E-4
				4)	_sol	484	758	2.2064119E-4
			3)	_su	0	0	0.0
				1)	_su_	107	2178	6.3397957E-4
				2)	_sus	224	1228	3.5745036E-4
				3)	_sup	851	497	1.4466843E-4
				4)	_sub	1098	400	1.16433344E-4
				5)	_suf	1840	222	6.462051E-5
			4)	_si	0	0	0.0
				1)	_sin	161	1636	4.762124E-4
				2)	_si_	246	1183	3.443516E-4
				3)	_sig	711	577	1.6795509E-4
				4)	_sit	769	550	1.6009585E-4
				5)	_sid	854	496	1.4437735E-4
				6)	_sis	984	442	1.2865885E-4
				7)	_sie	1010	429	1.2487476E-4
				8)	_sim	2011	200	5.8216672E-5
			5)	_só	0	0	0.0
				1)	_sól	589	664	1.9327935E-4
			6)	_sa	0	0	0.0
				1)	_sab	1028	421	1.2254609E-4
				2)	_sal	1220	366	1.0653651E-4
			7)	_sí	0	0	0.0
				1)	_sí_	1954	207	6.0254257E-5
		8)	_n	0	0	0.0
			1)	_no	0	0	0.0
				1)	_no_	31	5276	0.0015357558
				2)	_nos	207	1314	3.8248353E-4
				3)	_nor	1044	416	1.2109068E-4
				4)	_nom	1341	327	9.518426E-5
			2)	_nu	0	0	0.0
				1)	_nue	89	2428	7.067504E-4
			3)	_ne	0	0	0.0
				1)	_nec	290	1063	3.0942162E-4
				2)	_neg	1119	393	1.1439576E-4
			4)	_na	0	0	0.0
				1)	_nac	951	454	1.3215185E-4
				2)	_nat	1611	259	7.539059E-5
				3)	_nad	1698	244	7.102434E-5
			5)	_ni	0	0	0.0
				1)	_niv	1239	360	1.0479001E-4
				2)	_nin	1330	330	9.6057505E-5
				3)	_ni_	1413	305	8.878043E-5
		9)	_u	0	0	0.0
			1)	_un	0	0	0.0
				1)	_una	33	5249	0.0015278965
				2)	_un_	35	5019	0.0014609473
				3)	_uno	965	449	1.3069643E-4
				4)	_uni	1930	210	6.11275E-5
			2)	_us	0	0	0.0
				1)	_ust	825	511	1.487436E-4
			3)	_ut	0	0	0.0
				1)	_uti	1660	251	7.306192E-5
		10)	_r	0	0	0.0
			1)	_re	0	0	0.0
				1)	_res	64	3149	9.166215E-4
				2)	_rec	131	1885	5.486921E-4
				3)	_reg	231	1215	3.5366628E-4
				4)	_ref	237	1203	3.5017327E-4
				5)	_rel	330	973	2.832241E-4
				6)	_rea	343	957	2.785668E-4
				7)	_rep	559	685	1.993921E-4
				8)	_red	1043	416	1.2109068E-4
				9)	_ret	1468	289	8.4123094E-5
				10)	_rev	1993	201	5.8507754E-5
			2)	_ra	0	0	0.0
				1)	_raz	1269	349	1.0158809E-4
		11)	_a	0	0	0.0
			1)	_al	0	0	0.0
				1)	_al_	65	3008	8.755787E-4
				2)	_alg	239	1200	3.4930004E-4
				3)	_alc	1509	279	8.121226E-5
				4)	_alt	1880	217	6.316509E-5
			2)	_ac	0	0	0.0
				1)	_act	287	1069	3.111681E-4
				2)	_acu	580	670	1.9502584E-4
				3)	_ace	852	497	1.4466843E-4
				4)	_acc	898	479	1.3942893E-4
				5)	_aco	1505	280	8.150334E-5
				6)	_aca	1949	208	6.054534E-5
			3)	_an	0	0	0.0
				1)	_ant	294	1047	3.0476428E-4
			4)	_añ	0	0	0.0
				1)	_año	477	766	2.2296986E-4
			5)	_ap	0	0	0.0
				1)	_apl	564	684	1.9910102E-4
				2)	_apr	612	639	1.8600226E-4
				3)	_apo	694	585	1.7028376E-4
			6)	_aq	0	0	0.0
				1)	_aqu	677	595	1.731946E-4
			7)	_as	0	0	0.0
				1)	_así	706	579	1.6853727E-4
				2)	_asu	813	520	1.5136335E-4
				3)	_asi	1240	360	1.0479001E-4
				4)	_asp	1568	267	7.7719254E-5
				5)	_ase	1917	211	6.141859E-5
			8)	_ah	0	0	0.0
				1)	_aho	722	572	1.6649968E-4
			9)	_au	0	0	0.0
				1)	_aut	725	571	1.662086E-4
				2)	_aun	1636	256	7.451734E-5
				3)	_aum	1861	220	6.403834E-5
			10)	_ay	0	0	0.0
				1)	_ayu	736	564	1.6417101E-4
			11)	_ad	0	0	0.0
				1)	_ade	771	550	1.6009585E-4
				2)	_ado	1050	414	1.20508514E-4
				3)	_adm	1715	242	7.044218E-5
			12)	_am	0	0	0.0
				1)	_amp	963	450	1.3098751E-4
				2)	_amb	1031	419	1.2196393E-4
			13)	_ag	0	0	0.0
				1)	_agu	1041	417	1.2138176E-4
				2)	_agr	1065	410	1.1934418E-4
			14)	_ar	0	0	0.0
				1)	_art	1360	319	9.285559E-5
			15)	_at	0	0	0.0
				1)	_ate	1504	280	8.150334E-5
			16)	_aú	0	0	0.0
				1)	_aún	1714	242	7.044218E-5
			17)	_af	0	0	0.0
				1)	_afe	1743	238	6.927784E-5
			18)	_ab	0	0	0.0
				1)	_abs	1983	203	5.908992E-5
		12)	_t	0	0	0.0
			1)	_tr	0	0	0.0
				1)	_tra	71	2808	8.173621E-4
				2)	_tre	1889	216	6.287401E-5
			2)	_to	0	0	0.0
				1)	_tod	85	2551	7.425537E-4
				2)	_tom	1097	400	1.16433344E-4
				3)	_tot	1731	239	6.956892E-5
			3)	_ta	0	0	0.0
				1)	_tam	134	1859	5.4112397E-4
				2)	_tan	317	994	2.8933687E-4
				3)	_tal	1359	319	9.285559E-5
				4)	_tar	1393	311	9.0526926E-5
			4)	_te	0	0	0.0
				1)	_ten	157	1683	4.898933E-4
				2)	_ter	659	609	1.7726977E-4
				3)	_tem	765	552	1.6067801E-4
			5)	_ti	0	0	0.0
				1)	_tie	234	1212	3.5279302E-4
				2)	_tip	1645	254	7.3935174E-5
			6)	_tu	0	0	0.0
				1)	_tur	1573	266	7.742817E-5
		13)	_h	0	0	0.0
			1)	_ha	0	0	0.0
				1)	_ha_	84	2564	7.4633776E-4
				2)	_hac	168	1570	4.5700086E-4
				3)	_hay	257	1156	3.3649238E-4
				4)	_hab	271	1102	3.2077386E-4
				5)	_han	283	1075	3.129146E-4
				6)	_has	1322	334	9.722184E-5
			2)	_he	0	0	0.0
				1)	_hem	668	599	1.7435894E-4
				2)	_hec	681	593	1.7261243E-4
				3)	_he_	1074	407	1.18470925E-4
			3)	_ho	0	0	0.0
				1)	_hoy	841	503	1.4641492E-4
				2)	_hor	1672	249	7.247976E-5
			4)	_hu	0	0	0.0
				1)	_hum	1091	402	1.1701551E-4
		14)	_i	0	0	0.0
			1)	_in	0	0	0.0
				1)	_int	92	2364	6.881211E-4
				2)	_inf	170	1552	4.5176139E-4
				3)	_ins	325	987	2.8729928E-4
				4)	_inc	334	967	2.814776E-4
				5)	_ind	495	739	2.151106E-4
				6)	_ini	787	541	1.574761E-4
				7)	_inv	890	481	1.4001109E-4
				8)	_inm	1955	207	6.0254257E-5
			2)	_im	0	0	0.0
				1)	_imp	121	1977	5.754718E-4
			3)	_ig	0	0	0.0
				1)	_igu	1474	287	8.354092E-5
			4)	_id	0	0	0.0
				1)	_ide	1527	274	7.975684E-5
		15)	_m	0	0	0.0
			1)	_má	0	0	0.0
				1)	_más	110	2159	6.2844896E-4
			2)	_me	0	0	0.0
				1)	_med	164	1605	4.671888E-4
				2)	_me_	319	993	2.8904577E-4
				3)	_men	520	717	2.0870677E-4
				4)	_mer	671	598	1.7406786E-4
				5)	_mej	712	577	1.6795509E-4
				6)	_mes	1713	243	7.073326E-5
			3)	_mi	0	0	0.0
				1)	_mie	276	1094	3.184452E-4
				2)	_mis	392	879	2.5586228E-4
				3)	_mi_	441	815	2.3723293E-4
				4)	_mil	998	436	1.2691235E-4
				5)	_min	1646	254	7.3935174E-5
			4)	_ma	0	0	0.0
				1)	_man	331	971	2.8264194E-4
				2)	_mar	371	916	2.6663236E-4
				3)	_may	616	637	1.854201E-4
				4)	_mat	868	488	1.4204868E-4
			5)	_mu	0	0	0.0
				1)	_muc	361	927	2.6983427E-4
				2)	_muy	379	898	2.6139285E-4
				3)	_mun	1206	369	1.0740976E-4
				4)	_muj	1308	338	9.8386176E-5
			6)	_mo	0	0	0.0
				1)	_mod	479	763	2.220966E-4
				2)	_mom	1259	354	1.0304351E-4
		16)	_f	0	0	0.0
			1)	_fi	0	0	0.0
				1)	_fin	220	1239	3.6065228E-4
			2)	_fo	0	0	0.0
				1)	_for	292	1053	3.0651077E-4
				2)	_fon	1540	272	7.917467E-5
			3)	_fu	0	0	0.0
				1)	_fun	462	780	2.2704502E-4
				2)	_fue	567	682	1.9851886E-4
				3)	_fut	1355	321	9.343776E-5
			4)	_fa	0	0	0.0
				1)	_fav	1319	335	9.751292E-5
				2)	_fal	1446	295	8.586959E-5
				3)	_fac	1774	232	6.753134E-5
			5)	_fr	0	0	0.0
				1)	_fra	1528	274	7.975684E-5
				2)	_fre	1860	220	6.403834E-5
		17)	_g	0	0	0.0
			1)	_gr	0	0	0.0
				1)	_gra	244	1187	3.4551596E-4
				2)	_gru	1692	246	7.1606504E-5
			2)	_ge	0	0	0.0
				1)	_gen	844	500	1.4554168E-4
				2)	_ges	1388	313	9.110909E-5
			3)	_ga	0	0	0.0
				1)	_gar	1040	417	1.2138176E-4
			4)	_go	0	0	0.0
				1)	_gob	1894	215	6.258292E-5
		18)	_o	0	0	0.0
			1)	_ot	0	0	0.0
				1)	_otr	249	1172	3.411497E-4
			2)	_ob	0	0	0.0
				1)	_obj	543	696	2.0259402E-4
				2)	_obs	881	485	1.4117543E-4
				3)	_obl	1620	258	7.509951E-5
			3)	_op	0	0	0.0
				1)	_opi	1080	405	1.1788876E-4
				2)	_opo	1405	307	8.936259E-5
			4)	_oc	0	0	0.0
				1)	_ocu	1246	358	1.04207844E-4
			5)	_or	0	0	0.0
				1)	_org	1313	337	9.809509E-5
				2)	_ord	1515	276	8.033901E-5
				3)	_ori	1526	274	7.975684E-5
		19)	_y	0	0	0.0
			1)	_ya	0	0	0.0
				1)	_ya_	364	925	2.692521E-4
			2)	_yo	0	0	0.0
				1)	_yo_	1063	410	1.1934418E-4
		20)	_v	0	0	0.0
			1)	_ve	0	0	0.0
				1)	_ver	610	642	1.8687552E-4
				2)	_vez	910	475	1.382646E-4
			2)	_vi	0	0	0.0
				1)	_vis	939	460	1.3389834E-4
				2)	_vid	1819	224	6.520267E-5
			3)	_vo	0	0	0.0
				1)	_vot	975	446	1.2982318E-4
				2)	_vol	1489	284	8.266768E-5
			4)	_va	0	0	0.0
				1)	_val	1064	410	1.1934418E-4
				2)	_va_	1493	283	8.237659E-5
		21)	_b	0	0	0.0
			1)	_bi	0	0	0.0
				1)	_bie	777	548	1.5951369E-4
			2)	_ba	0	0	0.0
				1)	_bas	966	449	1.3069643E-4
			3)	_bu	0	0	0.0
				1)	_bue	1221	366	1.0653651E-4
			4)	_be	0	0	0.0
				1)	_ben	1865	219	6.3747255E-5
		22)	_ú	0	0	0.0
			1)	_úl	0	0	0.0
				1)	_últ	927	468	1.3622701E-4
			2)	_ún	0	0	0.0
				1)	_úni	1488	284	8.266768E-5
		23)	_á	0	0	0.0
			1)	_ám	0	0	0.0
				1)	_ámb	1023	424	1.2341935E-4
		24)	_é	0	0	0.0
			1)	_és	0	0	0.0
				1)	_ést	1148	384	1.1177601E-4
		25)	_j	0	0	0.0
			1)	_ju	0	0	0.0
				1)	_jus	1276	346	1.00714846E-4
				2)	_jur	1473	287	8.354092E-5
		26)	_z	0	0	0.0
			1)	_zo	0	0	0.0
				1)	_zon	1392	311	9.0526926E-5
	2)	q	0	0	0.0
		1)	qu	0	0	0.0
			1)	que	0	0	0.0
				1)	que_	3	20850	0.006069088
				2)	quer	935	461	1.3418942E-4
				3)	qued	1397	309	8.9944755E-5
			2)	qui	0	0	0.0
				1)	quie	253	1167	3.396943E-4
				2)	quis	713	576	1.6766401E-4
			3)	qué	0	0	0.0
				1)	qué_	870	487	1.417576E-4
			4)	quí	0	0	0.0
				1)	quí_	1082	404	1.1759768E-4
	3)	i	0	0	0.0
		1)	ió	0	0	0.0
			1)	ión	0	0	0.0
				1)	ión_	6	14432	0.004200915
		2)	io	0	0	0.0
			1)	ion	0	0	0.0
				1)	ione	40	4634	0.0013488802
				2)	iona	98	2260	6.578484E-4
			2)	ios	0	0	0.0
				1)	ios_	119	2021	5.8827945E-4
			3)	ior	0	0	0.0
				1)	ior_	1367	318	9.256451E-5
		3)	id	0	0	0.0
			1)	ida	0	0	0.0
				1)	idad	42	4422	0.0012871706
				2)	ida_	305	1023	2.977783E-4
				3)	idas	451	799	2.325756E-4
			2)	ido	0	0	0.0
				1)	ido_	66	2967	8.6364435E-4
				2)	idos	802	528	1.5369202E-4
			3)	ide	0	0	0.0
				1)	ider	584	665	1.9357043E-4
				2)	iden	734	564	1.6417101E-4
		4)	ie	0	0	0.0
			1)	ien	0	0	0.0
				1)	ient	56	3426	9.972516E-4
				2)	iend	194	1378	4.0111286E-4
				3)	iene	268	1107	3.222293E-4
				4)	ien_	726	570	1.6591752E-4
				5)	ienc	1395	310	9.0235844E-5
			2)	iem	0	0	0.0
				1)	iemb	286	1069	3.111681E-4
				2)	iemp	609	642	1.8687552E-4
			3)	ier	0	0	0.0
				1)	iera	336	966	2.811865E-4
				2)	iero	426	831	2.4189027E-4
				3)	iert	836	504	1.46706E-4
				4)	iere	933	462	1.344805E-4
				5)	iern	1891	215	6.258292E-5
				6)	ier_	1942	208	6.054534E-5
			4)	ied	0	0	0.0
				1)	ieda	1340	327	9.518426E-5
		5)	ic	0	0	0.0
			1)	ica	0	0	0.0
				1)	ica_	80	2655	7.728263E-4
				2)	icas	280	1080	3.1437003E-4
				3)	icac	312	1014	2.9515853E-4
				4)	icad	837	504	1.46706E-4
				5)	icar	942	459	1.3360726E-4
				6)	icam	1229	363	1.0566326E-4
				7)	ican	1708	243	7.073326E-5
			2)	ici	0	0	0.0
				1)	icio	174	1522	4.4302887E-4
				2)	icia	310	1017	2.9603177E-4
				3)	ició	506	729	2.1219977E-4
				4)	icie	1016	426	1.2400151E-4
				5)	icit	1197	372	1.0828301E-4
				6)	icip	1244	358	1.04207844E-4
			3)	ico	0	0	0.0
				1)	ico_	199	1343	3.9092495E-4
				2)	icos	448	803	2.3373993E-4
			4)	icu	0	0	0.0
				1)	icul	554	688	2.0026535E-4
			5)	ich	0	0	0.0
				1)	icho	1002	433	1.260391E-4
		6)	in	0	0	0.0
			1)	int	0	0	0.0
				1)	inte	103	2217	6.453318E-4
			2)	inf	0	0	0.0
				1)	info	210	1296	3.7724403E-4
			3)	ino	0	0	0.0
				1)	ino_	458	784	2.2820935E-4
			4)	inc	0	0	0.0
				1)	inci	478	764	2.2238768E-4
				2)	incl	747	560	1.6300668E-4
				3)	inco	1462	290	8.4414176E-5
			5)	ins	0	0	0.0
				1)	inst	557	687	1.9997427E-4
			6)	ina	0	0	0.0
				1)	inan	579	671	1.9531694E-4
				2)	inac	1029	420	1.22255E-4
				3)	inar	1038	417	1.2138176E-4
				4)	inal	1067	409	1.190531E-4
				5)	inad	1068	409	1.190531E-4
				6)	ina_	1723	240	6.9860005E-5
			7)	ini	0	0	0.0
				1)	inic	686	590	1.7173919E-4
				2)	inis	1426	300	8.732501E-5
				3)	inió	1430	299	8.703393E-5
			8)	ind	0	0	0.0
				1)	indi	1093	401	1.16724426E-4
				2)	indu	1748	237	6.898676E-5
			9)	inv	0	0	0.0
				1)	inve	1106	397	1.1556009E-4
			10)	ing	0	0	0.0
				1)	ingu	1801	227	6.6075925E-5
		7)	ié	0	0	0.0
			1)	ién	0	0	0.0
				1)	ién_	138	1792	5.216214E-4
		8)	ia	0	0	0.0
			1)	ias	0	0	0.0
				1)	ias_	162	1620	4.7155505E-4
			2)	ial	0	0	0.0
				1)	ial_	206	1319	3.8393895E-4
				2)	iale	862	491	1.4292193E-4
				3)	ialm	1586	263	7.655493E-5
			3)	iac	0	0	0.0
				1)	iaci	587	664	1.9327935E-4
			4)	iad	0	0	0.0
				1)	iado	810	523	1.522366E-4
			5)	iat	0	0	0.0
				1)	iati	1172	377	1.0973843E-4
			6)	iar	0	0	0.0
				1)	iar_	1191	373	1.08574095E-4
			7)	iam	0	0	0.0
				1)	iame	1885	216	6.287401E-5
		9)	iv	0	0	0.0
			1)	iva	0	0	0.0
				1)	iva_	192	1390	4.0460587E-4
				2)	ivas	812	520	1.5136335E-4
				3)	ivam	1576	265	7.713709E-5
			2)	ivo	0	0	0.0
				1)	ivo_	344	955	2.779846E-4
				2)	ivos	539	697	2.028851E-4
			3)	ivi	0	0	0.0
				1)	ivid	1099	399	1.1614226E-4
			4)	ive	0	0	0.0
				1)	ivel	1236	360	1.0479001E-4
				2)	iver	1931	209	6.083642E-5
		10)	im	0	0	0.0
			1)	imp	0	0	0.0
				1)	impo	208	1304	3.795727E-4
				2)	impu	1585	263	7.655493E-5
				3)	impl	1666	250	7.277084E-5
			2)	imi	0	0	0.0
				1)	imie	347	952	2.7711136E-4
				2)	imit	1791	229	6.665809E-5
				3)	imin	1855	220	6.403834E-5
			3)	ime	0	0	0.0
				1)	imer	493	739	2.151106E-4
				2)	imen	1124	392	1.14104674E-4
			4)	imo	0	0	0.0
				1)	imos	648	618	1.7988951E-4
				2)	imo_	815	518	1.5078118E-4
			5)	ima	0	0	0.0
				1)	ima_	1307	338	9.8386176E-5
		11)	is	0	0	0.0
			1)	ist	0	0	0.0
				1)	iste	230	1216	3.5395735E-4
				2)	ista	404	852	2.4800302E-4
				3)	istr	1100	399	1.1614226E-4
				4)	isti	1267	350	1.0187917E-4
				5)	isto	1584	263	7.655493E-5
			2)	ism	0	0	0.0
				1)	ismo	269	1103	3.2106496E-4
				2)	isma	1903	213	6.2000756E-5
			3)	isi	0	0	0.0
				1)	isió	528	714	2.0783352E-4
				2)	isie	937	460	1.3389834E-4
				3)	isio	1257	354	1.0304351E-4
			4)	isp	0	0	0.0
				1)	ispo	1087	403	1.173066E-4
			5)	isl	0	0	0.0
				1)	isla	1147	384	1.1177601E-4
			6)	iso	0	0	0.0
				1)	iso_	1598	261	7.5972755E-5
		12)	it	0	0	0.0
			1)	ita	0	0	0.0
				1)	itar	242	1192	3.4697136E-4
				2)	ita_	1562	268	7.8010344E-5
				3)	itad	1597	261	7.5972755E-5
				4)	itan	1644	254	7.3935174E-5
				5)	ital	1950	207	6.0254257E-5
			2)	ito	0	0	0.0
				1)	ito_	465	776	2.2588069E-4
				2)	itos	1592	262	7.626384E-5
				3)	itor	1810	225	6.5493754E-5
			3)	itu	0	0	0.0
				1)	itua	798	529	1.539831E-4
				2)	ituc	1203	370	1.0770084E-4
			4)	iti	0	0	0.0
				1)	itiv	982	442	1.2865885E-4
				2)	itir	1890	215	6.258292E-5
		13)	if	0	0	0.0
			1)	ifi	0	0	0.0
				1)	ific	274	1099	3.199006E-4
			2)	ife	0	0	0.0
				1)	ifer	1157	382	1.1119384E-4
		14)	il	0	0	0.0
			1)	ili	0	0	0.0
				1)	ilid	318	993	2.8904577E-4
				2)	iliz	1210	368	1.0711868E-4
				3)	ilit	1655	252	7.3353E-5
			2)	ill	0	0	0.0
				1)	illo	1679	248	7.2188675E-5
			3)	ile	0	0	0.0
				1)	iles	1913	211	6.141859E-5
		15)	ib	0	0	0.0
			1)	ibl	0	0	0.0
				1)	ible	360	931	2.709986E-4
			2)	ibi	0	0	0.0
				1)	ibil	980	443	1.2894993E-4
			3)	ibe	0	0	0.0
				1)	iber	1101	399	1.1614226E-4
		16)	iz	0	0	0.0
			1)	iza	0	0	0.0
				1)	izac	391	880	2.5615335E-4
				2)	izar	558	686	1.9968319E-4
				3)	izad	992	439	1.2778559E-4
		17)	ir	0	0	0.0
			1)	ire	0	0	0.0
				1)	irec	505	729	2.1219977E-4
			2)	irm	0	0	0.0
				1)	irma	1694	244	7.102434E-5
		18)	iu	0	0	0.0
			1)	iud	0	0	0.0
				1)	iuda	700	580	1.6882835E-4
		19)	ip	0	0	0.0
			1)	ipi	0	0	0.0
				1)	ipio	875	486	1.4146652E-4
			2)	ipu	0	0	0.0
				1)	iput	1499	280	8.150334E-5
			3)	ipo	0	0	0.0
				1)	ipo_	1775	231	6.724025E-5
		20)	ig	0	0	0.0
			1)	igu	0	0	0.0
				1)	igua	1109	396	1.1526901E-4
				2)	igui	1566	267	7.7719254E-5
			2)	ige	0	0	0.0
				1)	igen	1558	269	7.8301426E-5
			3)	iga	0	0	0.0
				1)	igac	1667	250	7.277084E-5
	4)	l	0	0	0.0
		1)	lo	0	0	0.0
			1)	los	0	0	0.0
				1)	los_	9	11268	0.0032799272
			2)	lon	0	0	0.0
				1)	lone	1759	235	6.840459E-5
			3)	loc	0	0	0.0
				1)	loca	1835	222	6.462051E-5
		2)	la	0	0	0.0
