Spanish	5	345847	769
			6)	_ex	0	0	0.0
				1)	_exi	0	0	0.0
					1)	_exis	548	257	1.4968534E-4
			7)	_em	0	0	0.0
				1)	_emp	0	0	0.0
					1)	_empr	562	252	1.4677318E-4
					2)	_empl	760	201	1.1706908E-4
				2)	_emb	0	0	0.0
					1)	_emba	565	250	1.4560831E-4
		8)	_s	0	0	0.0
			1)	_so	0	0	0.0
				1)	_sob	0	0	0.0
					1)	_sobr	35	1110	6.465009E-4
				2)	_son	0	0	0.0
					1)	_son_	230	401	2.3355572E-4
				3)	_soc	0	0	0.0
					1)	_soci	238	391	2.2773139E-4
			2)	_se	0	0	0.0
				1)	_señ	0	0	0.0
					1)	_seño	43	1061	6.1796163E-4
				2)	_seg	0	0	0.0
					1)	_segu	94	656	3.820762E-4
				3)	_ser	0	0	0.0
					1)	_ser_	178	447	2.6034765E-4
				4)	_sen	0	0	0.0
					1)	_sent	724	208	1.2114611E-4
				5)	_sea	0	0	0.0
					1)	_sea_	769	200	1.1648665E-4
			3)	_si	0	0	0.0
				1)	_sin	0	0	0.0
					1)	_sin_	144	511	2.976234E-4
					2)	_sino	496	272	1.5842184E-4
				2)	_sid	0	0	0.0
					1)	_sido	632	231	1.3454208E-4
				3)	_sit	0	0	0.0
					1)	_situ	683	218	1.2697045E-4
			4)	_su	0	0	0.0
				1)	_sus	0	0	0.0
					1)	_sus_	155	480	2.7956796E-4
			5)	_só	0	0	0.0
				1)	_sól	0	0	0.0
					1)	_sólo	352	322	1.875435E-4
		9)	_i	0	0	0.0
			1)	_in	0	0	0.0
				1)	_int	0	0	0.0
					1)	_inte	38	1095	6.377644E-4
				2)	_inf	0	0	0.0
					1)	_info	86	684	3.9838432E-4
				3)	_ini	0	0	0.0
					1)	_inic	266	370	2.155003E-4
				4)	_ins	0	0	0.0
					1)	_inst	313	341	1.9860973E-4
				5)	_inc	0	0	0.0
					1)	_incl	390	306	1.7822457E-4
			2)	_im	0	0	0.0
				1)	_imp	0	0	0.0
					1)	_impo	89	676	3.9372485E-4
		10)	_m	0	0	0.0
			1)	_má	0	0	0.0
				1)	_más	0	0	0.0
					1)	_más_	39	1092	6.3601707E-4
			2)	_me	0	0	0.0
				1)	_med	0	0	0.0
					1)	_medi	72	772	4.4963846E-4
				2)	_mer	0	0	0.0
					1)	_merc	432	290	1.6890564E-4
				3)	_mej	0	0	0.0
					1)	_mejo	522	266	1.5492724E-4
			3)	_mi	0	0	0.0
				1)	_mie	0	0	0.0
					1)	_miem	164	464	2.7024903E-4
				2)	_mis	0	0	0.0
					1)	_mism	318	340	1.980273E-4
			4)	_mu	0	0	0.0
				1)	_muy	0	0	0.0
					1)	_muy_	174	453	2.6384226E-4
				2)	_muc	0	0	0.0
					1)	_much	203	422	2.4578682E-4
			5)	_ma	0	0	0.0
				1)	_may	0	0	0.0
					1)	_mayo	363	319	1.857962E-4
				2)	_mar	0	0	0.0
					1)	_marc	597	243	1.4153127E-4
				3)	_mat	0	0	0.0
					1)	_mate	720	209	1.21728546E-4
		11)	_r	0	0	0.0
			1)	_re	0	0	0.0
				1)	_res	0	0	0.0
					1)	_resp	51	899	5.236075E-4
					2)	_resu	521	266	1.5492724E-4
				2)	_reg	0	0	0.0
					1)	_regi	175	452	2.6325983E-4
				3)	_rel	0	0	0.0
					1)	_rela	198	426	2.4811656E-4
				4)	_rea	0	0	0.0
					1)	_real	207	418	2.4345709E-4
				5)	_rec	0	0	0.0
					1)	_reco	246	385	2.2423679E-4
					2)	_recu	590	244	1.4211371E-4
				6)	_ref	0	0	0.0
					1)	_refo	542	260	1.5143264E-4
		12)	_t	0	0	0.0
			1)	_ta	0	0	0.0
				1)	_tam	0	0	0.0
					1)	_tamb	52	898	5.2302505E-4
				2)	_tan	0	0	0.0
					1)	_tant	309	343	1.997746E-4
			2)	_to	0	0	0.0
				1)	_tod	0	0	0.0
					1)	_todo	67	798	4.647817E-4
					2)	_toda	208	415	2.4170979E-4
			3)	_tr	0	0	0.0
				1)	_tra	0	0	0.0
					1)	_trab	184	438	2.5510576E-4
					2)	_tran	187	434	2.5277602E-4
					3)	_trat	361	319	1.857962E-4
			4)	_te	0	0	0.0
				1)	_ten	0	0	0.0
					1)	_tene	232	397	2.3122599E-4
				2)	_tem	0	0	0.0
					1)	_tema	589	244	1.4211371E-4
			5)	_ti	0	0	0.0
				1)	_tie	0	0	0.0
					1)	_tien	244	387	2.2540166E-4
					2)	_tiem	744	205	1.19398814E-4
		13)	_n	0	0	0.0
			1)	_nu	0	0	0.0
				1)	_nue	0	0	0.0
					1)	_nues	76	758	4.414844E-4
					2)	_nuev	159	470	2.7374362E-4
			2)	_ne	0	0	0.0
				1)	_nec	0	0	0.0
					1)	_nece	117	575	3.3489912E-4
			3)	_no	0	0	0.0
				1)	_nos	0	0	0.0
					1)	_nos_	157	472	2.749085E-4
			4)	_na	0	0	0.0
				1)	_nac	0	0	0.0
					1)	_naci	596	243	1.4153127E-4
		14)	_h	0	0	0.0
			1)	_ha	0	0	0.0
				1)	_hac	0	0	0.0
					1)	_hace	103	600	3.4945994E-4
				2)	_han	0	0	0.0
					1)	_han_	126	562	3.2732746E-4
				3)	_hay	0	0	0.0
					1)	_hay_	192	430	2.504463E-4
			2)	_he	0	0	0.0
				1)	_hec	0	0	0.0
					1)	_hech	377	313	1.823016E-4
				2)	_hem	0	0	0.0
					1)	_hemo	415	297	1.7298268E-4
			3)	_ho	0	0	0.0
				1)	_hoy	0	0	0.0
					1)	_hoy_	633	231	1.3454208E-4
		15)	_f	0	0	0.0
			1)	_fi	0	0	0.0
				1)	_fin	0	0	0.0
					1)	_fina	152	488	2.8422743E-4
			2)	_fo	0	0	0.0
				1)	_for	0	0	0.0
					1)	_form	189	433	2.521936E-4
			3)	_fu	0	0	0.0
				1)	_fun	0	0	0.0
					1)	_fund	675	220	1.2813532E-4
					2)	_func	714	210	1.2231097E-4
		16)	_a	0	0	0.0
			1)	_an	0	0	0.0
				1)	_ant	0	0	0.0
					1)	_ante	176	448	2.609301E-4
			2)	_al	0	0	0.0
				1)	_alg	0	0	0.0
					1)	_algu	257	378	2.2015977E-4
			3)	_ay	0	0	0.0
				1)	_ayu	0	0	0.0
					1)	_ayud	298	348	2.0268676E-4
			4)	_ap	0	0	0.0
				1)	_apl	0	0	0.0
					1)	_apli	341	327	1.9045567E-4
				2)	_apr	0	0	0.0
					1)	_apro	518	267	1.5550967E-4
				3)	_apo	0	0	0.0
					1)	_apoy	569	249	1.4502587E-4
			5)	_as	0	0	0.0
				1)	_así	0	0	0.0
					1)	_así_	346	325	1.892908E-4
				2)	_asu	0	0	0.0
					1)	_asun	664	225	1.3104748E-4
			6)	_ah	0	0	0.0
				1)	_aho	0	0	0.0
					1)	_ahor	407	299	1.7414754E-4
			7)	_au	0	0	0.0
				1)	_aut	0	0	0.0
					1)	_auto	420	295	1.7181781E-4
			8)	_ac	0	0	0.0
				1)	_act	0	0	0.0
					1)	_actu	473	280	1.630813E-4
				2)	_acu	0	0	0.0
					1)	_acue	578	246	1.4327858E-4
			9)	_am	0	0	0.0
				1)	_amp	0	0	0.0
					1)	_ampl	501	271	1.578394E-4
			10)	_añ	0	0	0.0
				1)	_año	0	0	0.0
					1)	_años	696	215	1.2522315E-4
		17)	_o	0	0	0.0
			1)	_ob	0	0	0.0
				1)	_obj	0	0	0.0
					1)	_obje	295	351	2.0443407E-4
			2)	_ot	0	0	0.0
				1)	_otr	0	0	0.0
					1)	_otro	369	317	1.8463134E-4
					2)	_otra	617	236	1.3745425E-4
			3)	_op	0	0	0.0
				1)	_opi	0	0	0.0
					1)	_opin	691	216	1.2580557E-4
		18)	_g	0	0	0.0
			1)	_gr	0	0	0.0
				1)	_gra	0	0	0.0
					1)	_gran	358	321	1.8696107E-4
		19)	_b	0	0	0.0
			1)	_bi	0	0	0.0
				1)	_bie	0	0	0.0
					1)	_bien	549	257	1.4968534E-4
			2)	_bu	0	0	0.0
				1)	_bue	0	0	0.0
					1)	_buen	753	203	1.1823395E-4
		20)	_v	0	0	0.0
			1)	_ve	0	0	0.0
				1)	_vez	0	0	0.0
					1)	_vez_	584	245	1.4269614E-4
		21)	_ú	0	0	0.0
			1)	_úl	0	0	0.0
				1)	_últ	0	0	0.0
					1)	_últi	595	243	1.4153127E-4
		22)	_á	0	0	0.0
			1)	_ám	0	0	0.0
				1)	_ámb	0	0	0.0
					1)	_ámbi	622	235	1.3687181E-4
		23)	_j	0	0	0.0
			1)	_ju	0	0	0.0
				1)	_jus	0	0	0.0
					1)	_just	730	207	1.2056368E-4
	2)	c	0	0	0.0
		1)	ci	0	0	0.0
			1)	ció	0	0	0.0
				1)	ción	0	0	0.0
					1)	ción_	2	5543	0.0032284274
			2)	cio	0	0	0.0
				1)	cion	0	0	0.0
					1)	cione	20	1552	9.039364E-4
					2)	ciona	54	888	5.1720074E-4
				2)	cios	0	0	0.0
					1)	cios_	768	200	1.1648665E-4
			3)	cia	0	0	0.0
				1)	cias	0	0	0.0
					1)	cias_	161	467	2.719963E-4
				2)	cial	0	0	0.0
					1)	cial_	170	456	2.6558957E-4
				3)	ciat	0	0	0.0
					1)	ciati	460	283	1.648286E-4
			4)	ciu	0	0	0.0
				1)	ciud	0	0	0.0
					1)	ciuda	294	351	2.0443407E-4
			5)	cie	0	0	0.0
				1)	cien	0	0	0.0
					1)	cient	459	283	1.648286E-4
			6)	cip	0	0	0.0
				1)	cipi	0	0	0.0
					1)	cipio	536	262	1.5259751E-4
			7)	cim	0	0	0.0
				1)	cimi	0	0	0.0
					1)	cimie	741	205	1.19398814E-4
		2)	co	0	0	0.0
			1)	com	0	0	0.0
				1)	como	0	0	0.0
					1)	como_	32	1158	6.744577E-4
				2)	comu	0	0	0.0
					1)	comun	160	467	2.719963E-4
				3)	comp	0	0	0.0
					1)	compe	206	418	2.4345709E-4
					2)	compr	411	298	1.735651E-4
			2)	con	0	0	0.0
				1)	cont	0	0	0.0
					1)	contr	53	888	5.1720074E-4
					2)	conte	607	240	1.3978398E-4
				2)	cons	0	0	0.0
					1)	consi	169	457	2.66172E-4
					2)	conse	337	329	1.9162054E-4
					3)	const	356	321	1.8696107E-4
				3)	conó	0	0	0.0
					1)	conóm	468	282	1.6424617E-4
				4)	cono	0	0	0.0
					1)	conoc	708	211	1.2289341E-4
				5)	conc	0	0	0.0
					1)	conce	748	204	1.1881638E-4
			3)	col	0	0	0.0
				1)	cole	0	0	0.0
					1)	coleg	729	207	1.2056368E-4
		3)	cc	0	0	0.0
			1)	cci	0	0	0.0
				1)	cció	0	0	0.0
					1)	cción	119	573	3.3373424E-4
		4)	ca	0	0	0.0
			1)	cac	0	0	0.0
				1)	caci	0	0	0.0
					1)	cació	197	426	2.4811656E-4
			2)	cad	0	0	0.0
				1)	cado	0	0	0.0
					1)	cado_	357	321	1.8696107E-4
				2)	cada	0	0	0.0
					1)	cada_	553	255	1.4852047E-4
			3)	cas	0	0	0.0
				1)	caso	0	0	0.0
					1)	caso_	588	244	1.4211371E-4
			4)	cam	0	0	0.0
				1)	camb	0	0	0.0
					1)	cambi	673	221	1.2871774E-4
		5)	cu	0	0	0.0
			1)	cue	0	0	0.0
				1)	cues	0	0	0.0
					1)	cuest	223	404	2.3530303E-4
				2)	cuen	0	0	0.0
					1)	cuent	385	309	1.7997187E-4
				3)	cuer	0	0	0.0
					1)	cuerd	395	304	1.770597E-4
			2)	cua	0	0	0.0
				1)	cuan	0	0	0.0
					1)	cuand	535	262	1.5259751E-4
			3)	cul	0	0	0.0
				1)	cula	0	0	0.0
					1)	cular	728	207	1.2056368E-4
		6)	ct	0	0	0.0
			1)	cti	0	0	0.0
				1)	ctiv	0	0	0.0
					1)	ctiva	242	387	2.2540166E-4
			2)	cto	0	0	0.0
				1)	ctos	0	0	0.0
					1)	ctos_	304	344	2.0035703E-4
			3)	ctu	0	0	0.0
				1)	ctur	0	0	0.0
					1)	ctura	652	227	1.3221234E-4
		7)	ch	0	0	0.0
			1)	cho	0	0	0.0
				1)	chos	0	0	0.0
					1)	chos_	375	313	1.823016E-4
		8)	ce	0	0	0.0
			1)	ces	0	0	0.0
				1)	cesa	0	0	0.0
					1)	cesar	380	312	1.8171917E-4
				2)	ceso	0	0	0.0
					1)	ceso_	759	201	1.1706908E-4
			2)	cen	0	0	0.0
				1)	cent	0	0	0.0
					1)	centr	713	210	1.2231097E-4
		9)	cr	0	0	0.0
			1)	cre	0	0	0.0
				1)	creo	0	0	0.0
					1)	creo_	427	291	1.6948808E-4
		10)	cl	0	0	0.0
			1)	cla	0	0	0.0
				1)	clar	0	0	0.0
					1)	clara	527	264	1.5376238E-4
	3)	a	0	0	0.0
		1)	ac	0	0	0.0
			1)	aci	0	0	0.0
				1)	ació	0	0	0.0
					1)	ación	4	3742	0.0021794653
				2)	acio	0	0	0.0
					1)	acion	25	1254	7.303713E-4
				3)	acia	0	0	0.0
					1)	acia_	663	225	1.3104748E-4
			2)	ace	0	0	0.0
				1)	acer	0	0	0.0
					1)	acer_	437	289	1.683232E-4
			3)	act	0	0	0.0
				1)	actu	0	0	0.0
					1)	actua	474	279	1.6249887E-4
			4)	acu	0	0	0.0
				1)	acue	0	0	0.0
					1)	acuer	554	255	1.4852047E-4
		2)	am	0	0	0.0
			1)	ame	0	0	0.0
				1)	amen	0	0	0.0
					1)	ament	16	1902	0.0011077881
			2)	amo	0	0	0.0
				1)	amos	0	0	0.0
					1)	amos_	31	1172	6.826118E-4
			3)	amb	0	0	0.0
				1)	ambi	0	0	0.0
					1)	ambié	50	899	5.236075E-4
					2)	ambie	709	211	1.2289341E-4
			4)	ami	0	0	0.0
				1)	amie	0	0	0.0
					1)	amien	406	299	1.7414754E-4
			5)	amp	0	0	0.0
				1)	ampl	0	0	0.0
					1)	ampli	528	264	1.5376238E-4
		3)	al	0	0	0.0
			1)	ale	0	0	0.0
				1)	ales	0	0	0.0
					1)	ales_	22	1423	8.2880247E-4
			2)	alm	0	0	0.0
				1)	alme	0	0	0.0
					1)	almen	106	598	3.4829509E-4
			3)	ali	0	0	0.0
				1)	aliz	0	0	0.0
					1)	aliza	205	419	2.4403952E-4
				2)	alid	0	0	0.0
					1)	alida	338	329	1.9162054E-4
			4)	alg	0	0	0.0
				1)	algu	0	0	0.0
					1)	algun	282	363	2.1142326E-4
		4)	an	0	0	0.0
			1)	ant	0	0	0.0
				1)	ante	0	0	0.0
					1)	ante_	41	1071	6.23786E-4
					2)	antes	133	548	3.191734E-4
				2)	anto	0	0	0.0
					1)	anto_	209	414	2.4112736E-4
			2)	and	0	0	0.0
				1)	ando	0	0	0.0
					1)	ando_	78	718	4.1818706E-4
			3)	ano	0	0	0.0
				1)	anos	0	0	0.0
					1)	anos_	217	407	2.3705032E-4
			4)	anc	0	0	0.0
				1)	anci	0	0	0.0
					1)	ancia	229	401	2.3355572E-4
					2)	ancie	699	214	1.246407E-4
		5)	ad	0	0	0.0
			1)	ado	0	0	0.0
				1)	ados	0	0	0.0
					1)	ados_	46	1010	5.8825756E-4
			2)	ade	0	0	0.0
				1)	ades	0	0	0.0
					1)	ades_	122	570	3.3198693E-4
			3)	ada	0	0	0.0
				1)	adas	0	0	0.0
					1)	adas_	142	515	2.9995313E-4
				2)	adan	0	0	0.0
					1)	adano	547	257	1.4968534E-4
		6)	at	0	0	0.0
			1)	ati	0	0	0.0
				1)	ativ	0	0	0.0
					1)	ativa	105	598	3.4829509E-4
					2)	ativo	695	215	1.2522315E-4
			2)	ate	0	0	0.0
				1)	ater	0	0	0.0
					1)	ateri	743	205	1.19398814E-4
		7)	ar	0	0	0.0
			1)	ari	0	0	0.0
				1)	ario	0	0	0.0
					1)	ario_	153	482	2.807328E-4
					2)	arios	425	293	1.7065294E-4
				2)	aria	0	0	0.0
					1)	aria_	412	298	1.735651E-4
			2)	arr	0	0	0.0
				1)	arro	0	0	0.0
					1)	arrol	281	364	2.120057E-4
			3)	arg	0	0	0.0
				1)	argo	0	0	0.0
					1)	argo_	300	347	2.0210433E-4
			4)	art	0	0	0.0
				1)	arti	0	0	0.0
					1)	artic	321	338	1.9686243E-4
				2)	arte	0	0	0.0
					1)	arte_	326	334	1.945327E-4
			5)	ars	0	0	0.0
				1)	arse	0	0	0.0
					1)	arse_	359	320	1.8637863E-4
			6)	are	0	0	0.0
				1)	arec	0	0	0.0
					1)	arece	577	246	1.4327858E-4
		8)	ay	0	0	0.0
			1)	ayu	0	0	0.0
				1)	ayud	0	0	0.0
					1)	ayuda	305	344	2.0035703E-4
		9)	ab	0	0	0.0
			1)	abl	0	0	0.0
				1)	able	0	0	0.0
					1)	able_	368	317	1.8463134E-4
			2)	abi	0	0	0.0
				1)	abil	0	0	0.0
					1)	abili	431	290	1.6890564E-4
			3)	aba	0	0	0.0
				1)	abaj	0	0	0.0
					1)	abajo	504	270	1.5725697E-4
		10)	ap	0	0	0.0
			1)	apl	0	0	0.0
				1)	apli	0	0	0.0
					1)	aplic	376	313	1.823016E-4
		11)	aí	0	0	0.0
			1)	aís	0	0	0.0
				1)	aíse	0	0	0.0
					1)	aíses	424	294	1.7123537E-4
		12)	ah	0	0	0.0
			1)	aho	0	0	0.0
				1)	ahor	0	0	0.0
					1)	ahora	455	284	1.6541104E-4
		13)	añ	0	0	0.0
			1)	año	0	0	0.0
				1)	años	0	0	0.0
					1)	años_	576	246	1.4327858E-4
		14)	as	0	0	0.0
			1)	asu	0	0	0.0
				1)	asun	0	0	0.0
					1)	asunt	668	223	1.2988261E-4
	4)	e	0	0	0.0
		1)	en	0	0	0.0
			1)	ent	0	0	0.0
				1)	ente	0	0	0.0
					1)	ente_	6	3568	0.0020781218
					2)	entes	130	554	3.22668E-4
				2)	ento	0	0	0.0
					1)	ento_	28	1223	7.1231584E-4
					2)	entos	212	412	2.399625E-4
				3)	entr	0	0	0.0
					1)	entre	151	490	2.8539228E-4
					2)	entra	297	349	2.032692E-4
				4)	enta	0	0	0.0
					1)	entar	194	428	2.492814E-4
					2)	ental	394	304	1.770597E-4
					3)	enta_	414	297	1.7298268E-4
			2)	enc	0	0	0.0
				1)	enci	0	0	0.0
					1)	encia	21	1483	8.637485E-4
					2)	enció	566	249	1.4502587E-4
			3)	end	0	0	0.0
				1)	endo	0	0	0.0
					1)	endo_	210	413	2.4054492E-4
			4)	enm	0	0	0.0
				1)	enmi	0	0	0.0
					1)	enmie	485	276	1.6075157E-4
			5)	ene	0	0	0.0
				1)	ener	0	0	0.0
					1)	ener_	599	242	1.4094885E-4
				2)	enem	0	0	0.0
					1)	enemo	637	230	1.3395965E-4
		2)	em	0	0	0.0
			1)	emo	0	0	0.0
				1)	emos	0	0	0.0
					1)	emos_	19	1636	9.5286075E-4
			2)	eme	0	0	0.0
				1)	emen	0	0	0.0
					1)	ement	158	471	2.7432604E-4
			3)	emb	0	0	0.0
				1)	embr	0	0	0.0
					1)	embro	162	465	2.7083146E-4
				2)	emba	0	0	0.0
					1)	embar	572	248	1.4444345E-4
			4)	emp	0	0	0.0
				1)	empr	0	0	0.0
					1)	empre	261	373	2.172476E-4
				2)	empl	0	0	0.0
					1)	emple	567	249	1.4502587E-4
			5)	ema	0	0	0.0
				1)	emas	0	0	0.0
					1)	emas_	498	271	1.578394E-4
			6)	emá	0	0	0.0
				1)	emás	0	0	0.0
					1)	emás_	630	231	1.3454208E-4
		3)	es	0	0	0.0
			1)	est	0	0	0.0
				1)	esta	0	0	0.0
					1)	esta_	26	1252	7.292064E-4
					2)	estas	221	405	2.3588545E-4
					3)	estab	405	299	1.7414754E-4
					4)	estar	552	255	1.4852047E-4
					5)	estam	693	215	1.2522315E-4
				2)	este	0	0	0.0
					1)	este_	29	1202	7.000847E-4
				3)	esto	0	0	0.0
					1)	esto_	64	815	4.746831E-4
					2)	estos	273	366	2.1317057E-4
				4)	estr	0	0	0.0
					1)	estra	131	553	3.2208557E-4
					2)	estro	249	384	2.2365437E-4
					3)	estru	704	213	1.2405828E-4
				5)	está	0	0	0.0
					1)	está_	254	381	2.2190706E-4
				6)	esti	0	0	0.0
					1)	estió	270	368	2.1433544E-4
			2)	esp	0	0	0.0
				1)	espe	0	0	0.0
					1)	espec	87	682	3.9721947E-4
					2)	esper	502	270	1.5725697E-4
				2)	espo	0	0	0.0
					1)	espon	219	406	2.364679E-4
			3)	ese	0	0	0.0
				1)	esen	0	0	0.0
					1)	esent	123	569	3.314045E-4
			4)	esa	0	0	0.0
				1)	esar	0	0	0.0
					1)	esarr	280	364	2.120057E-4
					2)	esari	329	333	1.9395027E-4
				2)	esas	0	0	0.0
					1)	esas_	507	269	1.5667453E-4
			5)	esd	0	0	0.0
				1)	esde	0	0	0.0
					1)	esde_	530	263	1.5317994E-4
			6)	esu	0	0	0.0
				1)	esul	0	0	0.0
					1)	esult	609	239	1.3920154E-4
			7)	esi	0	0	0.0
				1)	esió	0	0	0.0
					1)	esión	680	219	1.2755288E-4
		4)	eñ	0	0	0.0
			1)	eño	0	0	0.0
				1)	eñor	0	0	0.0
					1)	eñor_	95	652	3.7974646E-4
					2)	eñora	367	317	1.8463134E-4
		5)	eu	0	0	0.0
			1)	eur	0	0	0.0
				1)	euro	0	0	0.0
					1)	europ	116	580	3.3781127E-4
		6)	ec	0	0	0.0
			1)	ect	0	0	0.0
				1)	ecto	0	0	0.0
					1)	ecto_	145	509	2.9645851E-4
					2)	ectos	508	269	1.5667453E-4
					3)	ector	694	215	1.2522315E-4
				2)	ecti	0	0	0.0
					1)	ectiv	262	373	2.172476E-4
			2)	ech	0	0	0.0
				1)	echo	0	0	0.0
					1)	echo_	180	441	2.5685306E-4
			3)	ece	0	0	0.0
				1)	eces	0	0	0.0
					1)	ecesa	388	307	1.7880701E-4
					2)	ecesi	467	282	1.6424617E-4
			4)	eci	0	0	0.0
				1)	ecir	0	0	0.0
					1)	ecir_	423	294	1.7123537E-4
				2)	ecis	0	0	0.0
