Spanish	3	1118479	1004
			6)	_pl	497	534	3.1101934E-4
			7)	_pi	874	252	1.4677318E-4
		9)	_r	0	0	0.0
			1)	_re	29	5997	0.003492852
			2)	_ra	722	344	2.0035703E-4
		10)	_a	0	0	0.0
			1)	_a_	31	5823	0.0033915087
			2)	_al	77	2714	0.0015807238
			3)	_ac	149	1587	9.2432153E-4
			4)	_ap	189	1265	7.36778E-4
			5)	_as	223	1116	6.4999546E-4
			6)	_ad	327	815	4.746831E-4
			7)	_an	331	809	4.7118848E-4
			8)	_au	373	728	4.240114E-4
			9)	_am	467	562	3.2732746E-4
			10)	_añ	621	421	2.452044E-4
			11)	_ay	662	387	2.2540166E-4
			12)	_ar	679	370	2.155003E-4
			13)	_ab	698	356	2.0734622E-4
			14)	_ag	707	353	2.0559893E-4
			15)	_ah	726	342	1.9919216E-4
			16)	_aq	820	288	1.6774077E-4
			17)	_at	902	240	1.3978398E-4
			18)	_af	939	228	1.3279478E-4
		11)	_u	0	0	0.0
			1)	_un	35	5548	0.0032313396
			2)	_us	682	367	2.13753E-4
		12)	_i	0	0	0.0
			1)	_in	43	4299	0.0025038805
			2)	_im	240	1056	6.150495E-4
		13)	_h	0	0	0.0
			1)	_ha	47	4107	0.0023920534
			2)	_he	305	849	4.9448584E-4
			3)	_ho	550	473	2.7549092E-4
		14)	_n	0	0	0.0
			1)	_no	52	3872	0.0022551815
			2)	_nu	177	1336	7.781308E-4
			3)	_ne	338	796	4.6361686E-4
			4)	_na	496	535	3.116018E-4
			5)	_ni	512	512	2.9820582E-4
		15)	_m	0	0	0.0
			1)	_me	96	2422	0.0014106532
			2)	_mi	127	1775	0.0010338189
			3)	_ma	136	1669	9.7208103E-4
			4)	_mu	187	1278	7.443497E-4
			5)	_má	216	1141	6.6455634E-4
			6)	_mo	301	860	5.008926E-4
		16)	_t	0	0	0.0
			1)	_ta	121	1831	0.0010664352
			2)	_te	134	1681	9.790703E-4
			3)	_tr	137	1666	9.7033376E-4
			4)	_to	139	1644	9.575202E-4
			5)	_ti	356	760	4.4264927E-4
		17)	_f	0	0	0.0
			1)	_fu	264	962	5.603008E-4
			2)	_fi	291	890	5.183656E-4
			3)	_fo	378	715	4.1643975E-4
			4)	_fa	433	612	3.5644913E-4
			5)	_fr	655	392	2.2831383E-4
			6)	_fe	965	216	1.2580557E-4
		18)	_v	0	0	0.0
			1)	_ve	278	916	5.3350884E-4
			2)	_va	390	692	4.0304378E-4
			3)	_vi	391	690	4.0187893E-4
			4)	_vo	536	487	2.8364497E-4
		19)	_o	0	0	0.0
			1)	_ob	319	830	4.8341957E-4
			2)	_ot	460	576	3.3548154E-4
			3)	_or	493	538	3.1334907E-4
			4)	_o_	504	525	3.0577744E-4
			5)	_op	555	470	2.7374362E-4
			6)	_oc	858	266	1.5492724E-4
		20)	_g	0	0	0.0
			1)	_gr	372	728	4.240114E-4
			2)	_ge	629	412	2.399625E-4
			3)	_ga	807	295	1.7181781E-4
		21)	_j	0	0	0.0
			1)	_ju	418	639	3.7217484E-4
		22)	_b	0	0	0.0
			1)	_ba	633	410	2.3879763E-4
			2)	_bu	738	332	1.9336783E-4
			3)	_bi	822	287	1.6715833E-4
		23)	_é	0	0	0.0
			1)	_és	895	245	1.4269614E-4
		24)	_ú	0	0	0.0
			1)	_úl	899	243	1.4153127E-4
		25)	_á	0	0	0.0
			1)	_ám	918	235	1.3687181E-4
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	19337	0.011262512
			2)	osi	343	786	4.577925E-4
			3)	ost	667	379	2.207422E-4
			4)	oso	685	366	2.1317057E-4
			5)	osa	742	329	1.9162054E-4
		2)	or	0	0	0.0
			1)	or_	41	4523	0.0026343456
			2)	orm	130	1714	9.982906E-4
			3)	ora	176	1347	7.845376E-4
			4)	ort	220	1128	6.569847E-4
			5)	ore	354	769	4.4789116E-4
			6)	ori	369	731	4.2575868E-4
			7)	ord	508	520	3.028653E-4
			8)	orq	743	329	1.9162054E-4
			9)	orr	914	235	1.3687181E-4
			10)	orí	992	205	1.19398814E-4
		3)	on	0	0	0.0
			1)	one	68	3120	0.0018171917
			2)	on_	79	2668	0.0015539319
			3)	ona	140	1636	9.5286075E-4
			4)	ont	146	1596	9.295634E-4
			5)	ons	155	1572	9.15585E-4
			6)	ond	393	687	4.0013163E-4
			7)	onc	428	617	3.593613E-4
			8)	ono	602	431	2.5102872E-4
			9)	onf	789	305	1.7764214E-4
			10)	onó	824	285	1.6599346E-4
			11)	onv	864	260	1.5143264E-4
		4)	om	0	0	0.0
			1)	omo	182	1313	7.647348E-4
			2)	omp	234	1090	6.348522E-4
			3)	ome	412	647	3.768343E-4
			4)	omu	549	473	2.7549092E-4
			5)	omi	758	323	1.8812594E-4
			6)	omb	834	277	1.61334E-4
		5)	ob	0	0	0.0
			1)	obr	204	1196	6.9659017E-4
			2)	obl	483	546	3.1800853E-4
			3)	obj	711	351	2.0443407E-4
			4)	oba	756	324	1.8870836E-4
			5)	obs	867	258	1.5026778E-4
		6)	od	0	0	0.0
			1)	odo	233	1095	6.377644E-4
			2)	oda	573	455	2.650071E-4
			3)	ode	631	410	2.3879763E-4
			4)	odu	798	299	1.7414754E-4
			5)	odr	937	228	1.3279478E-4
		7)	ol	0	0	0.0
			1)	olí	312	834	4.857493E-4
			2)	olu	583	446	2.5976522E-4
			3)	ole	610	426	2.4811656E-4
			4)	oll	681	367	2.13753E-4
			5)	ola	825	285	1.6599346E-4
			6)	oli	896	244	1.4211371E-4
		8)	op	0	0	0.0
			1)	ope	353	773	4.502209E-4
			2)	opu	540	482	2.807328E-4
			3)	opi	601	432	2.5161114E-4
			4)	opo	674	377	2.1957733E-4
		9)	ot	0	0	0.0
			1)	otr	361	749	4.362425E-4
			2)	ota	572	456	2.6558957E-4
			3)	ote	976	211	1.2289341E-4
		10)	oc	0	0	0.0
			1)	oci	389	695	4.047911E-4
			2)	oce	529	490	2.8539228E-4
			3)	ocu	596	438	2.5510576E-4
			4)	oca	658	389	2.2656652E-4
			5)	ocr	960	217	1.2638801E-4
		11)	og	0	0	0.0
			1)	ogr	396	684	3.9838432E-4
		12)	oy	0	0	0.0
			1)	oy_	571	458	2.6675442E-4
			2)	oye	887	249	1.4502587E-4
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	19197	0.011180971
			2)	del	65	3245	0.0018899959
			3)	des	84	2580	0.0015026777
			4)	deb	138	1653	9.627621E-4
			5)	der	174	1360	7.921092E-4
			6)	dec	238	1065	6.202914E-4
			7)	den	248	1024	5.9641164E-4
			8)	dem	310	840	4.892439E-4
			9)	def	921	234	1.3628938E-4
		2)	do	0	0	0.0
			1)	do_	25	6806	0.0039640404
			2)	dos	106	2079	0.0012108787
			3)	dor	634	408	2.3763276E-4
		3)	da	0	0	0.0
			1)	dad	67	3188	0.0018567971
			2)	da_	90	2472	0.001439775
			3)	das	165	1506	8.7714446E-4
			4)	dar	439	601	3.5004236E-4
			5)	dan	538	485	2.8248012E-4
			6)	dam	541	482	2.807328E-4
		4)	di	0	0	0.0
			1)	dic	217	1138	6.62809E-4
			2)	dis	382	705	4.1061544E-4
			3)	dir	415	642	3.7392214E-4
			4)	did	432	612	3.5644913E-4
			5)	dif	564	465	2.7083146E-4
			6)	dio	635	407	2.3705032E-4
			7)	dia	656	391	2.2773139E-4
			8)	die	857	266	1.5492724E-4
			9)	dim	909	237	1.3803667E-4
		5)	du	0	0	0.0
			1)	duc	521	497	2.8946932E-4
			2)	dur	984	209	1.21728546E-4
		6)	dí	0	0	0.0
			1)	día	878	251	1.4619074E-4
	4)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	la_	5	12700	0.007396902
			2)	las	51	3982	0.002319249
			3)	lar	198	1226	7.140631E-4
			4)	lan	417	639	3.7217484E-4
			5)	lac	448	588	3.4247074E-4
			6)	lam	524	496	2.888869E-4
			7)	lad	652	394	2.294787E-4
			8)	lab	705	353	2.0559893E-4
			9)	lat	749	325	1.892908E-4
		2)	lo	0	0	0.0
			1)	los	33	5660	0.003296572
			2)	lo_	69	3077	0.001792147
			3)	lor	985	208	1.2114611E-4
			4)	log	997	202	1.17651514E-4
		3)	le	0	0	0.0
			1)	les	103	2191	0.0012761112
			2)	le_	226	1111	6.4708333E-4
			3)	leg	336	797	4.641993E-4
			4)	lem	457	577	3.3606397E-4
			5)	lec	624	419	2.4403952E-4
			6)	len	829	282	1.6424617E-4
			7)	leo	938	228	1.3279478E-4
			8)	lev	977	211	1.2289341E-4
		4)	li	0	0	0.0
			1)	lid	255	998	5.8126834E-4
			2)	lic	256	991	5.7719136E-4
			3)	liz	431	614	3.5761402E-4
			4)	lim	700	355	2.067638E-4
			5)	lia	720	344	2.0035703E-4
			6)	lib	802	297	1.7298268E-4
			7)	lig	845	271	1.578394E-4
		5)	lí	0	0	0.0
			1)	lít	314	833	4.8516688E-4
		6)	ll	0	0	0.0
			1)	llo	326	817	4.7584795E-4
			2)	lla	607	428	2.492814E-4
			3)	lle	668	379	2.207422E-4
		7)	lm	0	0	0.0
			1)	lme	434	611	3.558667E-4
		8)	lt	0	0	0.0
			1)	lta	507	521	3.034477E-4
			2)	lti	779	310	1.805543E-4
			3)	ltu	980	210	1.2231097E-4
		9)	lu	0	0	0.0
			1)	luc	623	419	2.4403952E-4
			2)	lug	719	344	2.0035703E-4
			3)	lus	880	250	1.4560831E-4
		10)	lg	0	0	0.0
			1)	lgu	669	379	2.207422E-4
	5)	a	0	0	0.0
		1)	as	0	0	0.0
			1)	as_	6	11844	0.0068983394
			2)	asi	553	471	2.7432604E-4
			3)	aso	567	463	2.6966658E-4
			4)	ast	686	366	2.1317057E-4
			5)	asa	733	335	1.9511514E-4
			6)	así	751	325	1.892908E-4
			7)	asu	806	295	1.7181781E-4
			8)	ase	810	293	1.7065294E-4
		2)	ac	0	0	0.0
			1)	aci	32	5704	0.0033221992
			2)	ace	247	1026	5.975765E-4
			3)	act	365	739	4.3041815E-4
			4)	acc	687	366	2.1317057E-4
			5)	acu	784	309	1.7997187E-4
			6)	aca	936	229	1.3337721E-4
			7)	aco	959	218	1.2697045E-4
		3)	ar	0	0	0.0
			1)	ar_	37	5150	0.002999531
			2)	ara	74	2919	0.0017001226
			3)	ari	158	1559	9.0801343E-4
			4)	art	190	1260	7.338659E-4
			5)	are	360	752	4.379898E-4
			6)	arg	492	539	3.1393152E-4
			7)	arr	513	510	2.9704094E-4
			8)	ará	586	444	2.5860037E-4
			9)	arl	747	326	1.8987323E-4
			10)	arc	752	325	1.892908E-4
			11)	ars	759	323	1.8812594E-4
			12)	arí	851	269	1.5667453E-4
			13)	aro	855	267	1.5550967E-4
		4)	ad	0	0	0.0
			1)	ado	45	4224	0.002460198
			2)	ad_	100	2282	0.0013291127
			3)	ada	114	1997	0.0011631192
			4)	ade	218	1132	6.593144E-4
			5)	adi	889	248	1.4444345E-4
		5)	al	0	0	0.0
			1)	al_	48	4085	0.0023792398
			2)	ale	133	1684	9.808176E-4
			3)	ali	213	1147	6.680509E-4
			4)	alm	437	608	3.541194E-4
			5)	alg	452	586	3.413059E-4
			6)	ala	691	363	2.1142326E-4
			7)	alt	866	259	1.508502E-4
			8)	alo	962	217	1.2638801E-4
		6)	an	0	0	0.0
			1)	ant	72	2939	0.0017117712
			2)	an_	88	2535	0.0014764683
			3)	and	241	1053	6.1330217E-4
			4)	anc	298	866	5.043872E-4
			5)	ano	454	582	3.3897616E-4
			6)	ani	578	452	2.6325983E-4
			7)	ans	605	430	2.504463E-4
			8)	ana	639	403	2.3472059E-4
			9)	ane	800	298	1.735651E-4
			10)	anz	859	265	1.543448E-4
		7)	am	0	0	0.0
			1)	ame	108	2044	0.0011904936
			2)	amb	171	1423	8.2880247E-4
			3)	amo	202	1203	7.0066715E-4
			4)	ama	408	661	3.8498838E-4
			5)	ami	465	565	3.2907477E-4
			6)	amp	619	423	2.4636925E-4
		8)	at	0	0	0.0
			1)	ati	231	1100	6.4067653E-4
			2)	ate	334	802	4.6711144E-4
			3)	ata	482	547	3.18591E-4
			4)	ato	917	235	1.3687181E-4
		9)	ab	0	0	0.0
			1)	abl	267	952	5.5447646E-4
			2)	aba	375	724	4.2168165E-4
			3)	abi	574	454	2.6442469E-4
			4)	abo	640	403	2.3472059E-4
			5)	abr	695	358	2.0851109E-4
			6)	abe	697	356	2.0734622E-4
		10)	añ	0	0	0.0
			1)	año	599	435	2.5335845E-4
		11)	aí	0	0	0.0
			1)	aís	603	430	2.504463E-4
		12)	ay	0	0	0.0
			1)	ay_	604	430	2.504463E-4
			2)	ayu	701	354	2.0618136E-4
			3)	ayo	760	322	1.875435E-4
			4)	aya	870	258	1.5026778E-4
		13)	ap	0	0	0.0
			1)	apl	642	401	2.3355572E-4
			2)	apr	675	376	2.189949E-4
			3)	apo	753	325	1.892908E-4
			4)	apa	814	290	1.6890564E-4
		14)	au	0	0	0.0
			1)	aut	715	347	2.0210433E-4
			2)	aus	898	243	1.4153127E-4
		15)	aj	0	0	0.0
			1)	ajo	727	341	1.9860973E-4
			2)	aja	970	214	1.246407E-4
		16)	aq	0	0	0.0
			1)	aqu	774	315	1.8346647E-4
		17)	ah	0	0	0.0
			1)	aho	796	302	1.7589483E-4
		18)	ag	0	0	0.0
			1)	agr	930	231	1.3454208E-4
		19)	av	0	0	0.0
			1)	avo	935	229	1.3337721E-4
	6)	e	0	0	0.0
		1)	es	0	0	0.0
			1)	es_	7	11788	0.006865723
			2)	est	17	8158	0.0047514904
			3)	esp	117	1904	0.0011089529
			4)	esa	128	1747	0.0010175109
			5)	ese	161	1533	8.928701E-4
			6)	esi	330	809	4.7118848E-4
			7)	eso	345	783	4.560452E-4
			8)	esc	636	406	2.364679E-4
			9)	esu	671	378	2.2015977E-4
			10)	esd	852	268	1.5609211E-4
		2)	el	0	0	0.0
			1)	el_	12	10312	0.0060060513
			2)	ela	388	698	4.065384E-4
			3)	ell	490	540	3.1451395E-4
			4)	ele	495	535	3.116018E-4
			5)	eli	696	356	2.0734622E-4
		3)	en	0	0	0.0
			1)	en_	13	10268	0.0059804246
			2)	ent	16	9147	0.0053275167
			3)	enc	99	2287	0.0013320248
			4)	ene	157	1567	9.126729E-4
			5)	end	162	1528	8.89958E-4
			6)	ens	477	551	3.2092072E-4
			7)	eno	516	504	2.9354636E-4
			8)	eni	520	498	2.9005174E-4
			9)	ena	569	462	2.6908415E-4
			10)	enm	821	287	1.6715833E-4
			11)	eng	915	235	1.3687181E-4
		4)	er	0	0	0.0
			1)	er_	83	2595	0.0015114142
			2)	era	95	2431	0.0014158952
			3)	ero	123	1823	0.0010617758
			4)	ere	180	1331	7.7521865E-4
			5)	eri	232	1099	6.400941E-4
			6)	ert	348	777	4.5255062E-4
			7)	erc	376	717	4.1760464E-4
			8)	ers	430	615	3.5819644E-4
			9)	erv	469	559	3.255802E-4
			10)	erd	515	505	2.9412878E-4
			11)	erm	534	487	2.8364497E-4
			12)	erí	542	479	2.789855E-4
			13)	ern	562	466	2.7141388E-4
			14)	err	646	399	2.3239086E-4
			15)	erá	830	282	1.6424617E-4
		5)	em	0	0	0.0
			1)	emo	116	1924	0.0011206015
			2)	emp	201	1213	7.064915E-4
			3)	ema	250	1020	5.940819E-4
			4)	emb	332	808	4.7060606E-4
			5)	eme	459	576	3.3548154E-4
			6)	emá	853	268	1.5609211E-4
		6)	ec	0	0	0.0
			1)	ect	124	1821	0.0010606109
			2)	eci	129	1735	0.0010105217
			3)	ece	181	1329	7.7405374E-4
			4)	eco	303	853	4.9681554E-4
			5)	ech	324	821	4.7817768E-4
			6)	ecu	403	665	3.873181E-4
			7)	ecc	838	275	1.6016913E-4
		7)	ed	0	0	0.0
			1)	edi	191	1258	7.32701E-4
			2)	ede	322	823	4.7934256E-4
			3)	eda	473	554	3.22668E-4
			4)	ed_	906	238	1.3861911E-4
		8)	eg	0	0	0.0
			1)	egu	193	1251	7.28624E-4
			2)	egi	325	818	4.7643037E-4
			3)	ega	451	586	3.413059E-4
			4)	ego	929	231	1.3454208E-4
			5)	egr	958	218	1.2697045E-4
		9)	eb	0	0	0.0
			1)	ebe	211	1154	6.7212794E-4
			2)	eba	557	469	2.731612E-4
		10)	eñ	0	0	0.0
			1)	eño	221	1119	6.517428E-4
			2)	eña	848	270	1.5725697E-4
		11)	eo	0	0	0.0
			1)	eo_	337	797	4.641993E-4
		12)	eu	0	0	0.0
			1)	eur	399	675	3.9314243E-4
		13)	et	0	0	0.0
			1)	ete	400	675	3.9314243E-4
			2)	eti	463	565	3.2907477E-4
			3)	eta	582	447	2.6034765E-4
			4)	eto	877	251	1.4619074E-4
		14)	ea	0	0	0.0
			1)	ea_	410	659	3.838235E-4
			2)	eal	595	439	2.5568818E-4
			3)	ear	953	221	1.2871774E-4
		15)	ef	0	0	0.0
			1)	efi	491	540	3.1451395E-4
			2)	efe	563	465	2.7083146E-4
			3)	efo	862	261	1.5201507E-4
		16)	ex	0	0	0.0
			1)	exi	505	524	3.0519502E-4
			2)	exp	570	460	2.679193E-4
			3)	ext	664	383	2.2307193E-4
			4)	exc	952	221	1.2871774E-4
		17)	ev	0	0	0.0
			1)	eva	560	468	2.7257876E-4
			2)	evi	647	398	2.3180843E-4
			3)	evo	744	329	1.9162054E-4
			4)	eve	946	223	1.2988261E-4
		18)	ej	0	0	0.0
			1)	eje	688	364	2.120057E-4
			2)	ejo	739	331	1.927854E-4
			3)	eja	981	210	1.2231097E-4
		19)	eq	0	0	0.0
			1)	equ	791	305	1.7764214E-4
		20)	ez	0	0	0.0
			1)	ez_	793	304	1.770597E-4
		21)	ep	0	0	0.0
			1)	ept	905	239	1.3920154E-4
	7)	q	0	0	0.0
		1)	qu	0	0	0.0
			1)	que	9	11244	0.006548879
			2)	qui	196	1242	7.2338205E-4
			3)	qué	888	248	1.4444345E-4
			4)	quí	979	210	1.2231097E-4
	8)	u	0	0	0.0
		1)	ue	0	0	0.0
			1)	ue_	11	10633	0.0061930125
			2)	ues	85	2578	0.0015015128
			3)	uer	271	949	5.527291E-4
			4)	ued	293	881	5.131237E-4
			5)	uen	321	828	4.8225472E-4
			6)	uev	519	500	2.9121662E-4
		2)	un	0	0	0.0
			1)	una	71	2984	0.0017379808
			2)	un_	82	2598	0.0015131616
			3)	unt	244	1047	6.098076E-4
			4)	uni	380	706	4.1119786E-4
			5)	und	385	700	4.0770325E-4
			6)	uno	591	441	2.5685306E-4
			7)	unc	683	366	2.1317057E-4
		3)	ur	0	0	0.0
			1)	ura	206	1194	6.9542526E-4
			2)	uro	262	977	5.690373E-4
			3)	uri	723	343	1.997746E-4
		4)	us	0	0	0.0
			1)	ust	277	916	5.3350884E-4
			2)	us_	522	496	2.888869E-4
			3)	usi	925	231	1.3454208E-4
			4)	uso	947	222	1.2930018E-4
		5)	uc	0	0	0.0
			1)	uci	283	897	5.224426E-4
			2)	uch	453	583	3.3955858E-4
			3)	uct	734	334	1.945327E-4
		6)	ud	0	0	0.0
			1)	uda	296	872	5.078818E-4
			2)	udi	926	231	1.3454208E-4
		7)	ua	0	0	0.0
			1)	ual	346	778	4.5313305E-4
			2)	uan	650	396	2.3064356E-4
			3)	uac	771	316	1.840489E-4
		8)	ui	0	0	0.0
			1)	uie	350	775	4.5138574E-4
			2)	uir	677	373	2.172476E-4
			3)	uis	785	307	1.7880701E-4
			4)	uid	841	274	1.595867E-4
		9)	ul	0	0	0.0
			1)	ult	395	685	3.9896677E-4
			2)	ula	424	620	3.611086E-4
			3)	ulo	657	389	2.2656652E-4
		10)	uy	0	0	0.0
			1)	uy_	575	453	2.6384226E-4
			2)	uye	999	201	1.1706908E-4
		11)	um	0	0	0.0
			1)	ume	638	405	2.3588545E-4
		12)	ut	0	0	0.0
			1)	uto	672	377	2.1957733E-4
			2)	uta	931	230	1.3395965E-4
			3)	utu	974	211	1.2289341E-4
		13)	ug	0	0	0.0
			1)	uga	702	353	2.0559893E-4
		14)	ué	0	0	0.0
			1)	ué_	912	235	1.3687181E-4
		15)	up	0	0	0.0
			1)	upa	971	213	1.2405828E-4
	9)	n	0	0	0.0
		1)	nt	0	0	0.0
			1)	nte	18	7916	0.0046105413
			2)	nto	73	2936	0.001710024
			3)	nta	98	2326	0.0013547397
			4)	ntr	115	1971	0.0011479759
			5)	nti	349	776	4.519682E-4
		2)	no	0	0	0.0
			1)	no_	53	3744	0.00218063
			2)	nos	122	1826	0.0010635231
			3)	nor	680	369	2.1491786E-4
			4)	nom	795	302	1.7589483E-4
			5)	noc	876	251	1.4619074E-4
		3)	nc	0	0	0.0
			1)	nci	58	3460	0.002015219
			2)	nce	580	449	2.6151253E-4
			3)	ncl	654	392	2.2831383E-4
			4)	nco	816	289	1.683232E-4
		4)	na	0	0	0.0
			1)	na_	64	3274	0.0019068863
			2)	nal	219	1131	6.5873197E-4
			3)	nas	411	653	3.803289E-4
			4)	nac	420	636	3.7042753E-4
			5)	nad	458	576	3.3548154E-4
			6)	nar	527	492	2.8655716E-4
			7)	nan	552	471	2.7432604E-4
		5)	ne	0	0	0.0
			1)	nes	78	2704	0.0015748994
			2)	ner	249	1021	5.946643E-4
			3)	nec	423	624	3.6343833E-4
			4)	ne_	478	550	3.2033827E-4
			5)	nen	556	469	2.731612E-4
			6)	nem	835	277	1.61334E-4
		6)	nd	0	0	0.0
			1)	ndo	135	1679	9.779054E-4
			2)	nda	285	895	5.212777E-4
			3)	nde	309	840	4.892439E-4
			4)	ndi	384	702	4.0886813E-4
			5)	ndu	966	215	1.2522315E-4
		7)	nu	0	0	0.0
			1)	nue	197	1234	7.187226E-4
		8)	nf	0	0	0.0
			1)	nfo	335	799	4.6536417E-4
		9)	ni	0	0	0.0
			1)	nic	341	790	4.6012225E-4
			2)	nid	554	470	2.7374362E-4
			3)	nit	757	324	1.8870836E-4
			4)	nis	868	258	1.5026778E-4
			5)	nif	908	237	1.3803667E-4
		10)	ns	0	0	0.0
			1)	nsi	371	728	4.240114E-4
			2)	nst	377	716	4.1702218E-4
			3)	nsa	468	559	3.255802E-4
			4)	nse	649	397	2.3122599E-4
			5)	nsp	842	273	1.5900427E-4
		11)	nv	0	0	0.0
			1)	nve	693	360	2.0967596E-4
		12)	nm	0	0	0.0
			1)	nmi	765	320	1.8637863E-4
		13)	nz	0	0	0.0
			1)	nza	775	313	1.823016E-4
		14)	nó	0	0	0.0
			1)	nóm	818	288	1.6774077E-4
	10)	ó	0	0	0.0
		1)	ón	0	0	0.0
			1)	ón_	21	7209	0.004198761
		2)	ól	0	0	0.0
			1)	ólo	754	324	1.8870836E-4
		3)	óm	0	0	0.0
			1)	ómi	827	282	1.6424617E-4
	11)	t	0	0	0.0
		1)	te	0	0	0.0
			1)	te_	22	7083	0.0041253744
			2)	ten	94	2434	0.0014176425
			3)	ter	111	2003	0.0011666138
			4)	tes	172	1373	7.996808E-4
			5)	tem	358	754	4.3915465E-4
			6)	ted	813	290	1.6890564E-4
			7)	teg	861	263	1.5317994E-4
			8)	tec	972	213	1.2405828E-4
		2)	to	0	0	0.0
			1)	to_	38	4910	0.0028597473
			2)	tos	119	1874	0.0010914799
			3)	tod	195	1243	7.2396453E-4
			4)	tor	275	923	5.375859E-4
			5)	tom	777	312	1.8171917E-4
		3)	tr	0	0	0.0
			1)	tra	56	3529	0.0020554068
			2)	tro	144	1612	9.3888235E-4
			3)	tre	352	774	4.5080332E-4
			4)	tri	474	553	3.2208557E-4
			5)	tru	597	436	2.539409E-4
		4)	ta	0	0	0.0
			1)	ta_	66	3233	0.0018830067
			2)	tar	104	2139	0.0012458247
			3)	tam	125	1795	0.0010454677
			4)	tan	126	1794	0.0010448853
			5)	tad	170	1426	8.305498E-4
			6)	tal	265	957	5.573886E-4
			7)	tas	268	950	5.5331155E-4
			8)	tac	462	573	3.3373424E-4
			9)	tab	532	488	2.8422743E-4
		5)	ti	0	0	0.0
			1)	tiv	107	2068	0.0012044719
			2)	tic	113	1999	0.0011642841
			3)	tie	359	753	4.3857223E-4
			4)	tim	471	555	3.2325045E-4
			5)	tid	501	526	3.0635987E-4
			6)	tit	589	442	2.574355E-4
			7)	tir	598	435	2.5335845E-4
			8)	tió	663	386	2.2481923E-4
			9)	tin	725	342	1.9919216E-4
			10)	til	954	220	1.2813532E-4
		6)	tu	0	0	0.0
			1)	tur	290	891	5.18948E-4
			2)	tua	470	556	3.2383288E-4
			3)	tuc	982	209	1.21728546E-4
		7)	tá	0	0	0.0
			1)	tá_	666	381	2.2190706E-4
			2)	tán	907	237	1.3803667E-4
	12)	i	0	0	0.0
		1)	ió	0	0	0.0
			1)	ión	23	7061	0.0041125612
		2)	ie	0	0	0.0
			1)	ien	57	3517	0.0020484177
			2)	ier	131	1714	9.982906E-4
			3)	iem	300	860	5.008926E-4
		3)	io	0	0	0.0
			1)	ion	59	3449	0.0020088123
			2)	io_	132	1692	9.85477E-4
			3)	ios	254	1000	5.8243325E-4
			4)	ior	731	337	1.9628E-4
		4)	id	0	0	0.0
			1)	ida	61	3382	0.0019697892
			2)	ido	120	1853	0.0010792487
			3)	ide	295	875	5.096291E-4
		5)	ic	0	0	0.0
			1)	ica	63	3303	0.0019237769
			2)	ici	101	2268	0.0013209586
			3)	ico	227	1111	6.4708333E-4
			4)	icu	740	330	1.9220296E-4
			5)	ich	799	299	1.7414754E-4
			6)	ice	973	212	1.2347584E-4
		6)	ia	0	0	0.0
			1)	ia_	86	2576	0.001500348
			2)	ial	251	1017	5.923346E-4
			3)	ias	347	777	4.5255062E-4
			4)	iac	690	363	2.1142326E-4
			5)	iad	694	358	2.0851109E-4
			6)	iar	763	321	1.8696107E-4
			7)	iat	778	312	1.8171917E-4
			8)	ian	805	295	1.7181781E-4
		7)	is	0	0	0.0
			1)	ist	163	1511	8.800566E-4
