Spanish	3	48706587	2999
			14)	_ed	1440	3722	5.431721E-5
			15)	_et	1601	2654	3.8731294E-5
			16)	_ep	2518	464	6.7714095E-6
			17)	_eg	2839	270	3.94026E-6
		6)	_s	0	0	0.0
			1)	_se	22	281744	0.0041116467
			2)	_si	75	114502	0.0016709912
			3)	_so	80	106769	0.0015581392
			4)	_su	82	102530	0.0014962772
			5)	_sa	395	26719	3.8992518E-4
			6)	_só	765	12674	1.8495871E-4
			7)	_sí	1371	4194	6.120537E-5
			8)	_sé	1889	1440	2.101472E-5
			9)	_st	2980	207	3.0208657E-6
		7)	_y	0	0	0.0
			1)	_y_	27	264763	0.0038638334
			2)	_ya	588	17648	2.5754704E-4
			3)	_yo	1000	8089	1.1804726E-4
		8)	_p	0	0	0.0
			1)	_pr	28	246772	0.0036012807
			2)	_po	30	234505	0.0034222614
			3)	_pa	38	202734	0.0029586097
			4)	_pe	90	97943	0.0014293365
			5)	_pu	161	59948	8.748544E-4
			6)	_pl	481	21823	3.1847515E-4
			7)	_pi	944	9053	1.3211546E-4
			8)	_pú	1027	7825	1.1419457E-4
			9)	_pá	2084	994	1.4505993E-5
			10)	_pé	2224	770	1.1237037E-5
			11)	_ps	2898	235	3.4294853E-6
			12)	_pt	2999	200	2.9187108E-6
		9)	_a	0	0	0.0
			1)	_a_	29	234783	0.0034263185
			2)	_al	79	107599	0.0015702519
			3)	_ac	124	72687	0.0010607617
			4)	_ap	195	48758	7.1155257E-4
			5)	_as	226	42743	6.237723E-4
			6)	_ad	300	34423	5.0235394E-4
			7)	_an	358	30045	4.3846335E-4
			8)	_au	461	22819	3.3301034E-4
			9)	_am	470	22253	3.2475038E-4
			10)	_añ	528	19655	2.8683632E-4
			11)	_ag	608	16940	2.472148E-4
			12)	_ab	644	15915	2.3225643E-4
			13)	_ar	690	14713	2.1471496E-4
			14)	_ah	728	13617	1.9872043E-4
			15)	_ay	804	11792	1.720872E-4
			16)	_at	854	10693	1.5604887E-4
			17)	_aq	878	10246	1.4952556E-4
			18)	_af	899	9878	1.4415513E-4
			19)	_av	1124	6436	9.3924114E-5
			20)	_aú	1294	4800	7.0049064E-5
			21)	_aé	1793	1797	2.6224618E-5
			22)	_aj	2091	976	1.4243309E-5
			23)	_ai	2161	869	1.2681799E-5
			24)	_ae	2171	853	1.2448302E-5
			25)	_az	2295	670	9.777682E-6
		10)	_r	0	0	0.0
			1)	_re	34	226398	0.0033039516
			2)	_ra	711	14122	2.0609018E-4
			3)	_ri	1079	7124	1.03964485E-4
			4)	_ru	1377	4140	6.0417315E-5
			5)	_rá	1585	2742	4.0015526E-5
			6)	_ro	1698	2238	3.2660377E-5
			7)	_ré	1735	2009	2.9318451E-5
			8)	_rí	2631	375	5.472583E-6
			9)	_rú	2825	276	4.027821E-6
		11)	_u	0	0	0.0
			1)	_un	35	215806	0.0031493767
			2)	_us	771	12614	1.840831E-4
			3)	_ut	1138	6262	9.138484E-5
			4)	_ur	1529	3050	4.4510343E-5
			5)	_ul	2273	693	1.0113334E-5
			6)	_u_	2378	583	8.508043E-6
			7)	_um	2603	395	5.7644543E-6
		12)	_i	0	0	0.0
			1)	_in	44	174598	0.0025480054
			2)	_im	246	40316	5.883537E-4
			3)	_ig	1125	6426	9.377818E-5
			4)	_id	1134	6282	9.167671E-5
			5)	_ir	1323	4615	6.7349254E-5
			6)	_il	1649	2443	3.5652054E-5
			7)	_is	1839	1612	2.352481E-5
			8)	_it	2118	936	1.3659567E-5
			9)	_ib	2588	404	5.895796E-6
			10)	_iz	2621	379	5.5309574E-6
		13)	_h	0	0	0.0
			1)	_ha	50	159084	0.0023216011
			2)	_he	289	35480	5.177793E-4
			3)	_ho	571	18322	2.6738312E-4
			4)	_hu	737	13304	1.9415266E-4
			5)	_hi	1078	7140	1.0419798E-4
			6)	_há	2756	307	4.4802214E-6
		14)	_n	0	0	0.0
			1)	_no	52	152051	0.0022189645
			2)	_nu	189	50645	7.3909055E-4
			3)	_ne	340	31301	4.5679286E-4
			4)	_ni	480	21844	3.1878162E-4
			5)	_na	537	19413	2.833047E-4
			6)	_nú	1465	3482	5.0814757E-5
			7)	_n_	1809	1751	2.5553314E-5
			8)	_nó	2982	206	3.0062722E-6
		15)	_m	0	0	0.0
			1)	_me	91	97634	0.0014248271
			2)	_mi	121	73213	0.0010684379
			3)	_ma	137	66279	9.672462E-4
			4)	_mu	168	56495	8.2446286E-4
			5)	_má	214	45415	6.627663E-4
			6)	_mo	298	34731	5.0684874E-4
			7)	_mí	1451	3626	5.2916228E-5
			8)	_mé	1521	3102	4.5269207E-5
			9)	_mú	2743	313	4.5677825E-6
			10)	_mó	2782	295	4.3050986E-6
		16)	_t	0	0	0.0
			1)	_ta	123	72695	0.0010608785
			2)	_tr	127	71374	0.0010416004
			3)	_te	134	67627	9.869183E-4
			4)	_to	138	66076	9.642837E-4
			5)	_ti	324	32414	4.7303547E-4
			6)	_té	1266	5002	7.299696E-5
			7)	_tu	1271	4958	7.2354844E-5
			8)	_tí	2184	824	1.2025089E-5
			9)	_tú	2754	308	4.4948147E-6
			10)	_th	2959	212	3.0938336E-6
			11)	_tó	2997	201	2.9333046E-6
		17)	_f	0	0	0.0
			1)	_fu	285	35769	5.219969E-4
			2)	_fi	311	33395	4.8735176E-4
			3)	_fo	384	27700	4.0424147E-4
			4)	_fa	464	22730	3.317115E-4
			5)	_fr	720	13945	2.0350712E-4
			6)	_fe	917	9511	1.387993E-4
			7)	_fl	1432	3758	5.4842578E-5
			8)	_fá	1845	1590	2.3203753E-5
			9)	_fó	2501	475	6.9319385E-6
			10)	_fí	2560	429	6.260635E-6
			11)	_fú	2902	233	3.4002983E-6
		18)	_v	0	0	0.0
			1)	_ve	303	34142	4.9825315E-4
			2)	_vi	329	32207	4.700146E-4
			3)	_va	455	23124	3.3746136E-4
			4)	_vo	518	20124	2.936807E-4
			5)	_ví	1342	4480	6.537913E-5
			6)	_vu	1608	2637	3.8483202E-5
			7)	_vá	2532	454	6.625474E-6
		19)	_o	0	0	0.0
			1)	_ob	334	31937	4.6607436E-4
			2)	_ot	420	25229	3.681808E-4
			3)	_o_	504	20679	3.0178012E-4
			4)	_op	511	20468	2.9870088E-4
			5)	_or	548	19088	2.7856178E-4
			6)	_oc	810	11689	1.7058406E-4
			7)	_of	1245	5311	7.750637E-5
			8)	_ol	1708	2185	3.1886917E-5
			9)	_oí	2015	1122	1.6373968E-5
			10)	_oj	2426	539	7.865926E-6
			11)	_os	2573	413	6.027138E-6
			12)	_om	2685	343	5.005589E-6
			13)	_on	2704	330	4.815873E-6
			14)	_ov	2854	259	3.7797306E-6
			15)	_od	2946	215	3.1376142E-6
		20)	_g	0	0	0.0
			1)	_gr	369	29381	4.2877323E-4
			2)	_ge	633	16179	2.3610912E-4
			3)	_ga	726	13660	1.9934795E-4
			4)	_gu	906	9792	1.4290008E-4
			5)	_go	1318	4651	6.787462E-5
			6)	_gl	1589	2716	3.9636096E-5
			7)	_gi	2535	453	6.61088E-6
			8)	_gé	2607	394	5.7498605E-6
		21)	_j	0	0	0.0
			1)	_ju	500	20926	3.0538472E-4
			2)	_jó	1856	1558	2.2736758E-5
			3)	_je	2352	616	8.989629E-6
			4)	_jo	2450	514	7.501087E-6
			5)	_ja	2472	496	7.238403E-6
		22)	_b	0	0	0.0
			1)	_ba	564	18567	2.7095852E-4
			2)	_bi	782	12374	1.8058064E-4
			3)	_bu	850	10779	1.5730392E-4
			4)	_be	1232	5409	7.893654E-5
			5)	_br	1293	4800	7.0049064E-5
			6)	_bo	1617	2582	3.768056E-5
			7)	_bá	1783	1839	2.6837548E-5
			8)	_bl	1880	1462	2.1335776E-5
			9)	_b_	2123	928	1.3542819E-5
			10)	_bú	2494	480	7.0049064E-6
		23)	_ú	0	0	0.0
			1)	_úl	931	9210	1.3440664E-4
			2)	_ún	1207	5610	8.186984E-5
			3)	_út	1998	1160	1.6928523E-5
		24)	_é	0	0	0.0
			1)	_és	1012	7962	1.16193885E-4
			2)	_éx	1632	2509	3.6615227E-5
			3)	_él	1785	1830	2.6706206E-5
			4)	_ét	2005	1145	1.670962E-5
			5)	_ép	2641	368	5.370428E-6
		25)	_á	0	0	0.0
			1)	_ám	1033	7767	1.1334814E-4
			2)	_ár	1872	1488	2.171521E-5
			3)	_án	2878	249	3.6337951E-6
		26)	_z	0	0	0.0
			1)	_zo	1404	3909	5.7046207E-5
		27)	_ó	0	0	0.0
			1)	_ór	2037	1071	1.5629697E-5
			2)	_óp	2739	314	4.5823763E-6
		28)	_í	0	0	0.0
			1)	_ín	2244	732	1.0682482E-5
		29)	_x	0	0	0.0
			1)	_xe	2572	413	6.027138E-6
		30)	_k	0	0	0.0
			1)	_ku	2803	283	4.129976E-6
			2)	_ki	2862	256	3.73595E-6
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	795628	0.011611041
			2)	osi	350	30477	4.4476776E-4
			3)	ost	650	15825	2.30943E-4
			4)	oso	718	13965	2.0379899E-4
			5)	osa	774	12602	1.8390798E-4
			6)	ose	1543	2958	4.3167736E-5
			7)	osp	1882	1453	2.1204434E-5
			8)	osc	2521	462	6.7422225E-6
			9)	osq	2727	320	4.6699374E-6
			10)	osl	2762	302	4.4072535E-6
			11)	osm	2780	295	4.3050986E-6
		2)	or	0	0	0.0
			1)	or_	40	183778	0.0026819743
			2)	orm	126	71748	0.0010470584
			3)	ora	187	51065	7.452199E-4
			4)	ort	207	45993	6.712014E-4
			5)	ore	316	32972	4.811787E-4
			6)	ori	364	29813	4.3507764E-4
			7)	ord	599	17206	2.510967E-4
			8)	orq	807	11753	1.7151806E-4
			9)	orr	883	10214	1.4905857E-4
			10)	org	1019	7883	1.1504099E-4
			11)	orí	1086	7015	1.02373786E-4
			12)	orc	1452	3603	5.2580577E-5
			13)	orz	1555	2907	4.2423464E-5
			14)	orp	1563	2865	4.1810534E-5
			15)	orn	1663	2399	3.5009936E-5
			16)	oro	1824	1667	2.4327455E-5
			17)	ors	2395	570	8.318326E-6
			18)	orb	2989	202	2.947898E-6
		3)	on	0	0	0.0
			1)	one	67	126240	0.0018422904
			2)	on_	76	111584	0.0016284072
			3)	ona	139	64878	9.4680063E-4
			4)	ont	151	63156	9.216705E-4
			5)	ons	163	59476	8.679663E-4
			6)	ond	407	26045	3.8008913E-4
			7)	onc	456	23039	3.362209E-4
			8)	ono	632	16207	2.3651774E-4
			9)	onf	739	13262	1.9353972E-4
			10)	onv	860	10506	1.5331988E-4
			11)	onó	907	9658	1.4094455E-4
			12)	oni	1119	6570	9.587965E-5
			13)	onj	1343	4477	6.533534E-5
			14)	ong	1368	4216	6.152643E-5
			15)	onu	2083	1002	1.4622742E-5
			16)	oní	2349	619	9.033411E-6
			17)	onm	2552	435	6.348196E-6
			18)	onl	2646	366	5.341241E-6
			19)	onz	2859	257	3.7505436E-6
			20)	onr	2931	220	3.210582E-6
			21)	onq	2962	211	3.07924E-6
		4)	om	0	0	0.0
			1)	omo	179	52654	7.6840905E-4
			2)	omp	267	37381	5.455217E-4
			3)	ome	373	28654	4.1816372E-4
			4)	omu	660	15557	2.2703192E-4
			5)	omi	680	14841	2.1658295E-4
			6)	omb	815	11657	1.7011707E-4
			7)	oma	1037	7673	1.1197635E-4
			8)	omú	1144	6212	9.0655165E-5
			9)	omí	1457	3568	5.20698E-5
			10)	omá	2110	949	1.3849283E-5
			11)	omó	2315	649	9.471217E-6
			12)	omé	2699	331	4.8304664E-6
		5)	ob	0	0	0.0
			1)	obr	184	52065	7.598134E-4
			2)	obl	459	22945	3.3484912E-4
			3)	obj	760	12785	1.865786E-4
			4)	oba	793	12049	1.7583775E-4
			5)	obs	937	9150	1.3353102E-4
			6)	obi	1469	3464	5.0552073E-5
			7)	obt	1588	2719	3.9679875E-5
			8)	obe	1815	1706	2.4896604E-5
			9)	obv	2073	1015	1.4812458E-5
			10)	obó	2377	583	8.508043E-6
			11)	obo	2708	327	4.7720923E-6
		6)	od	0	0	0.0
			1)	odo	209	45778	6.6806376E-4
			2)	oda	566	18512	2.701559E-4
			3)	odu	603	17107	2.4965193E-4
			4)	ode	625	16345	2.3853165E-4
			5)	odr	942	9105	1.3287431E-4
			6)	odi	1081	7087	1.0342452E-4
			7)	odí	2175	840	1.2258586E-5
		7)	ot	0	0	0.0
			1)	otr	336	31703	4.6265946E-4
			2)	ota	490	21523	3.1409707E-4
			3)	ote	776	12591	1.8374744E-4
			4)	oti	1215	5551	8.1008824E-5
			5)	oto	1326	4589	6.696982E-5
		8)	ol	0	0	0.0
			1)	olí	355	30167	4.4024378E-4
			2)	olu	534	19509	2.8470566E-4
			3)	oll	723	13904	2.0290878E-4
			4)	ole	724	13892	2.0273366E-4
			5)	ola	730	13580	1.9818047E-4
			6)	oli	911	9561	1.3952897E-4
			7)	olo	988	8319	1.21403784E-4
			8)	olv	1136	6278	9.1618334E-5
			9)	ol_	1211	5596	8.166553E-5
			10)	oló	1662	2411	3.518506E-5
			11)	ols	2503	474	6.9173448E-6
			12)	old	2578	410	5.9833574E-6
			13)	olp	2642	367	5.3558347E-6
			14)	olé	2873	251	3.6629822E-6
		9)	op	0	0	0.0
			1)	ope	362	29845	4.3554464E-4
			2)	opu	468	22418	3.271583E-4
			3)	opi	580	17920	2.615165E-4
			4)	opo	667	15324	2.2363164E-4
			5)	opt	955	8771	1.2800007E-4
			6)	opc	1648	2443	3.5652054E-5
			7)	opa	1827	1655	2.4152332E-5
			8)	opó	2255	715	1.0434392E-5
			9)	opr	2663	355	5.180712E-6
			10)	opl	2933	219	3.1959885E-6
		10)	oc	0	0	0.0
			1)	oci	363	29821	4.351944E-4
			2)	oce	473	22157	3.2334938E-4
			3)	ocu	621	16514	2.4099796E-4
			4)	oca	757	12836	1.8732286E-4
			5)	ocr	1010	7972	1.1633982E-4
			6)	oco	1029	7794	1.13742164E-4
			7)	och	1694	2265	3.3054403E-5
			8)	oct	2012	1131	1.650531E-5
			9)	occ	2403	558	8.143204E-6
			10)	ocl	2742	313	4.5677825E-6
		11)	oy	0	0	0.0
			1)	oy_	600	17203	2.5105293E-4
			2)	oye	1149	6203	9.052382E-5
			3)	oyo	1172	5954	8.6890024E-5
			4)	oya	1242	5350	7.8075514E-5
		12)	og	0	0	0.0
			1)	ogr	619	16516	2.4102716E-4
			2)	oga	1477	3383	4.9369995E-5
			3)	ogo	1500	3210	4.684531E-5
			4)	ogí	1553	2921	4.2627773E-5
			5)	ogi	1742	1988	2.9011986E-5
			6)	oge	1758	1927	2.812178E-5
		13)	oo	0	0	0.0
			1)	oop	1130	6366	9.290257E-5
			2)	oor	1578	2785	4.0643048E-5
		14)	ov	0	0	0.0
			1)	ovi	1197	5699	8.316867E-5
			2)	ove	1253	5193	7.578433E-5
			3)	ova	1701	2230	3.2543627E-5
			4)	ovo	1881	1456	2.1248215E-5
		15)	of	0	0	0.0
			1)	ofe	1416	3827	5.5849534E-5
			2)	ofr	1541	2968	4.331367E-5
			3)	ofu	1710	2181	3.1828542E-5
			4)	ofi	1737	2001	2.9201703E-5
			5)	ofo	2682	344	5.020183E-6
		16)	oq	0	0	0.0
			1)	oqu	1473	3419	4.9895363E-5
		17)	oh	0	0	0.0
			1)	ohe	1527	3063	4.4700057E-5
			2)	ohi	1634	2492	3.636714E-5
			3)	oho	2510	469	6.8443774E-6
		18)	oa	0	0	0.0
			1)	oam	1535	3017	4.4028755E-5
			2)	oal	2587	404	5.895796E-6
			3)	oac	2849	262	3.823511E-6
		19)	ox	0	0	0.0
			1)	oxi	1912	1389	2.0270447E-5
		20)	oi	0	0	0.0
			1)	oin	1969	1231	1.7964665E-5
		21)	oj	0	0	0.0
			1)	ojo	1985	1189	1.7351736E-5
			2)	oja	2111	949	1.3849283E-5
		22)	oz	0	0	0.0
			1)	oz_	2085	989	1.4433025E-5
			2)	ozc	2088	982	1.4330871E-5
			3)	oza	2364	599	8.741539E-6
			4)	ozo	2822	276	4.027821E-6
		23)	ou	0	0	0.0
			1)	oun	2257	710	1.0361424E-5
		24)	oí	0	0	0.0
			1)	oíd	2368	593	8.653978E-6
			2)	oír	2523	461	6.7276287E-6
		25)	oe	0	0	0.0
			1)	oec	2462	501	7.311371E-6
			2)	oes	2658	358	5.2244927E-6
		26)	oñ	0	0	0.0
			1)	oño	2887	243	3.5462338E-6
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	770699	0.011247238
			2)	del	61	131735	0.0019224819
			3)	des	95	96238	0.0014044545
			4)	deb	144	64275	9.3800074E-4
			5)	der	175	54126	7.8989076E-4
			6)	dec	240	41088	5.9962E-4
			7)	den	250	39990	5.8359624E-4
			8)	dem	305	34073	4.9724616E-4
			9)	def	880	10226	1.4923369E-4
			10)	det	950	8905	1.299556E-4
			11)	dep	1139	6260	9.135565E-5
			12)	dej	1261	5033	7.344936E-5
			13)	dea	1412	3847	5.6141405E-5
			14)	ded	1655	2427	3.5418558E-5
			15)	dez	1703	2220	3.2397693E-5
			16)	dev	2071	1017	1.4841645E-5
			17)	deu	2235	746	1.0886792E-5
			18)	deo	2236	746	1.0886792E-5
			19)	deg	2730	320	4.6699374E-6
		2)	do	0	0	0.0
			1)	do_	24	278233	0.0040604086
			2)	dos	101	87614	0.0012785997
			3)	dor	522	19934	2.9090792E-4
			4)	dop	935	9166	1.3376452E-4
			5)	don	1177	5897	8.605819E-5
			6)	doc	1437	3731	5.4448552E-5
			7)	dol	1723	2080	3.0354593E-5
			8)	dom	1891	1436	2.0956344E-5
			9)	dot	2086	984	1.4360058E-5
			10)	doy	2120	935	1.36449735E-5
			11)	dob	2143	901	1.3148793E-5
			12)	dou	2268	696	1.0157114E-5
		3)	da	0	0	0.0
			1)	dad	70	121633	0.0017750579
			2)	da_	85	99821	0.0014567432
			3)	das	167	56594	8.259076E-4
			4)	dar	467	22547	3.2904086E-4
			5)	dam	585	17756	2.5912316E-4
			6)	dan	586	17714	2.5851023E-4
			7)	dat	1093	6931	1.01147925E-4
			8)	dac	1367	4222	6.161399E-5
			9)	dav	1482	3347	4.8844628E-5
			10)	dañ	1901	1409	2.0562318E-5
			11)	dap	1915	1378	2.010992E-5
			12)	dal	1975	1208	1.7629014E-5
			13)	dab	2054	1044	1.52356715E-5
		4)	di	0	0	0.0
			1)	dic	221	43776	6.388475E-4
			2)	dis	389	27386	3.996591E-4
			3)	did	399	26373	3.848758E-4
			4)	dir	452	23165	3.380597E-4
			5)	dif	587	17698	2.5827673E-4
			6)	dio	643	15967	2.330153E-4
			7)	dia	657	15617	2.2790754E-4
			8)	die	828	11292	1.6479041E-4
			9)	dim	946	9040	1.3192573E-4
			10)	din	1053	7388	1.07817184E-4
			11)	dip	1147	6211	9.064057E-5
			12)	div	1170	5974	8.71819E-5
			13)	dig	1406	3903	5.6958645E-5
			14)	dit	1505	3171	4.6276164E-5
			15)	diá	1568	2844	4.150407E-5
			16)	dib	1893	1432	2.089797E-5
			17)	dió	1924	1344	1.9613737E-5
			18)	dij	1927	1337	1.9511583E-5
			19)	diz	2179	832	1.2141838E-5
			20)	dil	2337	628	9.164753E-6
			21)	diq	2665	354	5.166118E-6
			22)	dié	2750	309	4.5094084E-6
		5)	du	0	0	0.0
			1)	duc	396	26544	3.873713E-4
			2)	dur	933	9196	1.3420233E-4
			3)	dud	1278	4915	7.172732E-5
			4)	dus	1429	3768	5.4988515E-5
			5)	dua	1803	1757	2.5640875E-5
			6)	duo	1825	1664	2.4283676E-5
			7)	duz	1982	1191	1.7380924E-5
			8)	dum	2114	945	1.3790909E-5
			9)	dul	2300	665	9.704714E-6
			10)	duj	2345	623	9.091785E-6
			11)	dup	2867	254	3.706763E-6
			12)	dun	2875	250	3.6483887E-6
		6)	dí	0	0	0.0
			1)	día	975	8537	1.2458517E-4
			2)	dís	2221	771	1.1251631E-5
			3)	díc	2996	201	2.9333046E-6
		7)	dr	0	0	0.0
			1)	drí	1025	7847	1.1451562E-4
			2)	drá	1118	6593	9.6215306E-5
			3)	dre	1550	2939	4.2890457E-5
			4)	dro	1916	1377	2.0095325E-5
			5)	dra	2003	1146	1.6724214E-5
			6)	dré	2852	260	3.7943241E-6
		8)	dm	0	0	0.0
			1)	dmi	1305	4701	6.86043E-5
		9)	dh	0	0	0.0
			1)	dhe	1545	2949	4.3036394E-5
		10)	dq	0	0	0.0
			1)	dqu	1980	1192	1.7395518E-5
		11)	dó	0	0	0.0
			1)	dón	1991	1178	1.7191207E-5
			2)	dó_	2279	685	9.996585E-6
			3)	dól	2474	495	7.2238095E-6
		12)	dv	0	0	0.0
			1)	dve	2249	724	1.0565734E-5
		13)	dé	0	0	0.0
			1)	dés	2260	702	1.0244676E-5
			2)	dé_	2299	666	9.719308E-6
			3)	déc	2312	651	9.500404E-6
			4)	déf	2363	600	8.756133E-6
			5)	déb	2428	538	7.851332E-6
			6)	dém	2971	209	3.050053E-6
		14)	dj	0	0	0.0
			1)	dju	2886	244	3.5608273E-6
	4)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	la_	5	511685	0.007467303
			2)	las	49	160212	0.0023380625
			3)	lar	208	45902	6.698733E-4
			4)	lac	378	28110	4.1022483E-4
			5)	lan	432	24665	3.5995003E-4
			6)	lam	529	19654	2.868217E-4
			7)	lab	699	14531	2.1205895E-4
			8)	lad	706	14293	2.0858568E-4
			9)	lat	786	12281	1.7922344E-4
			10)	laz	1214	5561	8.115476E-5
			11)	lav	1870	1494	2.180277E-5
			12)	lau	1958	1261	1.8402472E-5
			13)	lag	2159	870	1.2696392E-5
			14)	lao	2669	352	5.136931E-6
			15)	laj	2714	324	4.7283115E-6
			16)	lap	2719	323	4.713718E-6
		2)	lo	0	0	0.0
			1)	los	32	229652	0.003351439
			2)	lo_	71	118006	0.001722127
			3)	log	835	11112	1.6216357E-4
			4)	lor	1142	6242	9.109297E-5
			5)	lon	1155	6190	9.0334106E-5
			6)	loc	1383	4082	5.957089E-5
			7)	lob	1566	2848	4.1562445E-5
			8)	lot	1580	2761	4.0292805E-5
			9)	lom	2077	1009	1.4724897E-5
			10)	loq	2158	870	1.2696392E-5
		3)	le	0	0	0.0
			1)	les	106	84286	0.0012300323
			2)	le_	233	41836	6.1053596E-4
			3)	leg	341	31009	4.5253153E-4
			4)	lem	433	24664	3.5993542E-4
			5)	lec	565	18558	2.7082718E-4
			6)	len	695	14644	2.1370802E-4
			7)	lev	890	9976	1.455853E-4
			8)	leo	1140	6259	9.134106E-5
			9)	lej	1363	4263	6.2212326E-5
			10)	lea	1372	4186	6.108862E-5
			11)	let	1410	3888	5.673974E-5
			12)	leb	1419	3823	5.579116E-5
			13)	ler	1495	3240	4.7283116E-5
			14)	lex	1504	3176	4.634913E-5
			15)	ley	1716	2135	3.115724E-5
			16)	lez	1748	1956	2.8544993E-5
			17)	lee	2296	668	9.748494E-6
			18)	lel	2469	497	7.2529965E-6
			19)	lef	2790	291	4.2467245E-6
			20)	leí	2816	277	4.0424147E-6
		4)	li	0	0	0.0
			1)	lic	234	41781	6.097333E-4
			2)	lid	277	36379	5.308989E-4
			3)	liz	417	25485	3.7191674E-4
			4)	lib	715	14029	2.0473298E-4
			5)	lia	716	14024	2.0466001E-4
			6)	lim	756	12867	1.8777527E-4
			7)	lig	836	11106	1.6207602E-4
			8)	lit	1022	7873	1.14895054E-4
			9)	lis	1083	7040	1.02738624E-4
			10)	lio	1476	3394	4.9530525E-5
			11)	lin	1581	2761	4.0292805E-5
			12)	lif	1675	2344	3.4207293E-5
			13)	lir	1676	2338	3.411973E-5
			14)	lie	1835	1628	2.3758306E-5
			15)	liq	1944	1295	1.8898654E-5
			16)	liv	2583	406	5.9249833E-6
		5)	ll	0	0	0.0
			1)	llo	326	32327	4.7176584E-4
			2)	lla	611	16850	2.459014E-4
			3)	lle	634	16100	2.3495623E-4
			4)	llí	1909	1399	2.0416383E-5
			5)	llá	1950	1282	1.8708937E-5
			6)	lló	2582	406	5.9249833E-6
		6)	lí	0	0	0.0
			1)	lít	361	29963	4.372667E-4
			2)	lín	1670	2376	3.4674285E-5
			3)	lím	1769	1890	2.7581818E-5
			4)	lí_	1796	1792	2.615165E-5
			5)	líc	2153	884	1.2900702E-5
			6)	líd	2422	540	7.88052E-6
			7)	líe	2445	521	7.603242E-6
			8)	lía	2553	433	6.319009E-6
			9)	lís	2876	249	3.6337951E-6
		7)	lm	0	0	0.0
			1)	lme	425	25101	3.6631283E-4
			2)	lma	2193	810	1.1820779E-5
			3)	lmi	2866	254	3.706763E-6
		8)	lt	0	0	0.0
			1)	lta	512	20413	2.9789822E-4
			2)	lti	780	12533	1.8290101E-4
			3)	ltu	1257	5148	7.512762E-5
			4)	lto	1317	4656	6.794759E-5
			5)	lte	1669	2382	3.4761848E-5
			6)	ltr	2321	640	9.339875E-6
			7)	ltá	2824	276	4.027821E-6
		9)	lu	0	0	0.0
			1)	luc	552	19010	2.7742347E-4
			2)	lug	686	14770	2.155468E-4
			3)	lus	859	10508	1.5334907E-4
			4)	lui	1159	6096	8.896231E-5
			5)	lud	1340	4484	6.5437496E-5
			6)	luy	1484	3325	4.852357E-5
			7)	lua	1513	3136	4.5765388E-5
			8)	lun	1524	3092	4.512327E-5
			9)	lut	1525	3070	4.4802215E-5
			10)	lue	1631	2516	3.6717385E-5
			11)	luz	2033	1076	1.5702664E-5
			12)	lum	2225	767	1.1193257E-5
			13)	lur	2282	682	9.952804E-6
			14)	luj	2471	496	7.238403E-6
			15)	lul	2614	385	5.6185186E-6
			16)	lub	2823	276	4.027821E-6
		10)	lg	0	0	0.0
			1)	lgu	684	14793	2.1588245E-4
			2)	lgo	1238	5375	7.844036E-5
			3)	lga	1828	1655	2.4152332E-5
			4)	lgú	1926	1338	1.9526176E-5
