Spanish	2	282190	202
		1)	ci	17	3355	0.009753276
		2)	co	29	2806	0.008157285
		3)	ca	51	1700	0.0049420474
		4)	ce	92	893	0.0025960284
		5)	cu	95	840	0.0024419527
		6)	ct	102	713	0.0020727527
		7)	ch	165	305	8.866614E-4
		8)	cr	172	278	8.0817007E-4
		9)	cl	192	220	6.3955906E-4
	10)	r	0	0	0.0
		1)	re	19	3298	0.009587572
		2)	ra	28	2806	0.008157285
		3)	r_	31	2702	0.007854948
		4)	ro	43	1910	0.0055525354
		5)	ri	65	1438	0.0041803904
		6)	rm	103	697	0.0020262394
		7)	rt	104	677	0.0019680976
		8)	rí	154	351	0.0010203874
		9)	rr	164	310	9.0119685E-4
		10)	rc	166	293	8.517764E-4
		11)	rd	181	258	7.5002835E-4
		12)	ru	186	236	6.8607245E-4
		13)	rá	189	230	6.6862995E-4
		14)	rg	195	217	6.308378E-4
	11)	t	0	0	0.0
		1)	te	22	3112	0.0090468535
		2)	ta	33	2583	0.007509005
		3)	to	40	1960	0.0056978897
		4)	ti	50	1706	0.0049594897
		5)	tr	61	1460	0.0042443466
		6)	tu	137	440	0.0012791181
	12)	u	0	0	0.0
		1)	ue	23	3076	0.008942198
		2)	un	52	1665	0.004840299
		3)	ur	101	721	0.0020960094
		4)	uc	139	426	0.0012384189
		5)	ui	142	403	0.001171556
		6)	ua	144	398	0.0011570205
		7)	ud	146	391	0.0011366708
		8)	us	147	384	0.0011163213
		9)	ul	157	342	9.942236E-4
		10)	u_	193	218	6.337449E-4
		11)	ut	201	201	5.843244E-4
	13)	q	0	0	0.0
		1)	qu	35	2379	0.006915959
	14)	p	0	0	0.0
		1)	po	46	1832	0.0053257826
		2)	pr	59	1503	0.004369351
		3)	pe	63	1441	0.0041891118
		4)	pa	83	1084	0.003151282
		5)	pu	127	490	0.0014244724
		6)	pl	129	485	0.001409937
		7)	pi	187	234	6.8025826E-4
	15)	m	0	0	0.0
		1)	me	48	1779	0.005171707
		2)	mo	78	1193	0.0034681542
		3)	mi	84	1047	0.0030437196
		4)	ma	85	1024	0.0029768567
		5)	mp	86	1021	0.0029681355
		6)	mb	120	550	0.0015988976
		7)	mu	159	336	9.767811E-4
		8)	má	176	271	7.878205E-4
	16)	i	0	0	0.0
		1)	in	49	1731	0.005032167
		2)	ic	53	1657	0.0048170425
		3)	ió	64	1439	0.0041832975
		4)	io	67	1424	0.004139691
		5)	ia	71	1314	0.0038199117
		6)	id	72	1306	0.0037966552
		7)	ie	73	1299	0.0037763056
		8)	is	88	1003	0.0029158078
		9)	im	99	743	0.0021599655
		10)	it	100	722	0.0020989166
		11)	iv	115	582	0.0016919244
		12)	ir	124	520	0.0015116851
		13)	ig	149	381	0.0011076
		14)	il	169	284	8.256126E-4
		15)	ib	178	264	7.6747086E-4
		16)	if	180	262	7.616567E-4
		17)	iz	182	258	7.5002835E-4
		18)	i_	191	222	6.4537325E-4
	17)	y	0	0	0.0
		1)	y_	56	1601	0.0046542455
	18)	ó	0	0	0.0
		1)	ón	62	1441	0.0041891118
	19)	h	0	0	0.0
		1)	ha	94	867	0.002520444
		2)	ho	160	329	9.564315E-4
	20)	b	0	0	0.0
		1)	br	114	612	0.001779137
		2)	bi	123	541	0.0015727339
		3)	bl	135	461	0.0013401669
		4)	ba	136	455	0.0013227244
		5)	be	162	316	9.1863936E-4
	21)	f	0	0	0.0
		1)	fi	118	564	0.0016395969
		2)	fo	128	488	0.0014186583
		3)	fe	173	277	8.05263E-4
		4)	fu	196	214	6.2211655E-4
	22)	g	0	0	0.0
		1)	gu	121	550	0.0015988976
		2)	ga	131	474	0.001377959
		3)	gr	148	384	0.0011163213
		4)	gi	150	380	0.0011046929
		5)	go	183	252	7.3258585E-4
	23)	v	0	0	0.0
		1)	va	126	498	0.0014477292
		2)	ve	130	483	0.0014041228
		3)	vo	138	432	0.0012558614
		4)	vi	141	408	0.0011860913
	24)	í	0	0	0.0
		1)	ía	132	472	0.0013721449
		2)	ít	188	230	6.6862995E-4
	25)	z	0	0	0.0
		1)	za	152	371	0.0010785292
	26)	ñ	0	0	0.0
		1)	ño	167	290	8.4305514E-4
	27)	á	0	0	0.0
		1)	ás	177	270	7.8491337E-4
		2)	á_	202	200	5.8141735E-4
	28)	j	0	0	0.0
		1)	ju	194	218	6.337449E-4
		2)	je	200	203	5.901386E-4
	29)	é	0	0	0.0
		1)	én	199	204	5.9304567E-4
