Spanish	3	12126110	2225
			2)	_si	75	28450	0.0016557893
			3)	_so	80	26407	0.0015368868
			4)	_su	83	25827	0.0015031308
			5)	_sa	408	6439	3.7474965E-4
			6)	_só	724	3470	2.0195391E-4
			7)	_sí	1350	1090	6.3437976E-5
			8)	_sé	1832	413	2.403659E-5
		7)	_y	0	0	0.0
			1)	_y_	27	65919	0.0038364842
			2)	_ya	564	4648	2.705135E-4
			3)	_yo	964	2185	1.2716695E-4
		8)	_p	0	0	0.0
			1)	_pr	28	61520	0.0035804624
			2)	_po	31	58344	0.0033956193
			3)	_pa	38	50510	0.0029396808
			4)	_pe	91	24375	0.0014186244
			5)	_pu	159	15298	8.903432E-4
			6)	_pl	477	5509	3.2062366E-4
			7)	_pi	920	2346	1.3653714E-4
			8)	_pú	1083	1767	1.0283935E-4
			9)	_pá	2075	263	1.5306594E-5
		9)	_a	0	0	0.0
			1)	_a_	29	58703	0.003416513
			2)	_al	79	26943	0.0015680819
			3)	_ac	131	17026	9.909128E-4
			4)	_ap	201	11928	6.942093E-4
			5)	_as	222	10888	6.336813E-4
			6)	_ad	306	8401	4.88938E-4
			7)	_an	365	7383	4.296904E-4
			8)	_au	472	5567	3.2399927E-4
			9)	_am	500	5230	3.0438587E-4
			10)	_añ	545	4840	2.8168788E-4
			11)	_ag	605	4271	2.485721E-4
			12)	_ab	659	3850	2.2406991E-4
			13)	_ar	714	3513	2.0445652E-4
			14)	_ah	737	3392	1.9741431E-4
			15)	_ay	779	3083	1.7943053E-4
			16)	_aq	822	2879	1.6755772E-4
			17)	_at	854	2676	1.5574314E-4
			18)	_af	918	2368	1.3781754E-4
			19)	_av	1151	1567	9.119936E-5
			20)	_aú	1261	1251	7.2808165E-5
			21)	_aé	1730	531	3.0904186E-5
			22)	_ai	2104	249	1.4491794E-5
			23)	_aj	2125	234	1.3618794E-5
			24)	_ae	2132	232	1.3502394E-5
		10)	_r	0	0	0.0
			1)	_re	34	57383	0.0033396892
			2)	_ra	647	3944	2.295407E-4
			3)	_ri	1081	1771	1.03072154E-4
			4)	_ru	1359	1080	6.285597E-5
			5)	_rá	1482	825	4.801498E-5
			6)	_ro	1704	555	3.2300984E-5
			7)	_ré	1803	459	2.671379E-5
		11)	_u	0	0	0.0
			1)	_un	36	53531	0.003115503
			2)	_us	778	3089	1.7977972E-4
			3)	_ut	1163	1540	8.962796E-5
			4)	_ur	1431	944	5.4940778E-5
		12)	_i	0	0	0.0
			1)	_in	43	43646	0.002540196
			2)	_im	249	9966	5.8002095E-4
			3)	_id	1118	1678	9.7659555E-5
			4)	_ig	1196	1421	8.2702165E-5
			5)	_ir	1385	1036	6.0295173E-5
			6)	_il	1757	501	2.9158187E-5
			7)	_is	1946	332	1.9322391E-5
		13)	_h	0	0	0.0
			1)	_ha	50	40029	0.002329687
			2)	_he	310	8372	4.872502E-4
			3)	_ho	527	5010	2.9158188E-4
			4)	_hu	716	3508	2.0416551E-4
			5)	_hi	1116	1679	9.7717755E-5
		14)	_n	0	0	0.0
			1)	_no	52	38550	0.002243609
			2)	_nu	189	12740	7.414677E-4
			3)	_ne	353	7564	4.402246E-4
			4)	_ni	470	5625	3.2737484E-4
			5)	_na	531	4983	2.9001047E-4
			6)	_nú	1459	883	5.1390576E-5
			7)	_n_	1763	493	2.8692588E-5
		15)	_m	0	0	0.0
			1)	_me	93	24326	0.0014157726
			2)	_mi	121	18346	0.0010677368
			3)	_ma	135	16817	9.78749E-4
			4)	_mu	167	14118	8.2166726E-4
			5)	_má	216	11102	6.461361E-4
			6)	_mo	301	8548	4.9749337E-4
			7)	_mí	1453	904	5.2612777E-5
			8)	_mé	1577	706	4.108918E-5
		16)	_t	0	0	0.0
			1)	_ta	122	18332	0.001066922
			2)	_tr	125	18044	0.0010501604
			3)	_to	137	16535	9.623366E-4
			4)	_te	144	16026	9.327128E-4
			5)	_ti	326	8159	4.748536E-4
			6)	_tu	1183	1465	8.526296E-5
			7)	_té	1251	1281	7.455417E-5
			8)	_tí	2217	203	1.18145945E-5
		17)	_v	0	0	0.0
			1)	_ve	276	9115	5.3049275E-4
			2)	_vi	331	8088	4.707214E-4
			3)	_va	452	5873	3.4180845E-4
			4)	_vo	507	5186	3.0182506E-4
			5)	_ví	1354	1087	6.3263375E-5
			6)	_vu	1570	714	4.1554784E-5
		18)	_f	0	0	0.0
			1)	_fu	281	8973	5.2222837E-4
			2)	_fi	320	8207	4.776472E-4
			3)	_fo	368	7323	4.261984E-4
			4)	_fa	460	5789	3.3691965E-4
			5)	_fr	685	3694	2.1499071E-4
			6)	_fe	831	2800	1.6295993E-4
			7)	_fl	1503	799	4.650178E-5
			8)	_fá	1852	394	2.293079E-5
		19)	_o	0	0	0.0
			1)	_ob	334	8010	4.661818E-4
			2)	_ot	427	6266	3.6468104E-4
			3)	_o_	493	5300	3.0845986E-4
			4)	_or	496	5256	3.0589907E-4
			5)	_op	549	4810	2.799419E-4
			6)	_oc	797	3022	1.7588033E-4
			7)	_of	1276	1227	7.141137E-5
			8)	_ol	1753	504	2.9332787E-5
			9)	_oí	2009	294	1.7110793E-5
		20)	_g	0	0	0.0
			1)	_gr	374	7192	4.1857423E-4
			2)	_ge	607	4252	2.474663E-4
			3)	_ga	757	3223	1.8757852E-4
			4)	_gu	1009	1977	1.1506135E-4
			5)	_go	1291	1207	7.024737E-5
			6)	_gl	1572	710	4.1321982E-5
		21)	_j	0	0	0.0
			1)	_ju	486	5355	3.1166087E-4
			2)	_jó	1705	555	3.2300984E-5
		22)	_b	0	0	0.0
			1)	_ba	602	4344	2.528207E-4
			2)	_bi	781	3073	1.7884852E-4
			3)	_bu	841	2754	1.6028273E-4
			4)	_be	1250	1283	7.467057E-5
			5)	_br	1307	1168	6.797757E-5
			6)	_bo	1495	811	4.720018E-5
			7)	_bá	1837	408	2.374559E-5
			8)	_bl	1921	347	2.0195392E-5
			9)	_b_	2114	240	1.3967994E-5
		23)	_é	0	0	0.0
			1)	_és	950	2225	1.2949495E-4
			2)	_éx	1689	570	3.3173987E-5
			3)	_él	1804	456	2.6539188E-5
			4)	_ét	1968	319	1.8565792E-5
		24)	_ú	0	0	0.0
			1)	_úl	961	2195	1.2774895E-4
			2)	_ún	1179	1479	8.6077765E-5
			3)	_út	1963	322	1.8740391E-5
		25)	_á	0	0	0.0
			1)	_ám	1010	1976	1.1500315E-4
			2)	_ár	2095	253	1.4724594E-5
		26)	_z	0	0	0.0
			1)	_zo	1332	1125	6.5474975E-5
		27)	_ó	0	0	0.0
			1)	_ór	1958	325	1.8914992E-5
		28)	_x	0	0	0.0
			1)	_xe	2173	216	1.2571195E-5
		29)	_í	0	0	0.0
			1)	_ín	2213	204	1.1872795E-5
	2)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	2	198512	0.011553394
			2)	osi	347	7680	4.469758E-4
			3)	ost	695	3622	2.1080031E-4
			4)	oso	713	3528	2.0532952E-4
			5)	osa	806	2985	1.7372692E-4
			6)	ose	1562	722	4.2020383E-5
			7)	osp	1931	341	1.9846191E-5
			8)	osq	2149	224	1.3036794E-5
		2)	or	0	0	0.0
			1)	or_	41	45674	0.0026582256
			2)	orm	128	17926	0.0010432927
			3)	ora	187	12869	7.489755E-4
			4)	ort	199	12058	7.017753E-4
			5)	ore	305	8423	4.902184E-4
			6)	ori	392	6681	3.8883404E-4
			7)	ord	575	4595	2.674289E-4
			8)	orq	766	3131	1.8222412E-4
			9)	orr	866	2626	1.5283313E-4
			10)	org	986	2066	1.2024115E-4
			11)	orí	1052	1846	1.07437154E-4
			12)	orc	1434	934	5.4358778E-5
			13)	orp	1564	720	4.1903982E-5
			14)	orz	1578	702	4.0856383E-5
			15)	orn	1672	589	3.4279787E-5
			16)	oro	1882	368	2.141759E-5
		3)	on	0	0	0.0
			1)	one	64	31875	0.0018551243
			2)	on_	78	27200	0.0015830393
			3)	ona	147	15975	9.297446E-4
			4)	ont	152	15670	9.119936E-4
			5)	ons	162	14796	8.611268E-4
			6)	ond	394	6659	3.8755362E-4
			7)	onc	441	6010	3.4978185E-4
			8)	ono	611	4229	2.461277E-4
			9)	onf	726	3448	2.0067352E-4
			10)	onv	863	2640	1.5364794E-4
			11)	onó	922	2336	1.3595514E-4
			12)	oni	1086	1766	1.0278115E-4
			13)	ong	1335	1114	6.483477E-5
			14)	onj	1372	1059	6.163377E-5
			15)	onu	1956	325	1.8914992E-5
		4)	om	0	0	0.0
			1)	omo	186	12894	7.5043045E-4
			2)	omp	266	9335	5.4329674E-4
			3)	ome	384	6931	4.0338404E-4
			4)	omu	620	4170	2.4269389E-4
			5)	omi	699	3589	2.088797E-4
			6)	omb	801	3014	1.7541472E-4
			7)	oma	1014	1967	1.1447935E-4
			8)	omú	1164	1539	8.956976E-5
			9)	omí	1424	954	5.5522774E-5
			10)	omá	2074	263	1.5306594E-5
			11)	omó	2222	200	1.1639995E-5
		5)	ob	0	0	0.0
			1)	obr	190	12692	7.386741E-4
			2)	obl	453	5866	3.4140106E-4
			3)	oba	780	3080	1.7925592E-4
			4)	obj	787	3049	1.7745173E-4
			5)	obs	907	2424	1.4107674E-4
			6)	obi	1369	1063	6.186657E-5
			7)	obt	1630	639	3.7189784E-5
			8)	obe	1864	379	2.2057791E-5
			9)	obv	2020	288	1.6761593E-5
		6)	od	0	0	0.0
			1)	odo	211	11435	6.655167E-4
			2)	oda	563	4673	2.7196849E-4
			3)	ode	639	4002	2.329163E-4
			4)	odu	649	3928	2.286095E-4
			5)	odr	955	2213	1.2879654E-4
			6)	odi	1087	1759	1.0237376E-4
			7)	odí	2146	226	1.3153194E-5
		7)	ot	0	0	0.0
			1)	otr	336	7921	4.61002E-4
			2)	ota	464	5673	3.3016846E-4
			3)	ote	798	3017	1.7558932E-4
			4)	oti	1223	1358	7.903556E-5
			5)	oto	1334	1115	6.489297E-5
		8)	oc	0	0	0.0
			1)	oci	342	7784	4.530286E-4
			2)	oce	469	5639	3.2818966E-4
			3)	ocu	600	4359	2.536937E-4
			4)	oca	736	3392	1.9741431E-4
			5)	oco	959	2200	1.2803994E-4
			6)	ocr	1047	1864	1.0848475E-4
			7)	och	1670	590	3.4337983E-5
			8)	oct	2113	240	1.3967994E-5
		9)	ol	0	0	0.0
			1)	olí	357	7510	4.3708182E-4
			2)	olu	495	5266	3.0648106E-4
			3)	ole	677	3751	2.1830811E-4
			4)	ola	702	3572	2.078903E-4
			5)	oll	729	3432	1.9974231E-4
			6)	oli	906	2436	1.4177513E-4
			7)	olo	1033	1905	1.10870955E-4
			8)	olv	1175	1496	8.7067165E-5
			9)	ol_	1208	1403	8.1654565E-5
			10)	oló	1580	701	4.0798182E-5
		10)	op	0	0	0.0
			1)	ope	369	7299	4.248016E-4
			2)	opu	516	5090	2.9623788E-4
			3)	opi	594	4448	2.5887348E-4
			4)	opo	673	3781	2.200541E-4
			5)	opt	992	2036	1.1849515E-4
			6)	opc	1677	585	3.4046985E-5
			7)	opa	1739	517	3.0089386E-5
			8)	opó	2221	200	1.1639995E-5
		11)	oy	0	0	0.0
			1)	oy_	593	4448	2.5887348E-4
			2)	oye	1073	1783	1.0377056E-4
			3)	oyo	1194	1422	8.2760365E-5
			4)	oya	1241	1305	7.5950964E-5
		12)	og	0	0	0.0
			1)	ogr	595	4412	2.567783E-4
			2)	ogí	1499	803	4.6734578E-5
			3)	oga	1517	786	4.574518E-5
			4)	ogo	1576	706	4.108918E-5
			5)	ogi	1755	503	2.9274588E-5
			6)	oge	1816	440	2.560799E-5
		13)	ov	0	0	0.0
			1)	ovi	1127	1637	9.527336E-5
			2)	ove	1255	1267	7.373937E-5
			3)	ova	1647	616	3.5851186E-5
			4)	ovo	1934	339	1.9729792E-5
		14)	oo	0	0	0.0
			1)	oop	1167	1532	8.9162364E-5
			2)	oor	1582	700	4.0739982E-5
		15)	of	0	0	0.0
			1)	ofe	1437	930	5.4125976E-5
			2)	ofr	1613	661	3.847018E-5
			3)	ofu	1673	589	3.4279787E-5
			4)	ofi	1708	553	3.2184587E-5
		16)	oh	0	0	0.0
			1)	ohe	1469	854	4.970278E-5
			2)	ohi	1682	580	3.3755987E-5
		17)	oq	0	0	0.0
			1)	oqu	1521	778	4.527958E-5
		18)	oa	0	0	0.0
			1)	oam	1546	749	4.3591783E-5
		19)	ox	0	0	0.0
			1)	oxi	1847	401	2.333819E-5
		20)	oi	0	0	0.0
			1)	oin	1992	304	1.7692792E-5
		21)	oj	0	0	0.0
			1)	ojo	2029	284	1.6528793E-5
			2)	oja	2127	233	1.3560594E-5
		22)	oz	0	0	0.0
			1)	ozc	2053	277	1.6121394E-5
			2)	oz_	2177	215	1.25129945E-5
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	195360	0.011369947
			2)	del	60	33364	0.0019417839
			3)	des	94	24201	0.0014084976
			4)	deb	143	16041	9.335858E-4
			5)	der	168	14000	8.147996E-4
			6)	dec	239	10265	5.9742277E-4
			7)	den	247	10138	5.900313E-4
			8)	dem	309	8381	4.87774E-4
			9)	def	900	2456	1.4293914E-4
			10)	det	973	2152	1.2524634E-4
			11)	dep	1071	1787	1.0400335E-4
			12)	dej	1264	1246	7.251717E-5
			13)	dea	1410	984	5.7268775E-5
			14)	ded	1620	652	3.7946385E-5
			15)	dez	1636	635	3.6956983E-5
			16)	deu	2047	279	1.6237793E-5
			17)	dev	2088	256	1.4899194E-5
			18)	deo	2150	224	1.3036794E-5
		2)	do	0	0	0.0
			1)	do_	26	67392	0.003922213
			2)	dos	100	21871	0.0012728916
			3)	dor	535	4925	2.8663487E-4
			4)	dop	936	2289	1.3321974E-4
			5)	don	1195	1421	8.2702165E-5
			6)	doc	1422	958	5.5755576E-5
			7)	dol	1746	511	2.9740188E-5
			8)	dom	1915	351	2.0428191E-5
			9)	dot	1998	300	1.7459992E-5
			10)	doy	2124	234	1.3618794E-5
		3)	da	0	0	0.0
			1)	dad	71	30218	0.0017586868
			2)	da_	86	25260	0.0014701313
			3)	das	172	13879	8.0775743E-4
			4)	dar	479	5456	3.1753906E-4
			5)	dam	573	4598	2.676035E-4
			6)	dan	610	4236	2.4653508E-4
			7)	dat	1198	1415	8.235296E-5
			8)	dac	1376	1054	6.134278E-5
			9)	dav	1568	716	4.167118E-5
			10)	dal	1850	395	2.298899E-5
			11)	dañ	1881	369	2.1475791E-5
			12)	dap	1926	345	2.0078991E-5
			13)	dab	2043	281	1.6354194E-5
		4)	di	0	0	0.0
			1)	dic	212	11198	6.517233E-4
			2)	dis	370	7288	4.241614E-4
			3)	did	417	6352	3.6968623E-4
			4)	dir	422	6305	3.6695084E-4
			5)	dif	582	4523	2.632385E-4
			6)	dio	588	4493	2.6149247E-4
			7)	dia	658	3854	2.243027E-4
			8)	die	832	2789	1.6231973E-4
			9)	dim	915	2383	1.3869054E-4
			10)	din	1015	1964	1.1430475E-4
			11)	dip	1123	1653	9.620456E-5
			12)	div	1181	1466	8.532116E-5
			13)	dig	1364	1072	6.2390376E-5
			14)	dit	1403	996	5.7967176E-5
			15)	diá	1642	623	3.6258585E-5
			16)	dib	1873	372	2.165039E-5
			17)	dij	1929	342	1.9904392E-5
			18)	dió	1971	317	1.8449393E-5
		5)	du	0	0	0.0
			1)	duc	428	6238	3.6305145E-4
			2)	dur	947	2230	1.2978594E-4
			3)	dud	1290	1207	7.024737E-5
			4)	dus	1367	1068	6.2157575E-5
			5)	duo	1675	588	3.4221586E-5
			6)	dua	1840	407	2.368739E-5
			7)	duz	2037	283	1.6470593E-5
		6)	dí	0	0	0.0
			1)	día	930	2317	1.3484934E-4
		7)	dr	0	0	0.0
			1)	drí	1026	1926	1.1209315E-4
			2)	drá	1136	1608	9.358556E-5
			3)	dre	1616	660	3.8411985E-5
			4)	dra	1962	322	1.8740391E-5
			5)	dro	2052	278	1.6179592E-5
		8)	dm	0	0	0.0
			1)	dmi	1281	1219	7.094577E-5
		9)	dh	0	0	0.0
			1)	dhe	1654	606	3.5269186E-5
		10)	dó	0	0	0.0
			1)	dón	1925	345	2.0078991E-5
		11)	dq	0	0	0.0
			1)	dqu	2081	257	1.4957393E-5
	4)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	la_	5	127899	0.0074437186
			2)	las	49	40290	0.002344877
			3)	lar	198	12070	7.024737E-4
			4)	lac	386	6857	3.9907722E-4
			5)	lan	439	6107	3.5542724E-4
			6)	lam	509	5176	3.0124307E-4
			7)	lad	693	3648	2.123135E-4
			8)	lab	700	3581	2.0841412E-4
			9)	lat	727	3446	2.0055712E-4
			10)	laz	1153	1564	9.102476E-5
			11)	lav	1907	354	2.060279E-5
			12)	lau	2097	252	1.4666393E-5
		2)	lo	0	0	0.0
			1)	los	32	58173	0.0033856672
			2)	lo_	70	30274	0.001761946
			3)	log	859	2645	1.5393893E-4
			4)	lon	1106	1699	9.8881756E-5
			5)	lor	1137	1607	9.352736E-5
			6)	loc	1355	1085	6.3146974E-5
			7)	lob	1559	723	4.2078584E-5
			8)	lot	1646	618	3.5967583E-5
			9)	lom	1989	305	1.7750992E-5
			10)	loq	2159	221	1.2862194E-5
		3)	le	0	0	0.0
			1)	les	106	20743	0.001207242
			2)	le_	241	10241	5.9602596E-4
			3)	leg	360	7470	4.347538E-4
			4)	lem	413	6380	3.7131584E-4
			5)	lec	557	4718	2.7458748E-4
			6)	len	712	3535	2.0573691E-4
			7)	lev	905	2437	1.4183334E-4
			8)	leo	1130	1626	9.463316E-5
			9)	lej	1396	1010	5.8781974E-5
			10)	let	1429	946	5.5057175E-5
			11)	lea	1444	918	5.342758E-5
			12)	leb	1455	901	5.2438176E-5
			13)	lex	1516	787	4.580338E-5
			14)	ler	1522	773	4.498858E-5
			15)	lez	1738	519	3.0205787E-5
			16)	ley	1812	445	2.589899E-5
		4)	li	0	0	0.0
			1)	lic	251	9896	5.7594693E-4
			2)	lid	271	9250	5.383498E-4
			3)	liz	405	6483	3.7731044E-4
			4)	lib	717	3505	2.0399092E-4
			5)	lia	782	3072	1.7879032E-4
			6)	lim	793	3035	1.7663692E-4
			7)	lig	843	2750	1.6004994E-4
			8)	lit	1005	1989	1.1575975E-4
			9)	lis	1112	1686	9.812516E-5
			10)	lio	1464	872	5.075038E-5
			11)	lin	1525	771	4.487218E-5
			12)	lif	1664	596	3.4687186E-5
			13)	lir	1695	563	3.2766588E-5
			14)	lie	1823	426	2.479319E-5
			15)	liq	2001	299	1.7401793E-5
		5)	ll	0	0	0.0
			1)	llo	321	8203	4.774144E-4
			2)	lla	616	4192	2.439743E-4
			3)	lle	666	3801	2.212181E-4
			4)	llí	1845	402	2.339639E-5
			5)	llá	1899	358	2.083559E-5
		6)	lí	0	0	0.0
			1)	lít	361	7460	4.3417182E-4
			2)	lín	1694	563	3.2766588E-5
			3)	lím	1798	460	2.6771988E-5
			4)	lí_	1801	459	2.671379E-5
			5)	líc	2167	218	1.2687595E-5
		7)	lm	0	0	0.0
			1)	lme	416	6355	3.6986085E-4
		8)	lu	0	0	0.0
			1)	luc	512	5125	2.9827488E-4
			2)	lug	696	3620	2.1068391E-4
			3)	lus	873	2570	1.4957394E-4
			4)	lui	1191	1444	8.404077E-5
			5)	lud	1340	1104	6.4252774E-5
			6)	lut	1494	812	4.7258378E-5
			7)	luy	1524	771	4.487218E-5
			8)	lun	1531	762	4.434838E-5
			9)	lue	1537	756	4.399918E-5
			10)	lua	1547	747	4.3475382E-5
			11)	luz	2158	221	1.2862194E-5
			12)	lum	2196	209	1.2163795E-5
		9)	lt	0	0	0.0
			1)	lta	515	5102	2.9693628E-4
			2)	lti	805	2988	1.7390153E-4
			3)	ltu	1219	1374	7.996677E-5
			4)	lto	1239	1314	7.647477E-5
			5)	lte	1773	481	2.7994189E-5
		10)	lg	0	0	0.0
			1)	lgu	653	3903	2.2715451E-4
			2)	lgo	1234	1331	7.746417E-5
			3)	lgú	1937	337	1.9613391E-5
			4)	lga	2045	280	1.6295993E-5
		11)	lq	0	0	0.0
			1)	lqu	1279	1222	7.112037E-5
		12)	lc	0	0	0.0
			1)	lca	1310	1159	6.745377E-5
		13)	lv	0	0	0.0
			1)	lve	1348	1091	6.3496176E-5
			2)	lvi	1711	549	3.1951786E-5
			3)	lva	1782	474	2.7586788E-5
		14)	ló	0	0	0.0
			1)	lóg	1398	1005	5.8490976E-5
		15)	ld	0	0	0.0
			1)	lda	1400	1001	5.8258174E-5
			2)	lde	2183	212	1.2338394E-5
			3)	ldo	2214	203	1.18145945E-5
		16)	lá	0	0	0.0
			1)	lá_	1862	381	2.217419E-5
		17)	ls	0	0	0.0
			1)	lsa	1897	359	2.089379E-5
			2)	lso	2038	282	1.6412392E-5
		18)	lp	0	0	0.0
			1)	lpa	2108	244	1.4200794E-5
	5)	e	0	0	0.0
		1)	es	0	0	0.0
			1)	es_	6	118055	0.006870798
			2)	est	17	79616	0.0046336493
			3)	esp	117	18636	0.0010846148
			4)	esa	142	16097	9.3684497E-4
			5)	ese	165	14619	8.5082545E-4
			6)	esi	284	8935	5.2001677E-4
			7)	eso	291	8848	5.149534E-4
			8)	esc	571	4610	2.683019E-4
			9)	esu	587	4495	2.616089E-4
			10)	esd	834	2779	1.6173773E-4
			11)	esf	1166	1533	8.9220564E-5
			12)	esg	1218	1380	8.0315964E-5
			13)	esq	1827	423	2.461859E-5
			14)	esv	2224	200	1.1639995E-5
		2)	en	0	0	0.0
			1)	en_	12	104754	0.00609668
			2)	ent	16	90630	0.0052746637
			3)	enc	102	21517	0.0012522888
			4)	ene	146	15981	9.300938E-4
			5)	end	156	15332	8.92322E-4
			6)	ens	430	6184	3.5990865E-4
			7)	eno	520	5039	2.9326967E-4
			8)	eni	579	4554	2.6504268E-4
			9)	ena	599	4362	2.538683E-4
			10)	enm	804	3000	1.7459992E-4
			11)	eng	860	2645	1.5393893E-4
			12)	enf	1343	1102	6.413637E-5
			13)	enu	1465	872	5.075038E-5
			14)	env	1600	679	3.951778E-5
			15)	enz	1619	653	3.8004582E-5
			16)	ení	1900	358	2.083559E-5
			17)	ené	1986	306	1.7809192E-5
			18)	enó	2087	256	1.4899194E-5
		3)	el	0	0	0.0
			1)	el_	13	103440	0.0060202056
			2)	ela	379	7133	4.151404E-4
			3)	ele	429	6210	3.6142184E-4
			4)	ell	501	5229	3.0432767E-4
			5)	eli	682	3705	2.156309E-4
			6)	elo	1282	1218	7.088757E-5
			7)	elv	1880	369	2.1475791E-5
			8)	elt	1993	303	1.7634593E-5
		4)	er	0	0	0.0
			1)	er_	82	25957	0.0015106967
			2)	era	90	24641	0.0014341056
			3)	ero	126	17969	0.0010457954
			4)	ere	150	15798	9.194432E-4
			5)	eri	225	10694	6.2239054E-4
			6)	ert	341	7786	4.53145E-4
			7)	erc	354	7521	4.3772202E-4
			8)	ers	371	7254	4.221826E-4
			9)	erv	458	5804	3.3779265E-4
			10)	err	488	5338	3.1067146E-4
			11)	erd	506	5186	3.0182506E-4
			12)	erm	508	5180	3.0147587E-4
			13)	erí	543	4854	2.8250267E-4
			14)	ern	574	4597	2.6754529E-4
			15)	erá	880	2527	1.4707133E-4
			16)	erz	1114	1679	9.7717755E-5
			17)	erg	1174	1502	8.741636E-5
			18)	erl	1199	1414	8.229476E-5
			19)	eré	1445	918	5.342758E-5
			20)	erf	1591	690	4.0157982E-5
			21)	erp	1674	588	3.4221586E-5
			22)	erj	1908	354	2.060279E-5
		5)	ec	0	0	0.0
			1)	ect	123	18256	0.0010624988
			2)	eci	134	16832	9.79622E-4
			3)	ece	192	12447	7.2441506E-4
			4)	ech	253	9822	5.7164015E-4
			5)	eco	345	7704	4.483726E-4
			6)	ecu	465	5668	3.2987745E-4
			7)	ecc	784	3067	1.7849932E-4
			8)	ecl	1232	1337	7.781337E-5
			9)	eca	1280	1220	7.100397E-5
			10)	ecí	1460	881	5.127418E-5
			11)	ecn	1581	701	4.0798182E-5
			12)	ecr	2181	214	1.2454795E-5
		6)	em	0	0	0.0
			1)	emo	127	17943	0.0010442821
			2)	emp	217	11070	6.442737E-4
			3)	ema	257	9697	5.643652E-4
			4)	emb	307	8396	4.8864697E-4
			5)	eme	450	5894	3.4303064E-4
			6)	emá	814	2923	1.7011852E-4
			7)	emi	1237	1321	7.688217E-5
			8)	emu	1893	361	2.1010192E-5
		7)	ed	0	0	0.0
			1)	edi	184	13014	7.574145E-4
			2)	ede	313	8348	4.8585338E-4
			3)	eda	434	6147	3.5775526E-4
			4)	edu	1008	1977	1.1506135E-4
			5)	ed_	1029	1920	1.1174395E-4
			6)	edo	1204	1408	8.194557E-5
		8)	eg	0	0	0.0
			1)	egu	207	11517	6.702891E-4
			2)	egi	455	5850	3.4046985E-4
			3)	ega	484	5411	3.1492006E-4
			4)	ego	846	2733	1.5906052E-4
			5)	egr	1094	1736	1.01035155E-4
			6)	egl	1099	1728	1.0056956E-4
			7)	egú	1528	768	4.469758E-5
			8)	ege	1715	545	3.1718988E-5
			9)	egí	1994	303	1.7634593E-5
		9)	eb	0	0	0.0
			1)	ebe	221	10899	6.3432154E-4
			2)	eba	553	4771	2.7767208E-4
			3)	ebr	1302	1180	6.867597E-5
			4)	ebi	1363	1073	6.244858E-5
			5)	ebl	1506	798	4.644358E-5
			6)	ebo	1822	430	2.5025989E-5
		10)	eñ	0	0	0.0
			1)	eño	252	9863	5.740264E-4
			2)	eña	892	2493	1.4509253E-4
		11)	eo	0	0	0.0
			1)	eo_	372	7219	4.2014563E-4
			2)	eos	1124	1652	9.614636E-5
			3)	eoc	1188	1453	8.456456E-5
			4)	eor	1943	332	1.9322391E-5
		12)	eu	0	0	0.0
			1)	eur	396	6607	3.8452723E-4
			2)	eun	1512	790	4.597798E-5
			3)	eud	2013	292	1.6994392E-5
		13)	ea	0	0	0.0
