Spanish	4	9296843	4827
				5)	_da_	3485	402	2.339639E-5
				6)	_dañ	3635	368	2.141759E-5
			7)	_dó	0	0	0.0
				1)	_dón	4508	235	1.3676994E-5
			8)	_dr	0	0	0.0
				1)	_dra	4811	201	1.1698195E-5
		2)	_l	0	0	0.0
			1)	_la	0	0	0.0
				1)	_la_	2	123918	0.0072120246
				2)	_las	17	37589	0.0021876788
				3)	_lar	1888	1065	6.198297E-5
				4)	_lam	2295	816	4.749118E-5
				5)	_lab	2342	800	4.655998E-5
				6)	_lad	2705	642	3.7364385E-5
				7)	_lan	4810	201	1.1698195E-5
			2)	_lo	0	0	0.0
				1)	_los	11	54168	0.0031525763
				2)	_lo_	77	13643	7.940223E-4
				3)	_log	1959	1021	5.9422175E-5
				4)	_loc	2709	640	3.7247984E-5
			3)	_lu	0	0	0.0
				1)	_lug	509	3619	2.1062572E-4
				2)	_luc	1551	1363	7.9326564E-5
				3)	_lue	2861	581	3.3814187E-5
				4)	_luz	4780	204	1.1872795E-5
			4)	_ll	0	0	0.0
				1)	_lle	613	3143	1.8292252E-4
				2)	_lla	1957	1023	5.9538575E-5
			5)	_li	0	0	0.0
				1)	_lib	768	2656	1.5457913E-4
				2)	_lim	1790	1143	6.6522574E-5
				3)	_lis	3315	444	2.5840789E-5
			6)	_le	0	0	0.0
				1)	_leg	852	2453	1.4276453E-4
				2)	_le_	1198	1819	1.0586575E-4
				3)	_les	1620	1292	7.5194366E-5
				4)	_lec	2824	595	3.4628985E-5
				5)	_len	3246	463	2.6946589E-5
				6)	_ley	3312	445	2.589899E-5
				7)	_lej	4228	275	1.6004993E-5
			7)	_lí	0	0	0.0
				1)	_lín	2960	550	3.2009986E-5
				2)	_lím	3411	421	2.450219E-5
			8)	_ló	0	0	0.0
				1)	_lóg	4120	288	1.6761593E-5
		3)	_q	0	0	0.0
			1)	_qu	0	0	0.0
				1)	_que	4	102961	0.005992328
				2)	_qui	166	7782	4.529122E-4
				3)	_qué	964	2208	1.2850555E-4
		4)	_e	0	0	0.0
			1)	_en	0	0	0.0
				1)	_en_	5	82378	0.0047943974
				2)	_ent	167	7760	4.5163181E-4
				3)	_enm	667	2980	1.7343592E-4
				4)	_enc	721	2833	1.6488053E-4
				5)	_enf	1847	1091	6.3496176E-5
				6)	_ene	1981	1005	5.8490976E-5
				7)	_eno	2999	539	3.1369786E-5
				8)	_env	3047	525	3.0554987E-5
				9)	_ens	4085	295	1.7168992E-5
			2)	_el	0	0	0.0
				1)	_el_	7	69719	0.004057644
				2)	_ell	414	4161	2.4217009E-4
				3)	_ele	777	2635	1.5335693E-4
				4)	_ela	2441	762	4.434838E-5
				5)	_eli	3031	530	3.0845986E-5
			3)	_es	0	0	0.0
				1)	_est	12	48283	0.0028100694
				2)	_es_	40	23087	0.0013436629
				3)	_esp	195	6936	4.0367502E-4
				4)	_ese	623	3121	1.8164213E-4
				5)	_eso	723	2829	1.6464773E-4
				6)	_esa	783	2618	1.5236753E-4
				7)	_esc	839	2478	1.4421954E-4
				8)	_esf	1518	1395	8.118896E-5
			4)	_eu	0	0	0.0
				1)	_eur	219	6353	3.6974443E-4
			5)	_ex	0	0	0.0
				1)	_exp	348	4738	2.757515E-4
				2)	_exi	405	4240	2.467679E-4
				3)	_ext	809	2561	1.4905013E-4
				4)	_exc	991	2152	1.2524634E-4
				5)	_exa	1632	1283	7.467057E-5
			6)	_em	0	0	0.0
				1)	_emp	373	4522	2.631803E-4
				2)	_emb	807	2566	1.4934114E-4
				3)	_emi	2858	582	3.3872384E-5
			7)	_ej	0	0	0.0
				1)	_eje	531	3467	2.0177932E-4
			8)	_ec	0	0	0.0
				1)	_eco	550	3391	1.9735612E-4
			9)	_ef	0	0	0.0
				1)	_efe	1031	2087	1.21463345E-4
				2)	_efi	1601	1306	7.6009164E-5
			10)	_ev	0	0	0.0
				1)	_evi	1323	1638	9.533156E-5
				2)	_eva	2440	762	4.434838E-5
				3)	_evo	3289	451	2.6248188E-5
			11)	_eq	0	0	0.0
				1)	_equ	1675	1241	7.222617E-5
			12)	_er	0	0	0.0
				1)	_era	2214	868	5.0517578E-5
				2)	_err	3241	464	2.7004788E-5
			13)	_ed	0	0	0.0
				1)	_edu	2915	564	3.2824784E-5
			14)	_et	0	0	0.0
				1)	_eti	3860	328	1.9089592E-5
				2)	_etc	4320	260	1.5131994E-5
		5)	_c	0	0	0.0
			1)	_co	0	0	0.0
				1)	_con	8	62541	0.0036398845
				2)	_com	26	30651	0.0017838874
				3)	_col	567	3348	1.9485352E-4
				4)	_cor	726	2802	1.6307633E-4
				5)	_cos	851	2454	1.4282274E-4
				6)	_coo	957	2227	1.2961135E-4
				7)	_coh	2302	813	4.731658E-5
				8)	_coi	4130	287	1.6703392E-5
				9)	_cod	4618	224	1.3036794E-5
			2)	_cu	0	0	0.0
				1)	_cua	178	7458	4.340554E-4
				2)	_cue	251	5811	3.3820004E-4
				3)	_cul	1580	1328	7.7289566E-5
				4)	_cum	1672	1243	7.234257E-5
				5)	_cuá	2326	806	4.690918E-5
				6)	_cuy	2378	784	4.562878E-5
				7)	_cur	3768	345	2.0078991E-5
				8)	_cuo	4198	279	1.6237793E-5
				9)	_cub	4341	257	1.4957393E-5
				10)	_cui	4639	221	1.2862194E-5
			3)	_cr	0	0	0.0
				1)	_cre	208	6525	3.7975484E-4
				2)	_cri	1278	1691	9.841616E-5
				3)	_crí	2887	575	3.3464985E-5
				4)	_cré	3952	314	1.8274792E-5
				5)	_cru	4306	262	1.52483935E-5
			4)	_ca	0	0	0.0
				1)	_cas	428	4025	2.342549E-4
				2)	_car	561	3361	1.9561012E-4
				3)	_cam	739	2772	1.6133033E-4
				4)	_cad	1110	1952	1.1360635E-4
				5)	_cap	1207	1808	1.05225554E-4
				6)	_cal	1375	1567	9.119936E-5
				7)	_cab	1474	1445	8.409897E-5
				8)	_can	1738	1188	6.914157E-5
				9)	_cau	2060	952	5.5406377E-5
				10)	_cat	2343	800	4.655998E-5
			5)	_cl	0	0	0.0
				1)	_cla	587	3260	1.8973192E-4
				2)	_cli	4369	254	1.4782793E-5
			6)	_ci	0	0	0.0
				1)	_cie	781	2622	1.5260033E-4
				2)	_ciu	856	2442	1.4212434E-4
				3)	_cir	2181	880	5.121598E-5
				4)	_civ	2689	648	3.7713584E-5
				5)	_cin	2863	581	3.3814187E-5
				6)	_cit	3538	393	2.287259E-5
				7)	_cif	4161	283	1.6470593E-5
			7)	_ce	0	0	0.0
				1)	_cer	1673	1243	7.234257E-5
				2)	_cen	1791	1143	6.6522574E-5
				3)	_cel	2086	938	5.4591575E-5
			8)	_có	0	0	0.0
				1)	_cóm	1930	1039	6.0469774E-5
			9)	_ch	0	0	0.0
				1)	_cho	4106	292	1.6994392E-5
		6)	_p	0	0	0.0
			1)	_pa	0	0	0.0
				1)	_par	19	35122	0.0020440996
				2)	_paí	212	6471	3.7661204E-4
				3)	_pas	633	3069	1.7861572E-4
				4)	_pal	1517	1396	8.124716E-5
				5)	_pap	1859	1086	6.3205174E-5
				6)	_paz	2139	904	5.2612777E-5
				7)	_pag	2287	817	4.754938E-5
				8)	_pat	2850	586	3.4105185E-5
				9)	_pac	3742	349	2.031179E-5
			2)	_pr	0	0	0.0
				1)	_pro	22	31589	0.001838479
				2)	_pre	52	18482	0.001075652
				3)	_pri	153	8353	4.861444E-4
				4)	_pró	1776	1150	6.692997E-5
				5)	_prá	1877	1073	6.244858E-5
				6)	_pru	2704	642	3.7364385E-5
			3)	_po	0	0	0.0
				1)	_por	23	31304	0.001821892
				2)	_pol	163	7944	4.623406E-4
				3)	_pos	214	6419	3.7358564E-4
				4)	_pod	237	5976	3.4780306E-4
				5)	_pon	569	3333	1.9398052E-4
				6)	_pob	1367	1582	9.207236E-5
				7)	_poc	1670	1243	7.234257E-5
				8)	_pot	3528	395	2.298899E-5
			4)	_pe	0	0	0.0
				1)	_per	59	16540	9.626276E-4
				2)	_pes	924	2291	1.3333614E-4
				3)	_pen	1173	1871	1.08892156E-4
				4)	_ped	2078	943	5.4882577E-5
				5)	_pel	2124	913	5.3136577E-5
				6)	_peq	2186	878	5.1099578E-5
				7)	_pet	2773	617	3.5909383E-5
			5)	_pu	0	0	0.0
				1)	_pue	100	11339	6.5992953E-4
				2)	_pun	684	2924	1.7017673E-4
				3)	_pud	3513	398	2.316359E-5
				4)	_pub	3780	342	1.9904392E-5
			6)	_pl	0	0	0.0
				1)	_pla	404	4241	2.468261E-4
				2)	_ple	2067	947	5.5115375E-5
			7)	_pú	0	0	0.0
				1)	_púb	1230	1764	1.0266476E-4
			8)	_pi	0	0	0.0
				1)	_pie	1872	1076	6.262317E-5
				2)	_pid	2368	788	4.586158E-5
				3)	_pil	4495	238	1.3851594E-5
		7)	_s	0	0	0.0
			1)	_se	0	0	0.0
				1)	_se_	20	32831	0.0019107633
				2)	_señ	110	10514	6.1191455E-4
				3)	_ser	117	10045	5.8461877E-4
				4)	_seg	196	6861	3.9931003E-4
				5)	_sen	664	2984	1.7366873E-4
				6)	_sea	730	2791	1.6243613E-4
				7)	_sec	864	2423	1.4101854E-4
				8)	_sem	1884	1069	6.2215775E-5
				9)	_ses	2333	803	4.6734578E-5
				10)	_sep	2831	592	3.4454384E-5
				11)	_sex	3820	335	1.949699E-5
				12)	_sei	4368	254	1.4782793E-5
			2)	_so	0	0	0.0
				1)	_sob	97	11681	6.7983393E-4
				2)	_son	390	4399	2.5602168E-4
				3)	_soc	413	4164	2.423447E-4
				4)	_sol	473	3808	2.2162551E-4
				5)	_som	2153	893	5.1972576E-5
				6)	_sos	2746	628	3.6549583E-5
				7)	_soy	3733	350	2.0369991E-5
				8)	_sor	4268	268	1.5597594E-5
			3)	_su	0	0	0.0
				1)	_su_	107	10607	6.173271E-4
				2)	_sus	233	6120	3.5618385E-4
				3)	_sup	774	2638	1.5353154E-4
				4)	_sub	1081	1994	1.1605075E-4
				5)	_suf	1714	1207	7.024737E-5
				6)	_sum	2364	790	4.597798E-5
				7)	_sue	2507	725	4.219498E-5
				8)	_suc	2940	556	3.2359185E-5
				9)	_sur	3121	499	2.9041788E-5
				10)	_sug	3987	307	1.7867393E-5
			4)	_si	0	0	0.0
				1)	_sin	159	8018	4.666474E-4
				2)	_si_	247	5847	3.4029526E-4
				3)	_sig	639	3062	1.7820833E-4
				4)	_sit	678	2958	1.7215553E-4
				5)	_sid	908	2335	1.3589695E-4
				6)	_sis	922	2295	1.3356894E-4
				7)	_sie	1000	2130	1.2396595E-4
				8)	_sim	1852	1089	6.3379775E-5
				9)	_sir	4214	277	1.6121394E-5
				10)	_siq	4638	221	1.2862194E-5
				11)	_sil	4751	207	1.2047395E-5
			5)	_só	0	0	0.0
				1)	_sól	534	3460	2.013719E-4
			6)	_sa	0	0	0.0
				1)	_sab	972	2192	1.2757434E-4
				2)	_sal	1098	1967	1.1447935E-4
				3)	_sat	2033	970	5.6453977E-5
				4)	_san	2331	804	4.679278E-5
				5)	_sac	3501	400	2.327999E-5
			7)	_sí	0	0	0.0
				1)	_sí_	1994	998	5.8083577E-5
			8)	_sé	0	0	0.0
				1)	_sé_	3525	396	2.304719E-5
		8)	_n	0	0	0.0
			1)	_no	0	0	0.0
				1)	_no_	31	27050	0.0015743093
				2)	_nos	224	6239	3.6310963E-4
				3)	_nor	1005	2126	1.2373315E-4
				4)	_nom	1239	1746	1.0161716E-4
				5)	_not	2621	674	3.9226783E-5
				6)	_noc	3560	388	2.2581591E-5
				7)	_nov	4295	264	1.5364792E-5
			2)	_nu	0	0	0.0
				1)	_nue	98	11563	6.729663E-4
				2)	_num	3574	383	2.2290591E-5
				3)	_nun	3602	375	2.182499E-5
				4)	_nuc	3723	351	2.0428191E-5
			3)	_ne	0	0	0.0
				1)	_nec	286	5306	3.0880907E-4
				2)	_neg	1168	1875	1.0912495E-4
			4)	_na	0	0	0.0
				1)	_nac	978	2178	1.2675955E-4
				2)	_nat	1540	1371	7.979217E-5
				3)	_nad	1721	1202	6.995637E-5
			5)	_ni	0	0	0.0
				1)	_ni_	1357	1589	9.247976E-5
				2)	_niv	1366	1583	9.213056E-5
				3)	_nin	1374	1569	9.1315764E-5
				4)	_niñ	2538	710	4.1321982E-5
			6)	_nú	0	0	0.0
				1)	_núm	2338	801	4.661818E-5
		9)	_u	0	0	0.0
			1)	_un	0	0	0.0
				1)	_una	33	25940	0.0015097073
				2)	_un_	37	24122	0.0014038997
				3)	_uno	936	2268	1.3199754E-4
				4)	_uni	1964	1017	5.9189373E-5
			2)	_us	0	0	0.0
				1)	_ust	1011	2110	1.2280195E-4
				2)	_uso	2840	590	3.4337983E-5
				3)	_usu	4659	218	1.2687595E-5
			3)	_ut	0	0	0.0
				1)	_uti	1417	1522	8.858036E-5
			4)	_ur	0	0	0.0
				1)	_urg	2571	695	4.0448984E-5
		10)	_r	0	0	0.0
			1)	_re	0	0	0.0
				1)	_res	61	16121	9.382418E-4
				2)	_rec	151	8479	4.9347756E-4
				3)	_ref	267	5561	3.2365005E-4
				4)	_rea	292	5204	3.0287268E-4
				5)	_reg	297	5161	3.0037007E-4
				6)	_rel	312	4957	2.8849728E-4
				7)	_rep	610	3156	1.8367912E-4
				8)	_red	923	2291	1.3333614E-4
				9)	_ret	1436	1501	8.735816E-5
				10)	_rev	1820	1114	6.483477E-5
				11)	_ren	2203	872	5.075038E-5
				12)	_reu	2310	811	4.720018E-5
				13)	_req	2484	739	4.3009783E-5
				14)	_rei	3404	423	2.461859E-5
				15)	_rem	3683	358	2.083559E-5
				16)	_ree	4521	233	1.3560594E-5
			2)	_ra	0	0	0.0
				1)	_raz	1190	1835	1.0679696E-4
				2)	_rac	2677	650	3.7829985E-5
				3)	_rad	3305	448	2.6073589E-5
				4)	_rat	4105	292	1.6994392E-5
				5)	_rap	4564	229	1.33277945E-5
			3)	_ri	0	0	0.0
				1)	_rie	2115	919	5.3485775E-5
				2)	_rig	3888	323	1.8798592E-5
			4)	_rá	0	0	0.0
				1)	_ráp	2283	821	4.7782178E-5
			5)	_ré	0	0	0.0
				1)	_rég	3403	423	2.461859E-5
			6)	_ru	0	0	0.0
				1)	_rur	3839	332	1.9322391E-5
				2)	_rue	4682	216	1.2571195E-5
				3)	_rui	4827	200	1.1639995E-5
		11)	_a	0	0	0.0
			1)	_al	0	0	0.0
				1)	_al_	64	15407	8.9668704E-4
				2)	_alg	265	5578	3.2463946E-4
				3)	_alt	1707	1212	7.053837E-5
				4)	_alc	1708	1212	7.053837E-5
				5)	_ali	1949	1027	5.9771373E-5
				6)	_ale	2140	904	5.2612777E-5
				7)	_all	2383	782	4.551238E-5
			2)	_ac	0	0	0.0
				1)	_act	305	5049	2.9385168E-4
				2)	_acu	564	3357	1.9537732E-4
				3)	_ace	770	2649	1.5417174E-4
				4)	_acc	778	2633	1.5324053E-4
				5)	_aco	1418	1522	8.858036E-5
				6)	_aca	1731	1194	6.949077E-5
				7)	_acl	3543	391	2.275619E-5
			3)	_an	0	0	0.0
				1)	_ant	327	4832	2.8122228E-4
				2)	_anu	2513	721	4.1962183E-5
				3)	_ani	2785	609	3.5443783E-5
				4)	_ana	3651	365	2.1242991E-5
				5)	_aná	3809	337	1.9613391E-5
			4)	_añ	0	0	0.0
				1)	_año	400	4308	2.5072548E-4
				2)	_aña	3032	530	3.0845986E-5
			5)	_ap	0	0	0.0
				1)	_apr	521	3546	2.0637711E-4
				2)	_apo	538	3454	2.0102272E-4
				3)	_apl	625	3115	1.8129293E-4
				4)	_apa	1846	1094	6.367077E-5
				5)	_ape	3247	463	2.6946589E-5
			6)	_ah	0	0	0.0
				1)	_aho	653	3033	1.7652052E-4
				2)	_ahí	3698	355	2.0660991E-5
			7)	_as	0	0	0.0
				1)	_así	674	2970	1.7285392E-4
				2)	_asu	800	2573	1.4974854E-4
				3)	_asi	1052	2051	1.19368146E-4
				4)	_asp	1504	1415	8.235296E-5
				5)	_ase	2112	921	5.3602176E-5
				6)	_aso	2710	640	3.7247984E-5
			8)	_aq	0	0	0.0
				1)	_aqu	702	2879	1.6755772E-4
			9)	_ad	0	0	0.0
				1)	_ade	714	2852	1.6598633E-4
				2)	_ado	941	2256	1.3129914E-4
				3)	_adm	1848	1091	6.3496176E-5
				4)	_adh	2789	607	3.5327386E-5
				5)	_adi	3005	536	3.1195188E-5
				6)	_ada	3792	340	1.978799E-5
				7)	_adq	4349	256	1.4899194E-5
				8)	_adv	4719	212	1.2338394E-5
			10)	_ag	0	0	0.0
				1)	_agr	733	2782	1.6191234E-4
				2)	_agu	2192	876	5.0983177E-5
				3)	_age	3514	398	2.316359E-5
			11)	_ay	0	0	0.0
				1)	_ayu	755	2701	1.5719813E-4
				2)	_aye	3596	376	2.188319E-5
			12)	_au	0	0	0.0
				1)	_aut	919	2312	1.3455834E-4
				2)	_aun	1537	1374	7.996677E-5
				3)	_aum	1915	1049	6.1051775E-5
				4)	_aus	3072	516	3.0031188E-5
				5)	_aud	4445	244	1.4200794E-5
			13)	_am	0	0	0.0
				1)	_amp	961	2214	1.2885475E-4
				2)	_amb	1112	1945	1.1319895E-4
				3)	_ame	2738	630	3.6665984E-5
				4)	_ami	4499	237	1.3793394E-5
			14)	_at	0	0	0.0
				1)	_ate	1449	1479	8.6077765E-5
				2)	_atr	2768	618	3.5967583E-5
				3)	_ata	3962	311	1.8100192E-5
			15)	_ar	0	0	0.0
				1)	_art	1534	1378	8.019956E-5
				2)	_arm	2127	912	5.3078376E-5
				3)	_arr	3160	489	2.8459788E-5
				4)	_arg	3782	342	1.9904392E-5
			16)	_aú	0	0	0.0
				1)	_aún	1662	1251	7.2808165E-5
			17)	_ab	0	0	0.0
				1)	_abs	1801	1131	6.582417E-5
				2)	_abo	2157	892	5.1914376E-5
				3)	_abr	2983	544	3.1660787E-5
				4)	_aba	3143	493	2.8692588E-5
				5)	_abi	3349	436	2.537519E-5
				6)	_abu	4067	297	1.7285392E-5
			18)	_af	0	0	0.0
				1)	_afe	1822	1112	6.471837E-5
				2)	_afi	2635	667	3.8819384E-5
				3)	_afr	3370	430	2.5025989E-5
			19)	_av	0	0	0.0
				1)	_ava	1898	1060	6.169197E-5
				2)	_avi	3808	337	1.9613391E-5
			20)	_aé	0	0	0.0
				1)	_aér	3027	531	3.0904186E-5
			21)	_ae	0	0	0.0
				1)	_aer	4541	232	1.3502394E-5
		12)	_t	0	0	0.0
			1)	_tr	0	0	0.0
				1)	_tra	65	15317	8.91449E-4
				2)	_tre	1619	1294	7.531077E-5
				3)	_trá	2572	695	4.0448984E-5
				4)	_tri	2996	540	3.1427986E-5
			2)	_to	0	0	0.0
				1)	_tod	85	12561	7.3104986E-4
				2)	_tom	1187	1845	1.0737895E-4
				3)	_tot	1611	1299	7.560177E-5
				4)	_tor	3925	318	1.8507591E-5
			3)	_ta	0	0	0.0
				1)	_tam	125	9505	5.5319077E-4
				2)	_tan	296	5170	3.0089388E-4
				3)	_tal	1265	1714	9.9754754E-5
				4)	_tar	1492	1429	8.316776E-5
				5)	_tas	4649	220	1.2803995E-5
				6)	_tab	4709	213	1.2396595E-5
			4)	_te	0	0	0.0
				1)	_ten	154	8255	4.804408E-4
				2)	_ter	629	3082	1.7937232E-4
				3)	_tem	888	2373	1.3810855E-4
				4)	_tex	2234	856	4.981918E-5
				5)	_tec	2660	655	3.8120983E-5
				6)	_tel	3127	497	2.8925388E-5
			5)	_ti	0	0	0.0
				1)	_tie	207	6564	3.8202465E-4
				2)	_tip	1578	1329	7.7347766E-5
			6)	_tu	0	0	0.0
				1)	_tur	2177	883	5.1390576E-5
				2)	_tuv	3262	457	2.6597389E-5
			7)	_té	0	0	0.0
				1)	_téc	2546	703	4.0914583E-5
				2)	_tér	2886	575	3.3464985E-5
		13)	_h	0	0	0.0
			1)	_ha	0	0	0.0
				1)	_ha_	86	12453	7.247643E-4
				2)	_hac	171	7695	4.478488E-4
				3)	_hay	255	5791	3.3703606E-4
				4)	_han	275	5496	3.1986707E-4
				5)	_hab	291	5231	3.0444408E-4
				6)	_has	1256	1731	1.0074415E-4
				7)	_hag	2276	824	4.795678E-5
				8)	_har	3070	517	3.0089386E-5
			2)	_he	0	0	0.0
				1)	_hec	672	2974	1.7308672E-4
				2)	_hem	690	2903	1.6895453E-4
				3)	_he_	986	2160	1.2571194E-4
				4)	_her	4326	259	1.5073793E-5
			3)	_hu	0	0	0.0
				1)	_hum	791	2595	1.5102893E-4
				2)	_hub	2825	595	3.4628985E-5
			4)	_ho	0	0	0.0
				1)	_hoy	930	2285	1.3298694E-4
				2)	_hor	1415	1524	8.869676E-5
				3)	_hom	2625	673	3.9168583E-5
				4)	_hon	4622	223	1.2978594E-5
			5)	_hi	0	0	0.0
				1)	_his	3067	518	3.0147587E-5
				2)	_hic	4540	232	1.3502394E-5
				3)	_hin	4635	222	1.29203945E-5
				4)	_hiz	4781	204	1.1872795E-5
		14)	_i	0	0	0.0
			1)	_in	0	0	0.0
				1)	_int	96	11787	6.860031E-4
				2)	_inf	124	9512	5.5359816E-4
				3)	_inc	295	5179	3.0141766E-4
				4)	_ins	321	4864	2.8308466E-4
				5)	_ind	464	3844	2.2372071E-4
				6)	_inv	849	2458	1.4305554E-4
				7)	_ini	998	2135	1.2425694E-4
				8)	_inm	1768	1158	6.739557E-5
				9)	_ina	2921	562	3.2708387E-5
				10)	_ing	3117	500	2.9099987E-5
				11)	_ine	3307	447	2.6015388E-5
				12)	_inn	3572	384	2.234879E-5
				13)	_inj	4652	219	1.2745794E-5
			2)	_im	0	0	0.0
				1)	_imp	122	9606	5.59069E-4
				2)	_ima	3988	307	1.7867393E-5
			3)	_id	0	0	0.0
				1)	_ide	1542	1368	7.961757E-5
			4)	_ig	0	0	0.0
				1)	_igu	1683	1232	7.170237E-5
			5)	_ir	0	0	0.0
				1)	_irr	3629	369	2.1475791E-5
				2)	_ir_	3754	347	2.0195392E-5
			6)	_il	0	0	0.0
				1)	_ile	4233	274	1.5946793E-5
		15)	_m	0	0	0.0
			1)	_má	0	0	0.0
				1)	_más	108	10578	6.156393E-4
				2)	_máx	3222	469	2.7295788E-5
			2)	_me	0	0	0.0
				1)	_med	164	7937	4.619332E-4
				2)	_me_	333	4804	2.7959267E-4
				3)	_men	515	3583	2.0853052E-4
				4)	_mej	636	3066	1.7844113E-4
				5)	_mer	637	3065	1.7838292E-4
				6)	_mes	1905	1053	6.1284576E-5
				7)	_mec	3612	372	2.165039E-5
				8)	_met	4260	270	1.5713993E-5
			3)	_mi	0	0	0.0
				1)	_mie	258	5672	3.3011026E-4
				2)	_mis	377	4484	2.609687E-4
				3)	_mi_	458	3878	2.256995E-4
				4)	_mil	904	2345	1.3647894E-4
				5)	_min	1743	1182	6.879237E-5
				6)	_mir	4463	242	1.4084394E-5
				7)	_mit	4664	217	1.2629394E-5
			4)	_ma	0	0	0.0
				1)	_man	339	4780	2.781959E-4
				2)	_mar	430	4021	2.340221E-4
				3)	_may	585	3265	1.9002291E-4
				4)	_mat	901	2349	1.3671174E-4
				5)	_mañ	2209	871	5.069218E-5
				6)	_mal	2779	612	3.5618385E-5
				7)	_mad	4469	241	1.4026194E-5
				8)	_mas	4634	222	1.29203945E-5
			5)	_mu	0	0	0.0
				1)	_muc	344	4754	2.766827E-4
				2)	_muy	375	4503	2.620745E-4
				3)	_mun	1208	1805	1.0505095E-4
				4)	_muj	1523	1392	8.101437E-5
				5)	_mue	2093	934	5.4358778E-5
				6)	_mul	3364	431	2.508419E-5
			6)	_mo	0	0	0.0
				1)	_mod	514	3586	2.0870511E-4
				2)	_mom	1213	1797	1.0458536E-4
				3)	_mot	1948	1027	5.9771373E-5
				4)	_mon	2395	779	4.533778E-5
				5)	_mov	3075	515	2.9972987E-5
				6)	_mos	3867	326	1.8973193E-5
				7)	_mor	3937	315	1.8332992E-5
			7)	_mí	0	0	0.0
				1)	_mín	3348	437	2.5433388E-5
				2)	_mí_	3684	358	2.083559E-5
			8)	_mé	0	0	0.0
				1)	_mét	3611	372	2.165039E-5
				2)	_méd	4565	229	1.33277945E-5
		16)	_o	0	0	0.0
			1)	_ot	0	0	0.0
				1)	_otr	234	6042	3.5164424E-4
				2)	_oto	4621	223	1.2978594E-5
			2)	_ob	0	0	0.0
				1)	_obj	646	3049	1.7745173E-4
				2)	_obs	868	2418	1.4072754E-4
				3)	_obl	1582	1326	7.7173165E-5
				4)	_obt	2712	639	3.7189784E-5
				5)	_obv	4119	288	1.6761593E-5
				6)	_obr	4468	241	1.4026194E-5
			3)	_op	0	0	0.0
				1)	_opi	1037	2078	1.2093955E-4
				2)	_opo	1371	1573	9.154856E-5
				3)	_ope	2778	612	3.5618385E-5
				4)	_opc	4704	214	1.2454795E-5
			4)	_or	0	0	0.0
				1)	_org	1193	1831	1.06564155E-4
				2)	_ord	1460	1460	8.4971965E-5
				3)	_ori	1527	1386	8.0665166E-5
				4)	_ora	3022	532	3.0962387E-5
			5)	_oc	0	0	0.0
				1)	_ocu	1270	1698	9.8823555E-5
				2)	_oca	2208	871	5.069218E-5
			6)	_of	0	0	0.0
				1)	_ofr	2708	640	3.7247984E-5
				2)	_ofi	3405	423	2.461859E-5
			7)	_ol	0	0	0.0
				1)	_olv	3387	426	2.479319E-5
		17)	_g	0	0	0.0
			1)	_gr	0	0	0.0
				1)	_gra	253	5802	3.3767626E-4
				2)	_gru	1845	1094	6.367077E-5
				3)	_gri	4584	227	1.3211395E-5
			2)	_ge	0	0	0.0
				1)	_gen	813	2551	1.4846814E-4
				2)	_ges	1453	1467	8.537936E-5
				3)	_geo	4790	203	1.18145945E-5
			3)	_ga	0	0	0.0
				1)	_gar	1140	1906	1.10929155E-4
				2)	_gas	2405	774	4.504678E-5
				3)	_gan	3588	378	2.199959E-5
			4)	_gu	0	0	0.0
